feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.10121594049873663,0.6666666666666666,6,0.13091847828770994,0.15387532115561414,0.022956842867904198,0.16742566763630826,0.15637522099054948,0.10088115502006828
composite_parsi,0.08385640616104552,0.6666666666666666,6,0.10827928925656922,0.12822629134951488,0.019947002092945657,0.12812951060243474,0.1333698935405336,0.09187565898105576
f_score,0.09983440352281918,1.0,6,0.07901897946597598,0.09235075109654672,0.01333177163057074,0.07011244219967781,0.07267340055290375,0.11013303026319951
turnover_log,-0.025846827443670745,0.5,6,-0.10250216650781775,-0.06701723069301396,0.03548493581480379,-0.12099142260393225,-0.1345603536070805,-0.005332439937678758
close_to_ma60,-0.013093357227607677,0.3333333333333333,6,-0.021019725579009097,0.004097330447986808,0.025117056026995904,-0.03314292752259763,-0.0052413922581712015,0.013508000104931361
close_to_ma240,-0.008840389614109177,0.3333333333333333,6,-0.034864963273577174,0.004568711077801512,0.039433674351378685,-0.05835848005096881,-0.005154723612565922,0.028042283624172805
low52w_prox_adj,-0.03580937753798957,0.5,6,-0.08731994337701433,-0.05550165201711284,0.031818291359901496,-0.10395677699054144,-0.08725893500535253,-0.012526530806910479
ma60_slope_20d,-8.738068692798011e-05,0.5,6,-0.007062298248538143,0.013632058746754053,0.020694356995292196,-0.01747690857067078,0.01316824585765444,0.021052755891252148
composite_wf_score,0.006967975518649427,0.6666666666666666,6,-0.001392550805174968,0.004610926558577671,0.006003477363752638,-0.0059320991120623695,0.006938958954066286,0.003795504402696347
