strategy,n_periods,total_return,cagr,annual_vol,sharpe,mdd,win_rate
B&H TWII,56,0.6237530394092783,0.10945942435145195,0.18202410844675854,0.662725754957279,-0.2866443159223583,0.625
top-10 composite_score,57,1.3119408848671084,0.1929621892438378,0.1608684521564997,1.184220719515028,-0.18708298353066743,0.631578947368421
top-10 dist_52w_high,51,-0.27474929690307603,-0.07279944192600563,0.23358083776712568,-0.20442213351490274,-0.3283608850338108,0.49019607843137253
top-10 composite_parsi,57,2.9095187717067352,0.33247029935711914,0.2779986184549547,1.1786938180003592,-0.26244892645434614,0.5789473684210527
top-10 f_score,57,1.2558892657531042,0.1868140801007827,0.226050204613007,0.873734060850973,-0.16518025893300603,0.6666666666666666
top-10 ma60_slope_20d,54,2.1736072178231876,0.29257651575053467,0.4056599959020493,0.835719631312482,-0.2640005693487121,0.6296296296296297
top-10 stock_rs_in_sector_60d,54,1.8761447553342152,0.2646138743894275,0.3799105410607835,0.8116269390547396,-0.2397459678763909,0.6111111111111112
top-10 close_to_ma60,55,1.5791110989709347,0.2296323595428813,0.3927326100683933,0.7235645409607282,-0.45041557610397387,0.5636363636363636
top-10 close_to_ma240,51,1.9439344293258642,0.2892467082268426,0.3586297228255693,0.8880123080653626,-0.2317725254804206,0.6666666666666666
top-10 composite_wf_score,57,0.8341152503075813,0.13620902921240607,0.25612281090284733,0.6284768980741108,-0.2918732329509621,0.5964912280701754
top-20 composite_score,57,1.3767300642216092,0.19992376468336137,0.1646660700522851,1.196630399583119,-0.12323220751416453,0.6842105263157895
top-20 dist_52w_high,51,-0.13682469374379314,-0.0340281459630164,0.2374631465600665,-0.025813503865226888,-0.3510398903664411,0.49019607843137253
top-20 composite_parsi,57,4.6067701215210946,0.4375525749655551,0.24357423214825688,1.6299753333682558,-0.13314550966622596,0.7017543859649122
top-20 f_score,57,1.2965510244251646,0.19128595295539164,0.21587925492751142,0.9246009935925423,-0.2279399958726751,0.7017543859649122
top-20 ma60_slope_20d,54,0.535309397720378,0.09995993961966176,0.35171689239211246,0.4450971817254978,-0.32628903842605195,0.5740740740740741
top-20 stock_rs_in_sector_60d,54,1.3138750603325766,0.2049372300064698,0.34513938113239495,0.7164216982430632,-0.29837209101385354,0.6111111111111112
top-20 close_to_ma60,55,3.4018013746542435,0.3817467762666178,0.3398199238908001,1.132388251143329,-0.28871271446567814,0.6363636363636364
top-20 close_to_ma240,51,1.68644366588103,0.26177813440522923,0.34176620743693564,0.8532463964526805,-0.338568006244367,0.6470588235294118
top-20 composite_wf_score,57,0.6376747468726478,0.10943166797035486,0.23409219859812774,0.5617848341547705,-0.2585040881627819,0.5614035087719298
