feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.10171469263208538,0.8333333333333334,6,0.13151371650629876,0.151693810257781,0.020180093751482248,0.16331346134588112,0.1533746891080156,0.10480881234687155
composite_parsi,0.08501190747815122,0.6666666666666666,6,0.1087903424084166,0.12652384526868932,0.017733502860272712,0.1258745609791029,0.129284415476017,0.09559352563087148
f_score,0.09983440352281918,1.0,6,0.07901897946597598,0.09235075109654672,0.01333177163057074,0.07011244219967781,0.07267340055290375,0.11013303026319951
eps_yoy,0.08605860735129485,1.0,6,0.07711574941593467,0.08738514553272216,0.010269396116787483,0.06893990152960087,0.07702566174551691,0.10093515746157786
close_to_ma60,-0.013093357227607677,0.3333333333333333,6,-0.021019725579009097,0.004097330447986808,0.025117056026995904,-0.03314292752259763,-0.0052413922581712015,0.013508000104931361
close_to_ma240,-0.008840389614109177,0.3333333333333333,6,-0.034864963273577174,0.004568711077801512,0.039433674351378685,-0.05835848005096881,-0.005154723612565922,0.028042283624172805
stock_rs_in_sector_60d,-0.01604711212459077,0.3333333333333333,6,-0.019168886753642086,-0.004020250046376953,0.015148636707265132,-0.02761594374451562,-0.004952909679307221,-0.0014048847603874597
low52w_prox_adj,-0.03580937753798957,0.5,6,-0.08731994337701433,-0.05550165201711284,0.031818291359901496,-0.10395677699054144,-0.08725893500535253,-0.012526530806910479
composite_wf_score,0.006470069950827884,0.6666666666666666,6,-0.0006231606334358605,0.005263064836081824,0.005886225469517684,-0.003963950015900113,0.01234272972560388,0.0031948843750947155
