feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.10857978064177566,1.0,6,0.1279606982272165,0.13903670225006196,0.011076004022845448,0.15253188141081112,0.1290259854160554,0.11368013619404381
composite_parsi,0.09123464741828002,1.0,6,0.10908745477798967,0.11871669495182426,0.009629240173834583,0.1213835270721169,0.10676205339106899,0.1056494400880873
f_score,0.10560416986853237,1.0,6,0.08506548919597524,0.1004692165607142,0.015403727364738953,0.08006413161690405,0.07704793131576748,0.11480502495319655
turnover_log,-0.029992547564935274,0.5,6,-0.095625978629073,-0.06288765789582991,0.03273832073324309,-0.1207457518067937,-0.09905734606892354,-0.01605515909375351
close_to_ma60,-0.015272434306567224,0.3333333333333333,6,-0.022065851320985222,-0.004258487294503578,0.017807364026481642,-0.02572855897709255,-0.017638747913813143,0.004507992389988626
stock_rs_in_sector_60d,-0.01228596341035227,0.3333333333333333,6,-0.017070009098308244,0.00021888810310643646,0.01728889720141468,-0.02691526548739739,-0.001301292506719694,0.0064359029683283605
close_to_ma240,-0.011453624311736023,0.3333333333333333,6,-0.030553416198490353,-0.0016218257637461017,0.02893159043474425,-0.04759272566122145,-0.013734172663252324,0.022884221182913982
ma60_slope_20d,-0.004599037134751477,0.3333333333333333,6,-0.009781579597661417,0.005398710623040867,0.015180290220702285,-0.01748679216039177,0.0016111007091565664,0.017268752323740623
composite_wf_score,0.007704475611093324,0.8333333333333334,6,0.0009820070480810411,0.006248902598337346,0.005266895550256305,0.001390646399100258,0.013899907196023902,0.0005149906469162224
