feature,n,ic_60d_car,ic_120d_car,p_k_10_hit_30_60d,p_k_20_hit_30_60d,base_rate_hit_30_60d,path_mae_top10_mean,decile_q1_car_60d,decile_q10_car_60d,decile_spread_60d,decile_monotonicity,p_value_ic_60d
trust_net_pressure,53,-0.022120832839799365,-0.014307436928020268,0.09622641509433962,0.11981132075471697,0.17257906221116923,-0.1436766883006708,0.01760662357311982,0.00780904855696405,-0.00979757501615577,-0.7212121212121211,0.0030626298713600855
total_net_pressure,53,-0.005283467136936325,-0.0007015893720285542,0.15471698113207547,0.15283018867924528,0.17257906221116923,-0.11860000665971152,0.02197663479919632,0.02224269176467462,0.0002660569654783021,0.18787878787878787,0.38013988652852904
f_score,57,0.09222841857214097,0.08711343550529932,0.1701754385964912,0.18859649122807018,0.17257906221116923,-0.11587778205817754,0.017024487292706187,0.054144896560453015,0.03712040926774683,0.9030303030303028,2.2042366297732869e-16
z_score,57,0.00412421662259959,-0.002290525095366591,0.20701754385964913,0.20701754385964913,0.17257906221116923,-0.13172082632098525,0.02910341685601908,0.02479362174554616,-0.004309795110472917,-0.2727272727272727,0.37805605568959266
foreign_pct_4w_delta,52,0.006625077487851693,0.004332665837224158,0.175,0.1798076923076923,0.17257906221116923,-0.11347902092277545,0.02081299764447981,0.023259133961249016,0.002446136316769206,0.309090909090909,0.21168174610351448
foreign_pct_8w_delta,51,-0.003427710828350252,-0.004485757849776241,0.1745098039215686,0.17549019607843142,0.17257906221116923,-0.11821129596485168,0.018381252285977888,0.021965861212815026,0.003584608926837138,0.13939393939393938,0.4258687085168198
total_pct_4w_delta,52,0.003940483697620901,0.003417647282923392,0.17307692307692304,0.17307692307692307,0.17257906221116923,-0.1139732420873912,0.020535154479896938,0.02094340011904771,0.00040824563915077203,0.28484848484848485,0.4561597215984535
total_pct_8w_delta,51,-0.005766753321427068,-0.006885536791385628,0.16862745098039214,0.16666666666666663,0.17257906221116923,-0.1222621741465706,0.018485327107037805,0.020321167983543775,0.0018358408765059703,-0.006060606060606061,0.1846405654682347
trust_pct_4w_delta,52,-0.001097080185891107,-0.002933904649885781,0.09615384615384616,0.11923076923076924,0.17257906221116923,-0.11846562953431554,0.018221268220330086,0.011562127872140187,-0.0066591403481899,-0.01818181818181818,0.8875230651419561
foreign_net_5d_4w_sum,53,-0.002933610459380118,-0.0019481862905918745,0.17547169811320756,0.1688679245283019,0.17257906221116923,-0.1664411759345805,0.004963293757617531,0.01414387387060733,0.009180580112989799,-0.10303030303030303,0.6070263408410934
foreign_net_5d_52w_z,47,0.0006365246457196824,0.004164150879740391,0.27659574468085113,0.26063829787234044,0.17257906221116923,-0.2385676660466608,0.014095794344142707,0.019319471048195903,0.005223676704053196,0.4787878787878787,0.9052620071506574
trust_net_5d_4w_sum,53,-0.016585720123336527,-0.00879333151385862,0.1547169811320755,0.1490566037735849,0.17257906221116923,-0.17170161700693565,0.020408764731283998,0.012084803250336267,-0.00832396148094773,-0.6969696969696969,0.011444754289572066
trust_net_5d_52w_z,47,-0.015147112251763082,-0.009115228983411543,0.1829787234042553,0.19148936170212763,0.17257906221116923,-0.22007996172946814,0.01814449367852673,0.010858567554679574,-0.007285926123847155,-0.6727272727272726,0.0791807466828276
vol_compression_60_252,51,-0.028476690470355167,-0.02097990419915297,0.26078431372549016,0.28137254901960784,0.17257906221116923,-0.2981973321239044,0.017477029580715744,0.01911761613310434,0.001640586552388596,0.5151515151515151,0.002289095077022357
price_stability_60_252,51,-0.04086886033184036,-0.030319260399951618,0.25098039215686274,0.22843137254901957,0.17257906221116923,-0.23712012433610255,0.03008208350856192,0.017288681944948724,-0.012793401563613197,-0.406060606060606,7.87756762713966e-06
vol_price_divergence,56,-0.0075717323035272635,-0.02211551506395709,0.1464285714285714,0.14821428571428572,0.17257906221116923,-0.07582803341138099,0.032895005704403645,0.01705937078909892,-0.015835634915304726,-0.8787878787878788,0.26448600290668917
ma60_slope_20d,55,-4.9680367639766786e-05,0.010648506343169937,0.3690909090909091,0.33636363636363636,0.17257906221116923,-0.5126746173630471,0.005549817325534725,0.02609557048494351,0.020545753159408785,0.8666666666666665,0.9958460442454047
body_strength_20d,57,-0.0011927702750316556,0.0006590369565791906,0.27368421052631575,0.2394736842105263,0.17257906221116923,-0.20579256502210286,0.024263994488920564,0.029781580170571167,0.0055175856816506025,0.41818181818181815,0.8805803227435587
upper_half_close_20d_pct,57,0.03159037402882058,0.03652009180440633,0.12456140350877193,0.1280701754385965,0.17257906221116923,-0.1156775004590863,0.030663676939212,0.027169989084773236,-0.003493687854438765,0.16363636363636364,4.777639810818085e-06
stealth_volume_20d,57,0.036337306400183726,0.03905872214753266,0.1842105263157895,0.20175438596491227,0.17257906221116923,-0.1278374895531675,0.019226487655727605,0.02836465539783508,0.009138167742107475,0.9272727272727272,1.8252850786591074e-05
revenue_score,57,0.02377297242456582,0.027886571155807168,0.14912280701754385,0.1675438596491228,0.17257906221116923,-0.09866631882417898,0.015311152768274888,0.032230259343874815,0.016919106575599925,0.6121212121212121,6.131211359051017e-06
revenue_score_3m_delta,57,0.013153620514218341,0.017109549309500427,0.1912280701754386,0.193859649122807,0.17257906221116923,-0.109810939518124,0.01535599879708229,0.03023751811901391,0.014881519321931621,0.38181818181818183,0.003386062957026304
revenue_score_6m_delta,57,0.02020118946250122,0.034717674138249714,0.19122807017543858,0.19298245614035084,0.17257906221116923,-0.11494158633637859,0.010057950623008108,0.03191058878070126,0.02185263815769315,0.5030303030303029,1.9889992544474117e-06
roe,57,0.030229696743204665,0.012290086767829674,0.2754385964912281,0.24824561403508769,0.17257906221116923,-0.15632908511190016,0.031026285324978666,0.026612809875850726,-0.00441347544912794,-0.29696969696969694,0.01407847462023949
roa,57,0.025291915380709254,0.006204730447867807,0.22280701754385968,0.18771929824561404,0.17257906221116923,-0.13782254580522452,0.031613912217916346,0.018529952418743025,-0.01308395979917332,-0.7212121212121211,0.04082122027633703
gross_margin,57,0.003007162525811978,-0.007016976896455169,0.256140350877193,0.22719298245614034,0.17257906221116923,-0.14218790839813525,0.027000087400394973,0.02390006080175448,-0.0031000265986404936,-0.6606060606060605,0.6108933042272833
op_margin,57,0.019022286637573313,0.007121748377714922,0.17719298245614037,0.1912280701754386,0.17257906221116923,-0.11612933609392871,0.029236627293195334,0.024618865816148184,-0.00461776147704715,-0.6727272727272726,0.05421158594745536
debt_ratio,57,0.006712272293972932,0.011049694887792305,0.23684210526315794,0.21842105263157893,0.17257906221116923,-0.12741918268078273,0.02492614110337665,0.03290992030650797,0.007983779203131317,0.6727272727272726,0.07338881019622807
gross_margin_4q_delta,57,0.027188552513176083,0.017468609579059463,0.21228070175438596,0.24298245614035088,0.17257906221116923,-0.12450923037213402,0.023938938464310805,0.03858350518759775,0.014644566723286942,0.8666666666666665,6.508803751522207e-05
op_margin_4q_delta,57,0.007777526008153299,0.005560794300789581,0.25087719298245614,0.2789473684210526,0.17257906221116923,-0.13237606408327557,0.02580252783211526,0.035517783058655196,0.009715255226539935,0.8060606060606059,0.2722483760964392
roe_4q_delta,57,0.02128344811731746,0.005201583543300493,0.24210526315789474,0.24649122807017543,0.17257906221116923,-0.15479612302104093,0.015262812441280988,0.03369306135799043,0.018430248916709444,0.9636363636363635,0.009592367450448365
eps_yoy,57,0.056228186980801696,0.04320205331379627,0.24561403508771928,0.2245614035087719,0.17257906221116923,-0.14213783131169286,0.005451973374760142,0.03227413983656155,0.026822166461801408,0.7212121212121211,1.6470135062178961e-12
sector_return_60d,54,0.0009380707894857801,0.0030644111722636686,0.19814814814814813,0.17314814814814813,0.17257906221116923,-0.12884465241635665,,,,,0.9310253659696355
sector_return_120d,51,0.016106106916317437,0.022269974268791567,0.1568627450980392,0.14117647058823526,0.17257906221116923,-0.11202298876073219,,,,,0.11033219646178022
stock_rs_in_sector_60d,54,-0.008253372647797888,0.004677420518113466,0.3925925925925926,0.3740740740740741,0.17257906221116923,-0.5339734266105426,0.008563890477437022,0.02584102024451626,0.01727712976707924,0.9030303030303028,0.4084696325288414
sector_momentum_rank,54,-0.009792745645135185,-0.004407461326069151,0.1666666666666667,0.1574074074074074,0.17257906221116923,-0.12301229521556739,,,,,0.3126331891245691
cfo_to_revenue,57,0.014852762253055296,0.013192970470588107,0.20350877192982456,0.1815789473684211,0.17257906221116923,-0.1190858860242593,0.03086208365082257,0.026113221284574547,-0.0047488623662480245,-0.5393939393939393,0.03981592249997639
cfo_to_ni,57,0.012618449992035687,0.020550958878445803,0.18596491228070178,0.1894736842105263,0.17257906221116923,-0.11018227043641911,0.025061710105986897,0.024067193485080917,-0.0009945166209059803,-0.16363636363636364,0.0011546890493269958
fcf_to_revenue,57,0.0041684469492988905,-0.008772060193487844,0.21754385964912282,0.21754385964912282,0.17257906221116923,-0.1383765903318307,0.05478263222570506,0.05354462127163909,-0.0012380109540659698,-0.22424242424242422,0.7928323081673516
capex_intensity,57,-0.04598386929831421,-0.05959911327174228,0.20526315789473687,0.18859649122807018,0.17257906221116923,-0.13762453394898236,0.08241712780381716,0.039501130398231596,-0.04291599740558556,-0.5757575757575757,0.0037539319322696333
interest_coverage,0,,,,,0.17257906221116923,,,,,,
cfo_to_revenue_4q_delta,57,0.000704479164464972,0.0026560030337360405,0.22807017543859648,0.22631578947368422,0.17257906221116923,-0.11248741361127748,0.02487817522468304,0.02761042298527413,0.0027322477605910903,0.33333333333333326,0.8962361488397983
fcf_to_revenue_4q_delta,57,0.021312824808566014,0.029568741155508914,0.25263157894736843,0.24736842105263157,0.17257906221116923,-0.14589494316305301,0.03988526851497981,0.07792112482152037,0.038035856306540564,0.6121212121212121,0.08084818708794589
f_score_4q_delta,57,0.05778048744849672,0.05182632409012804,0.27894736842105267,0.2570175438596491,0.17257906221116923,-0.1338708076215705,0.014401787485716105,0.049322553590498,0.0349207661047819,0.9151515151515152,3.3176424016182583e-13
f_score_1q_delta,57,0.051268217344980334,0.04929602135910619,0.20526315789473684,0.20175438596491233,0.17257906221116923,-0.11499968730201017,0.011239318226565268,0.03948406323792467,0.028244745011359405,0.9151515151515152,2.5459920697189156e-12
composite_score,57,0.13326947085836932,0.1369785884442485,0.17017543859649126,0.16403508771929823,0.17257906221116923,-0.06468779057719097,0.001999164468018955,0.051128391485226535,0.04912922701720758,0.9757575757575757,1.9704013151172235e-15
composite_wf_score,57,0.0037015649739637487,0.002530492895849581,0.1912280701754386,0.1850877192982456,0.17257906221116923,-0.11868256670477884,0.02350595783978143,0.029199181690778887,0.005693223850997457,0.28484848484848485,0.39381063290907214
composite_parsi,57,0.11250855319778011,0.12126426958931749,0.20175438596491227,0.19473684210526315,0.17257906221116923,-0.11655117647736878,-0.002722936876250656,0.053616386997067535,0.05633932387331819,0.9999999999999999,2.300506311785758e-13
