feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.12484801093754978,1.0,6,0.12647695551808033,0.13745125963217825,0.010974304114097916,0.133879864441522,0.12072957177284115,0.14027282584106698
composite_parsi,0.0767047505852197,0.8333333333333334,6,0.08998471486796973,0.10955987620781227,0.019575161339842537,0.09562124537768861,0.1138847579922899,0.09453010748045793
f_score,0.11322017511903125,1.0,6,0.0861327117319252,0.10418649471598579,0.018053782984060587,0.0801706949444123,0.06945943241534543,0.1279368444986328
eps_yoy,0.06981522798497443,1.0,6,0.06977140486621676,0.08041271211294129,0.010641307246724532,0.06529777244231177,0.07409930000243935,0.09085681087698404
close_to_ma60,-0.012812291679588007,0.5,6,-0.018133102938132348,0.005217567844852452,0.0233506707829848,-0.03489658897533998,-0.002186606734150869,0.015284338228025133
close_to_ma240,-0.018992821578491404,0.16666666666666666,6,-0.04839471303140293,-0.00241853386941267,0.04597617916199026,-0.07831994653953052,-0.008920355539852928,0.02317422917272405
low52w_prox_adj,-0.035757540012051524,0.3333333333333333,6,-0.08922820110471147,-0.05054586363190538,0.03868233747280609,-0.11180141420957827,-0.09161345568031191,0.0013547461934425558
stock_rs_in_sector_60d,-0.017688129475985456,0.5,6,-0.021941655544164457,-0.0036266531903932624,0.018315002353771197,-0.03411175030847263,-0.009132084507828655,0.002771774232206827
composite_wf_score,0.004416152600135174,0.6666666666666666,6,0.002908270997715139,0.008946225217479028,0.006037954219763889,0.010152263083582138,0.0011430129020868162,0.001306485953088415
