me_date,n,ic,p,factor,horizon_m
2024-02-29,1803,0.04118053594476386,0.08044214526865051,at,1
2024-03-31,1805,-0.09534864171982137,4.963154162854554e-05,at,1
2024-04-30,1807,0.013686783597780259,0.5609481959461933,at,1
2024-05-31,1819,-0.033662818539973154,0.15125001838066662,at,1
2024-06-30,1820,-0.14076361522871375,1.6284042488422832e-09,at,1
2024-07-31,1820,0.04431697362682705,0.05872366621581958,at,1
2024-08-31,1837,0.03150962994988073,0.17703966649645897,at,1
2024-09-30,1837,0.13662084480177253,4.122477796974199e-09,at,1
2024-10-31,1838,-0.02066463563839048,0.3759279497893514,at,1
2024-11-30,1851,0.06748300878575529,0.0036761868319239756,at,1
2024-12-31,1851,0.11090639433603998,1.726188463656408e-06,at,1
2025-01-31,1851,0.022319554382174953,0.3371908030449333,at,1
2025-02-28,1857,0.03617738625282696,0.1191266751089528,at,1
2025-03-31,1860,0.08031798456457016,0.0005259001991082311,at,1
2025-04-30,1861,-0.020765888892357618,0.37061565494435034,at,1
2025-05-31,1873,0.060967941230019154,0.008308359534043361,at,1
2025-06-30,1875,0.11456024308389759,6.569429708072166e-07,at,1
2025-07-31,1876,-0.022111677025867606,0.3384674889362844,at,1
2025-08-31,1889,-0.038153089336289046,0.09737006890961224,at,1
2025-09-30,1892,0.06069718879096945,0.008269990781251579,at,1
2025-10-31,1893,-0.06040330159768385,0.00857046783600694,at,1
2025-11-30,1901,-0.04868017239779343,0.03380919037868092,at,1
2025-12-31,1902,0.02838292637585899,0.21598702698700237,at,1
2016-05-31,1420,0.14636859275493916,3.0143977680534544e-08,at,3
2016-06-30,1419,0.11601144401898116,1.1810587175354803e-05,at,3
2016-07-31,1420,0.04514493415759061,0.08902557226098719,at,3
2016-08-31,1447,-0.059301777218451535,0.02408045620563118,at,3
2016-09-30,1447,-0.004886181355960865,0.8526736377133307,at,3
2016-10-31,1447,-0.03885469894999885,0.13959736933751465,at,3
2016-11-30,1475,-0.0166121675649864,0.5237956295111201,at,3
2016-12-31,1475,-0.016499580750292345,0.5266132987902694,at,3
2017-01-31,1475,0.03735606376436395,0.15158052703471186,at,3
2017-02-28,1494,0.08384272592344623,0.0011798216831443715,at,3
2017-03-31,1494,0.06800120390825191,0.008557430874781538,at,3
2017-04-30,1494,0.09373636541151448,0.00028553269433170803,at,3
2017-05-31,1502,0.06081225898112531,0.018421372142490202,at,3
2017-06-30,1503,0.0295060062951968,0.25295469785704006,at,3
2017-07-31,1503,-0.004852769318209591,0.8508928143078496,at,3
2017-08-31,1562,-0.005652213482670255,0.8233716378811916,at,3
2017-09-30,1562,-0.009907674319006401,0.6955986493064896,at,3
2017-10-31,1562,-0.06946639834748611,0.0060219912672611255,at,3
2017-11-30,1573,0.003277898809540167,0.8966439967276573,at,3
2017-12-31,1573,-0.01598860639959204,0.5263017257773851,at,3
2018-01-31,1573,-0.08833588327042272,0.0004522217253161968,at,3
2018-02-28,1587,-0.13495184379111655,6.792805151925908e-08,at,3
2018-03-31,1587,-0.06674426131512301,0.007819320481380404,at,3
2018-04-30,1587,0.04062881062987894,0.10567778933383322,at,3
2018-05-31,1591,0.06547488421964849,0.008991691263532773,at,3
2018-06-30,1591,-0.03502640049026623,0.16258191334237065,at,3
2018-07-31,1591,-0.03627136578464925,0.14814716682501175,at,3
2018-08-31,1610,-0.047298858047962494,0.057769174215333216,at,3
2018-09-30,1611,0.03769216545740376,0.13047701543858553,at,3
2018-10-31,1610,0.04252810436619959,0.08803073306308608,at,3
2018-11-30,1616,0.08590604032573686,0.0005460217390562722,at,3
2018-12-31,1616,0.12901532237144733,1.9493762055267975e-07,at,3
2019-01-31,1616,0.1308172731581967,1.3102014994335976e-07,at,3
2019-02-28,1623,0.048964708914514966,0.04857779756966408,at,3
2019-03-31,1624,-0.009572594068009773,0.6998843006813844,at,3
2019-04-30,1625,0.05192690932265486,0.03634540678786453,at,3
2019-05-31,1632,0.1245970165761962,4.434239197065719e-07,at,3
2019-06-30,1633,0.06671843765782179,0.006995480245298183,at,3
2019-07-31,1633,-0.017067805130993922,0.49067299988594615,at,3
2019-08-31,1644,-0.051184476510568476,0.03797529260956435,at,3
2019-09-30,1644,-0.03557454587458404,0.14936603346716845,at,3
2019-10-31,1644,-0.01369568685443703,0.5789543968264861,at,3
2019-11-30,1647,-0.02243836268856025,0.36279886284194907,at,3
2019-12-31,1647,0.02858716361648427,0.24624588112148554,at,3
2020-01-31,1647,0.04814471434847628,0.050758211140721925,at,3
2020-02-29,1657,0.053302993629012946,0.030031788338528553,at,3
2020-03-31,1657,-0.047239968798523685,0.054532200187991806,at,3
2020-04-30,1657,0.0016614553395746306,0.9461194589153558,at,3
2020-05-31,1665,0.026193198769087916,0.28543993599573897,at,3
2020-06-30,1665,0.04879413310198513,0.04651317478314942,at,3
2020-07-31,1665,-0.0013243688072196353,0.9569355396235921,at,3
2020-08-31,1675,-0.062364247120517795,0.010681585656532884,at,3
2020-09-30,1676,0.018563666237630776,0.4475678781720315,at,3
2020-10-31,1676,0.10176847558136393,2.9925847613415056e-05,at,3
2020-11-30,1684,0.12509800500217053,2.6045362622988443e-07,at,3
2020-12-31,1684,0.1550838979279454,1.5729008818472153e-10,at,3
2021-01-31,1684,-0.020516180858750552,0.40013672413542256,at,3
2021-02-28,1692,0.008706063087460893,0.720450559265218,at,3
2021-03-31,1692,-0.03152499180959507,0.19493740333340256,at,3
2021-04-30,1692,0.02777620860801646,0.2534870658170674,at,3
2021-05-31,1699,-0.0005733941629040417,0.9811578726649364,at,3
2021-06-30,1699,-0.04201321153805114,0.0834108588197154,at,3
2021-07-31,1699,-0.05421825463755521,0.025429338139514868,at,3
2021-08-31,1702,0.012831923406814674,0.5967931467628506,at,3
2021-09-30,1703,0.08773441100737572,0.00028906653697894556,at,3
2021-10-31,1704,0.03401410267011901,0.1604790887633005,at,3
2021-11-30,1715,-0.033442013253170776,0.16626760630520937,at,3
2021-12-31,1715,-0.023042867811368897,0.34023806589765215,at,3
2022-01-31,1719,-0.08830018473043626,0.0002468586946564979,at,3
2022-02-28,1728,-0.07080369358246608,0.0032314178322904886,at,3
2022-03-31,1728,-0.15643371877733914,6.217442485676474e-11,at,3
2022-04-30,1728,-0.046343954435907865,0.05408903246771879,at,3
2022-05-31,1738,-0.053377938276206224,0.026062729215509832,at,3
2022-06-30,1738,-0.0031257164042257876,0.8963958681993873,at,3
2022-07-31,1738,-0.02856484365043473,0.23395395696065163,at,3
2022-08-31,1743,0.019602718705452937,0.4134198263421549,at,3
2022-09-30,1743,0.06017117347872103,0.011985326943038593,at,3
2022-10-31,1743,0.04279319186048323,0.07407979205791738,at,3
2022-11-30,1752,0.05994898310972618,0.01208183522864622,at,3
2022-12-31,1752,0.16940337854191087,9.519388845459898e-13,at,3
2023-01-31,1753,0.1050942503679629,1.0372880525683437e-05,at,3
2023-02-28,1759,0.09001399068698387,0.00015669108928853846,at,3
2023-03-31,1759,0.0044201810798057805,0.8530302595779742,at,3
2023-04-30,1759,0.05931726211494499,0.012838634254151377,at,3
2023-05-31,1761,0.07379807813070643,0.0019423416868583467,at,3
2023-06-30,1763,0.06829883873284884,0.004117006558789456,at,3
2023-07-31,1763,-0.05076768943350048,0.03304787879930133,at,3
2023-08-31,1774,-0.04777577301691837,0.04422071693165986,at,3
2023-09-30,1774,-0.04804400859369996,0.04304203146071165,at,3
2023-10-31,1778,0.019051240460088006,0.4220736117669588,at,3
2023-11-30,1790,0.018527607352274277,0.4333964048564303,at,3
2023-12-31,1792,0.03156695698449992,0.18164946835462306,at,3
2024-01-31,1793,-0.036882255276203264,0.11848175710685768,at,3
2024-02-29,1803,-0.059579632286015975,0.011394919537345368,at,3
2024-03-31,1805,-0.11977791915652386,3.3315035424757566e-07,at,3
