universe,score,label,liquidity,horizon,decile,mean_ret,win_rate,n_days
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,5,0.00961469693214847,0.6221735959153902,2742
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,6,0.010531923864629547,0.6105032822757112,2742
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,7,0.01013905075074177,0.6094091903719913,2742
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,8,0.01092309383123528,0.611597374179431,2742
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,9,0.01136142753152422,0.6239970824215901,2742
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,20,10,0.010539788675087432,0.6163384390955506,2742
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,1,0.022232002024539475,0.6376757957068838,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,2,0.0261326652864719,0.6628423390081422,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,3,0.028408730111733917,0.6824574389341229,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,4,0.02866701761560554,0.6732050333086602,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,5,0.028926078002225346,0.6728349370836417,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,6,0.02998941287989771,0.6831976313841599,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,7,0.030491611964882925,0.6813471502590673,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,8,0.031170836441664507,0.6757957068837898,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,9,0.03103467182580279,0.6676535899333826,2702
full,flow_turn_cont_20d,prior_ret(20d)×法人流量/成交額 (turnover-norm 對照),all,60,10,0.030892955959762606,0.6484085862324205,2702
full,mom_only_5d,純動量 5d baseline (對照),all,5,1,0.0034236127403555654,0.5995670995670995,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,2,0.0025594045442347145,0.6071428571428571,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,3,0.0023132667564668506,0.6111111111111112,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,4,0.002214609215777151,0.6111111111111112,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,5,0.002132314160002751,0.6168831168831169,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,6,0.002222631369769403,0.6161616161616161,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,7,0.0021163935991550826,0.6147186147186147,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,8,0.0021008039969773224,0.6096681096681097,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,9,0.00231235896210351,0.5941558441558441,2772
full,mom_only_5d,純動量 5d baseline (對照),all,5,10,0.003421740451264977,0.5909090909090909,2772
full,mom_only_5d,純動量 5d baseline (對照),all,20,1,0.010257838930665779,0.5832426550598476,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,2,0.00851083305229709,0.5963003264417845,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,3,0.007928722882563665,0.6046427276024664,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,4,0.007795480499470129,0.6060935799782372,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,5,0.008139995888258924,0.6155241204207472,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,6,0.008505176906303476,0.6155241204207472,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,7,0.008973093195830307,0.6158868335146899,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,8,0.010012852933397176,0.6187885382662314,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,9,0.011985525138585163,0.6383750453391367,2757
full,mom_only_5d,純動量 5d baseline (對照),all,20,10,0.01637136731547334,0.6365614798694232,2757
full,mom_only_5d,純動量 5d baseline (對照),all,60,1,0.02945094441760373,0.6253220463746779,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,2,0.02560191031082628,0.6422524843577475,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,3,0.024716630902742318,0.6510857563489142,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,4,0.025158951906723286,0.6573426573426573,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,5,0.024552047114292045,0.6694884063305115,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,6,0.025358553057582774,0.6904674273095326,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,7,0.0260320045154866,0.6823702613176298,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,8,0.02887350089976457,0.6882591093117408,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,9,0.034073698225845016,0.6912035333087965,2717
full,mom_only_5d,純動量 5d baseline (對照),all,60,10,0.04455027457826341,0.6985645933014354,2717
full,mom_only_20d,純動量 20d baseline (對照),all,5,1,0.002648090770792701,0.5785273848385927,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,2,0.0015801059614875253,0.5854189336235038,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,3,0.001654702781398372,0.6024664490388103,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,4,0.00168123087422791,0.6053681537903518,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,5,0.0019420447927298013,0.6089952847297787,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,6,0.001945082890302856,0.6068190061661226,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,7,0.0022071889251284757,0.607544432354008,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,8,0.0026338418335491733,0.6082698585418934,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,9,0.003196476365736949,0.613347841857091,2757
full,mom_only_20d,純動量 20d baseline (對照),all,5,10,0.005503589062317939,0.6249546608632571,2757
full,mom_only_20d,純動量 20d baseline (對照),all,20,1,0.009172006487971148,0.5598103574033552,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,2,0.007750420853544518,0.5795040116703136,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,3,0.007647252569539718,0.5853391684901532,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,4,0.007446223091302267,0.5893508388037928,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,5,0.007881737991405647,0.6105032822757112,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,6,0.00788770708743679,0.612691466083151,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,7,0.00889928873544075,0.6214442013129103,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,8,0.010128520803892533,0.6280087527352297,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,9,0.012329406229211018,0.6327498176513494,2742
full,mom_only_20d,純動量 20d baseline (對照),all,20,10,0.019528933677764364,0.6564551422319475,2742
full,mom_only_20d,純動量 20d baseline (對照),all,60,1,0.023237214519466316,0.5895632864544782,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,2,0.02327190997281597,0.6113989637305699,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,3,0.02310810958401586,0.6384159881569208,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,4,0.022454782826039424,0.6498889711324944,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,5,0.02365165059323496,0.6687638786084382,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,6,0.024309032781645378,0.6820873427091043,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,7,0.02734718851118751,0.692820133234641,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,8,0.03160279649027599,0.6968911917098446,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,9,0.03768412981610403,0.7050333086602517,2702
full,mom_only_20d,純動量 20d baseline (對照),all,60,10,0.05138083589529992,0.7002220577350111,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,1,0.003256935052205384,0.5719985491476243,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,2,0.001888276705698711,0.5618425825172289,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,3,0.0018658308619816035,0.5752629669931084,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,4,0.0018349137857792581,0.5730866884294523,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,5,0.0023701205564158486,0.5872324990932173,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,6,0.002680980995022666,0.582879941965905,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,7,0.002752303884823529,0.5814290895901342,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,8,0.003204337712141571,0.5908596300326442,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,9,0.004204672432619868,0.5879579252811027,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,5,10,0.0063007074990342055,0.6042800145085238,2757
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,1,0.0159251016384286,0.6068563092633115,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,2,0.012483687664928838,0.5882567469000729,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,3,0.008438302038331087,0.587162654996353,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,4,0.008077075047177511,0.5827862873814734,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,5,0.010370519588279555,0.6024799416484318,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,6,0.009882825714519103,0.5984682713347921,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,7,0.010248394957360279,0.6097738876732313,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,8,0.010708591875897322,0.6013858497447119,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,9,0.01235760116536035,0.6032093362509118,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,20,10,0.01710979697653741,0.6123267687819111,2742
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,1,0.036270304692596164,0.6217616580310881,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,2,0.03363229191578502,0.6176905995558846,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,3,0.024255349375854822,0.6221317542561066,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,4,0.023920842284648258,0.6258327165062917,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,5,0.03396032722789266,0.6465581051073279,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,6,0.026894576534354925,0.6435973353071799,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,7,0.029422324997529486,0.6424870466321243,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,8,0.03168556184788535,0.6387860843819393,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,9,0.035503137022843585,0.6250925240562546,2702
full,flow_only_5d,"法人流量/市值 conviction (5d, 無動量)",liq_50m,60,10,0.04900382498211563,0.6576609918578831,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,1,0.002031142098487063,0.5469713456655785,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,2,0.0022135237456346302,0.5745375408052231,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,3,0.0027169784714865903,0.5926731955023576,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,4,0.002717230652301074,0.5904969169387014,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,5,0.00257778221960994,0.5778019586507073,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,6,0.0026799664770016324,0.5901342038447588,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,7,0.0023347287993698835,0.5807036634022488,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,8,0.003186007563559252,0.5792528110264781,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,9,0.003746274328867906,0.5883206383750453,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,5,10,0.0061772525006314055,0.6050054406964092,2757
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,1,0.01273242788457129,0.5824215900802334,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,2,0.010478139345879052,0.5904449307075128,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,3,0.009676422315955302,0.5948212983223924,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,4,0.010086528922851385,0.6039387308533917,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,5,0.009725901430336737,0.5937272064186725,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,6,0.009620942375539425,0.5977388767323122,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,7,0.009532460607874124,0.5937272064186725,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,8,0.012202411843114854,0.6046681254558717,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,9,0.013067344352720854,0.5977388767323122,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,20,10,0.01857404485057297,0.6156090444930707,2742
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,1,0.03591329294614745,0.6069578090303479,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,2,0.030399600997826313,0.6324944485566247,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,3,0.02759790907229111,0.6402664692820134,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,4,0.02778409020601793,0.6484085862324205,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,5,0.028719230595495096,0.6521095484826055,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,6,0.02821981472772741,0.6472982975573649,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,7,0.028734517336317152,0.6313841598815693,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,8,0.03369232440163249,0.6317542561065878,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,9,0.036224813593069324,0.6324944485566247,2702
full,flow_cont_5d,prior_ret(5d)×法人流量/市值 續勢交互,liq_50m,60,10,0.047250207754263564,0.6480384900074019,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,1,0.003164562593020961,0.5719985491476243,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,2,0.002138744221600371,0.5698222705839681,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,3,0.0013633048840482355,0.5705476967718535,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,4,0.0021802263463103467,0.5719985491476243,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,5,0.0026647924244237956,0.5763511062749366,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,6,0.0026715417869614564,0.5843307943416758,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,7,0.0026123132139534884,0.5749002538991658,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,8,0.0033397758156642745,0.5894087776568734,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,9,0.003930596237161686,0.5861443598113892,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,5,10,0.006293406740862967,0.6086325716358361,2757
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,1,0.012222025425269832,0.5838803792851933,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,2,0.009548650030388538,0.5809628008752735,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,3,0.0070471902657054985,0.5773158278628738,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,4,0.010137999848370521,0.5959153902261123,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,5,0.012510785209638818,0.6021152443471919,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,6,0.010308669468344741,0.5933625091174325,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,7,0.01079745919962986,0.600656455142232,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,8,0.012886579406754322,0.6254558716265499,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,9,0.012991341628501395,0.6152443471918307,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,20,10,0.017288434262881205,0.6254558716265499,2742
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,1,0.030149755428937594,0.6080680977054034,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,2,0.02859541396528484,0.6006661732050333,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,3,0.022745737259508073,0.622501850481125,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,4,0.027025020833267813,0.6313841598815693,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,5,0.0366713313865743,0.6347150259067358,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,6,0.029176881776857354,0.622501850481125,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,7,0.030006347591387962,0.6317542561065878,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,8,0.034827395461704054,0.6484085862324205,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,9,0.035398777640568396,0.6373056994818653,2702
full,flow_samesign_5d,prior_ret×flow 同號 gate (5d),liq_50m,60,10,0.05016985035365409,0.6606217616580311,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,1,0.0034399846998891775,0.5821545157780196,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,2,0.002651776051748371,0.5723612622415669,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,3,0.0021357451049517995,0.5723612622415669,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,4,0.0020700792063925314,0.5716358360536815,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,5,0.0021740442135607567,0.5875952121871599,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,6,0.0029589652694861908,0.5767138193688792,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,7,0.0031660284873370197,0.5875952121871599,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,8,0.00351275587583019,0.5875952121871599,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,9,0.003803391303540227,0.5894087776568734,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,5,10,0.004395907024036775,0.583968081247733,2757
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,1,0.01338173051241236,0.5948212983223924,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,2,0.011167544341368976,0.5929978118161926,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,3,0.008719295787394341,0.5857038657913931,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,4,0.008673479907288591,0.5908096280087527,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,5,0.00962569936276068,0.5900802334062728,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,6,0.010677951803082978,0.6057622173595916,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,7,0.01106134107888305,0.6053975200583516,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,8,0.012322651516700199,0.6232676878191101,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,9,0.013462024661828637,0.62436177972283,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,20,10,0.016513467781433634,0.6101385849744712,2742
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,1,0.029447702530041097,0.6039970392301999,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,2,0.030393324473303264,0.6113989637305699,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,3,0.024760690349126875,0.6173205033308661,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,4,0.025859267159450083,0.6332346410066617,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,5,0.030818102436187697,0.6443375277572169,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,6,0.027993081009079324,0.6506291635825314,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,7,0.03134905432868172,0.6521095484826055,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,8,0.03368062070821704,0.6384159881569208,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,9,0.039599096598364136,0.6447076239822354,2702
full,flow_only_20d,"法人流量/市值 conviction (20d, 無動量)",liq_50m,60,10,0.05069371425976953,0.6580310880829016,2702
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,1,0.0023478129865073865,0.5634978229317852,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,2,0.002172348167663099,0.5682148040638607,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,3,0.002643534202857298,0.5856313497822931,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,4,0.0023392001492024304,0.5852685050798259,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,5,0.0022809530848398696,0.5856313497822931,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,6,0.0024328364679371255,0.5830914368650217,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,7,0.0028778855914323113,0.5849056603773585,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,8,0.0034669604562898313,0.5936139332365747,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,9,0.00418506193903911,0.5954281567489115,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,5,10,0.005642122041246612,0.6001451378809869,2756
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,1,0.010437437787396527,0.5895658518788763,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,2,0.008511766704511547,0.5793506019700839,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,3,0.009785653082169568,0.5954031375410435,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,4,0.00882009266096525,0.5881065304633345,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,5,0.00979500707322793,0.6037942356804086,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,6,0.010049426725039277,0.6019700839109814,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,7,0.011340598176662664,0.6089018606348048,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,8,0.01367202659733741,0.6129149945275447,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,9,0.014519691950491444,0.6063480481576067,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,20,10,0.018769788989904203,0.6129149945275447,2741
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,1,0.03037416844248857,0.6049611255090707,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,2,0.028710641861985402,0.6231025546094039,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,3,0.027363575348090786,0.6397630507219548,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,4,0.025456131022552116,0.650129581636431,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,5,0.028340871577939106,0.6534616808589412,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,6,0.02849826940779404,0.6427249166975194,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,7,0.03134092193315592,0.6449463161791928,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,8,0.03522674593551315,0.650129581636431,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,9,0.04051965706278459,0.6338393187708257,2701
full,flow_cont_20d,prior_ret(20d)×法人流量/市值 續勢交互,liq_50m,60,10,0.0488510830124691,0.643095149944465,2701
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,1,0.0023616526366031488,0.5723612622415669,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,2,0.0017253550482270645,0.5556764599202031,2757
full,flow_samesign_20d,prior_ret×flow 同號 gate (20d),liq_50m,5,3,0.001914398875449344,0.5727239753355096,2757
