score,label,liquidity,horizon,direction,ic_mean,ic_ir,ic_win,ic_t,ic_n,gross_spread,cost_roundtrip,net_spread,monotonic_rho,net_vs_rvol
rvol_only,純 RVOL baseline (對照),all,60,top,0.010201109989355759,0.1307040074644149,57.53452477660439,9.171659554365151,4924,0.005228675137908631,0.0035,-0.0017713248620913691,0.5515151515151515,0.0
mom_only_5d,純動量 5d baseline (對照),all,10,top,-0.025517856418064293,-0.20890958588767303,41.49959903769045,-14.754401268702368,4988,0.00035103234338753654,0.0025,-0.0046489676566124636,-0.006060606060606061,-0.004656321258851686
mom_only_5d,純動量 5d baseline (對照),all,10,top,-0.025517856418064293,-0.20890958588767303,41.49959903769045,-14.754401268702368,4988,0.00035103234338753654,0.0035,-0.006648967656612464,-0.006060606060606061,-0.004656321258851686
mom_only_5d,純動量 5d baseline (對照),all,20,top,-0.012316967921391643,-0.10363574653553578,45.58055443953395,-7.312014202992878,4978,0.0025274770614090083,0.0025,-0.002472522938590992,0.406060606060606,-0.004223511108702189
mom_only_5d,純動量 5d baseline (對照),all,20,top,-0.012316967921391643,-0.10363574653553578,45.58055443953395,-7.312014202992878,4978,0.0025274770614090083,0.0035,-0.004472522938590992,0.406060606060606,-0.004223511108702189
mom_only_5d,純動量 5d baseline (對照),all,60,top,0.00014658487326204615,0.0013355670821522884,52.49088699878494,0.09385150670035246,4938,0.006813070250605693,0.0025,0.0018130702506056933,0.4424242424242424,0.0015843951126970623
mom_only_5d,純動量 5d baseline (對照),all,60,top,0.00014658487326204615,0.0013355670821522884,52.49088699878494,0.09385150670035246,4938,0.006813070250605693,0.0035,-0.00018692974939430677,0.4424242424242424,0.0015843951126970623
mom_only_20d,純動量 20d baseline (對照),all,10,top,-0.015388864026658636,-0.11458862227907235,46.12909712447215,-8.080732446101191,4973,0.004629549934106679,0.0025,-0.0003704500658933208,0.6242424242424242,-0.00037780366813254355
mom_only_20d,純動量 20d baseline (對照),all,10,top,-0.015388864026658636,-0.11458862227907235,46.12909712447215,-8.080732446101191,4973,0.004629549934106679,0.0035,-0.002370450065893321,0.6242424242424242,-0.00037780366813254355
mom_only_20d,純動量 20d baseline (對照),all,20,top,-0.015619550878730836,-0.12357407084769911,45.9198065686077,-8.705615690052227,4963,0.0061543888238991575,0.0025,0.0011543888238991573,0.6242424242424242,-0.0005965993462120397
mom_only_20d,純動量 20d baseline (對照),all,20,top,-0.015619550878730836,-0.12357407084769911,45.9198065686077,-8.705615690052227,4963,0.0061543888238991575,0.0035,-0.0008456111761008427,0.6242424242424242,-0.0005965993462120397
mom_only_20d,純動量 20d baseline (對照),all,60,top,0.006669424324032521,0.054424311565676155,57.40402193784278,3.818632478899393,4923,0.01864406217816786,0.0025,0.013644062178167857,0.7333333333333332,0.013415387040259227
mom_only_20d,純動量 20d baseline (對照),all,60,top,0.006669424324032521,0.054424311565676155,57.40402193784278,3.818632478899393,4923,0.01864406217816786,0.0035,0.011644062178167859,0.7333333333333332,0.013415387040259227
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,top,-0.014773232665483612,-0.15478865631210834,43.32529151588259,-10.916716213374073,4974,0.0016548454140593218,0.0025,-0.0033451545859406783,0.22424242424242422,-0.00250756094935433
interact_5d,prior_ret(5d)×RVOL 交互 (乘積),liq_50m,10,top,-0.014773232665483612,-0.15478865631210834,43.32529151588259,-10.916716213374073,4974,0.0016548454140593218,0.0035,-0.005345154585940678,0.22424242424242422,-0.00250756094935433
