me_date,n,ic,p,factor,horizon_m
2025-01-31,1384,0.007341629416097639,0.7849444641128145,yoy,12
2025-02-28,1385,0.016072642483187564,0.5500725783956127,yoy,12
2025-03-31,1386,0.024941500655359106,0.35348320360127383,yoy,12
2025-04-30,1386,0.039577217249030495,0.14084040807672693,yoy,12
2017-11-30,1079,-0.01709658053854133,0.5748105898098728,ma_yoy,1
2017-12-31,1079,0.014743464626879848,0.6285560148753866,ma_yoy,1
2018-01-31,1079,-0.0575448495691101,0.05880933649515816,ma_yoy,1
2018-02-28,1106,-0.02639377690083313,0.38052634029542676,ma_yoy,1
2018-03-31,1106,0.010516075496861375,0.7268319111218515,ma_yoy,1
2018-04-30,1105,-0.014432725108366913,0.6317622322917793,ma_yoy,1
2018-05-31,1108,-0.07795512954740348,0.009434735295216556,ma_yoy,1
2018-06-30,1108,0.005554915819354536,0.8534665703128789,ma_yoy,1
2018-07-31,1108,-0.0545954784713338,0.06927786359143552,ma_yoy,1
2018-08-31,1131,0.018058614024688127,0.5440531391149044,ma_yoy,1
2018-09-30,1131,0.007669078121946102,0.796690680650675,ma_yoy,1
2018-10-31,1130,0.03641521566424087,0.22126716550737371,ma_yoy,1
2018-11-30,1133,-0.024673367666860166,0.4066989532693187,ma_yoy,1
2018-12-31,1133,-0.06758250388476092,0.022910623944072932,ma_yoy,1
2019-01-31,1133,-0.046241228580684066,0.11980399186686565,ma_yoy,1
2019-02-28,1146,0.0007785884838203693,0.978995321632411,ma_yoy,1
2019-03-31,1146,-0.04641839415949712,0.11629509874589884,ma_yoy,1
2019-04-30,1147,0.02875787828853052,0.33050681364965406,ma_yoy,1
2019-05-31,1150,-0.016825880037413397,0.5686687566357813,ma_yoy,1
2019-06-30,1150,-0.011493298973036492,0.6970204123177499,ma_yoy,1
2019-07-31,1150,-0.07551710126435156,0.010413629396483484,ma_yoy,1
2019-08-31,1164,-0.003959225274149508,0.8926640209954777,ma_yoy,1
2019-09-30,1164,0.0024025521184588778,0.9347413534671746,ma_yoy,1
2019-10-31,1164,-0.016873388543325516,0.5652241293868443,ma_yoy,1
2019-11-30,1164,-0.08680372934543668,0.0030373199729133217,ma_yoy,1
2019-12-31,1164,0.07582410618378936,0.009657102168684312,ma_yoy,1
2020-01-31,1164,-0.04047589078402515,0.16758178591707257,ma_yoy,1
2020-02-29,1179,0.06477258872342605,0.0261454099797493,ma_yoy,1
2020-03-31,1179,-0.07015458760864511,0.015983960144171507,ma_yoy,1
2020-04-30,1179,0.004965453140211051,0.8647609808209087,ma_yoy,1
2020-05-31,1181,-0.007638507712489289,0.7931453849004861,ma_yoy,1
2020-06-30,1181,-0.051973496807585125,0.07419322343772818,ma_yoy,1
2020-07-31,1181,0.004241429880353403,0.8842324876436696,ma_yoy,1
2020-08-31,1213,-0.018991602616226236,0.5087277353567395,ma_yoy,1
2020-09-30,1213,-0.00469568822581583,0.870223640778529,ma_yoy,1
2020-10-31,1213,0.024497112310185788,0.3939713809284181,ma_yoy,1
2020-11-30,1214,-0.04105312297160036,0.1528540566797552,ma_yoy,1
2020-12-31,1214,0.004293264799622368,0.8812106463853212,ma_yoy,1
2021-01-31,1214,0.06551988178180666,0.022431644092379414,ma_yoy,1
2021-02-28,1235,0.04171351226610121,0.1429009600368422,ma_yoy,1
2021-03-31,1235,0.02813947075536607,0.32310978851257255,ma_yoy,1
2021-04-30,1235,-0.08881530308106331,0.001782814308199017,ma_yoy,1
2021-05-31,1240,-0.015261996078919225,0.5913231556916406,ma_yoy,1
2021-06-30,1240,0.005501982596355262,0.8465275730858488,ma_yoy,1
