date,ret,n_stocks,regime,source,in_market,mean_pe,mean_pb,mean_fscore,cum_ret,year
2025-01-17,0.0,0,ranging,cash,False,,,,2.9945987571697343,2025
2025-02-21,0.0,0,trending,cash,False,,,,2.9945987571697343,2025
2025-03-21,0.0,0,neutral,cash,False,,,,2.9945987571697343,2025
2025-04-18,0.1463035069139705,5,volatile,value,True,7.209519354288612,1.1951970307435396,5.8,3.432719057143884,2025
2025-05-16,-0.07192187043205914,5,volatile,value,True,6.003825985440031,1.1752839399945585,5.0,3.1858314818863214,2025
2025-06-13,0.0,0,ranging,cash,False,,,,3.1858314818863214,2025
2025-07-11,0.0,0,neutral,cash,False,,,,3.1858314818863214,2025
2025-08-08,0.0,0,trending,cash,False,,,,3.1858314818863214,2025
2025-09-05,0.0,0,ranging,cash,False,,,,3.1858314818863214,2025
2025-10-03,0.0016525179699338865,5,volatile,value,True,5.440090284349793,0.9865478925602021,6.0,3.1910961256593193,2025
2025-10-31,-0.08361839775563076,5,volatile,value,True,5.63555946556477,1.0104757533248248,6.0,2.924261780547486,2025
2025-11-28,0.0,0,neutral,cash,False,,,,2.924261780547486,2025
2025-12-26,0.0,0,neutral,cash,False,,,,2.924261780547486,2025
