ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
2454,2022-06-07,656.6401,635.6919,13.9655,2022-06-14,649.2622,trailing_stop,B,7,-1.124,-1.709
2454,2022-06-15,652.2134,626.7594,16.9694,2022-06-17,613.1101,stop_loss,A,2,-5.995,-6.58
2454,2022-11-29,578.3691,550.5574,18.5412,2022-12-08,571.8796,trailing_stop,B,9,-1.122,-1.707
2454,2023-02-07,581.6138,554.8449,17.8459,2023-02-09,607.5715,trailing_stop,B,2,4.463,3.878
2454,2023-02-10,600.2709,573.1544,18.0777,2023-04-06,610.8162,trailing_stop,B,55,1.757,1.172
2454,2023-09-04,638.576,621.3511,11.4833,2023-09-21,670.0109,trailing_stop,B,17,4.923,4.338
2454,2023-10-18,730.186,703.6268,17.7062,2023-12-04,837.9626,trailing_stop,B,47,14.76,14.175
2454,2023-12-19,890.9528,870.2635,13.7928,2024-01-02,881.0732,trailing_stop,B,14,-1.109,-1.694
2454,2024-01-03,855.9254,826.8642,19.3741,2024-01-16,825.1328,stop_loss,A,13,-3.598,-4.183
2454,2024-01-24,862.9321,836.8545,17.3851,2024-03-14,1060.2263,trailing_stop,B,50,22.863,22.278
2454,2024-05-10,1009.5198,960.9206,32.3995,2024-05-31,1138.5908,trailing_stop,B,21,12.785,12.2
2454,2024-06-24,1299.9297,1231.7723,45.4383,2024-07-16,1267.4321,trailing_stop,B,22,-2.5,-3.085
2454,2024-09-25,1154.3528,1099.3275,36.6835,2024-10-23,1225.0273,trailing_stop,B,28,6.122,5.537
2454,2024-10-24,1196.7574,1138.7033,38.7028,2024-11-01,1215.6041,trailing_stop,B,8,1.575,0.99
2454,2024-12-20,1309.837,1254.3069,37.0201,2024-12-31,1333.3951,trailing_stop,B,11,1.799,1.214
2454,2025-07-15,1368.4722,1317.3053,34.1112,2025-07-28,1373.3771,trailing_stop,B,13,0.358,-0.227
2454,2025-08-19,1363.5673,1316.2698,31.5316,2025-09-19,1412.6165,trailing_stop,B,31,3.597,3.012
2454,2025-09-22,1378.282,1316.7953,40.9911,2025-09-24,1304.7083,stop_loss,A,2,-5.338,-5.923
2454,2025-12-03,1373.3771,1296.1246,51.5016,2025-12-22,1373.3771,trailing_stop,B,19,0.0,-0.585
2454,2026-01-19,1485.0,1425.3871,39.7419,2026-03-03,1815.0,trailing_stop,B,43,22.222,21.637
2454,2026-04-15,1790.0,1681.25,72.5,2026-05-13,3495.0,trailing_stop,B,28,95.251,94.666
