date,ret,n_stocks,regime,source,in_market,mean_pe,mean_pb,mean_fscore,cum_ret,year
2022-07-29,0.0,0,neutral,cash,False,,,,1.9210946415252794,2022
2022-08-26,0.0,0,ranging,cash,False,,,,1.9210946415252794,2022
2022-09-23,0.0,0,neutral,cash,False,,,,1.9210946415252794,2022
2022-10-21,0.11996002812465104,20,volatile,value,True,7.681527560187218,1.3777286292855295,5.2,2.1515492087527686,2022
2022-11-18,0.031571318681543406,20,volatile,value,True,7.666100990523935,1.5821492823139305,4.95,2.219476454481325,2022
2022-12-16,0.0,0,ranging,cash,False,,,,2.219476454481325,2022
2023-01-13,0.0,0,ranging,cash,False,,,,2.219476454481325,2023
2023-02-17,0.0,0,neutral,cash,False,,,,2.219476454481325,2023
2023-03-17,0.0,0,ranging,cash,False,,,,2.219476454481325,2023
2023-04-14,0.0,0,neutral,cash,False,,,,2.219476454481325,2023
2023-05-12,0.0,0,ranging,cash,False,,,,2.219476454481325,2023
2023-06-09,-0.000499624062173249,9,volatile,value,True,6.823692275602574,1.1604984819831263,4.111111111111111,2.218367550639239,2023
2023-07-07,0.0,0,ranging,cash,False,,,,2.218367550639239,2023
2023-08-04,0.0,0,ranging,cash,False,,,,2.218367550639239,2023
2023-09-01,0.0,0,ranging,cash,False,,,,2.218367550639239,2023
2023-09-28,0.0,0,ranging,cash,False,,,,2.218367550639239,2023
2023-10-27,0.0,0,ranging,cash,False,,,,2.218367550639239,2023
2023-11-24,0.09085977609444798,10,volatile,value,True,8.21657261582789,1.3423007466457526,5.1,2.4199279295855094,2023
2023-12-22,0.0,0,ranging,cash,False,,,,2.4199279295855094,2023
2024-01-19,0.0,0,ranging,cash,False,,,,2.4199279295855094,2024
2024-02-16,0.041474917963293015,8,volatile,value,True,8.34193775536243,1.3311663207641895,4.375,2.5202942419421497,2024
2024-03-15,0.0,0,trending,cash,False,,,,2.5202942419421497,2024
2024-04-12,0.0,0,neutral,cash,False,,,,2.5202942419421497,2024
2024-05-10,0.0,0,ranging,cash,False,,,,2.5202942419421497,2024
2024-06-07,0.0,0,trending,cash,False,,,,2.5202942419421497,2024
2024-07-05,0.0,0,trending,cash,False,,,,2.5202942419421497,2024
2024-08-02,0.03411958192604808,12,volatile,value,True,7.335104292110121,1.0867900229536664,4.666666666666667,2.606285627807842,2024
2024-08-30,-0.0015329739804611497,10,volatile,value,True,6.640183517265892,1.051737209686703,4.7,2.6022902597547626,2024
2024-09-27,-0.057156102663758875,14,volatile,value,True,7.269059481623929,1.2803203878987757,4.5,2.4535534905073195,2024
2024-10-25,0.0,0,neutral,cash,False,,,,2.4535534905073195,2024
2024-11-22,0.0,0,ranging,cash,False,,,,2.4535534905073195,2024
2024-12-20,0.0,0,ranging,cash,False,,,,2.4535534905073195,2024
2025-01-17,0.0,0,ranging,cash,False,,,,2.4535534905073195,2025
2025-02-21,0.0,0,trending,cash,False,,,,2.4535534905073195,2025
2025-03-21,0.0,0,neutral,cash,False,,,,2.4535534905073195,2025
2025-04-18,0.08057910286597784,15,volatile,value,True,6.97838293391857,1.2194190097325217,4.333333333333333,2.651258629606088,2025
2025-05-16,-0.06672711285311606,13,volatile,value,True,6.7777088460452415,1.292327374251102,4.153846153846154,2.474347795825565,2025
2025-06-13,0.0,0,ranging,cash,False,,,,2.474347795825565,2025
2025-07-11,0.0,0,neutral,cash,False,,,,2.474347795825565,2025
2025-08-08,0.0,0,trending,cash,False,,,,2.474347795825565,2025
2025-09-05,0.0,0,ranging,cash,False,,,,2.474347795825565,2025
2025-10-03,-0.031068171999778352,11,volatile,value,True,7.0256988908579645,1.1609119464174642,5.181818181818182,2.3974743329175836,2025
2025-10-31,-0.0356296070932102,11,volatile,value,True,6.914955931185748,1.130742068911645,5.181818181818182,2.312053264419674,2025
2025-11-28,0.0,0,neutral,cash,False,,,,2.312053264419674,2025
2025-12-26,0.0,0,neutral,cash,False,,,,2.312053264419674,2025
