ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
2882,2020-04-29,28.8313,27.9958,0.557,2020-06-11,30.7434,trailing_stop,B,43,6.632,6.047
2882,2020-06-22,31.5682,30.8371,0.4874,2020-07-10,31.6957,trailing_stop,B,18,0.404,-0.181
2882,2020-07-15,32.0107,31.5037,0.338,2020-07-27,31.302,stop_loss,A,12,-2.214,-2.799
2882,2020-08-12,31.8532,31.2584,0.3965,2020-09-02,31.1445,stop_loss,A,21,-2.225,-2.81
2882,2020-11-12,31.932,31.3456,0.3909,2020-11-27,32.5619,trailing_stop,B,15,1.973,1.388
2882,2021-01-13,33.3888,32.7096,0.4528,2021-01-18,32.4438,stop_loss,A,5,-2.83,-3.415
2882,2021-02-17,33.0344,32.3974,0.4247,2021-03-05,33.5069,trailing_stop,B,16,1.43,0.845
2882,2021-03-08,33.7825,32.7701,0.675,2021-05-04,40.7123,trailing_stop,B,57,20.513,19.928
2882,2021-05-11,44.5709,42.2338,1.5581,2021-05-12,41.1848,stop_loss,A,1,-7.597,-8.182
2882,2021-06-07,43.0747,41.4548,1.08,2021-06-21,40.9485,stop_loss,A,14,-4.936,-5.521
2882,2021-07-13,44.1772,43.1056,0.7143,2021-07-28,44.1984,trailing_stop,B,15,0.048,-0.537
2882,2021-07-29,45.0199,42.8264,1.4624,2021-09-22,46.663,trailing_stop,B,55,3.65,3.065
2882,2021-11-23,49.9491,48.8049,0.7629,2021-11-29,48.7168,stop_loss,A,6,-2.467,-3.052
2882,2021-11-30,49.2919,47.9188,0.9154,2022-01-21,52.9066,trailing_stop,B,52,7.333,6.748
2882,2022-04-07,53.2353,52.1174,0.7452,2022-04-18,51.5922,stop_loss,A,11,-3.086,-3.671
2882,2022-08-17,41.9348,41.1537,0.5208,2022-08-23,40.9627,stop_loss,A,6,-2.318,-2.903
2882,2022-11-28,37.1183,36.053,0.7102,2022-12-07,37.1616,trailing_stop,B,9,0.117,-0.468
2882,2023-02-06,38.2837,37.3508,0.6219,2023-02-15,38.5529,trailing_stop,B,9,0.703,0.118
2882,2023-02-16,38.6427,37.7387,0.6027,2023-03-01,38.3734,trailing_stop,B,13,-0.697,-1.282
2882,2023-05-24,40.2135,39.3816,0.5546,2023-07-06,38.9429,stop_loss,A,43,-3.16,-3.745
2882,2023-07-21,40.6838,39.7708,0.6087,2023-08-11,42.5623,trailing_stop,B,21,4.617,4.032
2882,2023-08-14,41.6001,40.4957,0.7363,2023-09-20,41.875,trailing_stop,B,37,0.661,0.076
2882,2023-11-13,41.4627,40.7755,0.4582,2023-12-05,41.7376,trailing_stop,B,22,0.663,0.078
2882,2024-03-07,41.0962,40.5366,0.3731,2024-04-03,44.0283,trailing_stop,B,27,7.135,6.55
2882,2024-05-23,50.2134,48.2401,1.3155,2024-06-27,54.1535,trailing_stop,B,35,7.847,7.262
2882,2024-06-28,54.0619,52.5107,1.0341,2024-07-02,55.2,trailing_stop,B,4,2.105,1.52
2882,2024-07-19,59.3732,56.6803,1.7953,2024-08-05,52.734,stop_loss,A,17,-11.182,-11.767
2882,2024-08-30,60.2268,58.5297,1.1314,2024-09-04,58.4247,trailing_stop,B,5,-2.992,-3.577
2882,2024-09-11,59.2784,57.0834,1.4633,2024-10-22,65.7278,trailing_stop,B,41,10.88,10.295
2882,2025-05-26,59.7526,56.7243,2.0189,2025-05-29,56.7175,stop_loss,A,3,-5.079,-5.664
2882,2025-06-02,57.2866,53.801,2.3237,2025-06-20,62.2186,trailing_stop,B,18,8.609,8.024
2882,2025-08-18,64.4,63.1036,0.8643,2025-08-20,63.1,stop_loss,A,2,-2.019,-2.604
2882,2025-08-22,63.8,62.45,0.9,2025-08-28,62.3,stop_loss,A,6,-2.351,-2.936
2882,2025-09-17,65.7,64.2,1.0,2025-10-31,64.0,stop_loss,A,44,-2.588,-3.173
2882,2025-12-05,68.7,66.825,1.25,2025-12-29,76.0,trailing_stop,B,24,10.626,10.041
2882,2026-01-19,77.4,74.9679,1.6214,2026-02-02,74.3,stop_loss,A,14,-4.005,-4.59
2882,2026-04-23,74.8,72.7107,1.3929,2026-05-21,78.7,end_of_data,B,28,5.214,4.629
