score,label,liquidity,horizon,top_n,direction,mean_ret,std_ret,sharpe_proxy,win_rate,n_days
combo_rvol_lowatr,RVOL - ATR% (低波動放量),all,20,50,bot,0.013653076987982307,0.08142670968701479,2.6617295341934097,0.5842877235282299,4977
sig_rvol_log_rn,log(RVOL),liq_50m,10,10,top,0.008906471164954084,0.05892624770400687,2.3993695861989104,0.5738921195107279,4987
sig_rvol_log_rn,log(RVOL),liq_50m,10,10,bot,0.005130834317434715,0.05959088381158669,1.3668109033384017,0.5622618808903148,4987
sig_rvol_log_rn,log(RVOL),liq_50m,10,20,top,0.008025681502427641,0.05268314601969864,2.418301748642181,0.594345297774213,4987
sig_rvol_log_rn,log(RVOL),liq_50m,10,20,bot,0.004656769418912111,0.05422391009013519,1.363308596698231,0.5738921195107279,4987
sig_rvol_log_rn,log(RVOL),liq_50m,10,50,top,0.008159544243783175,0.04677202057473543,2.7693639849726743,0.6074766355140186,4066
sig_rvol_log_rn,log(RVOL),liq_50m,10,50,bot,0.004910985941373905,0.049165743675225436,1.5856464100906582,0.5823905558288244,4066
sig_rvol_log_rn,log(RVOL),liq_50m,20,10,top,0.014517475470828708,0.08376591327247018,2.7512119137546476,0.5754470564597147,4977
sig_rvol_log_rn,log(RVOL),liq_50m,20,10,bot,0.011701286461117743,0.08675686796212477,2.141065812276223,0.5635925256178421,4977
sig_rvol_log_rn,log(RVOL),liq_50m,20,20,top,0.013958163737154972,0.0756293418706866,2.9298017748806355,0.5987542696403456,4977
sig_rvol_log_rn,log(RVOL),liq_50m,20,20,bot,0.010430524684508266,0.0787980102342656,2.1013150669986476,0.5686156319067711,4977
sig_rvol_log_rn,log(RVOL),liq_50m,20,50,top,0.014127537210611142,0.0671927923595586,3.337674960469563,0.6077416173570019,4056
sig_rvol_log_rn,log(RVOL),liq_50m,20,50,bot,0.010496722979494647,0.06940418148806349,2.4008684770374633,0.5788954635108481,4056
sig_atr_pct_rn,ATR% (raw rank),liq_50m,10,10,top,0.009443896290330355,0.08006679474617569,1.8724017418888623,0.5512332063364749,4987
sig_atr_pct_rn,ATR% (raw rank),liq_50m,10,10,bot,0.004082961814033468,0.026476136503684737,2.448053907941357,0.6061760577501504,4987
sig_atr_pct_rn,ATR% (raw rank),liq_50m,10,20,top,0.00833263691877162,0.07206429376082477,1.8355346789882627,0.5564467615801083,4987
sig_atr_pct_rn,ATR% (raw rank),liq_50m,10,20,bot,0.003677683226912775,0.028425125021210626,2.0538664745412585,0.5935432123521155,4987
sig_atr_pct_rn,ATR% (raw rank),liq_50m,10,50,top,0.008168665411436793,0.06228088694331517,2.0820760540832266,0.5696015740285293,4066
