score,label,horizon,universe,top_n,direction,mean_ret,std_ret,sharpe_proxy,win_rate,n_days
combo_momflip_volpos,動能 flip + 量能正向,10,all,20,top,0.0058391698446828184,0.038888740603308804,2.3835677420909738,0.5942747041012937,3633
combo_momflip_volpos,動能 flip + 量能正向,10,all,20,bot,0.000541765172971029,0.03602896823799447,0.2387039074572771,0.5081200110101844,3633
combo_momflip_volpos,動能 flip + 量能正向,10,all,50,top,0.006269499474742502,0.03610022323498852,2.756914218570595,0.6255506607929515,3632
combo_momflip_volpos,動能 flip + 量能正向,10,all,50,bot,0.0014116030046070842,0.033918424586172134,0.6606587208648527,0.5446035242290749,3632
combo_momflip_volpos,動能 flip + 量能正向,10,momentum,10,top,0.003423616786215329,0.052078122566557694,1.0435904546062065,0.5429162357807652,2901
combo_momflip_volpos,動能 flip + 量能正向,10,momentum,10,bot,0.0037596689888789027,0.05109398875960845,1.1681001305216714,0.5587728369527749,2901
combo_momflip_volpos,動能 flip + 量能正向,10,momentum,20,top,0.004823537736366026,0.04815986914996288,1.5899396964997496,0.5642881764908653,2901
combo_momflip_volpos,動能 flip + 量能正向,10,momentum,20,bot,0.003916606754601309,0.04732514370010965,1.3137668451563733,0.5735953119613926,2901
combo_momflip_volpos,動能 flip + 量能正向,10,momentum,50,top,0.006106656830804551,0.04481034513766125,2.163343567208141,0.5925542916235781,2901
combo_momflip_volpos,動能 flip + 量能正向,10,momentum,50,bot,0.004101214418165409,0.04450673939116167,1.4628067891182694,0.5846259910375733,2901
combo_momflip_volpos,動能 flip + 量能正向,20,all,10,top,0.013234073008577357,0.06511251437809629,3.226482621437213,0.5810102125310516,3623
combo_momflip_volpos,動能 flip + 量能正向,20,all,10,bot,0.006798068154231626,0.06187426508362551,1.744117465391078,0.5191829975158708,3623
combo_momflip_volpos,動能 flip + 量能正向,20,all,20,top,0.012726113097589956,0.05649731829019067,3.5757587897991456,0.6066795473364615,3623
combo_momflip_volpos,動能 flip + 量能正向,20,all,20,bot,0.00608292024823101,0.05480730635292903,1.7618703008196765,0.5343637869169197,3623
combo_momflip_volpos,動能 flip + 量能正向,20,all,50,top,0.012823575206142879,0.05217614571963563,3.901551996174336,0.6319712865819989,3622
combo_momflip_volpos,動能 flip + 量能正向,20,all,50,bot,0.006873843768084474,0.051139801037069076,2.1337370258769743,0.5734400883489784,3622
combo_momflip_volpos,動能 flip + 量能正向,20,momentum,10,top,0.010429146935460935,0.07443321927029634,2.2242431093230217,0.559322033898305,2891
combo_momflip_volpos,動能 flip + 量能正向,20,momentum,10,bot,0.008001955557417346,0.07226492283333032,1.7577975795487495,0.5482531995849187,2891
combo_momflip_volpos,動能 flip + 量能正向,20,momentum,20,top,0.011285848054581025,0.06867823922216024,2.608647014693598,0.5793842960913179,2891
combo_momflip_volpos,動能 flip + 量能正向,20,momentum,20,bot,0.008201343023067716,0.06672847838616909,1.9510752752548333,0.5610515392597717,2891
combo_momflip_volpos,動能 flip + 量能正向,20,momentum,50,top,0.01205474705937264,0.06357556447493211,3.010011450181897,0.6015219647180906,2891
combo_momflip_volpos,動能 flip + 量能正向,20,momentum,50,bot,0.008285899603109086,0.06285070019848585,2.0928100723501797,0.5780006918021446,2891
sig_ma20_dev_rn,MA20 偏離,5,all,10,top,0.016175696219438256,0.0606155889631518,4.236224068298092,0.6014293567894448,3638
sig_ma20_dev_rn,MA20 偏離,5,all,10,bot,0.01025171869336017,0.05659722981328873,2.8754232243982996,0.5879604178119846,3638
sig_ma20_dev_rn,MA20 偏離,5,all,20,top,0.012467846271239105,0.047866573464483635,4.134846290105777,0.6206706981858163,3638
sig_ma20_dev_rn,MA20 偏離,5,all,20,bot,0.008263531383272522,0.04380232357550386,2.994806741742377,0.6017042330951072,3638
sig_ma20_dev_rn,MA20 偏離,5,all,50,top,0.00793250688961659,0.0368173708705229,3.4202508229671285,0.6271652460819357,3637
sig_ma20_dev_rn,MA20 偏離,5,all,50,bot,0.005592632861108727,0.03689345147501163,2.4063970921132145,0.608193566125928,3637
sig_ma20_dev_rn,MA20 偏離,5,momentum,10,top,0.014717229719550475,0.059448153413599145,3.929958552774702,0.6180316586373021,2906
sig_ma20_dev_rn,MA20 偏離,5,momentum,10,bot,0.0019622778340444985,0.048597601982591734,0.640982139895209,0.5302821748107364,2906
sig_ma20_dev_rn,MA20 偏離,5,momentum,20,top,0.010283338551747376,0.04897007262652637,3.333524538087242,0.6066758430832759,2906
sig_ma20_dev_rn,MA20 偏離,5,momentum,20,bot,0.0018538202077453406,0.04332568855967532,0.6792386791542346,0.5392291810048176,2906
sig_ma20_dev_rn,MA20 偏離,5,momentum,50,top,0.006863139352612065,0.03911538633640198,2.7853223461521304,0.6108052305574673,2906
sig_ma20_dev_rn,MA20 偏離,5,momentum,50,bot,0.0018240603541827519,0.03922974982151206,0.7381148381772594,0.550929112181693,2906
sig_ma20_dev_rn,MA20 偏離,10,all,10,top,0.027295835598081575,0.08338165251227259,5.196682289998875,0.6143682906688687,3633
sig_ma20_dev_rn,MA20 偏離,10,all,10,bot,0.015365987843689151,0.08008040082219249,3.0460323923835775,0.5805119735755574,3633
sig_ma20_dev_rn,MA20 偏離,10,all,20,top,0.021493405808205492,0.06623527499710243,5.151291960254473,0.6308835672997523,3633
sig_ma20_dev_rn,MA20 偏離,10,all,20,bot,0.01177407197578731,0.05975738025930232,3.1277742998104947,0.5926231764382054,3633
sig_ma20_dev_rn,MA20 偏離,10,all,50,top,0.014717748137137008,0.051649343513465604,4.523523295462217,0.6376651982378855,3632
sig_ma20_dev_rn,MA20 偏離,10,all,50,bot,0.00796240361684738,0.05125342991131865,2.4661615636202088,0.5963656387665198,3632
sig_ma20_dev_rn,MA20 偏離,10,momentum,10,top,0.025257642446174792,0.0835930447880236,4.796483304501552,0.6249569114098587,2901
sig_ma20_dev_rn,MA20 偏離,10,momentum,10,bot,0.0019012452093637076,0.06508705420559502,0.463707144229326,0.5060324026197863,2901
sig_ma20_dev_rn,MA20 偏離,10,momentum,20,top,0.018335113919545044,0.06915560759719544,4.208782487202575,0.6246122026887281,2901
sig_ma20_dev_rn,MA20 偏離,10,momentum,20,bot,0.0020936377475433364,0.058848358576724415,0.5647645864142729,0.524646673560841,2901
sig_ma20_dev_rn,MA20 偏離,10,momentum,50,top,0.012673156634123448,0.05480148946826868,3.6710703784217777,0.6232333678042055,2901
sig_ma20_dev_rn,MA20 偏離,10,momentum,50,bot,0.0024558932589775115,0.05351547676237242,0.7285013461014028,0.5522233712512926,2901
sig_ma20_dev_rn,MA20 偏離,20,all,10,top,0.03344913944435175,0.11698102822763186,4.539100359077131,0.5790781120618272,3623
sig_ma20_dev_rn,MA20 偏離,20,all,10,bot,0.025267314859438967,0.11289841505691839,3.552806195697564,0.5898426718189346,3623
sig_ma20_dev_rn,MA20 偏離,20,all,20,top,0.028560671316268643,0.09403599820205957,4.821415310604802,0.6174441070935689,3623
sig_ma20_dev_rn,MA20 偏離,20,all,20,bot,0.019992840631917835,0.08389703969582475,3.7829285399518913,0.6022633176925201,3623
sig_ma20_dev_rn,MA20 偏離,20,all,50,top,0.02176223114027993,0.07360509549941067,4.693489045595814,0.6339039204859194,3622
sig_ma20_dev_rn,MA20 偏離,20,all,50,bot,0.014659290981810139,0.07182200577633628,3.2400797985383107,0.5980121479845389,3622
sig_ma20_dev_rn,MA20 偏離,20,momentum,10,top,0.03289320737206694,0.12009400672566975,4.347956183786668,0.5994465582843307,2891
sig_ma20_dev_rn,MA20 偏離,20,momentum,10,bot,0.005786062652301742,0.08900725238558248,1.0319484606880565,0.5081286751988932,2891
sig_ma20_dev_rn,MA20 偏離,20,momentum,20,top,0.02595794086014686,0.09720298958295147,4.239268135142803,0.6091317883085438,2891
sig_ma20_dev_rn,MA20 偏離,20,momentum,20,bot,0.006459749286655038,0.08149905415547967,1.2582396437419512,0.5306122448979592,2891
sig_ma20_dev_rn,MA20 偏離,20,momentum,50,top,0.019731209413946918,0.076467059127127,4.096185241468547,0.6246973365617433,2891
sig_ma20_dev_rn,MA20 偏離,20,momentum,50,bot,0.007164598365765636,0.07427988781078598,1.5311610783065677,0.5589761328260118,2891
sig_ma_align_rn,MA 排列,5,all,10,top,0.007295416544583215,0.05811794851016455,1.9926915917430443,0.5458588104502501,3598
sig_ma_align_rn,MA 排列,5,all,10,bot,0.008908197717458969,0.052562645890591814,2.690375500416913,0.5591995553085047,3598
sig_ma_align_rn,MA 排列,5,all,20,top,0.006039259148630493,0.04771576144200168,2.0091949486883416,0.565869927737632,3598
sig_ma_align_rn,MA 排列,5,all,20,bot,0.006940831053375469,0.04225930986445724,2.60729002696625,0.5761534185658699,3598
sig_ma_align_rn,MA 排列,5,all,50,top,0.005285952433439789,0.03887886620450699,2.1582906519085405,0.6007784264664998,3597
sig_ma_align_rn,MA 排列,5,all,50,bot,0.0047723077139652,0.03628580127230531,2.0878148942513204,0.5777036419238254,3597
sig_ma_align_rn,MA 排列,5,momentum,10,top,0.008103542586259081,0.06252442055990451,2.057432110193277,0.5588437715072264,2906
sig_ma_align_rn,MA 排列,5,momentum,10,bot,0.0025174335447070663,0.045555893368780236,0.8772304888207314,0.5488644184445974,2906
sig_ma_align_rn,MA 排列,5,momentum,20,top,0.006981606376569279,0.05172590976621971,2.1426315331286676,0.5788024776324845,2906
sig_ma_align_rn,MA 排列,5,momentum,20,bot,0.0017772122711114287,0.04099909659351296,0.6881217519915481,0.5416379903647626,2906
sig_ma_align_rn,MA 排列,5,momentum,50,top,0.005330287429808929,0.04216069815757857,2.006980278608087,0.5894700619408121,2906
sig_ma_align_rn,MA 排列,5,momentum,50,bot,0.0016412552367875458,0.03713637634492931,0.70157946820493,0.5464556090846524,2906
sig_ma_align_rn,MA 排列,10,all,10,top,0.013575033381048228,0.08253979198257085,2.610825264006336,0.5474533815752852,3593
sig_ma_align_rn,MA 排列,10,all,10,bot,0.01617029397758271,0.08007306276051147,3.2057654609350954,0.5702755357639855,3593
sig_ma_align_rn,MA 排列,10,all,20,top,0.011247044615384047,0.06712172938112025,2.6599627254351574,0.5619259671583635,3593
