stop_mult,be_mult,stop_ceil,ma20_mult,train_sharpe,train_mean,train_rank,test_sharpe,test_mean,test_rank,train_start,test_start,note
4.0,1.5,0.12,1.0,0.43563757351433186,0.03001146761161659,1.0,0.5083334265122517,0.030666714047700848,241.0,2017-03-24,2017-06-16,train_top5
4.0,1.5,0.12,1.2,0.43563757351433186,0.03001146761161659,1.0,0.5083334265122517,0.030666714047700848,241.0,2017-03-24,2017-06-16,train_top5
4.0,1.5,0.12,1.5,0.43563757351433186,0.03001146761161659,1.0,0.5083334265122517,0.030666714047700848,241.0,2017-03-24,2017-06-16,train_top5
4.0,1.5,0.12,1.8,0.43563757351433186,0.03001146761161659,1.0,0.5083334265122517,0.030666714047700848,241.0,2017-03-24,2017-06-16,train_top5
4.0,2.0,0.12,1.0,0.43563757351433186,0.03001146761161659,1.0,0.5083334265122517,0.030666714047700848,241.0,2017-03-24,2017-06-16,train_top5
3.0,3.0,0.14,1.2,0.4022430165730479,0.028434663396452352,281.0,0.5095063158263882,0.030708589188180847,81.0,2017-03-24,2017-06-16,baseline
4.5,1.5,0.1,1.0,0.4925480552943818,0.03383157885528665,1.0,0.2662038221401709,0.0184241456028297,241.0,2017-04-21,2017-07-14,train_top5
4.5,1.5,0.1,1.2,0.4925480552943818,0.03383157885528665,1.0,0.2662038221401709,0.0184241456028297,241.0,2017-04-21,2017-07-14,train_top5
4.5,1.5,0.1,1.5,0.4925480552943818,0.03383157885528665,1.0,0.2662038221401709,0.0184241456028297,241.0,2017-04-21,2017-07-14,train_top5
4.5,1.5,0.1,1.8,0.4925480552943818,0.03383157885528665,1.0,0.2662038221401709,0.0184241456028297,241.0,2017-04-21,2017-07-14,train_top5
4.5,2.0,0.1,1.0,0.4925480552943818,0.03383157885528665,1.0,0.2662038221401709,0.0184241456028297,241.0,2017-04-21,2017-07-14,train_top5
3.0,3.0,0.14,1.2,0.46842984891958106,0.032820673696818084,281.0,0.29375552948775746,0.019796120135600635,1.0,2017-04-21,2017-07-14,baseline
3.0,1.5,0.1,1.0,0.4482880983911261,0.029766492675378255,1.0,0.40310915817454973,0.03573014270787025,161.0,2017-05-19,2017-08-11,train_top5
3.0,1.5,0.1,1.2,0.4482880983911261,0.029766492675378255,1.0,0.40310915817454973,0.03573014270787025,161.0,2017-05-19,2017-08-11,train_top5
3.0,1.5,0.1,1.5,0.4482880983911261,0.029766492675378255,1.0,0.40310915817454973,0.03573014270787025,161.0,2017-05-19,2017-08-11,train_top5
3.0,1.5,0.1,1.8,0.4482880983911261,0.029766492675378255,1.0,0.40310915817454973,0.03573014270787025,161.0,2017-05-19,2017-08-11,train_top5
