label,mode,cagr,sharpe,mdd,cash_pct,n_days,final_equity
BH_momentum,bh,0.24289820808333862,1.0000058002460268,-0.6076229155900279,0.0,4982,82.97774792071358
gate_illiquidity,gate_illiq,0.22720068838032215,1.1193890451893795,-0.36257929416787693,0.29566439181051785,4982,64.09055105673812
gate_liquidity(rev),gate_liquid,-0.0019489062223573272,0.0715715509726527,-0.60992233457547,0.6804496186270574,4982,0.9611343709993838
gate_regime_volatile,gate_illiq,0.055365623795691876,0.41512160995181524,-0.46368890513992955,0.4439983942191891,4982,2.9892036828340425
composite_illiq_OR_vol,gate_illiq,0.054729711068973064,0.42306366352297536,-0.4231644229506121,0.48855881172219995,4982,2.952815963814582
