score,label,horizon,universe,decile,mean_ret,median_ret,std_ret,win_rate,n_days
sig_supertrend_rn,Supertrend,20,momentum,2,0.008361850779031043,0.011793998208964275,0.05069242245391768,0.6067104808024905,2891
sig_supertrend_rn,Supertrend,20,momentum,3,0.00960738012192812,0.012464245790452218,0.05497481357169705,0.614666205465237,2891
sig_supertrend_rn,Supertrend,20,momentum,4,0.00960913836386781,0.01174671160394276,0.061816127450378185,0.6035973711518505,2891
sig_supertrend_rn,Supertrend,20,momentum,5,0.015313369538175891,0.016541578830051255,0.06335820764546209,0.6122448979591837,2891
sig_supertrend_rn,Supertrend,20,momentum,6,0.0108419732636291,0.010787561498507667,0.06732529079249984,0.5821515046696645,2891
sig_supertrend_rn,Supertrend,20,momentum,7,0.008331918798825874,0.012391557547539187,0.06936914948518108,0.5773088896575579,2891
sig_supertrend_rn,Supertrend,20,momentum,8,0.011678866900596819,0.014922988601579958,0.06977203406080155,0.6153580076098236,2891
sig_supertrend_rn,Supertrend,20,momentum,9,0.012259410332789152,0.012768626590565442,0.07122500609706424,0.5918367346938775,2891
sig_supertrend_rn,Supertrend,20,momentum,10,0.011880932885443556,0.013606158457592828,0.06537117874557662,0.6053268765133172,2891
sig_adx_dir_rn,ADX×方向,5,all,1,0.002453380635113688,0.0043791607281859464,0.02403785694449299,0.6136177194421657,3657
sig_adx_dir_rn,ADX×方向,5,all,2,0.0016705407216732263,0.0038906968350732873,0.025517472943783207,0.6002187585452556,3657
sig_adx_dir_rn,ADX×方向,5,all,3,0.001927693233541914,0.004223480641078692,0.025199815699200667,0.6035001367240908,3657
sig_adx_dir_rn,ADX×方向,5,all,4,0.0021772697301748662,0.004513927252287846,0.024804446011680185,0.6056877221766476,3657
sig_adx_dir_rn,ADX×方向,5,all,5,0.00201617402416164,0.0044881593106422014,0.024399635603885708,0.6051408258135084,3657
sig_adx_dir_rn,ADX×方向,5,all,6,0.0022321051892313488,0.004711177162776112,0.024027730834823513,0.6179928903472792,3657
sig_adx_dir_rn,ADX×方向,5,all,7,0.002412735036597768,0.00502074262638077,0.02361971826089406,0.616078753076292,3657
sig_adx_dir_rn,ADX×方向,5,all,8,0.0026514296540073442,0.005109622464185248,0.023157253156791745,0.6251025430680885,3657
sig_adx_dir_rn,ADX×方向,5,all,9,0.0031871443463073195,0.005666235752491433,0.023034678327183103,0.6292042657916325,3657
sig_adx_dir_rn,ADX×方向,5,all,10,0.00506492161459838,0.007306676424329306,0.025094633879492432,0.645611156685808,3657
sig_adx_dir_rn,ADX×方向,5,momentum,1,0.001397999924184504,0.0032314337961371004,0.03126153640007754,0.559532002752925,2906
sig_adx_dir_rn,ADX×方向,5,momentum,2,0.0016861516436615382,0.0039973064543137315,0.03118440663507431,0.5705437026841018,2906
sig_adx_dir_rn,ADX×方向,5,momentum,3,0.001956125495096155,0.003978655990822871,0.03119743906788662,0.573296627666896,2906
sig_adx_dir_rn,ADX×方向,5,momentum,4,0.0018856929522603478,0.0041760458059715375,0.031053272379908646,0.5791465932553338,2906
sig_adx_dir_rn,ADX×方向,5,momentum,5,0.0021390506214236773,0.005111942993764655,0.03103604972154521,0.58568479008947,2906
sig_adx_dir_rn,ADX×方向,5,momentum,6,0.0025572404394197594,0.005087272973176885,0.03066298360237563,0.588093599449415,2906
sig_adx_dir_rn,ADX×方向,5,momentum,7,0.0030772875465478115,0.0055815557361433305,0.030380415317344714,0.5922229869236063,2906
sig_adx_dir_rn,ADX×方向,5,momentum,8,0.0028007275001039225,0.005808335512563756,0.030378448191191225,0.5853406744666207,2906
sig_adx_dir_rn,ADX×方向,5,momentum,9,0.00380023891966592,0.005919320742567985,0.03061478349233364,0.5973847212663455,2906
sig_adx_dir_rn,ADX×方向,5,momentum,10,0.006324956253410289,0.007958429140760424,0.03510326411895637,0.6108052305574673,2906
sig_adx_dir_rn,ADX×方向,10,all,1,0.004305218889799236,0.006511965275789368,0.033710303161498305,0.6073384446878423,3652
sig_adx_dir_rn,ADX×方向,10,all,2,0.003114288974867734,0.006270480366451416,0.036148504590781796,0.5911829134720701,3652
sig_adx_dir_rn,ADX×方向,10,all,3,0.0035502273939731566,0.007223574414423234,0.035982834796719,0.6067907995618839,3652
sig_adx_dir_rn,ADX×方向,10,all,4,0.004024827662392701,0.007499326711645347,0.03556906861897248,0.6070646221248631,3652
sig_adx_dir_rn,ADX×方向,10,all,5,0.003974957150442733,0.007534910875660191,0.0351518858805078,0.6056955093099672,3652
sig_adx_dir_rn,ADX×方向,10,all,6,0.0046121188888925725,0.008353015729406502,0.03467434619336166,0.6196604600219058,3652
sig_adx_dir_rn,ADX×方向,10,all,7,0.005221370233269891,0.008532976661144238,0.034278228500195386,0.6262322015334063,3652
sig_adx_dir_rn,ADX×方向,10,all,8,0.005739995565317516,0.00891149401128297,0.03351840463042759,0.6295180722891566,3652
sig_adx_dir_rn,ADX×方向,10,all,9,0.0065337275521748055,0.010061327318407535,0.03316523521760368,0.6380065717415115,3652
sig_adx_dir_rn,ADX×方向,10,all,10,0.010338482750361921,0.012690104330361735,0.03535787136511484,0.6708652792990142,3652
sig_adx_dir_rn,ADX×方向,10,momentum,1,0.0021440292141710164,0.004720193404475449,0.043135380960353964,0.5580834195105137,2901
sig_adx_dir_rn,ADX×方向,10,momentum,2,0.003238415804102815,0.006861668103523992,0.04323127142013695,0.5766976904515684,2901
sig_adx_dir_rn,ADX×方向,10,momentum,3,0.0035107602708153926,0.007497225499846866,0.04309469625886096,0.5815236125473975,2901
sig_adx_dir_rn,ADX×方向,10,momentum,4,0.0037836483564806078,0.008061251678229304,0.0435699839488899,0.5884177869700103,2901
sig_adx_dir_rn,ADX×方向,10,momentum,5,0.004152265222098634,0.008330100853871526,0.04320272365804295,0.5918648741813168,2901
sig_adx_dir_rn,ADX×方向,10,momentum,6,0.004970383529947121,0.008899462377780942,0.04278902690141857,0.6015167183729748,2901
sig_adx_dir_rn,ADX×方向,10,momentum,7,0.006187579569940259,0.009638663946522455,0.04253750220117116,0.610134436401241,2901
sig_adx_dir_rn,ADX×方向,10,momentum,8,0.00596448317013606,0.008568465751658368,0.04255493034545843,0.5997931747673216,2901
sig_adx_dir_rn,ADX×方向,10,momentum,9,0.007298324550611924,0.010037487995257518,0.0426037766220799,0.609100310237849,2901
sig_adx_dir_rn,ADX×方向,10,momentum,10,0.012165432728204294,0.014537847367853931,0.04872699188744254,0.6194415718717684,2901
sig_adx_dir_rn,ADX×方向,20,all,1,0.009257073291361419,0.010735352498925401,0.04847850397395608,0.615595826468973,3642
sig_adx_dir_rn,ADX×方向,20,all,2,0.007287168303742134,0.009922002197883978,0.051810842680895655,0.6032399780340473,3642
sig_adx_dir_rn,ADX×方向,20,all,3,0.00787009635516408,0.011368087646755402,0.05197037863317062,0.600219659527732,3642
sig_adx_dir_rn,ADX×方向,20,all,4,0.008518689960893468,0.01163140607449643,0.051473331286956574,0.6125755079626579,3642
sig_adx_dir_rn,ADX×方向,20,all,5,0.008860943953469515,0.012226163629669426,0.05133785216504856,0.614222954420648,3642
sig_adx_dir_rn,ADX×方向,20,all,6,0.00971503380235491,0.013490894486942531,0.05081061979075614,0.6210873146622735,3642
sig_adx_dir_rn,ADX×方向,20,all,7,0.010542122652770254,0.013523905645934883,0.050344859493266066,0.6271279516749039,3642
sig_adx_dir_rn,ADX×方向,20,all,8,0.011699764943061653,0.015481353947751705,0.049831652935256536,0.6353651839648545,3642
sig_adx_dir_rn,ADX×方向,20,all,9,0.013170017089997042,0.016459084989600033,0.049364945280770504,0.6504667764964306,3642
sig_adx_dir_rn,ADX×方向,20,all,10,0.018380823295702196,0.019795780464631235,0.051080260563097855,0.671883580450302,3642
sig_adx_dir_rn,ADX×方向,20,momentum,1,0.0054356781890621386,0.00770125359050559,0.05961781897411146,0.5638187478381183,2891
sig_adx_dir_rn,ADX×方向,20,momentum,2,0.007088925565892076,0.008821598415869228,0.06047672289478381,0.5769629885852646,2891
sig_adx_dir_rn,ADX×方向,20,momentum,3,0.007878592910344097,0.010070353691636027,0.059448883707002714,0.5887236250432376,2891
sig_adx_dir_rn,ADX×方向,20,momentum,4,0.008179752399286295,0.010479404936548555,0.060676521056703445,0.5894154271878242,2891
sig_adx_dir_rn,ADX×方向,20,momentum,5,0.009175202567345041,0.012680940663540191,0.060642501675801715,0.5959875475613975,2891
sig_adx_dir_rn,ADX×方向,20,momentum,6,0.009992552169021349,0.014230130335937086,0.06033381237385305,0.6025596679349706,2891
sig_adx_dir_rn,ADX×方向,20,momentum,7,0.01159955848868371,0.014334510794372509,0.06138065754376965,0.6118989968868903,2891
sig_adx_dir_rn,ADX×方向,20,momentum,8,0.011789819703176663,0.013969941639311177,0.061744340733477766,0.6108612936700104,2891
sig_adx_dir_rn,ADX×方向,20,momentum,9,0.013900202585185272,0.016010871807273157,0.061078949610971885,0.6246973365617433,2891
sig_adx_dir_rn,ADX×方向,20,momentum,10,0.020761260850332135,0.020588866873143666,0.06833880625358146,0.6475268073331027,2891
sig_vwap_dev_rn,VWAP 偏離,5,all,1,0.002723042359259116,0.005314775344704251,0.0336651432560814,0.5970313358988455,3638
sig_vwap_dev_rn,VWAP 偏離,5,all,2,0.0016437730337038915,0.004675472530228196,0.02951192506590428,0.5986805937328202,3638
