ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
2317,2018-05-28,80.682,77.9855,1.7977,2018-05-31,77.8654,stop_loss,A,3,-3.491,-4.076
2317,2018-06-08,80.2278,77.7941,1.6225,2018-06-14,77.6837,stop_loss,A,6,-3.171,-3.756
2317,2018-08-02,77.039,75.5515,0.9917,2018-08-14,75.6433,trailing_stop,B,12,-1.812,-2.397
2317,2019-03-04,53.7412,52.4253,0.8773,2019-03-11,52.4014,stop_loss,A,7,-2.493,-3.078
2317,2019-08-02,59.1055,57.6085,0.998,2019-08-05,56.9918,stop_loss,A,3,-3.576,-4.161
2317,2019-09-16,59.497,58.222,0.85,2019-09-19,57.5398,stop_loss,A,3,-3.289,-3.874
2317,2019-09-20,58.3227,56.9471,0.9171,2019-10-01,56.8353,stop_loss,A,11,-2.55,-3.135
2317,2019-12-23,71.6312,70.2221,0.9394,2020-01-07,69.7523,stop_loss,A,15,-2.623,-3.208
2317,2020-05-12,60.5147,58.7365,1.1855,2020-05-18,58.7141,stop_loss,A,6,-2.975,-3.56
2317,2020-06-15,60.2798,58.8287,0.9674,2020-07-10,66.3861,trailing_stop,B,25,10.13,9.545
2317,2020-07-16,68.5781,66.8586,1.1463,2020-07-21,66.7775,stop_loss,A,5,-2.626,-3.211
2317,2020-10-26,66.0126,64.6809,0.8878,2020-10-28,64.4487,stop_loss,A,2,-2.369,-2.954
2317,2020-11-24,67.4941,66.1801,0.876,2021-01-28,97.5373,trailing_stop,B,65,44.512,43.927
2317,2021-03-25,104.1221,99.0953,3.3512,2021-04-09,98.7719,stop_loss,A,15,-5.138,-5.723
2317,2021-07-19,95.8911,93.069,1.8814,2021-07-21,92.5987,stop_loss,A,2,-3.433,-4.018
2317,2021-07-22,94.3056,90.9414,2.2428,2021-08-19,87.9047,stop_loss,A,28,-6.787,-7.372
2317,2021-10-28,92.5987,89.8097,1.8593,2021-11-25,89.6116,stop_loss,A,28,-3.226,-3.811
2317,2022-01-07,90.8918,88.5601,1.5545,2022-01-14,88.3315,stop_loss,A,7,-2.817,-3.402
2317,2022-02-21,90.4651,88.0876,1.585,2022-02-24,87.478,stop_loss,A,3,-3.302,-3.887
2317,2022-05-04,88.7582,87.0391,1.1461,2022-06-09,98.5728,trailing_stop,B,36,11.058,10.473
2317,2022-07-27,96.9269,94.2537,1.7821,2022-08-22,98.7218,trailing_stop,B,26,1.852,1.267
2317,2022-08-26,99.1705,96.9589,1.4744,2022-08-29,96.9269,stop_loss,A,3,-2.262,-2.847
2317,2023-02-09,90.6446,88.933,1.1411,2023-02-22,91.542,trailing_stop,B,13,0.99,0.405
2317,2023-02-23,92.4395,90.8625,1.0513,2023-02-24,90.6446,stop_loss,A,1,-1.942,-2.527
2317,2023-03-30,93.7857,91.7183,1.3783,2023-05-12,91.9908,trailing_stop,B,43,-1.914,-2.499
2317,2023-06-08,96.0294,94.1062,1.2821,2023-06-30,101.4142,trailing_stop,B,22,5.607,5.022
2317,2023-12-22,97.376,95.6624,1.1424,2024-01-08,95.4943,trailing_stop,B,17,-1.932,-2.517
2317,2024-01-29,96.4352,94.4493,1.3239,2024-04-10,145.3584,trailing_stop,B,72,50.732,50.147
2317,2024-05-15,160.4117,152.1458,5.5106,2024-06-04,160.8821,trailing_stop,B,20,0.293,-0.292
2317,2024-07-02,197.3333,187.0759,6.8383,2024-07-16,205.5354,trailing_stop,B,14,4.156,3.571
2317,2024-09-26,182.8589,174.9497,5.2728,2024-10-29,202.158,trailing_stop,B,33,10.554,9.969
2317,2025-05-23,148.603,142.6582,3.9632,2025-07-15,163.0,trailing_stop,B,53,9.688,9.103
2317,2025-07-21,165.0,161.4857,2.3429,2025-08-20,200.5,trailing_stop,B,30,21.515,20.93
2317,2025-10-08,225.0,215.5714,6.2857,2025-10-13,213.0,stop_loss,A,5,-5.333,-5.918
2317,2025-10-29,260.0,246.5,9.0,2025-11-04,244.0,stop_loss,A,6,-6.154,-6.739
2317,2025-11-06,248.0,235.8393,8.1071,2025-11-18,230.0,stop_loss,A,12,-7.258,-7.843
2317,2026-01-14,234.5,226.5179,5.3214,2026-01-20,223.5,stop_loss,A,6,-4.691,-5.276
2317,2026-02-26,243.0,233.25,6.5,2026-03-03,229.0,stop_loss,A,5,-5.761,-6.346
