tp1,tp2,tp3,tp_scale_floor,tp_scale_ceil,n,realized_mean,realized_std,realized_sharpe,win_rate,sl_trigger_rate,tp1_trigger_rate,tp2_trigger_rate,tp3_trigger_rate,avg_holding_ret_no_tp,rr_median
0.08,0.4,0.5,0.9,1.8,12797,0.02941018927618733,0.16719533741312506,0.17590316650707383,0.4708134719074783,0.46346800031257324,0.4243181995780261,0.04751113542236462,0.02633429710088302,-0.002856244845184642,1.2444815702232335
0.08,0.4,0.5,0.5,2.0,12797,0.030005141968595606,0.16906444611432458,0.1774775398270643,0.4712823317965148,0.46346800031257324,0.4271313589122451,0.04430725951394858,0.02461514417441588,-0.004434649521227956,1.2444815702232335
0.08,0.4,0.5,0.7,2.0,12797,0.03005015517934172,0.16910182993887368,0.1777044943286784,0.4707353285926389,0.46346800031257324,0.4233023364851137,0.04383839962491209,0.024458857544737048,-0.003310493970360255,1.2444815702232335
0.08,0.4,0.5,0.9,2.0,12797,0.030157828547802808,0.16923315362720517,0.17820283970028652,0.470188325388763,0.46346800031257324,0.4189263108541064,0.04297882316167852,0.02406814097053997,-0.00195018239873129,1.2444815702232335
0.08,0.4,0.6,0.5,1.2,12797,0.024303154832254162,0.1556148341728273,0.156175052085734,0.4742517777604126,0.46346800031257324,0.46659373290614986,0.08814565913886067,0.035477064937094634,-0.014401961765961964,1.2444815702232335
0.08,0.4,0.6,0.7,1.2,12797,0.024338775811841955,0.1556486898569597,0.15636993690219403,0.4737047745565367,0.46346800031257324,0.4627647104790185,0.08767679924982417,0.035242634992576384,-0.012159059548589861,1.2444815702232335
0.08,0.4,0.6,0.9,1.2,12797,0.024445559833353028,0.15580236271142708,0.1569010855029871,0.4731577713526608,0.46346800031257324,0.45838868484801126,0.08681722278659061,0.03477377510353989,-0.00961627096090741,1.2444815702232335
0.08,0.4,0.6,0.5,1.4,12797,0.02673507360518673,0.1611420440934361,0.16590998181507954,0.4731577713526608,0.46346800031257324,0.45284050949441274,0.06751582402125499,0.025005860748612958,-0.011125973283668161,1.2444815702232335
0.08,0.4,0.6,0.7,1.4,12797,0.02677069458477453,0.16117420128390414,0.16609788893954963,0.4726107681487849,0.46346800031257324,0.4490114870672814,0.06704696413221849,0.024771430804094708,-0.009378851625126314,1.2444815702232335
0.08,0.4,0.6,0.9,1.4,12797,0.026877478606285594,0.16132100096282065,0.16660867739396185,0.472063764944909,0.46346800031257324,0.44463546143627414,0.06618738766898492,0.024302570915058216,-0.007349007285017051,1.2444815702232335
0.08,0.4,0.6,0.5,1.6,12797,0.028485861846220133,0.16532924431699683,0.17229778049189098,0.4725326248339455,0.46346800031257324,0.441978588731734,0.05712276314761272,0.019145112135656794,-0.008935432458064038,1.2444815702232335
0.08,0.4,0.6,0.7,1.6,12797,0.02852148282580793,0.1653602100922056,0.1724809300248483,0.4719856216300696,0.46346800031257324,0.43814956630460267,0.05665390325857623,0.018910682191138548,-0.007466457273701634,1.2444815702232335
0.08,0.4,0.6,0.9,1.6,12797,0.028628266847318996,0.16550216724098185,0.1729781991654187,0.4714386184261936,0.46346800031257324,0.43377354067359536,0.05579432679534266,0.018441822302102055,-0.005732614794394631,1.2444815702232335
0.08,0.4,0.6,0.5,1.8,12797,0.029480670875003803,0.16786922022704748,0.17561689293088054,0.4719074783152301,0.46346800031257324,0.43252324763616473,0.04883957177463468,0.015316089708525436,-0.005540986038552737,1.2444815702232335
0.08,0.4,0.6,0.7,1.8,12797,0.02951629185459161,0.16789950649957822,0.17579737111773916,0.4713604751113542,0.46346800031257324,0.4286942252090334,0.04837071188559819,0.01508165976400719,-0.004321339746845338,1.2444815702232335
0.08,0.4,0.6,0.9,1.8,12797,0.029623075876102675,0.16803868632879748,0.17628723791698703,0.4708134719074783,0.46346800031257324,0.4243181995780261,0.04751113542236462,0.014612799874970696,-0.002856244845184642,1.2444815702232335
0.08,0.4,0.6,0.5,2.0,12797,0.030185329310567804,0.1698011837880643,0.1777686623683574,0.4712823317965148,0.46346800031257324,0.4271313589122451,0.04430725951394858,0.014612799874970696,-0.004434649521227956,1.2444815702232335
0.08,0.4,0.6,0.7,2.0,12797,0.03022095029015561,0.16983097773299613,0.17794721960364737,0.4707353285926389,0.46346800031257324,0.4233023364851137,0.04383839962491209,0.01437836993045245,-0.003310493970360255,1.2444815702232335
0.08,0.4,0.6,0.9,2.0,12797,0.030327734311666677,0.1699681332648224,0.1784318844310299,0.470188325388763,0.46346800031257324,0.4189263108541064,0.04297882316167852,0.013909510041415957,-0.00195018239873129,1.2444815702232335
0.12,0.18,0.3,0.5,1.2,12797,0.019285869374685967,0.13778841535970274,0.13996727754172478,0.46784402594358054,0.46346800031257324,0.3939204501054935,0.2946002969445964,0.15175431741814488,0.005189777044266927,1.2444815702232335
0.12,0.18,0.3,0.7,1.2,12797,0.01934211900995373,0.13783494794771423,0.14032811923207528,0.4676877393139017,0.46346800031257324,0.39141986403063217,0.29327186059232635,0.15151988747362663,0.005900211894806053,1.2444815702232335
0.12,0.18,0.3,0.9,1.2,12797,0.01950497163700226,0.1380296804602084,0.14130998182398322,0.46737516605454404,0.46346800031257324,0.38774712823317964,0.29100570446198326,0.1503477377510354,0.007265766368725776,1.2444815702232335
0.12,0.18,0.3,0.5,1.4,12797,0.022789965844923373,0.1451364319600117,0.1570244323713464,0.4619832773306244,0.46346800031257324,0.37157146206142067,0.26256153786043607,0.1226068609830429,0.008609797722297516,1.2444815702232335
0.12,0.18,0.3,0.7,1.4,12797,0.022846215480191136,0.1451792517620801,0.1573655684465955,0.4618269907009455,0.46346800031257324,0.36907087598655935,0.261233101508166,0.12237243103852466,0.009174350618123077,1.2444815702232335
0.12,0.18,0.3,0.9,1.4,12797,0.023009068107239673,0.14536022032098175,0.15828999196913346,0.4615144174415879,0.46346800031257324,0.3653981401891068,0.25896694537782294,0.12120028131593343,0.010291305503213145,1.2444815702232335
0.12,0.18,0.3,0.5,1.6,12797,0.02534296745901132,0.1509428009974349,0.16789782150287508,0.4590138313667266,0.46346800031257324,0.3525044932406033,0.23849339688989607,0.10400875205126202,0.013601433979121327,1.2444815702232335
0.12,0.18,0.3,0.7,1.6,12797,0.025399217094279086,0.1509830229603524,0.16822564945562674,0.45885754473704776,0.46346800031257324,0.350003907165742,0.237164960537626,0.10377432210674377,0.014041360454000179,1.2444815702232335
0.12,0.18,0.3,0.9,1.6,12797,0.02556206972132762,0.15115429271368314,0.16911242983847874,0.4585449714776901,0.46346800031257324,0.34633117136828945,0.23489880440728295,0.10260217238415253,0.014952363632332565,1.2444815702232335
0.12,0.18,0.3,0.5,1.8,12797,0.02698556870631402,0.15523204685700184,0.1738401912020966,0.45580995545831055,0.46346800031257324,0.3385949831991873,0.22122372431038526,0.09275611471438619,0.017439001526124747,1.2444815702232335
0.12,0.18,0.3,0.7,1.8,12797,0.02704181834158178,0.15527056266165648,0.17415933759773553,0.45565366882863173,0.46346800031257324,0.33609439712432604,0.2198952879581152,0.09252168476986794,0.017800522903914887,1.2444815702232335
0.12,0.18,0.3,0.9,1.8,12797,0.027204670968630315,0.15543538724800815,0.175022377145195,0.45534109556927405,0.46346800031257324,0.3324216613268735,0.21762913182777213,0.0913495350472767,0.018581802039027838,1.2444815702232335
0.12,0.18,0.3,0.5,2.0,12797,0.028029710600779675,0.15815950723718875,0.17722431670670333,0.45440337579120105,0.46346800031257324,0.3297647886223334,0.21075252012190357,0.08689536610143002,0.020538156943563198,1.2444815702232335
0.12,0.18,0.3,0.7,2.0,12797,0.02808596023604744,0.15819693904169532,0.17753794988817664,0.45424708916152223,0.46346800031257324,0.32726420254747207,0.2094240837696335,0.08666093615691178,0.02084739120819116,1.2444815702232335
0.12,0.18,0.3,0.9,2.0,12797,0.02824881286309597,0.15835764401926317,0.17838616530351822,0.45393451590216455,0.46346800031257324,0.32359146675001954,0.20715792763929045,0.08548878643432055,0.021543720856122918,1.2444815702232335
0.12,0.18,0.4,0.5,1.2,12797,0.020984962352275843,0.14133671986667526,0.14847494955359958,0.46784402594358054,0.46346800031257324,0.3939204501054935,0.2946002969445964,0.08814565913886067,0.005189777044266927,1.2444815702232335
0.12,0.18,0.4,0.7,1.2,12797,0.021032638454241644,0.14137919709759456,0.14876756189047205,0.4676877393139017,0.46346800031257324,0.39141986403063217,0.29327186059232635,0.08767679924982417,0.005900211894806053,1.2444815702232335
0.12,0.18,0.4,0.9,1.2,12797,0.021162904832127464,0.14154326067051443,0.14951545366324892,0.46737516605454404,0.46346800031257324,0.38774712823317964,0.29100570446198326,0.08681722278659061,0.007265766368725776,1.2444815702232335
0.12,0.18,0.4,0.5,1.4,12797,0.02439690601635994,0.1486317273213469,0.16414332562799994,0.4619832773306244,0.46346800031257324,0.37157146206142067,0.26256153786043607,0.06751582402125499,0.008609797722297516,1.2444815702232335
0.12,0.18,0.4,0.7,1.4,12797,0.02444458211832574,0.14867102616000408,0.16442061879641412,0.4618269907009455,0.46346800031257324,0.36907087598655935,0.261233101508166,0.06704696413221849,0.009174350618123077,1.2444815702232335
0.12,0.18,0.4,0.9,1.4,12797,0.02457484849621156,0.14882406514291963,0.16512684606895864,0.4615144174415879,0.46346800031257324,0.3653981401891068,0.25896694537782294,0.06618738766898492,0.010291305503213145,1.2444815702232335
0.12,0.18,0.4,0.5,1.6,12797,0.0268772756644838,0.15444061058608535,0.17402984592256826,0.4590138313667266,0.46346800031257324,0.3525044932406033,0.23849339688989607,0.05712276314761272,0.013601433979121327,1.2444815702232335
0.12,0.18,0.4,0.7,1.6,12797,0.026924951766449597,0.15447766616061925,0.1742967280361045,0.45885754473704776,0.46346800031257324,0.350003907165742,0.237164960537626,0.05665390325857623,0.014041360454000179,1.2444815702232335
0.12,0.18,0.4,0.9,1.6,12797,0.027055218144335418,0.15462286852560764,0.1749755285380358,0.4585449714776901,0.46346800031257324,0.34633117136828945,0.23489880440728295,0.05579432679534266,0.014952363632332565,1.2444815702232335
0.12,0.18,0.4,0.5,1.8,12797,0.028334395621617103,0.15846295134098992,0.17880769846729336,0.45580995545831055,0.46346800031257324,0.3385949831991873,0.22122372431038526,0.04883957177463468,0.017439001526124747,1.2444815702232335
0.12,0.18,0.4,0.7,1.8,12797,0.0283820717235829,0.15849862823484157,0.17906824834805657,0.45565366882863173,0.46346800031257324,0.33609439712432604,0.2198952879581152,0.04837071188559819,0.017800522903914887,1.2444815702232335
0.12,0.18,0.4,0.9,1.8,12797,0.028512338101468724,0.15863895377083206,0.17973100189917607,0.45534109556927405,0.46346800031257324,0.3324216613268735,0.21762913182777213,0.04751113542236462,0.018581802039027838,1.2444815702232335
0.12,0.18,0.4,0.5,2.0,12797,0.0292284120604223,0.16110075266603713,0.18142939481488943,0.45440337579120105,0.46346800031257324,0.3297647886223334,0.21075252012190357,0.04430725951394858,0.020538156943563198,1.2444815702232335
0.12,0.18,0.4,0.7,2.0,12797,0.029276088162388098,0.16113558101100905,0.18168605579662697,0.45424708916152223,0.46346800031257324,0.32726420254747207,0.2094240837696335,0.04383839962491209,0.02084739120819116,1.2444815702232335
0.12,0.18,0.4,0.9,2.0,12797,0.029406354540273922,0.16127288999818484,0.18233910572697554,0.45393451590216455,0.46346800031257324,0.32359146675001954,0.20715792763929045,0.04297882316167852,0.021543720856122918,1.2444815702232335
0.12,0.18,0.5,0.5,1.2,12797,0.02216538387965473,0.14398750882785682,0.15393963031997718,0.46784402594358054,0.46346800031257324,0.3939204501054935,0.2946002969445964,0.055091036961787916,0.005189777044266927,1.2444815702232335
0.12,0.18,0.5,0.7,1.2,12797,0.02221738633904162,0.14403441879468346,0.15425053626044624,0.4676877393139017,0.46346800031257324,0.39141986403063217,0.29327186059232635,0.05493475033210909,0.005900211894806053,1.2444815702232335
0.12,0.18,0.5,0.9,1.2,12797,0.022352545598541978,0.14420844323463922,0.15500164274135123,0.46737516605454404,0.46346800031257324,0.38774712823317964,0.29100570446198326,0.05454403375791201,0.007265766368725776,1.2444815702232335
0.12,0.18,0.5,0.5,1.4,12797,0.02528154262912848,0.1508277568313425,0.1676186343963109,0.4619832773306244,0.46346800031257324,0.37157146206142067,0.26256153786043607,0.04016566382745956,0.008609797722297516,1.2444815702232335
0.12,0.18,0.5,0.7,1.4,12797,0.025333545088515364,0.1508714659370919,0.16791475400045866,0.4618269907009455,0.46346800031257324,0.36907087598655935,0.261233101508166,0.04000937719778073,0.009174350618123077,1.2444815702232335
0.12,0.18,0.5,0.9,1.4,12797,0.025468704348015722,0.15103482439896057,0.16862802634669066,0.4615144174415879,0.46346800031257324,0.3653981401891068,0.25896694537782294,0.03961866062358365,0.010291305503213145,1.2444815702232335
0.12,0.18,0.5,0.5,1.6,12797,0.027498661078156034,0.15617904566081034,0.17607138628492858,0.4590138313667266,0.46346800031257324,0.3525044932406033,0.23849339688989607,0.031413612565445025,0.013601433979121327,1.2444815702232335
0.12,0.18,0.5,0.7,1.6,12797,0.027550663537542916,0.1562205195085772,0.17635752092112497,0.45885754473704776,0.46346800031257324,0.350003907165742,0.237164960537626,0.031257325935766196,0.014041360454000179,1.2444815702232335
0.12,0.18,0.5,0.9,1.6,12797,0.027685822797043274,0.15637637396541698,0.1770460722101541,0.4585449714776901,0.46346800031257324,0.34633117136828945,0.23489880440728295,0.030866609361569118,0.014952363632332565,1.2444815702232335
0.12,0.18,0.5,0.5,1.8,12797,0.028918554266274224,0.16014233902534344,0.18058031650017112,0.45580995545831055,0.46346800031257324,0.3385949831991873,0.22122372431038526,0.026881300304758927,0.017439001526124747,1.2444815702232335
0.12,0.18,0.5,0.7,1.8,12797,0.028970556725661113,0.16018232575612273,0.18085988319191174,0.45565366882863173,0.46346800031257324,0.33609439712432604,0.2198952879581152,0.0267250136750801,0.017800522903914887,1.2444815702232335
0.12,0.18,0.5,0.9,1.8,12797,0.029105715985161467,0.1603331321974939,0.1815327598621965,0.45534109556927405,0.46346800031257324,0.3324216613268735,0.21762913182777213,0.02633429710088302,0.018581802039027838,1.2444815702232335
0.12,0.18,0.5,0.5,2.0,12797,0.029840242943145696,0.16284866162344522,0.1832391046120186,0.45440337579120105,0.46346800031257324,0.3297647886223334,0.21075252012190357,0.02461514417441588,0.020538156943563198,1.2444815702232335
0.12,0.18,0.5,0.7,2.0,12797,0.029892245402532578,0.1628876897390468,0.18351445373447964,0.45424708916152223,0.46346800031257324,0.32726420254747207,0.2094240837696335,0.024458857544737048,0.02084739120819116,1.2444815702232335
0.12,0.18,0.5,0.9,2.0,12797,0.030027404662032933,0.16303522967329576,0.18417739970805372,0.45393451590216455,0.46346800031257324,0.32359146675001954,0.20715792763929045,0.02406814097053997,0.021543720856122918,1.2444815702232335
0.12,0.18,0.6,0.5,1.2,12797,0.02279635677827732,0.14563792991883592,0.1565276078215458,0.46784402594358054,0.46346800031257324,0.3939204501054935,0.2946002969445964,0.035477064937094634,0.005189777044266927,1.2444815702232335
0.12,0.18,0.6,0.7,1.2,12797,0.02283896700650589,0.14567707712185457,0.15677804262507114,0.4676877393139017,0.46346800031257324,0.39141986403063217,0.29327186059232635,0.035242634992576384,0.005900211894806053,1.2444815702232335
0.12,0.18,0.6,0.9,1.2,12797,0.02297323691905623,0.14585448663813072,0.15750792072686465,0.46737516605454404,0.46346800031257324,0.38774712823317964,0.29100570446198326,0.03477377510353989,0.007265766368725776,1.2444815702232335
0.12,0.18,0.6,0.5,1.4,12797,0.025835301184854168,0.15234216946898738,0.1695873261809726,0.4619832773306244,0.46346800031257324,0.37157146206142067,0.26256153786043607,0.025005860748612958,0.008609797722297516,1.2444815702232335
0.12,0.18,0.6,0.7,1.4,12797,0.025877911413082735,0.1523787445348307,0.16982625425928463,0.4618269907009455,0.46346800031257324,0.36907087598655935,0.261233101508166,0.024771430804094708,0.009174350618123077,1.2444815702232335
0.12,0.18,0.6,0.9,1.4,12797,0.026012181325633082,0.15254568555720494,0.1705205967026741,0.4615144174415879,0.46346800031257324,0.3653981401891068,0.25896694537782294,0.024302570915058216,0.010291305503213145,1.2444815702232335
0.12,0.18,0.6,0.5,1.6,12797,0.027929530926800086,0.15741442668386937,0.17742675506413472,0.4590138313667266,0.46346800031257324,0.3525044932406033,0.23849339688989607,0.019145112135656794,0.013601433979121327,1.2444815702232335
0.12,0.18,0.6,0.7,1.6,12797,0.027972141155028656,0.1574492567289229,0.17765813403100217,0.45885754473704776,0.46346800031257324,0.350003907165742,0.237164960537626,0.018910682191138548,0.014041360454000179,1.2444815702232335
0.12,0.18,0.6,0.9,1.6,12797,0.028106411067579,0.1576090430670401,0.17832993920040324,0.4585449714776901,0.46346800031257324,0.34633117136828945,0.23489880440728295,0.018441822302102055,0.014952363632332565,1.2444815702232335
0.12,0.18,0.6,0.5,1.8,12797,0.02914172244429791,0.16091305493945773,0.18110228815966642,0.45580995545831055,0.46346800031257324,0.3385949831991873,0.22122372431038526,0.015316089708525436,0.017439001526124747,1.2444815702232335
0.12,0.18,0.6,0.7,1.8,12797,0.029184332672526483,0.16094680693543909,0.18132905665058177,0.45565366882863173,0.46346800031257324,0.33609439712432604,0.2198952879581152,0.01508165976400719,0.017800522903914887,1.2444815702232335
0.12,0.18,0.6,0.9,1.8,12797,0.02931860258507682,0.16110211405513347,0.1819876961704128,0.45534109556927405,0.46346800031257324,0.3324216613268735,0.21762913182777213,0.014612799874970696,0.018581802039027838,1.2444815702232335
0.12,0.18,0.6,0.5,2.0,12797,0.030020430285117895,0.16353160839772551,0.18357570490045663,0.45440337579120105,0.46346800031257324,0.3297647886223334,0.21075252012190357,0.014612799874970696,0.020538156943563198,1.2444815702232335
0.12,0.18,0.6,0.7,2.0,12797,0.030063040513346462,0.1635645911376552,0.18379919702819755,0.45424708916152223,0.46346800031257324,0.32726420254747207,0.2094240837696335,0.01437836993045245,0.02084739120819116,1.2444815702232335
0.12,0.18,0.6,0.9,2.0,12797,0.030197310425896805,0.1637166943115398,0.18444857167976855,0.45393451590216455,0.46346800031257324,0.32359146675001954,0.20715792763929045,0.013909510041415957,0.021543720856122918,1.2444815702232335
0.12,0.22,0.3,0.5,1.2,12797,0.021321728355126995,0.14207724991144866,0.15007137573690382,0.46721887942486523,0.46346800031257324,0.3939204501054935,0.23997811987184497,0.15175431741814488,0.005189777044266927,1.2444815702232335
0.12,0.22,0.3,0.7,1.2,12797,0.02136185268007008,0.14212025976377826,0.15030828620476888,0.46706259279518636,0.46346800031257324,0.39141986403063217,0.23911854340861138,0.15151988747362663,0.005900211894806053,1.2444815702232335
0.12,0.22,0.3,0.9,1.2,12797,0.021514678581508805,0.14231001092862347,0.1511817646637638,0.46675001953582873,0.46346800031257324,0.38774712823317964,0.2365398140189107,0.1503477377510354,0.007265766368725776,1.2444815702232335
0.12,0.22,0.3,0.5,1.4,12797,0.024543161190269024,0.1493270362319141,0.16435845650985786,0.4615144174415879,0.46346800031257324,0.37157146206142067,0.2032507618973197,0.1226068609830429,0.008609797722297516,1.2444815702232335
0.12,0.22,0.3,0.7,1.4,12797,0.024583285515212116,0.14936709318687044,0.1645830081493011,0.461358130811909,0.46346800031257324,0.36907087598655935,0.2023911854340861,0.12237243103852466,0.009174350618123077,1.2444815702232335
0.12,0.22,0.3,0.9,1.4,12797,0.024736111416650837,0.14954435751817066,0.16540986117543907,0.4610455575525514,0.46346800031257324,0.3653981401891068,0.1998124560443854,0.12120028131593343,0.010291305503213145,1.2444815702232335
0.12,0.22,0.3,0.5,1.6,12797,0.0269029258038549,0.15505036245134446,0.17351088625992195,0.4587012581073689,0.46346800031257324,0.3525044932406033,0.17972962413065563,0.10400875205126202,0.013601433979121327,1.2444815702232335
0.12,0.22,0.3,0.7,1.6,12797,0.026943050128797993,0.1550883306559744,0.1737271270819503,0.4585449714776901,0.46346800031257324,0.350003907165742,0.17887004766742204,0.10377432210674377,0.014041360454000179,1.2444815702232335
0.12,0.22,0.3,0.9,1.6,12797,0.027095876030236717,0.1552567402007899,0.17452302550726145,0.45823239821833245,0.46346800031257324,0.34633117136828945,0.17629131827772135,0.10260217238415253,0.014952363632332565,1.2444815702232335
0.12,0.22,0.3,0.5,1.8,12797,0.02842886403587081,0.15924693171054327,0.17852063917655137,0.45573181214347114,0.46346800031257324,0.3385949831991873,0.16331952801437838,0.09275611471438619,0.017439001526124747,1.2444815702232335
0.12,0.22,0.3,0.7,1.8,12797,0.0284689883608139,0.15928351519885245,0.17873154246547546,0.45557552551379227,0.46346800031257324,0.33609439712432604,0.1624599515511448,0.09252168476986794,0.017800522903914887,1.2444815702232335
0.12,0.22,0.3,0.9,1.8,12797,0.02862181426225262,0.1594460312470965,0.17950785001287903,0.45526295225443464,0.46346800031257324,0.3324216613268735,0.1598812221614441,0.0913495350472767,0.018581802039027838,1.2444815702232335
0.12,0.22,0.3,0.5,2.0,12797,0.029488516161488336,0.16221111437026056,0.18179097206729194,0.45432523247636164,0.46346800031257324,0.3297647886223334,0.1554270532155974,0.08689536610143002,0.020538156943563198,1.2444815702232335
0.12,0.22,0.3,0.7,2.0,12797,0.029528640486431425,0.16224676743920033,0.18199832854911493,0.4541689458466828,0.46346800031257324,0.32726420254747207,0.15456747675236385,0.08666093615691178,0.02084739120819116,1.2444815702232335
0.12,0.22,0.3,0.9,2.0,12797,0.02968146638787015,0.16240532111428602,0.18276166189766066,0.45385637258732514,0.46346800031257324,0.32359146675001954,0.15198874736266313,0.08548878643432055,0.021543720856122918,1.2444815702232335
0.12,0.22,0.4,0.5,1.2,12797,0.023020821332716875,0.14567957339162427,0.15802367344137513,0.46721887942486523,0.46346800031257324,0.3939204501054935,0.23997811987184497,0.08814565913886067,0.005189777044266927,1.2444815702232335
0.12,0.22,0.4,0.7,1.2,12797,0.023052372124357998,0.14571876802056594,0.15819768748734214,0.46706259279518636,0.46346800031257324,0.39141986403063217,0.23911854340861138,0.08767679924982417,0.005900211894806053,1.2444815702232335
0.12,0.22,0.4,0.9,1.2,12797,0.023172611776634013,0.1458773425137375,0.15884997201982765,0.46675001953582873,0.46346800031257324,0.38774712823317964,0.2365398140189107,0.08681722278659061,0.007265766368725776,1.2444815702232335
0.12,0.22,0.4,0.5,1.4,12797,0.02615010136170559,0.15289604730089443,0.17103189927626478,0.4615144174415879,0.46346800031257324,0.37157146206142067,0.2032507618973197,0.06751582402125499,0.008609797722297516,1.2444815702232335
0.12,0.22,0.4,0.7,1.4,12797,0.02618165215334671,0.15293274687776603,0.17119716141810243,0.461358130811909,0.46346800031257324,0.36907087598655935,0.2023911854340861,0.06704696413221849,0.009174350618123077,1.2444815702232335
0.12,0.22,0.4,0.9,1.4,12797,0.026301891805622736,0.1530813909197735,0.1718163889653117,0.4610455575525514,0.46346800031257324,0.3653981401891068,0.1998124560443854,0.06618738766898492,0.010291305503213145,1.2444815702232335
0.12,0.22,0.4,0.5,1.6,12797,0.02843723400932739,0.15863492503346271,0.17926212656720322,0.4587012581073689,0.46346800031257324,0.3525044932406033,0.17972962413065563,0.05712276314761272,0.013601433979121327,1.2444815702232335
0.12,0.22,0.4,0.7,1.6,12797,0.0284687848009685,0.15866984245918508,0.1794215230804907,0.4585449714776901,0.46346800031257324,0.350003907165742,0.17887004766742204,0.05665390325857623,0.014041360454000179,1.2444815702232335
0.12,0.22,0.4,0.9,1.6,12797,0.028589024453244523,0.15881138522255814,0.18001873362655887,0.45823239821833245,0.46346800031257324,0.34633117136828945,0.17629131827772135,0.05579432679534266,0.014952363632332565,1.2444815702232335
0.12,0.22,0.4,0.5,1.8,12797,0.029777690951173892,0.16256291287575603,0.1831764110546694,0.45573181214347114,0.46346800031257324,0.3385949831991873,0.16331952801437838,0.04883957177463468,0.017439001526124747,1.2444815702232335
0.12,0.22,0.4,0.7,1.8,12797,0.029809241742815015,0.16259672666860658,0.18333236070348546,0.45557552551379227,0.46346800031257324,0.33609439712432604,0.1624599515511448,0.04837071188559819,0.017800522903914887,1.2444815702232335
0.12,0.22,0.4,0.9,1.8,12797,0.02992948139509103,0.1627338635363812,0.18391673831550076,0.45526295225443464,0.46346800031257324,0.3324216613268735,0.1598812221614441,0.04751113542236462,0.018581802039027838,1.2444815702232335
0.12,0.22,0.4,0.5,2.0,12797,0.03068721762113097,0.16522962971295935,0.1857246649674244,0.45432523247636164,0.46346800031257324,0.3297647886223334,0.1554270532155974,0.04430725951394858,0.020538156943563198,1.2444815702232335
0.12,0.22,0.4,0.7,2.0,12797,0.03071876841277209,0.16526272423993155,0.18587838578876384,0.4541689458466828,0.46346800031257324,0.32726420254747207,0.15456747675236385,0.04383839962491209,0.02084739120819116,1.2444815702232335
0.12,0.22,0.4,0.9,2.0,12797,0.030839008065048107,0.1653969894496105,0.1864544703484065,0.45385637258732514,0.46346800031257324,0.32359146675001954,0.15198874736266313,0.04297882316167852,0.021543720856122918,1.2444815702232335
0.12,0.22,0.5,0.5,1.2,12797,0.024201242860095767,0.14836112259922762,0.16312388607001388,0.46721887942486523,0.46346800031257324,0.3939204501054935,0.23997811987184497,0.055091036961787916,0.005189777044266927,1.2444815702232335
0.12,0.22,0.5,0.7,1.2,12797,0.024237120009157974,0.14840510936562665,0.1633172881497282,0.46706259279518636,0.46346800031257324,0.39141986403063217,0.23911854340861138,0.05493475033210909,0.005900211894806053,1.2444815702232335
0.12,0.22,0.5,0.9,1.2,12797,0.02436225254304852,0.14857423580256,0.16397360155648702,0.46675001953582873,0.46346800031257324,0.38774712823317964,0.2365398140189107,0.05454403375791201,0.007265766368725776,1.2444815702232335
0.12,0.22,0.5,0.5,1.4,12797,0.027034737974474133,0.15512300149310146,0.17427936356476706,0.4615144174415879,0.46346800031257324,0.37157146206142067,0.2032507618973197,0.04016566382745956,0.008609797722297516,1.2444815702232335
0.12,0.22,0.5,0.7,1.4,12797,0.027070615123536337,0.15516441622903152,0.17446406709369863,0.461358130811909,0.46346800031257324,0.36907087598655935,0.2023911854340861,0.04000937719778073,0.009174350618123077,1.2444815702232335
0.12,0.22,0.5,0.9,1.4,12797,0.02719574765742689,0.15532390027726053,0.17509055341052593,0.4610455575525514,0.46346800031257324,0.3653981401891068,0.1998124560443854,0.03961866062358365,0.010291305503213145,1.2444815702232335
0.12,0.22,0.5,0.5,1.6,12797,0.02905861942299962,0.16039698035969624,0.18116687332788045,0.4587012581073689,0.46346800031257324,0.3525044932406033,0.17972962413065563,0.031413612565445025,0.013601433979121327,1.2444815702232335
0.12,0.22,0.5,0.7,1.6,12797,0.029094496572061822,0.16043658110849698,0.18134577769633692,0.4585449714776901,0.46346800031257324,0.350003907165742,0.17887004766742204,0.031257325935766196,0.014041360454000179,1.2444815702232335
0.12,0.22,0.5,0.9,1.6,12797,0.029219629105952372,0.16058925239442293,0.18195258194605765,0.45823239821833245,0.46346800031257324,0.34633117136828945,0.17629131827772135,0.030866609361569118,0.014952363632332565,1.2444815702232335
0.12,0.22,0.5,0.5,1.8,12797,0.030361849595831023,0.1642695751745587,0.18482941569409575,0.45573181214347114,0.46346800031257324,0.3385949831991873,0.16331952801437838,0.026881300304758927,0.017439001526124747,1.2444815702232335
0.12,0.22,0.5,0.7,1.8,12797,0.03039772674489323,0.16430795800854622,0.18500459206797604,0.45557552551379227,0.46346800031257324,0.33609439712432604,0.1624599515511448,0.0267250136750801,0.017800522903914887,1.2444815702232335
0.12,0.22,0.5,0.9,1.8,12797,0.03052285927878378,0.16445604378911405,0.18559889059427928,0.45526295225443464,0.46346800031257324,0.3324216613268735,0.1598812221614441,0.02633429710088302,0.018581802039027838,1.2444815702232335
0.12,0.22,0.5,0.5,2.0,12797,0.03129904850385436,0.167010331188199,0.18740785843113134,0.45432523247636164,0.46346800031257324,0.3297647886223334,0.1554270532155974,0.02461514417441588,0.020538156943563198,1.2444815702232335
