date,wp,qm,twii
2016-08-26,0.024592775838236935,-0.020098973471281267,0.010786726583196904
2016-09-02,-0.024339181330479187,0.014102175264382621,-0.01578781721208944
2016-09-09,0.01536512011223401,0.014735692587558167,0.01973063648921447
2016-09-14,0.0,0.047955171890488035,0.0
2016-09-16,-0.00627541975079815,0.0,-0.02865068407687843
2016-09-23,0.0535527821604207,-0.012858315023479255,0.04294624095884636
2016-09-30,-0.0021647130599099507,0.00335723274892726,-0.012684472420630977
2016-10-07,0.00840808918928082,-0.0011476798760641069,0.010795416653971657
2016-10-14,-0.01630465112333479,0.022190457796223934,-0.010861398313208093
2016-10-21,0.021274337422610756,-0.009321903511673927,0.015428016264871669
2016-10-28,-0.003080723406153285,-0.039659187447405375,3.756586618486324e-05
2016-11-04,-0.02448205529943026,-0.02466921670349996,-0.025655053793768645
2016-11-11,-0.0304219986190154,0.028820253179658334,-0.012173444445090609
2016-11-18,0.009817818125933186,0.0156779009318885,0.0056967673584333856
2016-11-25,0.015244918873583035,0.014658026941671176,0.01668151580688182
2016-12-02,0.0165912688768155,0.03619115762712899,0.0033212892615841483
2016-12-09,0.005251440103059002,0.0053986517686311465,0.022111069052005883
2016-12-16,0.001594149347510676,-0.03438546233633046,-0.007016039751701619
2016-12-23,-0.0018890469203655114,0.01547540200387135,-0.026605175390128966
2016-12-30,0.02077214197969912,0.02768889689609685,0.01926063356778296
2017-01-06,0.004154133921158376,0.0037312385158145465,0.012829710548711404
2017-01-13,0.007762452463543568,-0.017366017144140527,0.0007053133361529795
2017-01-20,-0.013481384245403571,0.016618775144728315,-0.005050749058561732
2017-01-24,0.0,0.005698419670231242,0.0
2017-01-27,0.004365856462212436,0.0,0.01248360222973055
2017-02-03,0.009964714075583192,0.025192347650878508,0.0008053995673871217
2017-02-10,0.023638850413905566,0.005685420821093085,0.022212357912368308
2017-02-17,0.023658735989865676,-0.006105483040735315,0.009742801360011377
2017-02-24,-0.0024227733831672094,-0.007816375934568387,-0.0009518716941394612
2017-03-03,-0.0015422825917579264,-0.0034198281189850716,-0.010487675824111475
2017-03-10,-0.012621458059003499,0.0028755938177147944,-0.0021061225431733277
2017-03-17,0.021908564393049224,0.005386687565313563,0.0291653510274259
2017-03-24,0.01982295445037141,-0.022717323831819597,-0.0005762578796884021
2017-03-31,-0.0043158278815751405,0.008341948115783893,-0.00923569805965141
2017-04-07,0.016173371528443115,-0.0005382642899687679,0.006303874312282076
2017-04-14,-0.02853565824914306,-0.0039005580563012954,-0.014224163382979271
2017-04-21,-0.003946588107004878,0.01403228504169295,-0.0015945385149480629
2017-04-28,0.007981435872369325,-0.00019793785061441582,0.015908543661766972
2017-05-05,-0.00045078870446613184,0.03545940702191056,0.002830270430257187
2017-05-12,-0.011906651332016072,0.002484847739638063,0.008775798544400137
2017-05-19,0.019746070590988207,0.009735412342982908,-0.003925192812714862
2017-05-26,0.01053858615601344,0.03188121106469809,0.015514271384202694
2017-06-02,0.013360443185309379,0.010519798507236179,0.005006961739770777
2017-06-09,0.0058281429126236795,-0.015227140914318127,0.004641219077256231
2017-06-16,-0.00505995221778055,0.02705918226957091,-0.004207979708250598
2017-06-23,0.010817130190494018,-0.002895000099772871,0.02175599000508832
2017-06-30,-0.008062200531796737,-0.0031593091872570535,0.0016737925417567023
2017-07-07,-0.007498769542769512,0.026869719959974336,-0.009410259821174272
2017-07-14,0.007810765841598455,-0.005791410049867224,0.014242652771371045
2017-07-21,-0.012157360870055367,0.008637562138892541,-0.0006903507239752749
2017-07-28,0.012821810917015064,0.027466789883086463,-0.0013079220797327373
2017-08-04,0.006761531723078251,-0.013396961907475724,0.008012027879541028
2017-08-11,-0.04455535921856124,0.028605574682898614,-0.01684559599439228
2017-08-18,0.0090054945620206,0.020457222491543702,-0.0007977325412101832
2017-08-25,-0.0006553467795634704,0.036770987274321945,0.018813436449585552
2017-09-01,0.010594360402321312,-0.00624040568663774,0.007542244612264604
2017-09-08,0.0032399946781129785,-0.0027767713686998596,0.0014280452491157725
2017-09-15,0.0024093911130469436,-0.004482381954008585,-0.0027841826322192453
2017-09-22,0.0003423163960472042,-0.031232461893321795,-0.012355898005785293
2017-09-29,0.004084085070000132,0.021346867308384886,-0.011458653412671937
2017-10-06,0.02620333364154548,-0.01578784884928298,0.019638945839607125
2017-10-13,0.013882435006762117,-0.033518792142615134,0.01816042264512574
2017-10-20,-0.009834491134275147,-0.006275702264801386,0.0004466615938780727
2017-10-27,-0.002478654242676681,0.04615513817925661,-0.0018426463401525206
2017-11-03,0.0032072730485064316,-0.009115584848788457,0.008558991053269516
2017-11-10,-0.0034337274907630944,0.023780570504563368,-0.006305070132083368
2017-11-17,0.005671100392542483,0.0028613290477006005,-0.002891197965033343
2017-11-24,0.0275977486293697,-0.056719969976989804,0.01424549885070725
2017-12-01,-0.013690701018027496,-0.02986629688160305,-0.023375495339998165
2017-12-08,-0.01890565472341721,0.005715989583977366,-0.019032354320617673
2017-12-15,0.01849077668667176,0.0199474806674953,0.0089262143874822
2017-12-22,0.021342809388021466,-0.00397392646496211,0.004368237313993495
2017-12-29,0.0003586166591238449,0.03436174246551542,0.01002070033411906
2018-01-05,0.02061243076420305,0.012708440502599375,0.022262760695738626
2018-01-12,-0.00762375512895852,0.018037016813332953,0.00038237433819388045
2018-01-19,0.022580190286937585,-0.01218608790004512,0.024521373598889173
2018-01-26,0.003669376601409091,0.007612872149911958,-0.0003362972447271684
2018-02-02,-0.012952019471683562,-0.07102347329726008,-0.0018721587997158062
2018-02-09,-0.05091407506713208,0.037554167499936564,-0.06781096894128635
2018-02-12,0.0,0.04673771693678837,0.0
2018-02-16,0.0014380609940776168,0.0,0.004757137778099274
2018-02-23,0.019793699725369818,-0.018971748748985107,0.035836938989781464
2018-03-02,-0.0003769884209255947,0.037634279782553494,-0.008928569005318576
2018-03-09,0.008632044143814799,0.020946690011008674,0.015577467159522573
2018-03-16,0.010410318083634573,-0.015800070870426584,0.014991493474135531
2018-03-23,0.015297638407196334,0.019618444800611545,-0.01853243319712039
2018-03-30,0.01643439326517737,-0.010571881455520626,0.007658423778928114
2018-04-03,0.0,0.0009678457930836548,0.0
2018-04-06,0.030686280319457415,0.0,-0.007765243617707029
2018-04-13,0.044104719039635754,-0.030165745467525394,0.013293810705600206
2018-04-20,-0.0006890803172078241,-0.027413159020259814,-0.01696335210956279
2018-04-27,-0.04024813614567768,0.004684368096246316,-0.02096133523160948
2018-05-04,-0.0013072973428508439,0.0561676262370151,-0.0022797868583894765
2018-05-11,0.0015400159218286191,0.007945791763083677,0.03130390022328733
2018-05-18,0.0005821377927355265,0.017383748139984747,-0.0025914610566786234
2018-05-25,0.0019228365940153758,0.022193920488561992,0.01029098043600185
2018-06-01,0.014202330503748195,0.017643018445868408,0.0006196387924406466
2018-06-08,0.006752588760149614,0.007715097247698177,0.018936736444574942
2018-06-15,0.0015731027209830994,-0.03866205174334871,-0.006180315530908365
2018-06-22,-0.006627951053986392,0.0035662426272173643,-0.01697316500212398
2018-06-29,0.006843828161164911,-0.04373736108516931,-0.005722406950071868
2018-07-06,-0.013984659436656388,0.0062783518665432275,-0.021070567205755508
2018-07-13,0.004263905903324483,0.0012403717130429538,0.02412857897174825
2018-07-20,0.014414196305500893,0.058575613909019525,0.00621934405479263
2018-07-27,0.004592641016187171,-0.020711818039159797,0.013142011675217447
2018-08-03,0.02053159066351551,-0.00953982942056889,-0.005719740223578684
2018-08-10,0.010822700165636467,-0.040611759307868936,-0.0026106863622142873
2018-08-17,-0.022474308984609337,0.0116474731134881,-0.026650424529006456
2018-08-24,0.005583326494972063,0.022202683679726855,0.011073808981613587
2018-08-31,0.052023950858914425,-0.03185846075316805,0.023552834306671988
2018-09-07,-0.036116200281320676,0.015412994140713556,-0.019608763865933798
2018-09-14,0.011398670487973606,0.011059865562182039,0.0019497956212291
2018-09-21,0.00292755136406897,-0.009672176635539256,0.00959414501335476
2018-09-28,-0.003377993412698843,-0.033425914413960554,0.0030922729844065078
2018-10-05,-0.042488336320698705,-0.04795394715849888,-0.04444890249689193
2018-10-12,-0.04980175901495065,-0.04324765832824046,-0.0448136506594391
2018-10-19,-0.003785355111167732,-0.04533325911457997,-0.012597272902871048
2018-10-26,-0.011206715713388715,0.026764922898131593,-0.0433580819826328
2018-11-02,0.04202835158291318,0.025655725854088707,0.04398801266244856
2018-11-09,0.01673965576788583,0.05128204175157802,-0.0077302158798180365
2018-11-16,0.009436433952050516,-0.0010470755831808083,-0.0033489205667037725
2018-11-23,-0.00448492475454898,0.04575728221427037,-0.013247815538335428
2018-11-30,0.02146626593454659,-0.04567291576871357,0.022832690948818124
2018-12-07,-0.003190547074042649,0.057769025253778805,-0.012859021170937068
2018-12-14,0.012511789136861351,0.0,0.0013605610966369586
2018-12-21,-0.007244610722142553,0.016650741906474864,-0.00997428247711496
2018-12-28,0.006577582955206163,0.084942084942085,0.005243563621023961
2019-01-04,-0.010340767709966392,0.07840449532985283,-0.0354565485658479
2019-01-11,0.023265072668207987,0.0031261625263411807,0.04016948923206298
2019-01-18,0.017395474678717493,0.030141159039068333,0.007854906717541743
2019-01-25,0.013166195434929584,0.052091538340465204,0.013577671047569462
2019-01-30,0.0,0.044001769059330044,0.0
2019-02-01,-0.0008098500462871971,0.0,-0.003746443905066621
2019-02-08,0.0,0.0,0.0
2019-02-15,0.0,0.0840386447091146,0.0
2019-02-22,-0.002610222226859249,0.012861652822012163,0.025647817580158216
2019-02-27,0.0,-0.0325273345137321,0.0
2019-03-01,0.013182722432977245,0.0,0.006417757814783709
2019-03-08,-0.01778451447712681,0.012593137996976922,-0.014189769056004997
2019-03-15,0.02047543798462237,0.05004919219688205,0.01928286028998949
2019-03-22,0.031078270457065793,-0.0006768055493864648,0.01914220514506293
2019-03-29,0.02208430915988635,0.05329959552036878,0.00018514085391330148
2019-04-03,0.0,-0.01961663950042112,0.0
2019-04-05,0.03101098200848096,0.0,0.005952410997184909
2019-04-12,-0.013587498870732628,0.017749669593111563,0.009427909227795794
2019-04-19,0.02710309452255477,-0.010481057756397039,0.015103717459250987
2019-04-26,-0.01995781763166904,-0.016494880927162905,-0.0014614827403474084
2019-05-03,0.011335094979336713,-0.027535809442682867,0.013132205038300704
2019-05-10,-0.012945455360179992,-0.05736269593161079,-0.0345439089659938
2019-05-17,-0.004948997970622648,-0.01931175807672857,-0.03069916761029201
2019-05-24,0.008695487875849617,0.0027097536825422264,-0.00537649121925976
2019-05-31,0.017455857439956368,0.02400671549062218,0.016479990514514764
2019-06-06,0.0,0.029985522305314836,0.0
2019-06-07,-0.0011144452608579103,0.0,-0.008505036159403123
2019-06-14,0.010023471823357166,0.03512751605316784,0.011093045036687732
2019-06-21,0.011809876227206528,0.007923905160982358,0.026518609272002447
2019-06-28,0.011682136121162756,-0.011680104382173517,-0.006751296657525163
2019-07-05,0.005714528213835113,0.004765408159416909,0.005116136424237583
2019-07-12,0.016274261780476973,0.012136666317641308,0.0035805772021555438
2019-07-19,0.0014451011846803308,-0.008464694863675615,0.004512125169183312
2019-07-26,-0.021490665955407273,-0.027111672996864362,0.0017281072362345107
2019-08-02,-0.027194280306343077,0.04285966874728257,-0.03148558984946992
2019-08-08,0.0,-0.027221207448973966,0.0
2019-08-09,0.008039241316373236,0.0,-0.005171068124256384
2019-08-16,0.022897596231744144,0.020583962639262588,-0.0070132597480933034
2019-08-23,0.01230622260198233,0.021506897433432703,0.011248627236214448
2019-08-30,0.0035167776356082037,0.05058975083006195,0.007585748341793375
2019-09-06,0.0037648645280281556,-0.018841463093530873,0.015312590046264729
2019-09-12,0.0,0.019705647778212255,0.0
2019-09-13,0.0025799921158475847,0.0,0.004351333295589566
2019-09-20,0.00914181478124454,-0.01262915668785447,0.009433401539818531
2019-09-27,-0.013547602092185307,0.04904857165886585,-0.009150372815303953
2019-10-04,0.00660002856176356,0.013387943096143561,0.005983628613207781
2019-10-09,0.0,0.036598330856146756,0.0
2019-10-11,-0.007163360008769493,0.0,-0.0004149356020662909
2019-10-18,0.02951129807385655,0.004807238108796597,0.026653887311447244
2019-10-25,0.010779171196229731,0.00030849608216677594,0.010366557497044404
2019-11-01,0.010421180551320575,-0.031373353356371925,0.009154484475838442
2019-11-08,0.004969998725195657,0.003107779007001499,0.015790980970895596
2019-11-15,-0.014380475351258415,-0.00590608585120006,-0.004658253221245134
2019-11-22,0.025025350427669624,-0.009362171074593816,0.0035746682783417416
2019-11-29,-0.024989777473441555,0.008997694877879358,-0.00667682448832585
2019-12-06,0.003597620795239953,0.010689261948542616,0.010450289494888354
2019-12-13,0.03600805329196577,0.0057897280624751414,0.027398853878751517
2019-12-20,0.006529347727940005,0.009231299248637415,0.0026282962594714743
2019-12-27,0.008714663181107252,-0.0201441122927854,0.011080264097184322
2020-01-03,-0.0010056290823876601,0.0176601654370677,0.001558094840583557
2020-01-10,-0.0017685892463258357,0.03154771643063509,-0.007083092762888432
2020-01-17,0.00971410088869007,-0.0672602907113858,0.005458757328086206
2020-01-20,0.0,-0.06385292901030887,0.0
2020-01-24,0.0004536930893435098,0.0,0.0023506402065771592
2020-01-31,-0.08084756837659324,0.005831543525114946,-0.05145847648574775
2020-02-07,-0.00790819147168853,0.038317974645848144,0.010240012260659404
2020-02-14,0.012464458880189211,-0.017205324378748044,0.01747127805476789
2020-02-21,0.0015148909326636595,-0.07162159773096351,-0.010947348341557972
2020-02-27,0.0,0.007012794016649238,0.0
2020-02-28,-0.033415843742805706,0.0,-0.03372992428566246
2020-03-06,0.0006379783869563393,-0.1507578246283669,0.0026247965309202925
2020-03-13,-0.10806747094917712,-0.13991875766117962,-0.10536650044468754
2020-03-20,-0.05358153344383587,0.13804004214963128,-0.0883395939611431
2020-03-27,0.046227412472845675,0.03360805770700581,0.050338483379562815
2020-04-01,0.0,-0.008135030437188717,0.0
2020-04-03,0.010196083222431707,0.0,-0.003638553503561459
2020-04-10,0.03151851879158407,0.0,0.05111748636281921
2020-04-17,0.028130317101756175,0.014182763675134769,0.04326112858152742
2020-04-24,-0.002260505752468611,0.029738202801196257,-0.023561266785785295
2020-04-30,0.0,-0.013421854760963048,0.0
2020-05-01,0.03773902836835674,0.0,0.06231340892439641
2020-05-08,0.011397739537741591,-0.018374292955411375,-0.008253145380607951
2020-05-15,-0.004194837845022725,-0.017568518469597935,-0.007934746172508
2020-05-22,0.01093155075594443,0.02614232296379304,-0.00034854915960824684
2020-05-29,0.012347026793013027,0.04762104501955017,0.01211802267949258
2020-06-05,0.025514401437105816,0.055706458224322,0.04909818780783759
2020-06-12,-0.004006236167871102,0.006271429438989715,-0.004308584007392313
2020-06-19,0.025140205060790732,0.033329066160584696,0.010491736384165895
2020-06-24,0.0,0.038868990230265264,0.0
2020-06-26,0.0027139594353993157,0.0,0.009594018190662412
2020-07-03,0.02718734309836579,-0.002839614067222979,0.021310116489005493
2020-07-10,0.005945838317798824,0.011015229345887556,0.013814536801208366
2020-07-17,0.010204378779341994,0.04152123162144622,0.008935128776373702
2020-07-24,-0.021203821255457833,0.02078592652019685,0.010054580289415194
2020-07-31,-0.0017428403114828628,0.008455996064081381,0.029320431702080763
2020-08-07,-0.010269459717026752,0.01144415117645281,0.012954828740306956
2020-08-14,0.016943074126808177,-0.05887986133431601,-0.0026042945282639396
2020-08-21,0.013832818609443631,0.029147795411691678,-0.014663022490811195
2020-08-28,0.04822060754591817,-0.013181637311507788,0.00959797769678894
2020-09-04,0.015568098707990918,-0.032785675208031995,-0.007141212038168088
2020-09-11,-0.02764141910360507,0.02409984058986896,0.003006816723656325
2020-09-18,0.018214777558574147,-0.06714164778680763,0.015751870179234073
2020-09-25,-0.059099363597279075,0.04783974481486961,-0.049916816051411406
2020-09-30,0.0,0.04089477145298024,0.0
2020-10-02,0.02113285448388602,0.0,0.02310980720871747
2020-10-08,0.0,-0.019539644914730248,0.0
2020-10-09,0.010370153368840285,0.0,0.029689329380457208
2020-10-16,0.002838792426695047,0.011153047465459209,-0.010616768119202646
2020-10-23,0.020796490245662547,-0.05161380679902422,0.011642814596604545
2020-10-30,0.002080118675492626,0.05286760172233375,-0.027326566322380508
2020-11-06,0.017268881230039224,-0.00923156637930037,0.03404900831697999
2020-11-13,0.0038107662467212755,0.023432630792682874,0.023108575566461065
2020-11-20,0.01775914788687949,0.03312780543303988,0.0333835103138711
2020-11-27,0.010526384219413432,0.04814602893283737,0.010983127498329637
2020-12-04,-0.004018285206266126,0.01690362862627749,0.019135275600532298
2020-12-11,-0.021524942300220617,0.005085898113243559,0.009145624964283616
2020-12-18,0.013717925017964205,-0.006406657914372393,-0.0008225160129392561
2020-12-25,-0.0025574068182441234,0.045722474663006496,0.005716504548840984
2020-12-31,0.0,0.03167592936474396,0.0
2021-01-01,0.0031652798479742117,0.0,0.02798817938132281
2021-01-08,0.002751125142250732,0.026219893762077652,0.04964659215353784
2021-01-15,-0.01634759625943094,-0.0074128943934647085,0.009857730476344084
2021-01-22,-0.019273820040973222,-0.014079179820292251,0.025783208159146254
2021-01-29,-0.015488005590582277,0.039710420271382475,-0.05497965158261775
2021-02-05,0.024285822570701665,0.1036564406282789,0.0438682283003935
2021-02-12,0.0,0.0,0.0
2021-02-19,0.0,0.009550492328261051,0.0
2021-02-26,0.03916294554121036,-0.030964641131049554,-0.023717708106929747
2021-03-05,-0.017441658654721914,0.031074055588873106,-0.006178423770150321
2021-03-12,0.06898926290772578,-0.002680001226583295,0.02522506497387611
2021-03-19,0.01941606213084124,0.03562159429216362,-0.011377262920520992
2021-03-26,0.00231913391371541,0.07104264517267114,0.014663106773814993
2021-04-01,0.0,0.018574588783475666,0.0
2021-04-02,0.024599800787492132,0.0,0.016276301307864394
2021-04-09,0.01939952433151526,-0.02845949693579201,0.017066896733394232
2021-04-16,0.004443382025458575,-0.008193932804257134,0.018079336455950834
2021-04-23,0.023601147216174567,-0.015747717787474837,0.008244102001625286
2021-04-29,0.0,-0.05463359812725625,0.0
2021-04-30,0.015381949088109526,0.0,0.01539806212376127
2021-05-07,-0.024981987440031328,-0.09231790444156236,-0.016033790928083103
2021-05-14,-0.08497034476436172,0.023472342056575148,-0.08434539521261208
2021-05-21,0.010027001466652363,0.022417485616957646,0.030009921675529183
2021-05-28,0.026067934692991068,0.027108575219216047,0.03489128488545923
2021-06-04,0.006894881644560202,-0.005200356860484534,0.016392216608704935
2021-06-11,0.0005883108540467585,-0.007683972441186293,0.003855356254828024
2021-06-18,0.0023818913881825665,0.013246030408876985,0.006100991203997763
2021-06-25,0.02610079841628421,-0.008833489244783466,0.010650504133711491
2021-07-02,0.019566533391115692,-0.0039686341247483934,0.011835700841742236
2021-07-09,0.016319505418117553,0.02065063732906709,-0.0027481371304878266
2021-07-16,0.021389559177993345,-0.021472633965161414,0.01323612319270917
2021-07-23,0.023019331906409146,-0.0011199535041220509,-0.01801204666741174
2021-07-30,-0.03216639179272551,0.047647108231009774,-0.018523373865705794
2021-08-06,0.004573238186786455,-0.07577003164261699,0.016168754502770666
2021-08-13,-0.06133646051216868,-0.04171300202136678,-0.031048798929732224
2021-08-20,-0.03785216111566536,0.07306230547046336,-0.03769666836882568
2021-08-27,0.007070462730052407,0.007537285294960972,0.053114210123766714
2021-09-03,0.026322646741979483,-0.02799109116196839,0.017837971447261403
2021-09-10,0.005037528163636562,-0.004670787578291202,-0.002417640176690772
2021-09-17,0.006324080663753451,4.8077920804767694e-05,-0.011318232520917682
2021-09-24,0.019172948559071035,-0.07783563439213452,-0.0009608040773635418
2021-10-01,-0.03325355988173406,0.044907595380260755,-0.03993576258226994
2021-10-08,-0.003938350520121592,-0.02398487468946443,0.004196458963713567
2021-10-15,0.010106187788779364,0.042403045310196466,0.008458902099789833
2021-10-22,0.001956197205202903,0.009813444306920105,0.0064090082261702985
2021-10-29,0.006271896948184974,0.05121363761928832,0.005842349429602267
2021-11-05,0.006639752050241032,0.027900621579314056,0.01821880036617185
2021-11-12,0.015320453198541584,0.029054287638867797,0.012790179960214587
2021-11-19,0.01368663015246363,0.00857597173100563,0.01713537191322878
2021-11-26,-0.02910601807746649,0.03288735759005317,-0.02519430339335582
2021-12-03,0.01415469023689453,-0.012172898295227306,0.018869401182576073
2021-12-10,0.023293595064076245,0.012166680924093242,0.007296045353371916
2021-12-17,-0.005970765079434948,0.008896261001334626,-0.0007668418420200274
2021-12-24,0.01924316986641661,-0.005558738135787134,0.008367720952284774
2021-12-30,0.0,-0.042150797719418154,0.0
2021-12-31,0.03258184384384899,0.0,0.01431936113853749
2022-01-07,-0.02235928151003974,0.00028729428613923915,-0.0026939189622349202
2022-01-14,-0.006906509564987284,-0.024337605918567973,0.012854892718058286
2022-01-21,-0.0025233946413749653,-0.030363698052775157,-0.027387939831286956
2022-01-26,0.0,0.0664213498473047,0.0
2022-01-28,-0.008437306005855572,0.0,-0.01256475844355831
2022-02-04,0.0,0.0,0.0
2022-02-11,0.0,0.032435823163637655,0.0
2022-02-18,0.015921809024455502,-0.04499865497075051,-0.004291961313682813
2022-02-25,-0.010803691806210325,-0.022035820485616742,-0.03182090812786298
2022-03-04,0.0100385261008471,-0.014559594819784106,0.00477787135883978
2022-03-11,-0.012160321895487658,0.017817870359689857,-0.026599316514368643
2022-03-18,0.0049046202605318445,0.00036526407262479357,0.011108148415297725
2022-03-25,0.005585233103667431,0.005072805476771069,0.012627356049148108
2022-04-01,-0.007950667077714524,-0.041594486479311576,-0.0029054433751228848
2022-04-08,-0.0008014966646812116,-0.014367689306063714,-0.01934975137135264
2022-04-15,-0.011130120996476367,0.019822094393050466,-0.016220240180327306
2022-04-22,0.0033431064031459456,-0.012980092863836001,0.001229706850567558
2022-04-29,-0.022231180567509834,-0.015822479055453434,-0.02542777513793404
2022-05-06,-0.005746975516922048,-0.04316873154016834,-0.011088384541098284
2022-05-13,-0.02595808510994113,0.005225413599283672,-0.035083629349751067
2022-05-20,0.029570169899231225,0.02193110260763864,0.019725803285004284
2022-05-27,0.006540794833740371,0.01284717055205193,0.007517574961926066
2022-06-02,0.0,0.019318852359617535,0.0
2022-06-03,0.003155270220748907,0.0,0.017604003311838534
2022-06-10,0.01637444562366963,-0.028543129346489532,-0.005585306096249187
2022-06-17,-0.017817456683763777,-0.02707706805728803,-0.049748083109494856
2022-06-24,-0.012241875562480464,-0.08095329520225594,-0.02160564162917966
2022-07-01,-0.023891791812424512,-0.0731647272830491,-0.06274718262223522
2022-07-08,-0.014584622570410266,0.016516016845389725,0.008467511486443424
2022-07-15,-0.0024358055119043653,0.03313120180618343,0.005951789800467511
2022-07-22,0.0036355487047683432,0.0218933679344,0.027403659168037775
2022-07-29,0.010321537634933264,-0.017845832407219774,0.0033921157658227674
2022-08-05,-0.0003612006151864078,0.0059946305813121424,0.002397970530346516
2022-08-12,0.026403051864726246,0.11009139404188222,0.01682156251532363
2022-08-19,0.009294430171565615,0.0064070485603055834,0.007836404219366377
2022-08-26,0.010109336625783616,-0.022911494182214054,-0.008458803450827723
2022-09-02,-0.025988366081876824,0.0381273460551948,-0.03962448873044977
2022-09-08,0.0,0.032788310352101724,0.0
2022-09-09,-0.0003641165125964907,0.0,-0.006107808398867154
2022-09-16,-0.00892030530754695,-0.03253423215388257,-0.0014852590384173414
2022-09-23,-0.01656229130571485,-0.10647211814333753,-0.030448234962587306
2022-09-30,-0.0439645428526696,0.02711707837361261,-0.04914160197177586
2022-10-07,0.006122107457398496,-0.06387770215018473,0.020685950226853267
2022-10-14,-0.042889671985266165,-0.07658059116003496,-0.0419025260607927
2022-10-21,-0.01747901864097312,-0.004337353294126249,-0.02353116204890282
2022-10-28,-0.009218623862431774,0.03450446981451183,-0.0024011071649193694
2022-11-04,0.020201586371325853,0.0858565235106552,0.018633266698953044
2022-11-11,0.02275427490154014,0.0,0.07529526736345726
2022-11-18,0.01511918460661743,-0.01182654402102501,0.035511586551932206
2022-11-25,-0.0056893579366064095,0.03392151413111775,0.018856926259887663
2022-12-02,0.032478350718825544,-0.029888938083307226,0.013003335581371678
2022-12-09,0.006702656780135374,0.013841349305993067,-0.017717966420821574
2022-12-16,0.017121533086595697,-0.05580427217230529,-0.012028202274351307
2022-12-23,-0.005765920205614838,-0.0015916566707316004,-0.017683796753899528
2022-12-30,0.0013123740636229453,0.025432653291868963,-0.009385014481513743
2023-01-06,-0.0015322169256813956,0.011427433183842428,0.016668169050275905
2023-01-13,-0.0023894556265123823,0.04388280528618391,0.03136292914263206
2023-01-17,0.0,0.04287190584869236,0.0
2023-01-20,0.0027057112671389216,0.0,0.00733937206079438
2023-01-27,0.0,0.0,0.0
2023-02-03,0.0,0.046317132295524956,0.0
2023-02-10,0.010437888249107408,0.00037608520317611305,-0.0010260920551158348
2023-02-17,0.01239280354066663,0.012977230427512143,-0.006861653570983228
2023-02-24,0.022194719606784652,0.034671818550873826,0.0015562215964166626
2023-03-03,0.004812739895157847,0.0017671866814994565,0.006748664845749319
2023-03-10,0.01636418483146107,-0.0015364465687692451,-0.005267652137374235
2023-03-17,0.01612197167465812,0.035325746021856654,-0.004717202757511307
2023-03-24,0.034418338318341846,-0.006533194544313869,0.029880374733527004
2023-03-31,0.007103249023230784,0.0009634886828541824,-0.0029306631245078485
2023-04-07,-0.0029109645984322086,0.015176823529815975,-0.0019888739497515573
2023-04-14,0.028750431062591897,-0.02617534581661516,0.005868069807091203
2023-04-21,0.0026189568305268196,-0.004345007020617642,-0.020492852508157355
2023-04-28,0.008937411004816598,0.02663682900114278,-0.0015260245963970576
