me_date,n,ic,p,factor,horizon_m
2024-06-30,1607,0.09219987674290381,0.0002146979233812413,slope,12
2024-07-31,1607,0.046219598654049406,0.06397242752358306,slope,12
2024-08-31,1626,0.02430518217142573,0.32734996910955694,slope,12
2024-09-30,1626,0.02474440383948069,0.3186815031824243,slope,12
2024-10-31,1626,-9.518344755687822e-05,0.9969399636494797,slope,12
2024-11-30,1626,-0.01564034814855264,0.5285440534172203,slope,12
2024-12-31,1626,-0.03207051610964149,0.1961703703549638,slope,12
2025-01-31,1626,-0.08076796620458644,0.0011153626346101335,slope,12
2025-02-28,1645,-0.09847778468033307,6.312527011125176e-05,slope,12
2025-03-31,1645,-0.14884731516233543,1.3091380136142661e-09,slope,12
2025-04-30,1645,-0.1652989740229425,1.5234046005987325e-11,slope,12
2016-02-29,1393,0.01475180886462321,0.582239689991877,level,1
2016-03-31,1393,0.03465805807094808,0.1960916900902416,level,1
2016-04-30,1393,0.13573630028184194,3.6747622917143363e-07,level,1
2016-05-31,1420,-0.020933620794984068,0.43056162136301224,level,1
2016-06-30,1419,0.05998694641028557,0.02383807401365421,level,1
2016-07-31,1420,0.09536937377013575,0.00031964717326786197,level,1
2016-08-31,1432,0.0013608437151055217,0.9589655114905695,level,1
2016-09-30,1432,0.005688282938540603,0.8297139161986682,level,1
2016-10-31,1432,-0.029797138513387694,0.2598092151057694,level,1
2016-11-30,1458,0.03197610607731396,0.22237656576929044,level,1
2016-12-31,1458,-0.044002397258907915,0.09304496214123464,level,1
2017-01-31,1458,-0.07240158260401218,0.00567791058064219,level,1
2017-02-28,1500,0.14620722729424676,1.2819443581931844e-08,level,1
2017-03-31,1501,0.1545178965605658,1.7698489179873147e-09,level,1
2017-04-30,1501,0.11030114769724876,1.844874380176164e-05,level,1
2017-05-31,1515,0.090198851186071,0.000439622995076028,level,1
2017-06-30,1516,0.15713310569721414,7.684403700139325e-10,level,1
2017-07-31,1516,0.014764356723155406,0.5656837361917462,level,1
2017-08-31,1532,-0.11712110532497963,4.3006909601126795e-06,level,1
2017-09-30,1532,0.07771443411235736,0.002335137848807782,level,1
2017-10-31,1532,-0.020646806480261935,0.4193448477934313,level,1
2017-11-30,1547,-0.012095347832080118,0.6345260463916047,level,1
2017-12-31,1547,-0.017005117679645514,0.5039091636648878,level,1
2018-01-31,1548,0.06279923369515078,0.013463931410121309,level,1
2018-02-28,1554,0.029180432687585703,0.250294084310838,level,1
2018-03-31,1554,0.012883254714459867,0.6118175852885384,level,1
2018-04-30,1553,0.04048183464904365,0.11078332379833417,level,1
2018-05-31,1587,0.03187050790434092,0.20445791686653134,level,1
2018-06-30,1587,0.21178274133711256,1.5009076251243848e-17,level,1
