stop_mult,be_mult,stop_ceil,ma20_mult,n,realized_mean,realized_std,realized_sharpe,win_rate,sl_trigger_rate,tp_trigger_rate,be_arm_rate,false_stop_rate,rr_median,avg_holding_ret
2.0,1.5,0.1,1.0,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4996953077391834,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,1.5,0.1,1.2,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4996953077391834,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,1.5,0.1,1.5,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4996953077391834,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,1.5,0.1,1.8,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4996953077391834,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,1.5,0.12,1.0,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4996953077391834,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,1.5,0.12,1.2,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4996953077391834,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,1.5,0.12,1.5,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4996953077391834,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,1.5,0.12,1.8,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4996953077391834,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,1.5,0.14,1.0,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4996953077391834,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,1.5,0.14,1.2,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4996953077391834,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,1.5,0.14,1.5,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4996953077391834,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,1.5,0.14,1.8,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4996953077391834,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,1.5,0.16,1.0,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4996953077391834,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,1.5,0.16,1.2,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4996953077391834,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,1.5,0.16,1.5,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4996953077391834,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,1.5,0.16,1.8,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4996953077391834,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.0,0.1,1.0,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4487101360958765,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.0,0.1,1.2,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4487101360958765,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.0,0.1,1.5,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4487101360958765,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.0,0.1,1.8,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.4487101360958765,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.0,0.12,1.0,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4487101360958765,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.0,0.12,1.2,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4487101360958765,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.0,0.12,1.5,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4487101360958765,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.0,0.12,1.8,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.4487101360958765,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.0,0.14,1.0,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4487101360958765,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.0,0.14,1.2,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4487101360958765,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.0,0.14,1.5,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4487101360958765,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.0,0.14,1.8,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.4487101360958765,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.0,0.16,1.0,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4487101360958765,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.0,0.16,1.2,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4487101360958765,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.0,0.16,1.5,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4487101360958765,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.0,0.16,1.8,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.4487101360958765,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.5,0.1,1.0,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3908186065407272,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.5,0.1,1.2,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3908186065407272,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.5,0.1,1.5,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3908186065407272,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.5,0.1,1.8,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3908186065407272,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,2.5,0.12,1.0,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3908186065407272,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.5,0.12,1.2,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3908186065407272,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.5,0.12,1.5,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3908186065407272,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.5,0.12,1.8,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3908186065407272,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,2.5,0.14,1.0,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.3908186065407272,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.5,0.14,1.2,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.3908186065407272,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.5,0.14,1.5,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.3908186065407272,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.5,0.14,1.8,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.3908186065407272,0.14293006636038796,0.9072978303747529,0.06381020639476777
2.0,2.5,0.16,1.0,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.3908186065407272,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.5,0.16,1.2,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.3908186065407272,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.5,0.16,1.5,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.3908186065407272,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,2.5,0.16,1.8,4923,0.01151590126395039,0.09090726268506093,0.1266774614460241,0.46719479991874874,0.3973187081048141,0.1253300832825513,0.3908186065407272,0.14314928425357873,0.9023872422213413,0.0636414543456332
2.0,3.0,0.1,1.0,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3426772293317083,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,3.0,0.1,1.2,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3426772293317083,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,3.0,0.1,1.5,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3426772293317083,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,3.0,0.1,1.8,4923,0.01144242799755605,0.09015860916272787,0.12691442452160653,0.46516351817997154,0.4054438350599228,0.12472069876091814,0.3426772293317083,0.14529058116232466,0.9174303540005005,0.06468124335348897
2.0,3.0,0.12,1.0,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3426772293317083,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,3.0,0.12,1.2,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3426772293317083,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,3.0,0.12,1.5,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3426772293317083,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,3.0,0.12,1.8,4923,0.011496706060222813,0.09071097583787643,0.12673996673534135,0.466991671744871,0.39995937436522444,0.12512695510867358,0.3426772293317083,0.14271203656678516,0.9084710349836154,0.06411077419747307
2.0,3.0,0.14,1.0,4923,0.011522242591092857,0.09088303998783964,0.1267809988820198,0.46719479991874874,0.3979280926264473,0.1253300832825513,0.3426772293317083,0.14293006636038796,0.9072978303747529,0.06381020639476777
