ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
3008,2014-04-14,1126.7354,1065.3978,40.8917,2014-05-08,1411.1541,trailing_stop,B,24,25.243,24.658
3008,2014-06-10,1505.9602,1449.7016,37.5058,2014-07-17,1845.0745,trailing_stop,B,37,22.518,21.933
3008,2014-12-05,1748.8169,1654.7349,62.7213,2015-02-02,1966.4963,trailing_stop,B,59,12.447,11.862
3008,2015-05-07,2291.1719,2178.9061,74.8438,2015-06-04,2364.9612,trailing_stop,B,28,3.221,2.636
3008,2015-06-08,2464.5774,2338.8712,83.8041,2015-07-07,2545.7461,trailing_stop,B,29,3.293,2.708
3008,2016-02-15,1790.7391,1636.2819,102.9715,2016-03-08,1978.4478,trailing_stop,B,22,10.482,9.897
3008,2016-05-27,2015.9894,1919.4535,64.3572,2016-06-24,2177.4185,trailing_stop,B,28,8.007,7.422
3008,2016-07-22,2537.8188,2427.205,73.7426,2016-08-15,2804.3647,trailing_stop,B,24,10.503,9.918
3008,2016-08-18,2791.251,2682.5035,72.4983,2016-09-12,2546.873,stop_loss,A,25,-8.755,-9.34
3008,2016-10-06,2905.8025,2802.2965,69.004,2016-10-14,2798.8872,stop_loss,A,8,-3.679,-4.264
3008,2016-12-15,2821.7976,2744.0659,51.8211,2016-12-23,2711.0645,stop_loss,A,8,-3.924,-4.509
3008,2017-03-28,3616.0254,3507.6101,72.2768,2017-04-11,3451.8337,stop_loss,A,14,-4.541,-5.126
3008,2017-05-05,3768.7612,3677.1196,61.0944,2017-05-19,3673.3013,stop_loss,A,14,-2.533,-3.118
3008,2017-07-26,4196.4219,4021.3207,116.7341,2017-08-10,4108.5977,trailing_stop,B,15,-2.093,-2.678
3008,2017-09-07,4592.481,4442.2582,100.1485,2017-09-13,4353.0073,stop_loss,A,6,-5.214,-5.799
3008,2017-11-08,4561.5815,4413.8418,98.4931,2017-11-13,4403.2197,stop_loss,A,5,-3.472,-4.057
3008,2018-05-10,3074.5291,2892.0271,121.668,2018-05-23,3028.1792,trailing_stop,B,13,-1.508,-2.093
3008,2018-05-24,3089.9788,2929.8241,106.7698,2018-06-19,3360.3525,trailing_stop,B,26,8.75,8.165
3008,2018-06-21,3472.3643,3274.1364,132.1519,2018-07-31,3978.3469,trailing_stop,B,40,14.572,13.987
3008,2018-09-05,3839.9907,3671.7176,112.1821,2018-09-06,3643.6721,stop_loss,A,1,-5.112,-5.697
3008,2019-01-11,2787.7231,2612.2984,116.9498,2019-03-08,3521.9548,trailing_stop,B,56,26.338,25.753
3008,2019-05-08,3730.0522,3606.3715,82.4538,2019-05-09,3463.0588,stop_loss,A,1,-7.158,-7.743
3008,2019-07-02,3282.446,3116.2765,110.7797,2019-07-04,3105.759,stop_loss,A,2,-5.383,-5.968
3008,2019-07-08,3231.4033,3055.1372,117.5107,2019-07-29,3302.0776,trailing_stop,B,21,2.187,1.602
3008,2019-09-24,3389.0347,3244.7324,96.2015,2019-10-16,3496.9404,trailing_stop,B,22,3.184,2.599
3008,2019-11-06,3756.7124,3637.2456,79.6445,2019-11-12,3628.8242,stop_loss,A,6,-3.404,-3.989
3008,2019-12-09,3852.6292,3711.3241,94.2034,2020-01-03,3900.5874,trailing_stop,B,25,1.245,0.66
3008,2020-05-14,3285.1248,3119.4127,110.4747,2020-05-18,3085.3005,stop_loss,A,4,-6.083,-6.668
3008,2020-06-11,3365.0554,3212.6173,101.6254,2020-06-23,3205.1948,stop_loss,A,12,-4.751,-5.336
3008,2020-07-06,3524.9148,3390.0329,89.9213,2020-07-10,3205.1948,stop_loss,A,4,-9.07,-9.655
3008,2020-11-23,2772.3757,2643.5127,85.9087,2020-11-30,2629.6809,stop_loss,A,7,-5.147,-5.732
3008,2021-02-26,2686.759,2555.275,87.656,2021-03-04,2751.9912,trailing_stop,B,6,2.428,1.843
3008,2021-03-05,2739.76,2600.85,92.6067,2021-03-10,2800.9153,trailing_stop,B,5,2.232,1.647
3008,2021-06-30,2527.7549,2430.3433,64.9411,2021-07-12,2405.4443,stop_loss,A,12,-4.839,-5.424
3008,2021-07-14,2462.5225,2355.5007,71.3479,2021-08-04,2327.9807,stop_loss,A,21,-5.464,-6.049
3008,2022-06-07,1540.5389,1484.1209,37.612,2022-06-15,1483.9657,trailing_stop,B,8,-3.672,-4.257
3008,2022-07-20,1671.0933,1568.0487,68.6964,2022-08-22,1747.8844,trailing_stop,B,33,4.595,4.01
3008,2023-02-21,2005.1871,1938.1679,44.6795,2023-03-01,1920.8981,stop_loss,A,8,-4.204,-4.789
3008,2023-03-02,1960.8243,1891.9038,45.947,2023-03-16,2041.3125,trailing_stop,B,14,4.105,3.52
3008,2023-03-21,2063.9434,1959.8915,69.3679,2023-04-06,1946.2625,stop_loss,A,16,-5.702,-6.287
3008,2023-05-17,1968.8933,1906.3349,41.7056,2023-06-06,2041.3125,trailing_stop,B,20,3.678,3.093
3008,2023-07-18,2063.9434,1952.89,74.0356,2023-07-26,1937.2101,stop_loss,A,8,-6.14,-6.725
3008,2023-09-05,1985.635,1910.8052,49.8865,2023-09-07,1898.5054,stop_loss,A,2,-4.388,-4.973
3008,2023-10-03,1962.7061,1881.145,54.374,2023-10-18,1875.5765,stop_loss,A,15,-4.439,-5.024
3008,2023-12-08,2100.2791,2029.0359,47.4954,2024-01-03,2462.5542,trailing_stop,B,26,17.249,16.664
3008,2024-06-21,2418.595,2294.27,82.8833,2024-07-02,2493.1567,trailing_stop,B,11,3.083,2.498
