date,ret,n_stocks,regime,source,in_market,mean_pe,mean_pb,mean_fscore,cum_ret,year
2022-04-08,-0.04329004329004327,0,ranging,dual_qmonly,True,,,,1.9206718406960535,2022
2022-05-06,-0.03821240699837247,0,neutral,dual_qmonly,True,,,,1.8472783466090625,2022
2022-06-02,-0.22387543252595155,0,ranging,dual_qmonly,True,,,,1.433718107766134,2022
2022-07-01,0.026456316511690996,0,volatile,dual_both,True,,,,1.4716490078137374,2022
2022-07-29,-0.03193149002071294,0,neutral,dual_qmonly,True,,,,1.424657062206741,2022
2022-08-26,-0.09904153354632589,0,ranging,dual_qmonly,True,,,,1.2835568419881818,2022
2022-09-23,-0.031850249684001714,0,neutral,dual_qmonly,True,,,,1.2426752360872495,2022
2022-10-21,0.10698000597577381,0,volatile,dual_both,True,,,,1.3756166402698096,2022
2022-11-18,0.03492723243376426,0,volatile,dual_both,True,,,,1.4236631224042668,2022
2022-12-16,-0.016323024054982815,0,ranging,dual_qmonly,True,,,,1.40042463501107,2022
2023-01-13,0.12426043113649227,0,ranging,dual_qmonly,True,,,,1.5744420039317106,2023
2023-02-17,0.03942263756199771,0,neutral,dual_qmonly,True,,,,1.6365106604150959,2023
2023-03-17,0.015778327832783268,0,ranging,dual_qmonly,True,,,,1.6623320621169697,2023
2023-04-14,0.008544498852857602,0,neutral,dual_qmonly,True,,,,1.6765358565147965,2023
2023-05-12,0.03711987713758177,0,ranging,dual_qmonly,True,,,,1.7387686615253763,2023
2023-06-09,-0.010570127210762507,0,volatile,dual_both,True,,,,1.7203896555829659,2023
2023-07-07,-0.022384442264412246,0,ranging,dual_qmonly,True,,,,1.6818796926652768,2023
2023-08-04,0.15902964959568733,0,ranging,dual_qmonly,True,,,,1.949348430851938,2023
2023-09-01,0.02543877383285309,0,ranging,dual_qmonly,True,,,,1.9989374647058078,2023
2023-09-28,0.04136874361593468,0,ranging,dual_qmonly,True,,,,2.081630996187509,2023
2023-10-27,0.1245408170853225,0,ranging,dual_qmonly,True,,,,2.3408790213228357,2023
2023-11-24,0.07772888313253075,0,volatile,dual_both,True,,,,2.522832933198631,2023
2023-12-22,0.010714285714285676,0,ranging,dual_qmonly,True,,,,2.5498632860543307,2023
2024-01-19,-0.05445544554455445,0,ranging,dual_qmonly,True,,,,2.4110093447345404,2024
2024-02-16,0.08765407711404799,0,volatile,dual_both,True,,,,2.622344143760592,2024
2024-03-15,-0.03824520275387999,0,trending,dual_qmonly,True,,,,2.522052060292018,2024
2024-04-12,-0.01457319161281262,0,neutral,dual_qmonly,True,,,,2.4852977123598934,2024
2024-05-10,0.01617140447667864,0,ranging,dual_qmonly,True,,,,2.5254884669114297,2024
2024-06-07,0.042047229081118374,0,trending,dual_qmonly,True,,,,2.631678259021377,2024
2024-07-05,-0.04307334109429567,0,trending,dual_qmonly,True,,,,2.5183230837201074,2024
2024-08-02,0.07664672192400503,0,volatile,dual_both,True,,,,2.711344292832805,2024
2024-08-30,0.006119106230108418,0,volatile,dual_both,True,,,,2.7279352965870474,2024
2024-09-27,,0,volatile,dual_both,True,,,,,2024
2024-10-25,-0.05021834061135372,0,neutral,dual_qmonly,True,,,,2.590942912697305,2024
2024-11-22,-0.0024038461538461453,0,ranging,dual_qmonly,True,,,,2.5847146845417828,2024
2024-12-20,0.07838138755980545,0,ranging,dual_qmonly,True,,,,2.7873082079623726,2024
2025-01-17,0.046846503083205225,0,ranging,dual_qmonly,True,,,,2.9178838505205253,2025
2025-02-21,-0.024589812517825438,0,trending,dual_qmonly,True,,,,2.846133633687435,2025
2025-03-21,-0.1392539964476021,0,neutral,dual_qmonly,True,,,,2.449798150772524,2025
2025-04-18,0.07697181215929876,0,volatile,dual_both,True,,,,2.6383635538619847,2025
2025-05-16,-0.0437480320362692,0,volatile,dual_both,True,,,,2.5229403405843054,2025
2025-06-13,-0.016666666666666663,0,ranging,dual_qmonly,True,,,,2.4808913349079003,2025
2025-07-11,,0,neutral,dual_qmonly,True,,,,,2025
2025-08-08,0.12765957446808507,0,trending,dual_qmonly,True,,,,2.797600867023802,2025
2025-09-05,0.0829300890432152,0,ranging,dual_qmonly,True,,,,3.029606156033462,2025
2025-10-03,-0.05202948074449343,0,volatile,dual_both,True,,,,2.8719773208747204,2025
2025-10-31,,0,volatile,dual_both,True,,,,,2025
2025-11-28,0.01143036912751677,0,neutral,dual_qmonly,True,,,,2.9048050817781754,2025
2025-12-26,0.08112582781456956,0,neutral,dual_qmonly,True,,,,3.140459798677398,2025
