ticker,entry_date,entry_price,initial_sl,atr_at_entry,exit_date,exit_price,exit_reason,phase_at_exit,holding_days,gross_return_pct,net_return_pct
2330,2014-04-08,85.3456,83.2325,1.4088,2014-04-24,86.78,trailing_stop,B,16,1.681,1.096
2330,2014-07-01,91.8004,89.6872,1.4088,2014-07-16,95.6965,trailing_stop,B,15,4.244,3.659
2330,2014-08-26,91.2967,89.2932,1.3357,2014-09-05,93.1299,trailing_stop,B,10,2.008,1.423
2330,2014-09-09,93.1299,90.8907,1.4928,2014-09-12,90.1967,stop_loss,A,3,-3.15,-3.735
2330,2014-11-11,98.2631,96.1417,1.4142,2014-12-03,101.1963,trailing_stop,B,22,2.985,2.4
2330,2014-12-08,101.1963,98.4464,1.8333,2014-12-16,97.5298,stop_loss,A,8,-3.623,-4.208
2330,2015-01-30,103.3962,99.8213,2.3832,2015-02-09,104.1295,trailing_stop,B,10,0.709,0.124
2330,2015-02-10,104.4962,101.5499,1.9642,2015-03-09,106.6961,trailing_stop,B,27,2.105,1.52
2330,2015-03-11,107.0628,103.4879,2.3832,2015-03-26,106.6961,trailing_stop,B,15,-0.342,-0.927
2330,2015-06-26,107.0628,104.7843,1.519,2015-07-08,104.4145,stop_loss,A,12,-2.474,-3.059
2330,2015-10-14,103.2795,100.28,1.9997,2015-10-28,104.4145,trailing_stop,B,14,1.099,0.514
2330,2016-02-26,112.7373,109.2109,2.3509,2016-04-06,116.1422,trailing_stop,B,40,3.02,2.435
2330,2016-05-26,117.2771,114.156,2.0807,2016-06-16,121.4385,trailing_stop,B,21,3.548,2.963
2330,2016-06-17,123.3301,120.209,2.0807,2016-06-24,120.3036,trailing_stop,B,7,-2.454,-3.039
2330,2016-08-02,138.3885,135.2292,2.1062,2016-08-18,138.3885,trailing_stop,B,16,0.0,-0.585
2330,2016-09-07,145.4652,141.7583,2.4712,2016-09-12,137.9953,stop_loss,A,5,-5.135,-5.72
2330,2016-10-07,147.8241,144.9175,1.9377,2016-11-02,146.2515,trailing_stop,B,26,-1.064,-1.649
2330,2017-03-01,146.2515,143.682,1.713,2017-03-31,148.6104,trailing_stop,B,30,1.613,1.028
2330,2017-04-05,151.7555,148.5963,2.1061,2017-04-17,147.4309,stop_loss,A,12,-2.85,-3.435
2330,2017-04-27,151.7555,149.186,1.713,2017-05-17,160.4048,trailing_stop,B,20,5.699,5.114
2330,2017-06-09,166.6952,163.9572,1.8253,2017-06-12,163.1568,stop_loss,A,3,-2.123,-2.708
2330,2017-06-21,169.4472,166.0774,2.2466,2017-07-07,167.3767,trailing_stop,B,16,-1.222,-1.807
2330,2017-07-18,173.8767,170.5686,2.2054,2017-08-11,172.658,trailing_stop,B,24,-0.701,-1.286
2330,2017-09-13,177.1268,174.6022,1.6831,2017-09-22,177.533,trailing_stop,B,9,0.229,-0.356
2330,2018-01-05,195.0019,191.0845,2.6116,2018-01-11,190.9394,stop_loss,A,6,-2.083,-2.668
2330,2018-01-12,192.5644,188.3422,2.8148,2018-01-26,207.1896,trailing_stop,B,14,7.595,7.01
2330,2018-01-31,207.1896,200.2687,4.6139,2018-02-06,194.1894,stop_loss,A,6,-6.275,-6.86
2330,2018-03-07,200.6895,194.1604,4.3527,2018-03-22,204.3458,trailing_stop,B,15,1.822,1.237
2330,2018-08-31,215.583,209.8987,3.7896,2018-09-13,214.7409,trailing_stop,B,13,-0.391,-0.976
2330,2018-09-14,219.7936,211.9889,5.2031,2018-10-05,210.5303,stop_loss,A,21,-4.215,-4.8
2330,2019-02-13,192.8458,187.9284,3.2783,2019-03-04,198.3195,trailing_stop,B,19,2.838,2.253
2330,2019-03-05,196.2142,192.2442,2.6467,2019-03-28,203.7933,trailing_stop,B,23,3.863,3.278
2330,2019-04-01,206.7407,201.5978,3.4286,2019-04-26,218.9515,trailing_stop,B,25,5.906,5.321
2330,2019-07-08,211.0074,204.6241,4.2555,2019-07-29,227.1048,trailing_stop,B,21,7.629,7.044
2330,2019-07-31,225.7996,220.7653,3.3562,2019-08-02,218.8386,stop_loss,A,2,-3.083,-3.668
2330,2019-09-20,231.449,226.5499,3.2661,2019-11-11,263.8869,trailing_stop,B,52,14.015,13.43
2330,2019-12-20,290.5429,282.4085,5.423,2019-12-31,292.3091,trailing_stop,B,11,0.608,0.023
2330,2020-04-17,273.3008,263.556,6.4966,2020-04-21,263.0464,stop_loss,A,4,-3.752,-4.337
2330,2020-04-29,266.6132,258.1103,5.6685,2020-06-29,280.4308,trailing_stop,B,61,5.183,4.598
2330,2020-10-22,411.2061,400.942,6.8427,2020-10-29,394.9385,stop_loss,A,7,-3.956,-4.541
2330,2020-11-27,441.9336,428.4742,8.9729,2020-12-15,455.4898,trailing_stop,B,18,3.067,2.482
2330,2020-12-31,481.3376,472.2028,6.0899,2021-01-25,574.8806,trailing_stop,B,25,19.434,18.849
2330,2021-08-31,562.2318,547.0249,10.138,2021-09-14,561.316,trailing_stop,B,14,-0.163,-0.748
2330,2021-09-15,555.8221,542.0867,9.1569,2021-09-22,539.0347,stop_loss,A,7,-3.02,-3.605
2330,2021-11-02,544.5538,531.8401,8.4758,2021-11-26,548.2332,trailing_stop,B,24,0.676,0.091
2330,2021-12-28,568.3151,559.2445,6.047,2022-01-10,594.1898,trailing_stop,B,13,4.553,3.968
2330,2022-08-05,481.795,468.3896,8.9369,2022-08-10,466.8556,stop_loss,A,5,-3.101,-3.686
2330,2023-01-10,459.0255,446.0218,8.6692,2023-02-15,495.8609,trailing_stop,B,36,8.025,7.44
2330,2023-05-24,498.5436,486.9449,7.7325,2023-06-21,554.3051,trailing_stop,B,28,11.185,10.6
2330,2023-11-27,544.9242,534.1312,7.1953,2023-12-01,555.4772,trailing_stop,B,4,1.937,1.352
2330,2023-12-19,564.1667,553.7688,6.9319,2024-01-03,557.416,trailing_stop,B,15,-1.197,-1.782
2330,2024-02-19,653.8549,634.5327,12.8815,2024-03-15,726.1838,trailing_stop,B,25,11.062,10.477
2330,2024-03-20,734.4193,704.1756,20.1625,2024-04-19,726.6681,trailing_stop,B,30,-1.055,-1.64
2330,2024-05-20,809.0237,787.7427,14.1873,2024-05-30,811.9305,trailing_stop,B,10,0.359,-0.226
2330,2024-06-27,933.7302,902.4397,20.8603,2024-07-17,1001.8147,trailing_stop,B,20,7.292,6.707
2330,2024-09-30,934.9633,906.8138,18.7663,2024-10-17,1011.1671,trailing_stop,B,17,8.15,7.565
2330,2024-10-28,1025.8218,987.8245,25.3315,2024-11-21,986.7428,trailing_stop,B,24,-3.81,-4.395
2330,2025-05-20,963.6212,931.3175,21.5358,2025-07-07,1068.637,trailing_stop,B,48,10.898,10.313
2330,2025-07-09,1078.5316,1044.6066,22.6167,2025-08-04,1123.0581,trailing_stop,B,26,4.128,3.543
2330,2025-10-01,1316.3033,1276.416,26.5915,2025-10-13,1405.7128,trailing_stop,B,12,6.792,6.207
2330,2026-01-23,1764.2439,1707.6428,37.734,2026-02-02,1759.2601,trailing_stop,B,10,-0.282,-0.867
2330,2026-03-10,1843.9838,1753.7425,60.1609,2026-03-12,1878.8699,trailing_stop,B,2,1.892,1.307
2330,2026-04-20,2025.0,1952.6786,48.2143,2026-05-11,2235.0,trailing_stop,B,21,10.37,9.785
