score,label,liquidity,horizon,decile,mean_ret,median_ret,win_rate,n_days
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,20,7,0.010592500494084185,0.012901076697508597,0.6008610086100861,4878
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,20,8,0.009847865310697394,0.013144311141425622,0.5893808938089381,4878
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,20,9,0.008972822861573514,0.012343306161103927,0.5914309143091431,4878
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,20,10,0.011414114307661873,0.012916139153588085,0.5971709717097171,4878
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,1,0.03916300062909334,0.03918212203231812,0.607895824720959,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,2,0.032153700786729675,0.03132368864736075,0.6012815212897892,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,3,0.03180710744868203,0.029936685456334464,0.5981810665564283,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,4,0.030001518211522152,0.030663873143936933,0.6114096734187681,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,5,0.028242292255115976,0.032495047473384484,0.621331128565523,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,6,0.03013101577104797,0.03132817886821708,0.6221579164944192,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,7,0.030918821637793314,0.03407234437082733,0.6281521289789169,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,8,0.031097097132336066,0.032405130806604274,0.6174038859032658,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,9,0.030762651660663044,0.033498784863115735,0.6357999173212071,4838
sig_lambda_level,lambda level (低衝擊=高分),liq_100m,60,10,0.033941205484903585,0.03437486406089629,0.6413807358412568,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,1,0.004340066466660027,0.006603756273103152,0.563011456628478,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,2,0.0036391983678615136,0.007465899140578901,0.5740589198036007,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,3,0.005295963886759003,0.0076889714133139,0.5801963993453355,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,4,0.004867875530183958,0.007449871154669321,0.5779459901800328,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,5,0.004955610711031853,0.008175289814128427,0.5824468085106383,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,6,0.005878034401651908,0.008594676338909769,0.588379705400982,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,7,0.0060369877886908545,0.008313530877752662,0.5875613747954174,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,8,0.006003264831259232,0.009283090560041535,0.5867430441898527,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,9,0.006710935210732021,0.00845024667266301,0.5799918166939444,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,10,10,0.009516570166309524,0.01033591643713085,0.5746726677577741,4888
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,1,0.009839268191515342,0.008862708777374814,0.5551455514555146,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,2,0.008879926932963945,0.012464433966731626,0.5811808118081181,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,3,0.010530131911405711,0.01324367896280123,0.593070930709307,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,4,0.010078023218559247,0.012963779430926706,0.5914309143091431,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,5,0.010215933907870942,0.012429878929797505,0.5947109471094711,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,6,0.010783452806202637,0.014010951839267535,0.6004510045100451,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,7,0.009778837250510935,0.013506870841649775,0.5924559245592456,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,8,0.01031447056292093,0.014027195673235814,0.5953259532595326,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,9,0.01161063350590407,0.014047557053421367,0.5867158671586716,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,20,10,0.015515577034952724,0.016008788800456773,0.5815908159081591,4878
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,1,0.026509262875425207,0.022440744135711635,0.5845390657296403,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,2,0.025450463703346443,0.026700430864653013,0.5969408846630839,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,3,0.029410014459935793,0.030949435075491923,0.617817279867714,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,4,0.029542552747882107,0.03254644860005529,0.6196775527077305,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,5,0.029115323418996805,0.03220596782182146,0.6264985531211245,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,6,0.03224692959011844,0.03436269621854782,0.6337329474989665,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,7,0.03140011556314334,0.034212016878198,0.6343530384456387,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,8,0.0329143682017662,0.03673316963985193,0.6287722199255891,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,9,0.033407148862426475,0.034882463935707916,0.6047953699875982,4838
sig_lambda_diverge,lambda 背離 (價漲+lambda 降=吸籌),liq_100m,60,10,0.047776816494362426,0.04656856970300659,0.621744522529971,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,1,0.004036523252591915,0.005248761099917697,0.5513502454991817,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,2,0.0037910490914126113,0.006033785550918148,0.563011456628478,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,3,0.004026505928771539,0.006490551475305951,0.5685351882160393,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,4,0.004261226952739411,0.007347094039614161,0.5769230769230769,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,5,0.005529312123005173,0.007851438951630854,0.5916530278232406,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,6,0.005691482278859242,0.008266487299214555,0.5900163666121113,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,7,0.005850575754960747,0.00846106277064122,0.5869476268412439,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,8,0.0059467554585846795,0.008617346614658992,0.5832651391162029,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,9,0.007019031068672427,0.00880091635392316,0.5873567921440261,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,10,10,0.011012779164784577,0.011156360527439239,0.5867430441898527,4888
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,1,0.009871253865440072,0.007608329137327319,0.5440754407544075,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,2,0.009209474700971186,0.013156580813331417,0.5883558835588356,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,3,0.008571345878110077,0.011351803731636575,0.5805658056580566,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,4,0.008139181767689983,0.01066583996294527,0.5772857728577285,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,5,0.010116803785952231,0.012478263080235436,0.5922509225092251,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,6,0.010549894256667232,0.013431797532691275,0.5967609676096761,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,7,0.010770299156555117,0.012468682393975875,0.5910209102091021,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,8,0.010807090788752385,0.013988237502515065,0.5979909799097991,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,9,0.012586274558198211,0.014900848931546615,0.5945059450594506,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,20,10,0.01696225961954838,0.017410226085177234,0.5897908979089791,4878
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,1,0.027428591877550104,0.01918245217939956,0.5719305498139727,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,2,0.025996745089726207,0.025915815999245778,0.593633732947499,4838
sig_lambda_diverge_signed,lambda 背離(帶符號 CLV),liq_100m,60,3,0.02667837542778477,0.029918382172171215,0.6089293096320794,4838
