date,Adj Close,Close,High,Low,Open,Volume,ret,nav
2017-08-11,10329.5703125,10329.5703125,10338.0595703125,10238.5,10267.0498046875,2408500,-1.64497723219581e-05,1.330785534211222
2017-08-14,10225.2802734375,10225.2802734375,10365.2197265625,10225.2802734375,10347.66015625,2531500,-0.01009626111323303,1.3173495759721123
2017-08-15,10311.16015625,10311.16015625,10336.2197265625,10271.0302734375,10271.0302734375,2296200,0.008398780328358502,1.3284137056763583
2017-08-16,10290.3896484375,10290.3896484375,10322.3798828125,10245.7197265625,10302.830078125,2510400,-0.0020143715641842697,1.3257377868821711
2017-08-17,10369.3701171875,10369.3701171875,10372.41015625,10302.5400390625,10302.5400390625,2588000,0.007675167942935213,1.335913047044787
2017-08-18,10321.330078125,10321.330078125,10330.3896484375,10259.830078125,10324.830078125,2316000,-0.004632879193199213,1.3297239232852098
2017-08-21,10326.3896484375,10326.3896484375,10336.3701171875,10282.7197265625,10316.08984375,2165200,0.0004902052617445918,1.3303757609490718
2017-08-22,10392.0703125,10392.0703125,10410.4697265625,10353.3701171875,10353.3701171875,2482000,0.006360467336465225,1.3388375725218136
2017-08-23,10406.8095703125,10406.8095703125,10458.91015625,10378.009765625,10418.3203125,2465700,0.001418317752793774,1.3407364696190285
2017-08-24,10488.9599609375,10488.9599609375,10488.9599609375,10410.73046875,10414.66015625,2716400,0.007893907356520735,1.3513201190997097
2017-08-25,10515.509765625,10515.509765625,10519.83984375,10478.7197265625,10497.8603515625,2826800,0.0025312142277571503,1.3547405998114295
2017-08-28,10525.98046875,10525.98046875,10542.3701171875,10498.8798828125,10502.7998046875,2738000,0.0009957389949108997,1.3560895678546507
2017-08-29,10496.5703125,10496.5703125,10518.6904296875,10463.2197265625,10518.6904296875,2815800,-0.0027940538496450396,1.3523005805771229
2017-08-30,10569.400390625,10569.400390625,10574.5302734375,10511.58984375,10511.58984375,2765700,0.006938464275161316,1.361683469844737
2017-08-31,10585.7802734375,10585.7802734375,10609.48046875,10551.9501953125,10586.650390625,2800700,0.0015497457005251292,1.363793732947605
2017-09-01,10594.8203125,10594.8203125,10619.51953125,10568.7197265625,10576.26953125,3121700,0.0008539794733113393,1.3649583848013729
2017-09-04,10569.8701171875,10569.8701171875,10610.0400390625,10555.33984375,10585.4404296875,2619800,-0.0023549427528339884,1.361743985945165
2017-09-05,10617.83984375,10617.83984375,10617.83984375,10564.259765625,10584.099609375,2761000,0.004538345886057504,1.3679240511616428
2017-09-06,10547.8603515625,10547.8603515625,10604.919921875,10519.7099609375,10593.8701171875,2815600,-0.006590746631829458,1.3589084103288507
2017-09-07,10538.509765625,10538.509765625,10604.01953125,10509.91015625,10564.7900390625,3227300,-0.0008864912528079305,1.357703749909727
2017-09-08,10609.9501953125,10609.9501953125,10609.9501953125,10550.7197265625,10553.900390625,2818200,0.006778987852772866,1.3669076071380293
2017-09-11,10572.16015625,10572.16015625,10656.25,10565.7802734375,10630.16015625,2977700,-0.0035617546140033207,1.3620390176613892
2017-09-12,10610.349609375,10610.349609375,10646.5498046875,10586.2802734375,10610.330078125,2920800,0.003612265853012442,1.366959064695358
2017-09-13,10532.8798828125,10532.8798828125,10620.3095703125,10532.8798828125,10596.3603515625,2711500,-0.007301335904525752,1.3569784373962808
2017-09-14,10553.5703125,10553.5703125,10572.7099609375,10508.7197265625,10533.990234375,2491800,0.001964365863628803,1.3596440395163825
2017-09-15,10580.41015625,10580.41015625,10580.7802734375,10520.150390625,10556.8203125,3365900,0.0025432003535532655,1.363101886718387
2017-09-18,10631.5703125,10631.5703125,10642.400390625,10581.8095703125,10590.7998046875,3575300,0.00483536606752244,1.369692983328001
2017-09-19,10576.1396484375,10576.1396484375,10664.1796875,10561.2099609375,10653.33984375,3071500,-0.0052137795671941545,1.3625517060381962
2017-09-20,10519.169921875,10519.169921875,10589.1904296875,10490.7099609375,10568.580078125,2745000,-0.005386627678551581,1.3552121473049932
2017-09-21,10578.4404296875,10578.4404296875,10603.080078125,10493.9501953125,10506.849609375,2312400,0.005634523280134918,1.3628481216985049
2017-09-22,10449.6796875,10449.6796875,10579.01953125,10446.4501953125,10571.650390625,2427200,-0.012171996717601608,1.3462595388346013
2017-09-25,10335.8896484375,10335.8896484375,10447.08984375,10322.099609375,10442.0498046875,2622600,-0.010889332732238355,1.3315996707722815
2017-09-26,10257.01953125,10257.01953125,10374.5400390625,10257.01953125,10333.4404296875,2348600,-0.007630704261574861,1.3214386274898078
2017-09-27,10326.6796875,10326.6796875,10357.23046875,10315.9697265625,10322.4404296875,1954500,0.006791461792362563,1.330413127439357
2017-09-28,10296.4501953125,10296.4501953125,10365.58984375,10288.240234375,10351.419921875,2054900,-0.002927319632475056,1.3265185829721011
2017-09-29,10329.9404296875,10329.9404296875,10338.9501953125,10273.599609375,10319.6904296875,1942400,0.0032526000456203352,1.3308332173755923
2017-10-02,10465.16015625,10465.16015625,10472.8095703125,10414.5302734375,10425.099609375,1730200,0.01309007805832918,1.3482539280736563
2017-10-03,10469.349609375,10469.349609375,10495.33984375,10445.8603515625,10462.7001953125,1916100,0.00040032384239219176,1.348793666266663
2017-10-05,10518.26953125,10518.26953125,10530.9296875,10473.2802734375,10473.2802734375,1905900,0.004672680128209095,1.3550961476280816
2017-10-06,10532.8095703125,10532.8095703125,10557.669921875,10511.5,10538.2099609375,1950000,0.0013823603796518924,1.3569693788531816
2017-10-11,10641.1904296875,10641.1904296875,10668.490234375,10576.1201171875,10576.1201171875,2859400,0.010289833747728627,1.3709323681623393
2017-10-12,10711.4404296875,10711.4404296875,10711.4404296875,10668.3896484375,10668.3896484375,2367700,0.0066017049938333905,1.3799828592234444
2017-10-13,10724.08984375,10724.08984375,10724.08984375,10675.830078125,10712.48046875,2301200,0.0011809255856420897,1.3816125162896489
2017-10-16,10774.2099609375,10774.2099609375,10774.2099609375,10723.3701171875,10735.1396484375,2451900,0.004673601015820372,1.3880696219492503
2017-10-17,10723.150390625,10723.150390625,10798.51953125,10723.150390625,10790.349609375,2368600,-0.004739054696132672,1.3814914840887926
2017-10-18,10720.2802734375,10720.2802734375,10790.3095703125,10684.3203125,10773.849609375,2651200,-0.00026765615355062167,1.3811217193919985
2017-10-19,10760.2900390625,10760.2900390625,10798.5400390625,10745.76953125,10745.76953125,2173500,0.0037321566791621574,1.3862762820417631
2017-10-20,10728.8798828125,10728.8798828125,10753.76953125,10702.5595703125,10737.8701171875,2314000,-0.002919080818079567,1.3822296295382963
2017-10-23,10735.2099609375,10735.2099609375,10792.26953125,10731.900390625,10759.4697265625,2041300,0.0005900036345025672,1.383045150043441
2017-10-24,10743.7802734375,10743.7802734375,10766.6396484375,10726.25,10749.900390625,2253000,0.0007983367378174844,1.384149285796781
2017-10-25,10750.5703125,10750.5703125,10794.5498046875,10740.0703125,10771.400390625,2517700,0.0006319972011423758,1.3850240642713678
2017-10-26,10734.759765625,10734.759765625,10756.509765625,10716.51953125,10735.349609375,2228900,-0.0014706705240201678,1.3829871502049853
2017-10-27,10709.1103515625,10709.1103515625,10803.599609375,10701.080078125,10757.349609375,3016300,-0.002389379419988069,1.3796826691701776
2017-10-30,10756.8701171875,10756.8701171875,10842.25,10743.1298828125,10777.599609375,2240000,0.004459732326694388,1.3858356845704558
2017-10-31,10793.7998046875,10793.7998046875,10829.330078125,10747.3701171875,10768.900390625,2185500,0.003433125723159236,1.3905934327072267
2017-11-01,10806.3603515625,10806.3603515625,10843.41015625,10785.3203125,10816.0400390625,2414200,0.0011636816600530953,1.3922116407814584
2017-11-02,10788.509765625,10788.509765625,10827.669921875,10788.509765625,10797.6298828125,2534500,-0.0016518592159402434,1.3899119031520943
2017-11-03,10800.76953125,10800.76953125,10835.7001953125,10765.3095703125,10797.91015625,2213600,0.001136372482514858,1.3914913607919563
2017-11-06,10786.1904296875,10786.1904296875,10858.5,10769.1904296875,10856.5595703125,2241200,-0.001349820632716825,1.3896130970429121
2017-11-07,10840.33984375,10840.33984375,10842.6103515625,10807.8896484375,10820.830078125,2593500,0.005020253852876744,1.39658930754735
2017-11-08,10818.990234375,10818.990234375,10844.740234375,10806.009765625,10839.4404296875,2513400,-0.001969459415731234,1.3938387815856912
2017-11-09,10743.26953125,10743.26953125,10831.3798828125,10721.8701171875,10802.9501953125,3008000,-0.0069988697174726555,1.384083485546212
