stock_id,entry_date,regime,is_bear,is_volatile,use_3stage,year,ret_3stage,ret_bh,ret_combo,hit_S1,hit_S2,hit_S3
9910,2015-10-19,ranging,True,False,True,2015,-0.018469639050871067,-0.10026380246467181,-0.018469639050871067,False,False,True
1216,2015-10-26,neutral,True,False,True,2015,-0.01418445088854714,-0.0691489613540065,-0.01418445088854714,False,False,True
2317,2015-10-26,neutral,True,False,True,2015,-0.04143180747142139,-0.1510710169699614,-0.04143180747142139,False,True,True
2412,2015-10-26,neutral,True,False,True,2015,-0.021641802431932256,0.00995024875621886,-0.021641802431932256,False,True,True
3081,2015-10-26,neutral,True,False,True,2015,-0.012195144371927036,0.1707317309178178,-0.012195144371927036,False,False,True
9904,2015-10-26,neutral,True,False,True,2015,-0.011328511754964299,-0.19979404563069436,-0.011328511754964299,False,False,True
9910,2015-10-26,neutral,True,False,True,2015,-0.0342105203668196,-0.136842147955765,-0.0342105203668196,False,False,True
1216,2015-11-02,neutral,True,False,True,2015,0.01651378946566795,-0.02752293577981646,0.01651378946566795,False,False,True
2308,2015-11-02,neutral,True,False,True,2015,-0.036144606082632036,-0.17526042365326888,-0.036144606082632036,False,True,True
2330,2015-11-02,neutral,True,False,True,2015,0.010909090909090757,0.0,0.010909090909090757,False,True,True
2357,2015-11-02,neutral,True,False,True,2015,-0.012414383561643816,-0.08904109589041098,-0.012414383561643816,False,True,True
2412,2015-11-02,neutral,True,False,True,2015,-0.02114429758555858,0.014925373134328401,-0.02114429758555858,False,True,True
6176,2015-11-02,neutral,True,False,True,2015,-0.09309521629696804,-0.4285714285714286,-0.09309521629696804,False,True,True
9910,2015-11-02,neutral,True,False,True,2015,-0.013262577071049164,-0.12732092753128232,-0.013262577071049164,False,False,True
2308,2015-11-09,neutral,True,False,True,2015,-0.06764708159457433,-0.19761599233994764,-0.06764708159457433,False,False,True
2357,2015-11-09,neutral,True,False,True,2015,-0.012027491408934665,-0.05670103092783507,-0.012027491408934665,False,False,True
2412,2015-11-09,neutral,True,False,True,2015,-0.011088694636704699,0.03830648355503952,-0.011088694636704699,False,False,True
2882,2015-11-09,neutral,True,False,True,2015,-0.04781705673329306,-0.23076930546381347,-0.04781705673329306,False,False,True
6176,2015-11-09,neutral,True,False,True,2015,-0.057286401489871186,-0.36180904522613067,-0.057286401489871186,False,False,True
9910,2015-11-09,neutral,True,False,True,2015,-0.023809509486607205,-0.08201061436976398,-0.023809509486607205,False,False,True
2330,2015-11-16,neutral,True,False,True,2015,0.03240740740740744,0.11851851851851847,0.03240740740740744,False,True,True
2412,2015-11-16,neutral,True,False,True,2015,0.01618699888483821,0.07399791081622298,0.01618699888483821,False,True,True
2412,2015-11-23,volatile,True,True,True,2015,-0.007042299465704449,0.05130783094397939,-0.007042299465704449,False,False,True
3081,2015-11-23,volatile,True,True,True,2015,-0.059233457825914826,0.29152155664292656,-0.059233457825914826,False,False,True
4938,2015-11-23,volatile,True,True,True,2015,-0.05465114948361416,-0.09883720930232553,-0.05465114948361416,False,True,True
2330,2015-11-30,volatile,True,True,True,2015,0.003597122302158251,0.09712230215827344,0.003597122302158251,False,True,True
2412,2015-11-30,volatile,True,True,True,2015,-0.011022104908605557,0.062124216018578426,-0.011022104908605557,False,False,True
4938,2015-11-30,volatile,True,True,True,2015,-0.05574909889405677,-0.08013939196471442,-0.05574909889405677,False,True,True
2330,2015-12-07,ranging,True,False,True,2015,-0.028745644599303177,0.08013937282229966,-0.028745644599303177,False,True,True
4938,2015-12-07,ranging,True,False,True,2015,-0.08893951760302332,-0.087799284107005,-0.08893951760302332,False,False,True
2330,2015-12-14,ranging,True,False,True,2015,0.003597122302158251,0.14748201438848918,0.003597122302158251,False,False,True
2330,2015-12-21,ranging,True,False,True,2015,-0.014134275618374548,0.11660777385159005,-0.014134275618374548,False,False,True
8299,2015-12-21,ranging,True,False,True,2015,-0.04016064257028118,0.030120481927710774,-0.04016064257028118,False,False,True
2330,2015-12-28,ranging,True,False,True,2015,-0.027874564459930307,0.1045296167247387,-0.027874564459930307,False,False,True
2412,2015-12-28,ranging,True,False,True,2015,-0.005025125628140725,0.10050251256281406,-0.005025125628140725,False,False,True
2330,2016-01-03,neutral,True,False,True,2016,-0.010752688172043001,0.1362007168458781,-0.010752688172043001,False,False,True
2412,2016-01-03,neutral,True,False,True,2016,0.006110041977209768,0.11507131774875368,0.006110041977209768,False,False,True
2412,2016-01-11,volatile,True,True,True,2016,0.10000000000000009,0.1100000000000001,0.10000000000000009,False,True,False
2412,2016-01-18,volatile,True,True,True,2016,0.10375000000000001,0.11499999999999999,0.10375000000000001,False,True,False
2330,2016-01-25,volatile,True,True,True,2016,-0.014336917562724039,0.057347670250896154,-0.014336917562724039,False,False,True
2412,2016-01-25,volatile,True,True,True,2016,0.07475490196078427,0.08333333333333326,0.07475490196078427,False,True,False
2330,2016-02-01,volatile,True,True,True,2016,0.06336805555555558,0.02083333333333326,0.06336805555555558,False,True,True
2412,2016-02-01,volatile,True,True,True,2016,0.06796116504854366,0.07766990291262132,0.06796116504854366,False,True,False
2412,2016-02-06,volatile,True,True,True,2016,0.05980861244019131,0.0717703349282297,0.05980861244019131,False,True,False
2412,2016-02-22,volatile,True,True,True,2016,0.05048076923076916,0.05769230769230771,0.05048076923076916,False,True,False
2412,2016-02-29,volatile,True,True,True,2016,0.0390995260663507,0.04739336492891,0.0390995260663507,False,True,False
2498,2016-02-29,volatile,True,True,True,2016,0.05385083415021308,-0.007335037666636457,0.05385083415021308,True,True,True
2412,2016-03-07,volatile,False,True,True,2016,0.037735849056603765,0.04716981132075482,0.037735849056603765,False,True,False
4938,2016-03-07,volatile,False,True,True,2016,-0.04045510641365879,-0.14538559066802537,-0.04045510641365879,False,True,True
2356,2016-03-14,volatile,False,True,True,2016,-0.0472102364866801,-0.0472102364866801,-0.0472102364866801,False,False,True
2412,2016-03-14,volatile,False,True,True,2016,0.044811320754717165,0.05660377358490565,0.044811320754717165,False,True,False
2356,2016-03-21,trending,False,False,False,2016,-0.07306889120053695,-0.04175365211459259,-0.04175365211459259,False,False,True
2409,2016-03-28,neutral,False,False,False,2016,-0.06911617662118352,-0.019527250424321352,-0.019527250424321352,False,True,True
2891,2016-03-28,neutral,False,False,False,2016,-0.028443068439667707,-0.014970065235232699,-0.014970065235232699,False,True,True
2317,2016-04-04,ranging,False,False,False,2016,-0.014778341924519989,0.025862031187897205,0.025862031187897205,False,True,True
2498,2016-04-04,ranging,False,False,False,2016,-0.08323695893921601,0.19653179190751446,0.19653179190751446,False,False,True
2317,2016-04-11,ranging,False,False,False,2016,-0.014162580261511737,0.011083751275696718,0.011083751275696718,False,True,True
2412,2016-04-11,ranging,False,False,False,2016,0.057077625570776336,0.07762557077625565,0.07762557077625565,False,True,False
2356,2016-04-18,ranging,False,False,False,2016,-0.011627906976744207,0.09767443634742912,0.09767443634742912,False,False,True
2412,2016-04-18,ranging,False,False,False,2016,0.056306306306306286,0.08108108108108114,0.08108108108108114,False,True,False
2330,2016-04-25,neutral,False,False,False,2016,-0.02857142857142858,0.09206349206349196,0.09206349206349196,False,False,True
2412,2016-04-25,neutral,False,False,False,2016,0.04260089686098656,0.06278026905829592,0.06278026905829592,False,True,False
2330,2016-05-02,neutral,True,False,True,2016,-0.003389830508474523,0.19661016949152543,-0.003389830508474523,False,False,True
2412,2016-05-02,neutral,True,False,True,2016,0.038461538461538325,0.05429864253393668,0.038461538461538325,False,True,False
3450,2016-05-02,neutral,True,False,True,2016,-0.03000002980957084,0.016000005156250108,-0.03000002980957084,False,False,True
4966,2016-05-02,neutral,True,False,True,2016,-0.0015847860538826808,-0.08716323296354989,-0.0015847860538826808,False,False,True
2412,2016-05-09,neutral,True,False,True,2016,0.018099547511312153,0.045248868778280604,0.018099547511312153,False,True,True
2886,2016-05-09,neutral,True,False,True,2016,0.06713972080983566,0.08951962774644762,0.06713972080983566,False,True,False
4966,2016-05-09,neutral,True,False,True,2016,0.0,-0.058064516129032295,0.0,False,False,True
2412,2016-05-16,neutral,True,False,True,2016,0.019230769230769162,0.05429864253393668,0.019230769230769162,False,True,True
3293,2016-05-16,neutral,True,False,True,2016,0.03006012024048088,-0.038076152304609256,0.03006012024048088,False,False,True
3665,2016-05-16,neutral,True,False,True,2016,0.011527353434841237,0.10053353235766327,0.011527353434841237,False,False,True
2412,2016-05-23,neutral,False,False,False,2016,0.02386363636363642,0.031818181818181746,0.031818181818181746,False,True,True
3293,2016-05-23,neutral,False,False,False,2016,-0.04267241379310338,-0.25172413793103443,-0.25172413793103443,False,True,True
3665,2016-05-23,neutral,False,False,False,2016,-0.052910029382787105,0.03248210440044286,0.03248210440044286,False,False,True
2412,2016-05-30,neutral,False,False,False,2016,0.04318181818181821,0.050000000000000044,0.050000000000000044,False,True,True
2891,2016-05-30,neutral,False,False,False,2016,-0.046647233997625825,0.058309057511147344,0.058309057511147344,False,False,True
3450,2016-05-30,neutral,False,False,False,2016,-0.009933837641675103,-0.006622558427783476,-0.006622558427783476,False,False,True
3665,2016-05-30,neutral,False,False,False,2016,-0.06282718131517528,0.02991001036350971,0.02991001036350971,False,False,True
4966,2016-05-30,neutral,False,False,False,2016,-0.004687499999999956,-0.043749999999999956,-0.043749999999999956,False,False,True
2002,2016-06-06,trending,False,False,False,2016,0.011904761904761862,0.04999996366954984,0.04999996366954984,False,False,True
2105,2016-06-06,trending,False,False,False,2016,0.008358592657369046,0.018237034841750432,0.018237034841750432,False,True,True
2317,2016-06-06,trending,False,False,False,2016,-0.01995006456446713,0.09725689960800898,0.09725689960800898,False,False,True
2412,2016-06-06,trending,False,False,False,2016,0.024553571428571397,0.022321428571428603,0.022321428571428603,False,True,True
2891,2016-06-06,trending,False,False,False,2016,-0.04385966338829572,0.07894730977404363,0.07894730977404363,False,False,True
3450,2016-06-06,trending,False,False,False,2016,0.00671137074761452,-0.037583903286574016,-0.037583903286574016,False,False,True
2105,2016-06-11,volatile,False,True,True,2016,-0.01555557250976558,0.011851897063078765,-0.01555557250976558,False,True,True
2317,2016-06-11,volatile,False,True,True,2016,0.0025445214375225955,0.09580150118991759,0.0025445214375225955,False,False,True
2412,2016-06-11,volatile,False,True,True,2016,0.024553571428571397,0.017857142857142794,0.024553571428571397,False,True,True
2891,2016-06-11,volatile,False,True,True,2016,0.009174277250457052,0.13761466271687994,0.009174277250457052,False,False,True
3293,2016-06-11,volatile,False,True,True,2016,-0.0022241992882561235,-0.35765124555160144,-0.0022241992882561235,False,True,True
3450,2016-06-11,volatile,False,True,True,2016,0.017421544393955157,-0.009059256982938635,0.017421544393955157,False,False,True
3665,2016-06-11,volatile,False,True,True,2016,0.008333315786491102,0.06662056882346046,0.008333315786491102,False,False,True
2105,2016-06-20,volatile,False,True,True,2016,-0.02074076334635422,-0.025185139973958326,-0.02074076334635422,False,False,True
2308,2016-06-20,volatile,False,True,True,2016,0.07549342105263168,0.04276315789473695,0.07549342105263168,True,True,True
2330,2016-06-20,volatile,False,True,True,2016,-0.04601226993865026,0.07668711656441718,-0.04601226993865026,False,False,True
2412,2016-06-20,volatile,False,True,True,2016,0.015486725663716783,0.0,0.015486725663716783,False,True,True
2882,2016-06-20,volatile,False,True,True,2016,-0.03191488480712856,0.058510691157228845,-0.03191488480712856,False,False,True
3665,2016-06-20,volatile,False,True,True,2016,-0.0271002153315838,0.017860044027355304,-0.0271002153315838,False,False,True
2105,2016-06-27,volatile,False,True,True,2016,-0.004538508763819893,0.006051460440434253,-0.004538508763819893,False,False,True
2308,2016-06-27,volatile,False,True,True,2016,0.04207119741100329,0.0744336569579287,0.04207119741100329,False,True,True
2317,2016-06-27,volatile,False,True,True,2016,0.039512214612535734,0.0731707556711505,0.039512214612535734,False,True,True
2330,2016-06-27,volatile,False,True,True,2016,0.14276527331189692,0.18327974276527326,0.14276527331189692,True,True,False
2412,2016-06-27,volatile,False,True,True,2016,0.024553571428571397,-0.004464285714285698,0.024553571428571397,False,True,True
3293,2016-06-27,volatile,False,True,True,2016,-0.06548672566371683,-0.327433628318584,-0.06548672566371683,False,False,True
2105,2016-07-04,volatile,False,True,True,2016,-0.004470870777724123,-0.005961274738824018,-0.004470870777724123,False,False,True
2317,2016-07-04,volatile,False,True,True,2016,0.023289342053891993,0.04321731749000346,0.023289342053891993,False,True,True
2891,2016-07-04,volatile,False,True,True,2016,0.05162243707273406,0.0855457650164062,0.05162243707273406,False,True,True
2317,2016-07-11,neutral,False,False,False,2016,0.03321211751302089,0.06133333333333324,0.06133333333333324,False,True,True
2891,2016-07-11,neutral,False,False,False,2016,0.03333329551807385,0.066666650744452,0.066666650744452,False,True,True
3665,2016-07-11,neutral,False,False,False,2016,0.010928939113631131,-0.033993189673841795,-0.033993189673841795,False,False,True
2105,2016-07-18,volatile,False,True,True,2016,-0.02058825773351336,-0.03823527167825136,-0.02058825773351336,False,False,True
2412,2016-07-25,volatile,False,True,True,2016,-0.02155172413793105,-0.03879310344827591,-0.02155172413793105,False,False,True
1216,2016-08-01,volatile,False,True,True,2016,-0.037878787878787845,-0.10151516307484021,-0.037878787878787845,False,False,True
2105,2016-08-01,volatile,False,True,True,2016,0.0,-0.051851851851851816,0.0,False,False,True
2412,2016-08-01,volatile,False,True,True,2016,0.003260869565217428,-0.034782608695652195,0.003260869565217428,False,True,True
2881,2016-08-01,volatile,False,True,True,2016,0.1077499277263052,0.1362499023643846,0.1077499277263052,True,True,False
2891,2016-08-01,volatile,False,True,True,2016,0.011331430955652921,0.043286094844614764,0.011331430955652921,False,True,True
3045,2016-08-01,volatile,False,True,True,2016,-0.0045045045045044585,-0.0045045045045044585,-0.0045045045045044585,False,False,True
1216,2016-08-08,volatile,False,True,True,2016,-0.011041021231738002,-0.056782369119484866,-0.011041021231738002,False,False,True
2105,2016-08-08,volatile,False,True,True,2016,-0.05857736578809092,-0.10041837175306467,-0.05857736578809092,False,False,True
2412,2016-08-08,volatile,False,True,True,2016,-0.012875536480686733,-0.06866952789699576,-0.012875536480686733,False,False,True
2891,2016-08-08,volatile,False,True,True,2016,0.016243008289674066,0.031186510743035356,0.016243008289674066,False,True,True
1216,2016-08-15,trending,False,False,False,2016,-0.006430892620137074,-0.08681674372416381,-0.08681674372416381,False,False,True
2105,2016-08-15,trending,False,False,False,2016,-0.03433478502844323,-0.05865519863548441,-0.05865519863548441,False,False,True
2317,2016-08-15,trending,False,False,False,2016,-0.024770666006367126,0.02809630149081732,0.02809630149081732,False,True,True
2345,2016-08-15,trending,False,False,False,2016,-0.0053137997673189385,-0.018218653807276275,-0.018218653807276275,False,True,True
2412,2016-08-15,trending,False,False,False,2016,-0.0043290043290042934,-0.05627705627705626,-0.05627705627705626,False,False,True
2498,2016-08-15,trending,False,False,False,2016,-0.02439025903112113,-0.14329266519790484,-0.14329266519790484,False,False,True
2882,2016-08-15,trending,False,False,False,2016,0.018494118648768376,0.09511236045756766,0.09511236045756766,False,True,True
2891,2016-08-15,trending,False,False,False,2016,-0.011675766418119848,0.011758277068954603,0.011758277068954603,False,True,True
2892,2016-08-15,trending,False,False,False,2016,-0.0030581275329309987,0.012232440102010855,0.012232440102010855,False,False,True
2105,2016-08-22,neutral,False,False,False,2016,-0.011747419309628304,-0.14096914374776703,-0.14096914374776703,False,True,True
2308,2016-08-22,neutral,False,False,False,2016,-0.04807692307692313,-0.07692307692307687,-0.07692307692307687,False,True,True
2317,2016-08-22,neutral,False,False,False,2016,0.0019320646273386366,0.03817328726813374,0.03817328726813374,False,True,True
2330,2016-08-22,neutral,False,False,False,2016,0.04637681159420293,0.05217391304347818,0.05217391304347818,False,True,True
2345,2016-08-22,neutral,False,False,False,2016,-0.00882944607592373,-0.1513622626736678,-0.1513622626736678,False,True,True
2454,2016-08-22,neutral,False,False,False,2016,-0.012345679012345623,-0.08847736625514402,-0.08847736625514402,False,True,True
2498,2016-08-22,neutral,False,False,False,2016,-0.013274386696699225,-0.12278759166772235,-0.12278759166772235,False,False,True
2882,2016-08-22,neutral,False,False,False,2016,0.060298145430281114,0.21544713903545332,0.21544713903545332,False,True,True
2892,2016-08-22,neutral,False,False,False,2016,0.0,0.024767851463504575,0.024767851463504575,False,False,True
2308,2016-08-29,neutral,False,False,False,2016,-0.0401785714285714,-0.05654761904761907,-0.05654761904761907,False,True,True
2317,2016-08-29,neutral,False,False,False,2016,-0.05117317141635891,-0.0032402098687397407,-0.0032402098687397407,False,False,True
2330,2016-08-29,neutral,False,False,False,2016,0.024857954545454586,0.03977272727272729,0.03977272727272729,False,True,True
2412,2016-08-29,neutral,False,False,False,2016,-0.0043290043290042934,-0.06926406926406925,-0.06926406926406925,False,False,True
2454,2016-08-29,neutral,False,False,False,2016,-0.017893660531697275,-0.09202453987730064,-0.09202453987730064,False,True,True
2308,2016-09-05,ranging,False,False,False,2016,-0.08645533141210371,-0.08933717579250722,-0.08933717579250722,False,False,True
2317,2016-09-05,ranging,False,False,False,2016,-0.007662835249042099,0.0523627075351214,0.0523627075351214,False,False,True
2330,2016-09-05,ranging,False,False,False,2016,0.019067796610169552,0.03389830508474567,0.03389830508474567,False,True,True
2409,2016-09-05,ranging,False,False,False,2016,-0.04081632653061229,-0.0653061224489796,-0.0653061224489796,False,False,True
2891,2016-09-05,ranging,False,False,False,2016,-0.032930080434987685,0.019032263923510317,0.019032263923510317,False,True,True
3481,2016-09-05,ranging,False,False,False,2016,-0.008968532966394438,-0.017937130644087085,-0.017937130644087085,False,False,True
4938,2016-09-05,ranging,False,False,False,2016,-0.013834032024357734,0.00790511807719163,0.00790511807719163,False,True,True
2308,2016-09-12,ranging,False,False,False,2016,0.03154574132492116,0.025236593059936974,0.025236593059936974,False,False,True
2317,2016-09-12,ranging,False,False,False,2016,-0.005148005148005175,0.09137709137709127,0.09137709137709127,False,False,True
2409,2016-09-12,ranging,False,False,False,2016,0.01327433628318575,0.06194690265486735,0.06194690265486735,False,False,True
2454,2016-09-12,ranging,False,False,False,2016,0.004192872117400492,-0.03563941299790352,-0.03563941299790352,False,False,True
2891,2016-09-12,ranging,False,False,False,2016,-0.01917806611120998,0.059287684084963654,0.059287684084963654,False,False,True
3481,2016-09-12,ranging,False,False,False,2016,0.0047846823879402756,0.0909091725089386,0.0909091725089386,False,False,True
4938,2016-09-12,ranging,False,False,False,2016,0.01726421473674744,0.014608212875702131,0.014608212875702131,False,True,True
2317,2016-09-17,ranging,False,False,False,2016,-0.005590062111801242,0.04844720496894417,0.04844720496894417,False,True,True
2330,2016-09-17,ranging,False,False,False,2016,0.003415300546448119,0.016393442622950838,0.016393442622950838,False,True,True
2891,2016-09-17,ranging,False,False,False,2016,-0.0020547726416942913,0.06520551507670413,0.06520551507670413,False,True,True
4938,2016-09-17,ranging,False,False,False,2016,-0.07932690764672601,-0.09134613885681953,-0.09134613885681953,False,True,True
2317,2016-09-26,neutral,False,False,False,2016,0.024683544303797378,0.059493670886076044,0.059493670886076044,False,True,True
2454,2016-09-26,neutral,False,False,False,2016,0.0,-0.10040983606557374,-0.10040983606557374,False,False,True
2891,2016-09-26,neutral,False,False,False,2016,-0.010869579819966058,0.044782572578617286,0.044782572578617286,False,True,True
3045,2016-09-26,neutral,False,False,False,2016,-0.007709251101321701,-0.08810572687224671,-0.08810572687224671,False,True,True
1476,2016-10-03,neutral,False,False,False,2016,-0.02257638889061131,-0.12084995039787116,-0.12084995039787116,False,False,True
2308,2016-10-03,neutral,False,False,False,2016,0.0059880239520957446,-0.07185628742514971,-0.07185628742514971,False,False,True
2317,2016-10-03,neutral,False,False,False,2016,0.022095959595959558,0.05429292929292928,0.05429292929292928,False,True,True
2330,2016-10-03,neutral,False,False,False,2016,-0.012768817204301008,-0.032258064516129004,-0.032258064516129004,False,True,True
