strategy,date,ret,ret_gross,twii_price_ret,twii_tr_ret,regime,turnover
S1_QM_top5,2019-12-13,0.010272490202718369,0.012672490202718368,0.015567878031071958,0.01826018572337965,,0.6
S1_QM_top5,2020-01-10,-0.0012308473432145425,0.0019691526567854577,-0.03124165024938197,-0.028549342557074277,,0.8
S1_QM_top5,2020-02-07,-0.07951380814879132,-0.07631380814879132,-0.05469562882515322,-0.052003321132845524,,0.8
S1_QM_top5,2020-03-06,-0.09615664717595987,-0.09375664717595987,-0.1170678515341268,-0.11437554384181911,,0.6
S1_QM_top5,2020-04-01,0.052699501936912,0.056699501936912006,0.10936372757996349,0.11205603527227118,,1.0
S1_QM_top5,2020-05-08,0.019729900495600552,0.021329900495600553,0.05301882441847905,0.055711132110786744,,0.4
S1_QM_top5,2020-06-05,0.09404868374235499,0.09724868374235499,0.05344959798062199,0.05614190567292968,,0.8
S1_QM_top5,2020-07-03,-0.04551994556265209,-0.04471994556265209,0.06345028856135881,0.0661425962536665,,0.2
S1_QM_top5,2020-07-31,0.014732663423277463,0.017932663423277463,0.005057308893567702,0.007749616585875395,,0.8
S1_QM_top5,2020-08-28,-0.05843355941141819,-0.054433559411418184,-0.03896184402710934,-0.03626953633480164,,1.0
S1_QM_top5,2020-09-25,0.019908646618296433,0.023908646618296434,0.04584680477387937,0.048539112466187063,,1.0
S1_QM_top5,2020-10-23,0.07321340291322544,0.07721340291322544,0.06338720110669027,0.06607950879899796,,1.0
S1_QM_top5,2020-11-20,0.09803237491037084,0.10203237491037084,0.038896354632595775,0.04158866232490347,,1.0
S1_QM_top5,2020-12-18,0.09376250187256235,0.09776250187256236,0.09558202568962804,0.09827433338193572,,1.0
S1_QM_top5,2021-01-15,0.09568904691748487,0.09888904691748486,0.05295787059656565,0.05565017828887334,,0.8
S1_QM_top5,2021-02-19,0.05931880485268795,0.06331880485268795,-0.009311340739960317,-0.006619033047652624,,1.0
S1_QM_top5,2021-03-19,0.20378385423946827,0.20618385423946828,0.07043262105092118,0.07312492874322887,,0.6
S1_QM_top5,2021-04-16,-0.09328691285589097,-0.08928691285589097,-0.10518916177241766,-0.10249685408010997,,1.0
S1_QM_top5,2021-05-14,0.22628124053885143,0.22948124053885144,0.08759852260821588,0.09029083030052357,,0.8
S1_QM_top5,2021-06-11,0.03920719581966832,0.04320719581966832,0.03490341099530925,0.03759571868761694,,1.0
S1_QM_top5,2021-07-09,0.07327074855199395,0.07727074855199395,-0.007655143752768767,-0.0049628360604610745,,1.0
S1_QM_top5,2021-08-06,-0.08953033614731076,-0.08633033614731077,-0.0005340195053076258,0.002158288187000067,,0.8
S1_QM_top5,2021-09-03,-0.10201973721899542,-0.09801973721899541,-0.06029427128658982,-0.05760196359428212,,1.0
S1_QM_top5,2021-10-01,0.2865212896992163,0.2905212896992163,0.030013450732977676,0.03270575842528537,,1.0
S1_QM_top5,2021-10-29,0.11020196577719514,0.11420196577719514,0.022486092066803964,0.025178399759111656,,1.0
S1_QM_top5,2021-11-26,0.035433833061247796,0.037833833061247796,0.03409733897904088,0.036789646671348576,,0.6
S1_QM_top5,2021-12-24,-0.059795804551196444,-0.057395804551196444,0.0015253861310344785,0.004217693823342171,,0.6
S1_QM_top5,2022-01-21,0.014443814074380027,0.017643814074380027,-0.001771084371530729,0.0009212233207769637,,0.8
S1_QM_top5,2022-02-25,-0.05609230838241483,-0.05369230838241483,-0.007487456179057217,-0.004795148486749524,,0.6
S1_QM_top5,2022-03-25,-0.04544580344796436,-0.04224580344796436,-0.05839017488126197,-0.055697867188954274,,0.8
S1_QM_top5,2022-04-22,-0.027430082732922686,-0.023430082732922686,-0.051023500931414834,-0.04833119323910714,,1.0
S1_QM_top5,2022-05-20,-0.05113250675565227,-0.04793250675565227,-0.04814349777520721,-0.045451190082899516,,0.8
S1_QM_top5,2022-06-17,-0.08852751718631112,-0.08452751718631112,-0.0697283764083001,-0.06703606871599241,,1.0
S1_QM_top5,2022-07-15,0.0634731156701848,0.0674731156701848,0.05074351494496421,0.0534358226372719,,1.0
S1_QM_top5,2022-08-12,0.04894073552689968,0.052140735526899684,-0.031495911606515214,-0.028803603914207523,,0.8
S1_QM_top5,2022-09-08,-0.03550570737802647,-0.03150570737802647,-0.060420645716701804,-0.05772833802439411,,1.0
S1_QM_top5,2022-10-07,-0.03855784571128085,-0.035357845711280846,-0.03492482967343702,-0.032232521981129324,,0.8
S1_QM_top5,2022-11-04,0.276281634431134,0.27868163443113403,0.14922952398508738,0.15192183167739506,,0.6
S1_QM_top5,2022-12-09,-0.01471455030107367,-0.01231455030107367,0.0031811565137238595,0.005873464206031552,,0.6
S1_QM_top5,2023-01-06,0.15723200246843805,0.15963200246843806,0.07371632593438093,0.07640863362668862,,0.6
S1_QM_top5,2023-02-10,-0.027415231069130505,-0.024215231069130504,-0.014514373715989182,-0.01182206602368149,,0.8
S1_QM_top5,2023-03-10,0.07713804979385387,0.08113804979385388,0.026198910624172456,0.028891218316480147,,1.0
S1_QM_top5,2023-04-07,-0.007320734234587898,-0.004920734234587899,-0.008646461497174296,-0.005954153804866603,,0.6
S1_QM_top5,2023-05-05,0.08639502949303077,0.09039502949303077,0.06916901192268332,0.07186131961499101,,1.0
S1_QM_top5,2023-06-02,0.03674427941533558,0.03834427941533558,0.025968857852371574,0.028661165544679266,,0.4
S1_QM_top5,2023-06-30,0.01931932222476086,0.02331932222476086,0.02231029254259087,0.025002600234898562,,1.0
S1_QM_top5,2023-07-28,-0.07625211457823887,-0.07305211457823887,-0.045317360102462345,-0.04262505241015465,,0.8
S1_QM_top5,2023-08-25,-0.005674586319753194,-0.001674586319753194,-0.00831835350282728,-0.005626045810519588,,1.0
S1_QM_top5,2023-09-22,4.2737594075605706e-05,0.004042737594075606,0.0008815930071959244,0.003573900699503617,,1.0
S1_QM_top5,2023-10-20,0.08176219054238688,0.08496219054238688,0.046727180000021296,0.04941948769232899,,0.8
S1_QM_top5,2023-11-17,0.006153195059466524,0.009353195059466524,0.027016171409724787,0.02970847910203248,,0.8
S1_QM_top5,2023-12-15,0.003128553030687186,0.006328553030687186,-0.0071885124368702424,-0.00449620474456255,,0.8
S1_QM_top5,2024-01-12,0.13187212685668737,0.13587212685668737,0.07082407997975593,0.07351638767206362,,1.0
S1_QM_top5,2024-02-05,0.006306079955774611,0.00870607995577461,0.10178174474171486,0.10447405243402255,,0.6
S1_QM_top5,2024-03-08,-0.004537345819250445,-0.0013373458192504455,0.05109237001391098,0.05378467770621868,,0.8
S1_QM_top5,2024-04-03,0.008295229350432346,0.011495229350432346,0.009131408871595248,0.01182371656390294,,0.8
S1_QM_top5,2024-05-03,0.004133779887575044,0.0057337798875750435,0.04150944882585694,0.04420175651816464,,0.4
S1_QM_top5,2024-05-31,0.09188907244966765,0.09268907244966765,0.08899263098248977,0.09168493867479746,,0.2
S1_QM_top5,2024-06-28,-0.059504371482521495,-0.057104371482521496,-0.03511075502827554,-0.03241844733596785,,0.6
S1_QM_top5,2024-07-26,0.08327856397288692,0.08727856397288693,0.001755932608072941,0.004448240300380634,,1.0
S1_QM_top5,2024-08-23,-0.04262622948256827,-0.03942622948256827,0.005753146650104846,0.008445454342412537,,0.8
S1_QM_top5,2024-09-20,0.04249809848606801,0.04569809848606801,0.05304019003628091,0.055732497728588605,,0.8
S1_QM_top5,2024-10-18,-0.04052272480912435,-0.03812272480912435,-0.040052781252344016,-0.03736047356003632,,0.6
S1_QM_top5,2024-11-15,0.026051570614661883,0.030051570614661884,0.012210955095790288,0.01490326278809798,,1.0
S1_QM_top5,2024-12-13,-0.09628067743787684,-0.09468067743787684,-0.02311638939714522,-0.02042408170483753,,0.4
S1_QM_top5,2025-01-10,0.025263391144172493,0.027663391144172492,0.0284309924434345,0.03112330013574219,,0.6
S1_QM_top5,2025-02-14,-0.07514670955735926,-0.07194670955735927,-0.04465926491816863,-0.04196695722586093,,0.8
S1_QM_top5,2025-03-14,-0.12001125000786106,-0.11681125000786106,-0.09606591319318303,-0.09337360550087534,,0.8
S1_QM_top5,2025-04-11,-0.017267448271391237,-0.013267448271391237,0.081969810165891,0.08466211785819869,,1.0
S1_QM_top5,2025-05-09,0.03357669037069503,0.03517669037069503,0.041847877854041204,0.0445401855463489,,0.4
S1_QM_top5,2025-06-06,0.024312537433941246,0.027512537433941248,0.040942419914847816,0.04363472760715551,,0.8
S1_QM_top5,2025-07-04,-0.05362999326473323,-0.05042999326473323,0.03933388887348932,0.042026196565797015,,0.8
S1_QM_top5,2025-07-31,0.13647548975031187,0.14047548975031188,0.02947559145395995,0.032167899146267644,,1.0
S1_QM_top5,2025-08-29,-0.023745898994286942,-0.02214589899428694,0.05559423783343842,0.058286545525746115,,0.4
S1_QM_top5,2025-09-26,0.28506024360009025,0.2882602436000902,0.10583170778561768,0.10852401547792537,,0.8
S1_QM_top5,2025-10-23,0.06906835778002425,0.07226835778002424,-0.039855802678065766,-0.03716349498575807,,0.8
S1_QM_top5,2025-11-21,0.017483591050729257,0.021483591050729257,0.047717535290245694,0.05040984298255339,,1.0
S1_QM_top5,2025-12-19,0.13893817361177,0.14133817361177,0.14672116298042726,0.14941347067273494,,0.6
S2_Dual_only_volatile,2020-01-03,0.001000323731664446,0.003000323731664446,-0.03685993477987404,-0.03416762708756634,neutral,0.5
S2_Dual_only_volatile,2020-01-31,-0.011317217892424902,-0.010117217892424903,-0.02824156897020147,-0.025549261277893778,neutral,0.3
S2_Dual_only_volatile,2020-02-27,-0.0724170783361747,-0.07121707833617469,-0.14109334264564888,-0.1384010349533412,ranging,0.3
S2_Dual_only_volatile,2020-03-27,0.13398342697811227,0.13798342697811228,0.09456100842414195,0.09725331611644963,volatile,1.0
S2_Dual_only_volatile,2020-04-24,0.11766534623834995,0.11926534623834995,0.05062347479358831,0.053315782485896,volatile,0.4
S2_Dual_only_volatile,2020-05-22,0.03660473918234827,0.039604739182348275,0.0683285251103416,0.07102083280264929,neutral,1.0
S2_Dual_only_volatile,2020-06-19,0.05852040219366259,0.0609204021936626,0.07339391363379755,0.07608622132610524,volatile,0.6000000000000001
S2_Dual_only_volatile,2020-07-17,0.05782221288148238,0.060422212881482376,0.05039587805498469,0.053088185747292384,trending,0.9
S2_Dual_only_volatile,2020-08-14,-0.025898507272703607,-0.024698507272703608,-0.009340013253907542,-0.006647705561599849,trending,0.3
S2_Dual_only_volatile,2020-09-11,0.006408813975218299,0.008008813975218299,0.019198511452813483,0.021890819145121174,ranging,0.4
S2_Dual_only_volatile,2020-10-08,-0.019429865054718866,-0.018229865054718866,0.006699663842252512,0.009391971534560204,ranging,0.3
S2_Dual_only_volatile,2020-11-06,0.04987033579241431,0.05147033579241431,0.08932882043855073,0.09202112813085842,ranging,0.4
S2_Dual_only_volatile,2020-12-04,0.006010933501966178,0.01001093350196618,0.05445555193237195,0.057147859624679644,volatile,1.0
S2_Dual_only_volatile,2020-12-31,0.02433415241816654,0.02653415241816654,0.027543082508142858,0.03023539020045055,trending,0.8
S2_Dual_only_volatile,2021-01-29,0.1387879994803687,0.14278799948036872,0.05108630841313522,0.05377861610544291,volatile,1.0
S2_Dual_only_volatile,2021-03-05,0.20833382115836474,0.20993382115836473,0.060555972878626685,0.06324828057093437,volatile,0.4
S2_Dual_only_volatile,2021-04-01,0.05887953178740032,0.061479531787400316,0.016423605647713835,0.019115913340021527,neutral,0.9
S2_Dual_only_volatile,2021-04-29,0.00024015281209652044,0.0014401528120965203,-0.03960916731245823,-0.03691685962015053,trending,0.3
S2_Dual_only_volatile,2021-05-28,0.055668650343947856,0.059268650343947855,0.04268373721329777,0.04537604490560546,volatile,0.9
S2_Dual_only_volatile,2021-06-25,-0.020003684321020253,-0.017803684321020252,0.003995299463897428,0.006687607156205121,trending,0.8
S2_Dual_only_volatile,2021-07-23,-0.032492140876514815,-0.030492140876514813,-0.07004979807909784,-0.06735749038679015,ranging,0.5
S2_Dual_only_volatile,2021-08-20,0.041376969062677404,0.042576969062677404,0.05720548528706004,0.05989779297936774,neutral,0.3
S2_Dual_only_volatile,2021-09-17,-0.0329063586376756,-0.0309063586376756,-0.02251394912520366,-0.019821641432895967,trending,0.5
S2_Dual_only_volatile,2021-10-15,0.07641926247077542,0.07841926247077542,0.04391473013927305,0.046607037831580746,neutral,0.5
S2_Dual_only_volatile,2021-11-12,0.018678072634386294,0.019478072634386293,0.017589142855677586,0.020281450547985278,neutral,0.2
S2_Dual_only_volatile,2021-12-10,-0.0029966202355255606,-0.0021966202355255607,0.02317486108592659,0.025867168778234282,ranging,0.2
S2_Dual_only_volatile,2022-01-07,-0.008746524102281793,-0.007146524102281793,-0.011995162377563928,-0.009302854685256236,ranging,0.4
S2_Dual_only_volatile,2022-02-11,-0.010592779622995353,-0.009792779622995353,-0.0572281063627329,-0.054535798670425205,ranging,0.2
S2_Dual_only_volatile,2022-03-11,-0.06248630741074012,-0.05928630741074012,-0.01586065439778761,-0.013168346705479918,volatile,0.8
S2_Dual_only_volatile,2022-04-08,-0.024104448673371873,-0.021904448673371872,-0.07148695930837756,-0.06879465161606987,ranging,0.8
S2_Dual_only_volatile,2022-05-06,-0.011207528255116282,-0.009207528255116282,0.012052615653521226,0.014744923345828918,neutral,0.5
S2_Dual_only_volatile,2022-06-02,-0.07214543836363457,-0.07054543836363457,-0.13348321092504045,-0.13079090323273276,ranging,0.4
S2_Dual_only_volatile,2022-07-01,0.04636779581215608,0.050367795812156085,0.04580538007153656,0.048497687763844256,volatile,1.0
S2_Dual_only_volatile,2022-07-29,0.02524031561931415,0.027440315619314152,0.018557920822246166,0.021250228514553857,neutral,0.8
S2_Dual_only_volatile,2022-08-26,-0.02769868673442383,-0.02609868673442383,-0.09819392279626049,-0.0955016151039528,ranging,0.4
S2_Dual_only_volatile,2022-09-23,-0.07925688522243539,-0.07765688522243538,-0.08934448743641676,-0.08665217974410908,neutral,0.4
S2_Dual_only_volatile,2022-10-21,0.09844286770342742,0.10204286770342741,0.1315050871644028,0.13419739485671048,volatile,0.9
S2_Dual_only_volatile,2022-11-18,0.009758611244335715,0.011358611244335716,0.0016242389640956922,0.004316546656403385,volatile,0.4
S2_Dual_only_volatile,2022-12-16,-0.0189660291634706,-0.0175660291634706,0.027425996833416955,0.030118304525724646,ranging,0.6
S2_Dual_only_volatile,2023-01-13,0.0874988916873908,0.08869889168739081,0.04011295456382502,0.042805262256132716,ranging,0.3
S2_Dual_only_volatile,2023-02-17,0.03345842108506641,0.035058421085066405,0.0021802747840180547,0.004872582476325747,neutral,0.4
S2_Dual_only_volatile,2023-03-17,0.0229775138696243,0.0237775138696243,0.02054685745822238,0.02323916515053007,ranging,0.2
S2_Dual_only_volatile,2023-04-14,-0.027272492925781537,-0.025272492925781535,-0.028524554345411235,-0.025832246653103543,neutral,0.5
S2_Dual_only_volatile,2023-05-12,0.03471174391360362,0.03631174391360362,0.08927931022600699,0.09197161791831468,ranging,0.4
S2_Dual_only_volatile,2023-06-09,0.0413498574904677,0.044949857490467704,0.0007408189629298789,0.0034331266552375716,volatile,0.9
S2_Dual_only_volatile,2023-07-07,0.027281047269158087,0.03028104726915809,0.01991027740493645,0.02260258509724414,ranging,1.0
S2_Dual_only_volatile,2023-08-04,0.01180779097151431,0.01300779097151431,-0.011799098419241982,-0.00910679072693429,ranging,0.3
S2_Dual_only_volatile,2023-09-01,0.003961007270341822,0.005561007270341822,-0.005264597477015687,-0.002572289784707994,ranging,0.4
S2_Dual_only_volatile,2023-09-28,-0.03932451765195312,-0.03732451765195312,-0.021552910714829565,-0.018860603022521873,ranging,0.5
S2_Dual_only_volatile,2023-10-27,0.08059644503211207,0.08259644503211207,0.07144948314173938,0.07414179083404707,ranging,0.5
S2_Dual_only_volatile,2023-11-24,0.10601391761235848,0.10961391761235849,0.017886471138977456,0.020578778831285147,volatile,0.9
S2_Dual_only_volatile,2023-12-22,-0.02899776431621263,-0.02639776431621263,0.01241537381478941,0.015107681507097102,ranging,0.9
S2_Dual_only_volatile,2024-01-19,0.04863728331190019,0.05063728331190019,0.06633426629012584,0.06902657398243353,ranging,0.5
S2_Dual_only_volatile,2024-02-16,0.04514809938787905,0.047948099387879056,0.06839267540206095,0.07108498309436864,volatile,0.7
S2_Dual_only_volatile,2024-03-15,-0.009656296542266816,-0.007056296542266815,0.011150053981963781,0.013842361674271473,trending,0.9
S2_Dual_only_volatile,2024-04-12,-0.036426774517216674,-0.035226774517216675,0.005841883357489364,0.008534191049797055,neutral,0.3
S2_Dual_only_volatile,2024-05-10,0.014971404476678642,0.01617140447667864,0.05550967723437861,0.0582019849266863,ranging,0.3
S2_Dual_only_volatile,2024-06-07,0.012799149186009317,0.013599149186009317,0.09240252259506798,0.09509483028737567,trending,0.2
S2_Dual_only_volatile,2024-07-05,-0.10473594050150503,-0.10273594050150503,-0.1297119121556849,-0.1270196044633772,trending,0.5
S2_Dual_only_volatile,2024-08-02,0.07986109698005184,0.08386109698005184,0.02911532415981588,0.031807631852123576,volatile,1.0
S2_Dual_only_volatile,2024-08-30,0.009083701610832304,0.010683701610832305,-0.0019557484075009013,0.0007365592848067913,volatile,0.4
S2_Dual_only_volatile,2024-09-27,-0.05753291976066403,-0.055532919760664025,-0.00010337803120985534,0.0025889296610978373,volatile,0.5
S2_Dual_only_volatile,2024-10-25,-0.023480487206887057,-0.021280487206887057,-0.017135188481970598,-0.014442880789662906,neutral,0.8
S2_Dual_only_volatile,2024-11-22,-0.016557686172613446,-0.014957686172613446,-0.017205064683143534,-0.014512756990835842,ranging,0.4
S2_Dual_only_volatile,2024-12-20,0.05827595844126161,0.05987595844126161,0.03361003598360757,0.03630234367591526,ranging,0.4
S2_Dual_only_volatile,2025-01-17,0.018821705300785856,0.020821705300785857,0.005946092485228149,0.008638400177535841,ranging,0.5
S2_Dual_only_volatile,2025-02-21,-0.02618981251782544,-0.024589812517825438,-0.06841939612941283,-0.06572708843710515,trending,0.4
S2_Dual_only_volatile,2025-03-21,-0.0926052044360994,-0.0914052044360994,-0.15379596570556886,-0.15110365801326117,neutral,0.3
S2_Dual_only_volatile,2025-04-18,0.06771702636269733,0.07131702636269734,0.10976012197068452,0.11245242966299221,volatile,0.9
S2_Dual_only_volatile,2025-05-16,-0.04375345817128697,-0.042153458171286975,0.00944029798365853,0.012132605675966222,volatile,0.4
S2_Dual_only_volatile,2025-06-13,-0.021743378038601668,-0.019943378038601668,0.030719958235078115,0.03341226592738581,ranging,0.7
S2_Dual_only_volatile,2025-07-11,-0.018082544682658682,-0.017282544682658683,0.055831780275737763,0.05852408796804546,neutral,0.2
S2_Dual_only_volatile,2025-08-08,0.0721270063706362,0.0737270063706362,0.01970422522041626,0.022396532912723952,trending,0.4
S2_Dual_only_volatile,2025-09-05,0.03445343964026663,0.036053439640266624,0.11093756790106224,0.11362987559336993,ranging,0.4
S2_Dual_only_volatile,2025-10-03,0.004524143877319246,0.008524143877319246,0.0357235468424526,0.0384158545347603,volatile,1.0
S2_Dual_only_volatile,2025-10-31,-0.08294317835158169,-0.0813431783515817,-0.021494762365124598,-0.018802454672816906,volatile,0.4
S2_Dual_only_volatile,2025-11-28,0.0407205684776989,0.0433205684776989,0.04287227819662953,0.04556458588893723,neutral,0.9
S2_Dual_only_volatile,2025-12-26,0.012384785250274245,0.013984785250274245,0.12286376244281905,0.12555607013512673,neutral,0.4
S3_QM_C1,2015-07-03,-0.05436693070525182,-0.050366930705251826,-0.08910021133636126,-0.08640790364405357,,1.0
S3_QM_C1,2015-07-31,-0.010115790094970675,-0.006915790094970675,-0.07456830079605037,-0.07187599310374268,,0.8
S3_QM_C1,2015-09-04,0.007430031288817764,0.009030031288817764,0.04918374958323746,0.05187605727554515,,0.4
S3_QM_C1,2015-10-02,-0.007404479578392633,-0.007404479578392633,0.037295379741499435,0.03998768743380713,,0.0
S3_QM_C1,2015-10-30,-0.012679622595672657,-0.012679622595672657,-0.01822580518111927,-0.015533497488811578,,0.0
S3_QM_C1,2015-11-27,-0.012476601430988894,-0.010076601430988895,-0.004181762663602484,-0.0014894549712947914,,0.6
S3_QM_C1,2015-12-25,-0.0006699792669641928,0.0001300207330358072,-0.05609406306563092,-0.05340175537332322,,0.2
S3_QM_C1,2016-01-22,0.03088887691506366,0.03088887691506366,0.10157959344038714,0.10427190113269483,,0.0
S3_QM_C1,2016-02-26,0.03417410167809405,0.034974101678094054,0.03320469874241683,0.03589700643472452,,0.2
S3_QM_C1,2016-03-25,-0.00520447006742386,-0.0036044700674238597,-0.014175743045487743,-0.011483435353180051,,0.4
S3_QM_C1,2016-04-22,-0.005699865554479343,-0.004099865554479343,-0.022412742912163552,-0.01972043521985586,,0.4
S3_QM_C1,2016-05-20,0.04510741524982249,0.04590741524982249,0.06808168226162303,0.07077398995393072,,0.2
S3_QM_C1,2016-06-17,0.04983660351571304,0.050636603515713044,0.04455718524674945,0.04724949293905715,,0.2
S3_QM_C1,2016-07-15,0.003921666087670332,0.0071216660876703315,0.022407084790836418,0.02509939248314411,,0.8
