scheme,week,ret,n_picks,overlap_jaccard
S1_replace_SM,2021-10-01,0.17523130465327763,50,0.5873015873015873
S1_replace_SM,2021-10-08,0.15691860056197865,50,0.8867924528301887
S1_replace_SM,2021-10-15,0.13261566061074126,50,0.9230769230769231
S1_replace_SM,2021-10-22,0.07761380896702347,50,0.7241379310344828
S1_replace_SM,2021-10-29,-0.005739030850048834,50,0.8867924528301887
S1_replace_SM,2021-11-05,0.014603268764551161,50,0.7543859649122807
S1_replace_SM,2021-11-12,-0.011382560569027846,50,0.8181818181818182
S1_replace_SM,2021-11-19,-0.010878806711483875,50,0.8518518518518519
S1_replace_SM,2021-11-26,0.03136121108054693,50,0.8867924528301887
S1_replace_SM,2021-12-03,-0.04110044022437097,50,0.8867924528301887
S1_replace_SM,2021-12-10,-0.04788514027981284,50,0.8518518518518519
S1_replace_SM,2021-12-17,-0.02953717702263446,50,0.9607843137254902
S1_replace_SM,2021-12-24,-0.05010654403460535,50,0.8867924528301887
S1_replace_SM,2021-12-30,-0.11067329466813834,50,0.8518518518518519
S1_replace_SM,2022-01-07,-0.07390781773664823,50,0.4925373134328358
S1_replace_SM,2022-01-14,-0.050578045555502944,50,0.7857142857142857
S1_replace_SM,2022-01-21,-0.07943293850396502,50,0.8518518518518519
S1_replace_SM,2022-01-26,-0.03675472669444316,50,0.8518518518518519
S1_replace_SM,2022-02-11,-0.18051082225047912,50,0.7543859649122807
S1_replace_SM,2022-02-18,-0.14958808002734833,50,0.9230769230769231
S1_replace_SM,2022-02-25,-0.127816354512186,50,0.8518518518518519
S1_replace_SM,2022-03-04,-0.10119177694992779,50,0.8867924528301887
S1_replace_SM,2022-03-11,-0.0641160991969773,50,0.7543859649122807
S1_replace_SM,2022-03-18,-0.15509281169795355,50,0.9230769230769231
S1_replace_SM,2022-03-25,-0.23253611372071942,50,0.9230769230769231
S1_replace_SM,2022-04-01,-0.24967046229699,50,0.3157894736842105
S1_replace_SM,2022-04-08,-0.25606095306736265,50,0.9607843137254902
S1_replace_SM,2022-04-15,-0.26615703151005027,50,0.8181818181818182
S1_replace_SM,2022-04-22,-0.2047386981703918,50,0.9230769230769231
S1_replace_SM,2022-04-29,-0.18903870472282056,50,0.9607843137254902
S1_replace_SM,2022-05-06,-0.19940694461637598,50,1.0
S1_replace_SM,2022-05-13,-0.17716507817899824,50,0.7241379310344828
S1_replace_SM,2022-05-20,-0.15593272297953933,50,0.8867924528301887
S1_replace_SM,2022-05-27,-0.14104247871592165,50,0.9230769230769231
S1_replace_SM,2022-06-02,-0.1753151062210739,50,0.8867924528301887
S1_replace_SM,2022-06-10,-0.19748891745383293,50,0.8181818181818182
S1_replace_SM,2022-06-17,-0.10896214378622254,50,0.8518518518518519
S1_replace_SM,2022-06-24,-0.10879773362481265,50,0.8181818181818182
S1_replace_SM,2022-07-01,-0.05209386074366154,50,0.5151515151515151
S1_replace_SM,2022-07-08,-0.09356236902743537,50,0.9607843137254902
S1_replace_SM,2022-07-15,-0.07891438143748015,50,0.8181818181818182
S1_replace_SM,2022-07-22,-0.14533175928898723,50,0.8181818181818182
S1_replace_SM,2022-07-29,-0.16220494483506787,50,0.8518518518518519
S1_replace_SM,2022-08-05,-0.11171423013813182,50,0.8518518518518519
S1_replace_SM,2022-08-12,-0.1061277441027487,50,0.7857142857142857
S1_replace_SM,2022-08-19,-0.06417212838983735,50,0.9230769230769231
S1_replace_SM,2022-08-26,-0.060541616664516046,50,0.8867924528301887
S1_replace_SM,2022-09-02,-0.005653315947908224,50,1.0
S1_replace_SM,2022-09-08,0.054655283569074925,50,0.9230769230769231
S1_replace_SM,2022-09-16,0.007434335888043771,50,0.6949152542372882
S1_replace_SM,2022-09-23,0.03778377788851579,50,0.9607843137254902
S1_replace_SM,2022-09-30,0.11438866820919069,50,0.4084507042253521
S1_replace_SM,2022-10-07,0.06691636719698772,50,0.9230769230769231
S1_replace_SM,2022-10-14,0.14605595393680246,50,0.7857142857142857
S1_replace_SM,2022-10-21,0.1820468642076467,50,0.8181818181818182
S1_replace_SM,2022-10-28,0.26496575233032305,50,0.8181818181818182
S1_replace_SM,2022-11-04,0.18033248185948383,50,0.7857142857142857
S1_replace_SM,2022-11-11,0.10249742713778318,50,0.639344262295082
S1_replace_SM,2022-11-18,0.09567856398970355,50,0.8867924528301887
S1_replace_SM,2022-11-25,0.10321483229646254,50,0.7241379310344828
S1_replace_SM,2022-12-02,0.07284580063907019,50,0.8518518518518519
S1_replace_SM,2022-12-09,0.07250463490201171,50,0.8518518518518519
S1_replace_SM,2022-12-16,0.15802767162831718,50,0.7241379310344828
S1_replace_SM,2022-12-23,0.1798333470790499,50,0.8867924528301887
S1_replace_SM,2022-12-30,0.20812418484564352,50,0.9607843137254902
S1_replace_SM,2023-01-06,0.2126512104739912,50,0.42857142857142855
S1_replace_SM,2023-01-13,0.13184553832674406,50,0.7241379310344828
S1_replace_SM,2023-01-17,0.13778033657030844,50,0.9230769230769231
S1_replace_SM,2023-02-03,0.10579112941525687,50,0.7857142857142857
S1_replace_SM,2023-02-10,0.056436618746619205,50,0.639344262295082
S1_replace_SM,2023-02-17,0.09864580758636421,50,0.8867924528301887
S1_replace_SM,2023-02-24,0.12921990798655472,50,0.8867924528301887
S1_replace_SM,2023-03-03,0.12406783771625152,50,0.9607843137254902
S1_replace_SM,2023-03-10,0.12496672681977308,50,0.5625
S1_replace_SM,2023-03-17,0.1854899643239079,50,0.8867924528301887
S1_replace_SM,2023-03-24,0.11022269893670349,50,0.8518518518518519
S1_replace_SM,2023-03-31,0.11414499818161485,50,0.2987012987012987
S1_replace_SM,2023-04-07,0.11836378287034416,50,0.9607843137254902
S1_replace_SM,2023-04-14,0.08485336514552683,50,0.47058823529411764
S1_replace_SM,2023-04-21,0.1493323774999599,50,0.9230769230769231
S1_replace_SM,2023-04-28,0.16653331801825685,50,0.9230769230769231
S1_replace_SM,2023-05-05,0.16855118125845242,50,0.8867924528301887
S1_replace_SM,2023-05-12,0.11811105916316557,50,0.6949152542372882
S1_replace_SM,2023-05-19,0.02871791515283002,50,0.8518518518518519
S1_replace_SM,2023-05-26,0.04125239321583666,50,0.8518518518518519
S1_replace_SM,2023-06-02,0.03266729737243367,50,0.9230769230769231
S1_replace_SM,2023-06-09,0.04245047646928051,50,0.9607843137254902
S1_replace_SM,2023-06-16,0.02415497426194848,50,0.5625
S1_replace_SM,2023-06-21,0.041995280877242414,50,0.9230769230769231
S1_replace_SM,2023-06-30,0.07407544858335756,50,0.3888888888888889
S1_replace_SM,2023-07-07,0.0677365929783365,50,0.8181818181818182
S1_replace_SM,2023-07-14,0.021462345581007538,50,0.5151515151515151
S1_replace_SM,2023-07-21,-0.016575204410430044,50,0.8518518518518519
S1_replace_SM,2023-07-28,-0.032572932091547005,50,0.8181818181818182
S1_replace_SM,2023-08-04,-0.005261657427419413,50,0.8181818181818182
S1_replace_SM,2023-08-11,0.09561661138682716,50,0.4492753623188406
S1_replace_SM,2023-08-18,0.09583121416196967,50,0.9230769230769231
S1_replace_SM,2023-08-25,0.10474313202348139,50,0.9230769230769231
S1_replace_SM,2023-09-01,0.08542587277692616,50,0.9607843137254902
S1_replace_SM,2023-09-08,0.04572778960475836,50,0.7857142857142857
S1_replace_SM,2023-09-15,0.07741583350732849,50,0.5151515151515151
S1_replace_SM,2023-09-22,0.09305071441143088,50,0.8518518518518519
S1_replace_SM,2023-09-28,0.11726385051468105,50,0.7857142857142857
S1_replace_SM,2023-10-06,0.08085453015292288,50,0.4084507042253521
S1_replace_SM,2023-10-13,0.07294589553698089,50,0.639344262295082
S1_replace_SM,2023-10-20,0.13163573776816123,50,0.9607843137254902
S1_replace_SM,2023-10-27,0.15460092124986294,50,0.8867924528301887
S1_replace_SM,2023-11-03,0.12668685160520507,50,0.8867924528301887
S1_replace_SM,2023-11-10,0.10206094319735673,50,0.639344262295082
S1_replace_SM,2023-11-17,0.11828799805481406,50,0.9230769230769231
S1_replace_SM,2023-11-24,0.12972086175646463,50,0.8867924528301887
S1_replace_SM,2023-12-01,0.12443784692716474,50,0.8518518518518519
S1_replace_SM,2023-12-08,0.10968345915360472,50,0.8181818181818182
S1_replace_SM,2023-12-15,0.1352250796750908,50,0.6666666666666666
S1_replace_SM,2023-12-22,0.11716456093849484,50,0.9230769230769231
S1_replace_SM,2023-12-29,0.12001847976533558,50,0.8518518518518519
S1_replace_SM,2024-01-05,0.1425759112715533,50,0.5384615384615384
S1_replace_SM,2024-01-12,0.09473227179940683,50,0.6949152542372882
S1_replace_SM,2024-01-19,0.12134471576475508,50,0.9230769230769231
S1_replace_SM,2024-01-26,0.10654781454756405,50,0.9230769230769231
S1_replace_SM,2024-02-02,0.0843275788656798,50,0.8181818181818182
S1_replace_SM,2024-02-05,0.10084747278444976,50,0.9230769230769231
S1_replace_SM,2024-02-16,0.057128856345794926,50,0.6666666666666666
S1_replace_SM,2024-02-23,0.018109089512961616,50,0.8518518518518519
S1_replace_SM,2024-03-01,0.00811314826465086,50,0.8181818181818182
S1_replace_SM,2024-03-08,0.02696794250734125,50,0.7241379310344828
S1_replace_SM,2024-03-15,0.08542868339127555,50,0.5151515151515151
S1_replace_SM,2024-03-22,0.0808954958925103,50,0.8181818181818182
S1_replace_SM,2024-03-29,0.03713672174359267,50,0.8518518518518519
S1_replace_SM,2024-04-03,0.1206025326540717,50,0.2987012987012987
S1_replace_SM,2024-04-12,0.1596470439861027,50,0.5873015873015873
S1_replace_SM,2024-04-19,0.2749578807995562,50,0.8181818181818182
S1_replace_SM,2024-04-26,0.17765825934791074,50,0.9230769230769231
S1_replace_SM,2024-05-03,0.11847346538516824,50,0.9230769230769231
S1_replace_SM,2024-05-10,-0.003357422589993062,50,0.4925373134328358
S1_replace_SM,2024-05-17,0.0018238464168700253,50,0.8518518518518519
S1_replace_SM,2024-05-24,0.033829948983429385,50,0.8181818181818182
S1_replace_SM,2024-05-31,0.06636890049942931,50,0.8518518518518519
S1_replace_SM,2024-06-07,-0.04469487372967358,50,0.8867924528301887
S1_replace_SM,2024-06-14,-0.06407032609321453,50,0.6666666666666666
S1_replace_SM,2024-06-21,-0.06378375246799878,50,0.8867924528301887
S1_replace_SM,2024-06-28,-0.05059294567282233,50,0.9230769230769231
S1_replace_SM,2024-07-05,-0.05854503243501956,50,0.2987012987012987
S1_replace_SM,2024-07-12,-0.01496842732765111,50,0.639344262295082
S1_replace_SM,2024-07-19,0.041182212173705254,50,0.8867924528301887
S1_replace_SM,2024-07-26,0.05939124992716377,50,0.8867924528301887
S1_replace_SM,2024-08-02,0.08815607637367702,50,0.8867924528301887
S1_replace_SM,2024-08-09,0.14416527056761574,50,0.9607843137254902
S1_replace_SM,2024-08-16,0.04538905711686374,50,0.7241379310344828
S1_replace_SM,2024-08-23,0.032476918231872466,50,0.8181818181818182
S1_replace_SM,2024-08-30,-0.02556784058532511,50,0.7857142857142857
S1_replace_SM,2024-09-06,0.07531596820797787,50,0.8181818181818182
S1_replace_SM,2024-09-13,0.040930791196859245,50,0.6666666666666666
S1_replace_SM,2024-09-20,0.01839636915858242,50,0.8867924528301887
S1_replace_SM,2024-09-27,0.022275438632625003,50,0.8181818181818182
S1_replace_SM,2024-10-04,0.04079908424705805,50,0.35135135135135137
S1_replace_SM,2024-10-11,0.03263706724267204,50,0.7543859649122807
S1_replace_SM,2024-10-18,-0.0263784831576581,50,0.9230769230769231
S1_replace_SM,2024-10-25,-0.016980102628016972,50,0.9607843137254902
S1_replace_SM,2024-11-01,0.01299474505311224,50,0.9230769230769231
S1_replace_SM,2024-11-08,0.022245685638510943,50,0.8518518518518519
S1_replace_SM,2024-11-15,0.0942813786809133,50,0.7543859649122807
S1_replace_SM,2024-11-22,0.06345705102718698,50,0.8867924528301887
S1_replace_SM,2024-11-29,0.05860249442624402,50,0.9607843137254902
S1_replace_SM,2024-12-06,-0.039477407262271266,50,0.7857142857142857
S1_replace_SM,2024-12-13,-0.018102078788671178,50,0.7543859649122807
S1_replace_SM,2024-12-20,-0.035898781794623254,50,0.9230769230769231
S1_replace_SM,2024-12-27,-0.19212560021511393,50,0.9607843137254902
S1_replace_SM,2025-01-03,-0.17700585537975932,50,0.4925373134328358
S1_replace_SM,2025-01-10,-0.13269054872104372,50,0.639344262295082
S1_replace_SM,2025-01-17,-0.11139593575149064,50,0.8518518518518519
S1_replace_SM,2025-01-22,-0.0934700599858052,50,0.9230769230769231
S1_replace_SM,2025-02-07,-0.10057016850252384,50,0.9230769230769231
S1_replace_SM,2025-02-14,-0.05383646098110897,50,0.7241379310344828
S1_replace_SM,2025-02-21,-0.08625559201691212,50,0.8518518518518519
S1_replace_SM,2025-02-27,-0.11010265601401611,50,0.8181818181818182
S1_replace_SM,2025-03-07,-0.0832335308713661,50,0.8181818181818182
S1_replace_SM,2025-03-14,-0.0336366546091879,50,0.639344262295082
S1_replace_SM,2025-03-21,-0.06502132268678013,50,0.9607843137254902
S1_replace_SM,2025-03-28,0.0063986437028707875,50,0.8867924528301887
S1_replace_SM,2025-04-02,0.04247803930339869,50,0.4492753623188406
S1_replace_SM,2025-04-11,0.20644843756319317,50,0.7241379310344828
S1_replace_SM,2025-04-18,0.2168693977188316,50,0.8518518518518519
S1_replace_SM,2025-04-25,0.17807503096604468,50,0.9230769230769231
S1_replace_SM,2025-05-02,0.1487269814325258,50,0.8867924528301887
S1_replace_SM,2025-05-09,0.13911340959580465,50,0.9230769230769231
S1_replace_SM,2025-05-16,0.08930572467957211,50,0.7543859649122807
S1_replace_SM,2025-05-23,0.10208429727843207,50,0.8867924528301887
S1_replace_SM,2025-05-29,0.1310653233437594,50,0.8867924528301887
S1_replace_SM,2025-06-06,0.12640280645836918,50,0.8518518518518519
S1_replace_SM,2025-06-13,0.15232537868533713,50,0.6666666666666666
S1_replace_SM,2025-06-20,0.16049329117881755,50,0.8518518518518519
S1_replace_SM,2025-06-27,0.18743763537234204,50,0.8867924528301887
S1_replace_SM,2025-07-04,0.18113924979492269,50,0.3698630136986301
S1_replace_SM,2025-07-11,0.24917087732005275,50,0.5873015873015873
S1_replace_SM,2025-07-18,0.21144823996984688,50,0.8867924528301887
S1_replace_SM,2025-07-25,0.19546164687769585,50,0.9230769230769231
S1_replace_SM,2025-07-31,0.18820252228244372,50,0.8867924528301887
S1_replace_SM,2025-08-08,0.16459432832341672,50,0.9230769230769231
S1_replace_SM,2025-08-15,0.0800268344540825,50,0.7241379310344828
S1_replace_SM,2025-08-22,0.06517573890928928,50,0.9607843137254902
S1_replace_SM,2025-08-29,-0.0032065521865507086,50,0.8518518518518519
S1_replace_SM,2025-09-05,0.0064504465306403054,50,0.8867924528301887
S1_replace_SM,2025-09-12,0.05633982776536585,50,0.6949152542372882
S1_replace_SM,2025-09-19,0.03610373805134195,50,0.8867924528301887
S1_replace_SM,2025-09-26,0.1190622208444081,50,0.9230769230769231
S1_replace_SM,2025-10-03,0.15348392176825848,50,0.4492753623188406
S1_replace_SM,2025-10-09,0.11231070036692202,50,0.8518518518518519
S1_replace_SM,2025-10-17,0.1926912140773042,50,0.5384615384615384
S1_replace_SM,2025-10-23,0.2455168781117795,50,0.9607843137254902
S1_replace_SM,2025-10-31,0.2686509316900864,50,0.8867924528301887
S1_replace_SM,2025-11-07,0.26161383326943044,50,0.9230769230769231
S1_replace_SM,2025-11-14,0.200492914207662,50,0.5873015873015873
S1_replace_SM,2025-11-21,0.39300000534856666,50,0.8867924528301887
S1_replace_SM,2025-11-28,0.1804498980731141,50,0.8518518518518519
S1_replace_SM,2025-12-05,0.22704028480756894,50,0.9230769230769231
S1_replace_SM,2025-12-12,0.17511429803265774,50,0.7857142857142857
S1_replace_SM,2025-12-19,0.188543226784019,50,0.8518518518518519
S1_replace_SM,2025-12-26,0.13058791990264712,50,0.9230769230769231
S2_agent_prop,2020-01-03,-0.1366028253901838,50,
S2_agent_prop,2020-01-10,-0.08274649142875473,50,0.7543859649122807
S2_agent_prop,2020-01-17,-0.10838106957354336,50,0.9230769230769231
S2_agent_prop,2020-01-20,-0.09871173686982805,50,0.9607843137254902
S2_agent_prop,2020-01-31,-0.010454834456894418,50,0.9230769230769231
S2_agent_prop,2020-02-07,0.009776981625526504,50,0.9607843137254902
S2_agent_prop,2020-02-14,-0.04334890451429182,50,0.5625
S2_agent_prop,2020-02-21,-0.00812492272846699,50,1.0
S2_agent_prop,2020-02-27,0.07391140306587139,50,0.8867924528301887
S2_agent_prop,2020-03-06,0.09044540104330306,50,0.9230769230769231
S2_agent_prop,2020-03-13,0.3151067929356208,50,0.6666666666666666
S2_agent_prop,2020-03-20,0.5271125053323906,50,0.8867924528301887
S2_agent_prop,2020-03-27,0.4252360246794573,50,0.8867924528301887
S2_agent_prop,2020-04-01,0.412982144317127,50,0.5873015873015873
S2_agent_prop,2020-04-10,0.4623214062858368,50,0.7241379310344828
S2_agent_prop,2020-04-17,0.34531250010583436,50,0.8518518518518519
S2_agent_prop,2020-04-24,0.37920822859858305,50,0.9607843137254902
S2_agent_prop,2020-04-30,0.2218638268381593,50,0.8518518518518519
S2_agent_prop,2020-05-08,0.24711313978659263,50,0.9607843137254902
S2_agent_prop,2020-05-15,0.21439654016905707,50,0.5625
S2_agent_prop,2020-05-22,0.19479549022629225,50,0.8518518518518519
S2_agent_prop,2020-05-29,0.14931091753938303,50,0.8867924528301887
S2_agent_prop,2020-06-05,0.07795710571397586,50,0.9230769230769231
S2_agent_prop,2020-06-12,0.07588779113581379,50,0.7857142857142857
S2_agent_prop,2020-06-19,0.06193175455389852,50,0.8867924528301887
S2_agent_prop,2020-06-24,0.053626362317834124,50,0.9230769230769231
S2_agent_prop,2020-07-03,-0.052208856903644525,50,0.639344262295082
S2_agent_prop,2020-07-10,-0.020999386973437083,50,0.6949152542372882
S2_agent_prop,2020-07-17,0.01738976561519931,50,0.8518518518518519
S2_agent_prop,2020-07-24,0.0019324728866156283,50,0.9230769230769231
S2_agent_prop,2020-07-31,-0.027826004627153327,50,0.9230769230769231
S2_agent_prop,2020-08-07,-0.06369955405120034,50,0.8867924528301887
S2_agent_prop,2020-08-14,-0.01278077401006349,50,0.35135135135135137
S2_agent_prop,2020-08-21,0.062297123473069434,50,0.8181818181818182
S2_agent_prop,2020-08-28,0.0473883623402207,50,0.9607843137254902
S2_agent_prop,2020-09-04,0.13277634458287013,50,0.8867924528301887
S2_agent_prop,2020-09-11,0.1758104540116189,50,0.7241379310344828
S2_agent_prop,2020-09-18,0.09804077649286363,50,0.8181818181818182
S2_agent_prop,2020-09-25,0.18220449587588455,50,0.8181818181818182
S2_agent_prop,2020-09-30,0.15860068947531392,50,0.4084507042253521
S2_agent_prop,2020-10-08,0.13890703892439904,50,0.9607843137254902
S2_agent_prop,2020-10-16,0.15034674685618366,50,0.6949152542372882
S2_agent_prop,2020-10-23,0.12628940318375448,50,0.8867924528301887
S2_agent_prop,2020-10-30,0.19326909516929602,50,0.9607843137254902
S2_agent_prop,2020-11-06,0.07579059126891619,50,0.8867924528301887
S2_agent_prop,2020-11-13,0.15060035461021548,50,0.6949152542372882
S2_agent_prop,2020-11-20,0.18876472001669645,50,0.5625
S2_agent_prop,2020-11-27,0.11093745826824032,50,0.9230769230769231
S2_agent_prop,2020-12-04,0.11557517443829378,50,0.8518518518518519
S2_agent_prop,2020-12-11,0.15825439558158358,50,0.7241379310344828
S2_agent_prop,2020-12-18,0.19544447186998837,50,0.8518518518518519
S2_agent_prop,2020-12-25,0.2542406622371348,50,0.8181818181818182
S2_agent_prop,2020-12-31,0.36408187565552275,50,0.5625
S2_agent_prop,2021-01-08,0.3508987759728071,50,0.8518518518518519
S2_agent_prop,2021-01-15,0.3504065137385115,50,0.7543859649122807
S2_agent_prop,2021-01-22,0.2975139252394732,50,0.8518518518518519
S2_agent_prop,2021-01-29,0.34406298329661555,50,0.9230769230769231
S2_agent_prop,2021-02-05,0.21749786313421413,50,0.7857142857142857
S2_agent_prop,2021-02-19,0.1928279737775612,50,0.5625
S2_agent_prop,2021-02-26,0.27691161866679065,50,0.9230769230769231
S2_agent_prop,2021-03-05,0.36905016394655904,50,0.9607843137254902
S2_agent_prop,2021-03-12,0.2996571985715867,50,0.9230769230769231
S2_agent_prop,2021-03-19,0.3197331767284415,50,0.8181818181818182
S2_agent_prop,2021-03-26,0.3662973220962879,50,0.8867924528301887
S2_agent_prop,2021-04-01,0.38572896664388123,50,0.47058823529411764
S2_agent_prop,2021-04-09,0.3176478990271343,50,0.8181818181818182
S2_agent_prop,2021-04-16,0.2633853834257915,50,0.8181818181818182
S2_agent_prop,2021-04-23,0.21388775910359958,50,0.8867924528301887
S2_agent_prop,2021-04-29,0.17480562072042308,50,0.9230769230769231
S2_agent_prop,2021-05-07,0.25534596045791597,50,0.8867924528301887
S2_agent_prop,2021-05-14,0.36378463008052575,50,0.6949152542372882
S2_agent_prop,2021-05-21,0.23658544955335375,50,0.4925373134328358
S2_agent_prop,2021-05-28,0.10192393817710618,50,0.8867924528301887
S2_agent_prop,2021-06-04,0.09340545006438625,50,0.7857142857142857
S2_agent_prop,2021-06-11,0.04736161279770386,50,0.7857142857142857
S2_agent_prop,2021-06-18,0.0009420430017005343,50,0.8181818181818182
S2_agent_prop,2021-06-25,-0.031223960935866494,50,0.9230769230769231
S2_agent_prop,2021-07-02,-0.08838119598069977,50,0.4925373134328358
S2_agent_prop,2021-07-09,-0.1598644330608877,50,0.9230769230769231
S2_agent_prop,2021-07-16,-0.19843422825773388,50,0.8518518518518519
S2_agent_prop,2021-07-23,-0.15759890914708763,50,0.8181818181818182
S2_agent_prop,2021-07-30,-0.12388627971417517,50,0.9230769230769231
S2_agent_prop,2021-08-06,-0.10954746489078286,50,0.9230769230769231
S2_agent_prop,2021-08-13,-0.032781070425938946,50,0.7857142857142857
S2_agent_prop,2021-08-20,0.08836848980557584,50,0.5151515151515151
S2_agent_prop,2021-08-27,0.03680704899064022,50,0.7857142857142857
S2_agent_prop,2021-09-03,0.035056459775509266,50,0.9230769230769231
S2_agent_prop,2021-09-10,0.05973003848671105,50,0.8518518518518519
S2_agent_prop,2021-09-17,0.048937569929637964,50,0.9230769230769231
S2_agent_prop,2021-09-24,0.06433289521332661,50,0.9607843137254902
S2_agent_prop,2021-10-01,0.20409239446423416,50,0.5625
S2_agent_prop,2021-10-08,0.17365732065432515,50,0.8518518518518519
S2_agent_prop,2021-10-15,0.14245609913973672,50,0.9607843137254902
S2_agent_prop,2021-10-22,0.08172400042295885,50,0.8518518518518519
S2_agent_prop,2021-10-29,-0.005275804335100838,50,0.8518518518518519
S2_agent_prop,2021-11-05,0.0328746463326235,50,0.8181818181818182
S2_agent_prop,2021-11-12,0.007681823712807378,50,0.8518518518518519
S2_agent_prop,2021-11-19,-0.015474092145819794,50,0.6666666666666666
S2_agent_prop,2021-11-26,0.01400499629928023,50,0.8518518518518519
S2_agent_prop,2021-12-03,-0.046942758120827204,50,0.8181818181818182
S2_agent_prop,2021-12-10,-0.0717216598925404,50,0.7857142857142857
S2_agent_prop,2021-12-17,-0.058335144702537686,50,0.9607843137254902
S2_agent_prop,2021-12-24,-0.10003514633401484,50,0.9230769230769231
S2_agent_prop,2021-12-30,-0.13708662856457113,50,0.9607843137254902
S2_agent_prop,2022-01-07,-0.07016077104986088,50,0.5151515151515151
S2_agent_prop,2022-01-14,-0.049322230820143594,50,0.8518518518518519
S2_agent_prop,2022-01-21,-0.07377888467621883,50,0.8518518518518519
S2_agent_prop,2022-01-26,-0.00996692054703456,50,0.8867924528301887
S2_agent_prop,2022-02-11,-0.1628113735571896,50,0.8181818181818182
S2_agent_prop,2022-02-18,-0.1286242670408142,50,0.5625
S2_agent_prop,2022-02-25,-0.09421850891735506,50,0.8181818181818182
S2_agent_prop,2022-03-04,-0.08320942736308946,50,0.9607843137254902
S2_agent_prop,2022-03-11,-0.03837964197800531,50,0.7857142857142857
S2_agent_prop,2022-03-18,-0.13530726270483942,50,0.9230769230769231
S2_agent_prop,2022-03-25,-0.20635679659781062,50,0.8518518518518519
S2_agent_prop,2022-04-01,-0.2493779331247039,50,0.3888888888888889
S2_agent_prop,2022-04-08,-0.25683428280742066,50,0.9607843137254902
S2_agent_prop,2022-04-15,-0.268565585715921,50,0.8867924528301887
S2_agent_prop,2022-04-22,-0.213240176608566,50,0.9230769230769231
S2_agent_prop,2022-04-29,-0.1770359790444198,50,0.9230769230769231
S2_agent_prop,2022-05-06,-0.19304874748071468,50,0.9230769230769231
S2_agent_prop,2022-05-13,-0.17474324356178741,50,0.7241379310344828
S2_agent_prop,2022-05-20,-0.1536811718232101,50,0.6129032258064516
S2_agent_prop,2022-05-27,-0.1377211613184105,50,0.9230769230769231
S2_agent_prop,2022-06-02,-0.1769066305272213,50,0.8867924528301887
S2_agent_prop,2022-06-10,-0.19851929091782558,50,0.7857142857142857
S2_agent_prop,2022-06-17,-0.11479882808313324,50,0.8518518518518519
S2_agent_prop,2022-06-24,-0.10835339806018819,50,0.9230769230769231
S2_agent_prop,2022-07-01,-0.039184906287353945,50,0.5873015873015873
S2_agent_prop,2022-07-08,-0.07809758195148038,50,0.9230769230769231
S2_agent_prop,2022-07-15,-0.06571644745116688,50,0.8181818181818182
S2_agent_prop,2022-07-22,-0.1399566654121768,50,0.7543859649122807
S2_agent_prop,2022-07-29,-0.16450336779686048,50,0.8867924528301887
S2_agent_prop,2022-08-05,-0.11011747644908111,50,0.8518518518518519
S2_agent_prop,2022-08-12,-0.10684198701447338,50,0.7543859649122807
S2_agent_prop,2022-08-19,-0.0569725153840449,50,0.5873015873015873
S2_agent_prop,2022-08-26,-0.06487858023159776,50,0.8867924528301887
S2_agent_prop,2022-09-02,-0.007704922845610616,50,1.0
S2_agent_prop,2022-09-08,0.056073946817576804,50,0.9607843137254902
S2_agent_prop,2022-09-16,0.0342794250951646,50,0.7543859649122807
S2_agent_prop,2022-09-23,0.06496313564888609,50,0.8867924528301887
S2_agent_prop,2022-09-30,0.09439531029042508,50,0.42857142857142855
S2_agent_prop,2022-10-07,0.056880932645931415,50,0.8867924528301887
S2_agent_prop,2022-10-14,0.15604102437961337,50,0.7857142857142857
S2_agent_prop,2022-10-21,0.19442641827137194,50,0.8867924528301887
S2_agent_prop,2022-10-28,0.2694852556159879,50,0.8518518518518519
S2_agent_prop,2022-11-04,0.20997075298553078,50,0.8518518518518519
S2_agent_prop,2022-11-11,0.10422228344258214,50,0.6949152542372882
S2_agent_prop,2022-11-18,0.08116940570881372,50,0.5625
S2_agent_prop,2022-11-25,0.0977014388272234,50,0.7857142857142857
S2_agent_prop,2022-12-02,0.03795001099743658,50,0.7857142857142857
S2_agent_prop,2022-12-09,0.06769196187375966,50,0.8867924528301887
S2_agent_prop,2022-12-16,0.12712212107940402,50,0.7543859649122807
S2_agent_prop,2022-12-23,0.16329030338947237,50,0.8867924528301887
S2_agent_prop,2022-12-30,0.2008298784455752,50,0.9230769230769231
S2_agent_prop,2023-01-06,0.22129269049126088,50,0.47058823529411764
S2_agent_prop,2023-01-13,0.12016433133288378,50,0.6666666666666666
S2_agent_prop,2023-01-17,0.12483790304051434,50,0.9607843137254902
S2_agent_prop,2023-02-03,0.1100551841882152,50,0.8181818181818182
S2_agent_prop,2023-02-10,0.07226546604279331,50,0.7241379310344828
S2_agent_prop,2023-02-17,0.1112140667454708,50,0.6129032258064516
S2_agent_prop,2023-02-24,0.1373281503303149,50,0.8867924528301887
S2_agent_prop,2023-03-03,0.13099993161829301,50,0.9230769230769231
S2_agent_prop,2023-03-10,0.15761001718161352,50,0.6666666666666666
S2_agent_prop,2023-03-17,0.22318765865835263,50,0.8867924528301887
S2_agent_prop,2023-03-24,0.14545951377210176,50,0.8867924528301887
S2_agent_prop,2023-03-31,0.09210306920089792,50,0.35135135135135137
