stock_id,entry_date,entry,atr_pct,ma20w,ma20_gap,atr_threshold_B,sl_A,sl_B,triggered_A,triggered_B,trig_ret_A,trig_ret_B,fwd20_max_gain,fwd20_end_ret,rr_A,rr_B,false_stop_A,false_stop_B
1102,2024-05-29,42.8,2.178,41.48,0.0308,0.0327,41.48,39.38,1,0,-0.0374,,0.0479,0.0245,1.56,0.6,1,0
1210,2023-08-04,56.7,4.523,53.15,0.0625,0.0678,53.15,52.16,1,0,-0.067,,0.0388,-0.03,0.62,0.49,1,0
1210,2023-08-09,55.4,4.732,53.15,0.0405,0.071,53.15,50.97,1,0,-0.0451,,0.0126,-0.0108,0.31,0.16,1,0
1215,2025-10-23,134.0,3.838,127.45,0.0489,0.0576,127.45,123.28,0,0,,,0.0485,0.0149,0.99,0.61,0,0
1215,2025-10-30,137.0,4.249,128.5,0.062,0.0637,128.5,126.04,0,0,,,0.0584,0.0328,0.94,0.73,0,0
1215,2025-10-31,137.0,4.249,129.75,0.0529,0.0637,129.75,126.04,0,0,,,0.0584,0.0438,1.1,0.73,0,0
1215,2025-11-03,138.0,4.063,129.75,0.0598,0.0609,129.75,126.96,0,0,,,0.0507,0.0471,0.85,0.63,0,0
1215,2025-11-10,136.5,3.585,131.07,0.0397,0.0538,131.07,125.58,0,0,,,0.0623,0.044,1.57,0.78,0,0
1215,2025-11-11,136.0,3.493,131.07,0.0362,0.0524,131.07,125.12,0,0,,,0.0662,0.0515,1.83,0.83,0,0
1215,2025-11-18,136.0,2.468,131.7,0.0316,0.037,131.7,125.12,0,0,,,0.0662,0.0368,2.09,0.83,0,0
1215,2025-11-20,136.0,2.679,131.7,0.0316,0.0402,131.7,125.12,0,0,,,0.0662,0.0,2.09,0.83,0,0
1215,2025-11-24,136.5,2.643,132.25,0.0311,0.0396,132.25,125.58,0,0,,,0.0623,-0.0073,2.0,0.78,0,0
1216,2024-08-13,82.7,3.533,80.12,0.0312,0.053,80.12,76.08,0,0,,,0.052,0.052,1.67,0.65,0,0
1216,2024-08-14,82.7,3.42,80.12,0.0312,0.0513,80.12,76.08,0,0,,,0.052,0.0411,1.67,0.65,0,0
1216,2025-12-26,80.5,2.413,77.64,0.0355,0.0362,77.64,74.06,1,0,-0.0422,,-0.0112,-0.0422,-0.31,-0.14,0,0
1301,2021-10-28,108.0,2.976,104.13,0.0358,0.0446,104.13,99.36,1,0,-0.0417,,0.0185,-0.0278,0.52,0.23,1,0
1301,2025-07-17,37.75,2.971,36.37,0.0364,0.0446,36.37,34.73,0,0,,,0.1298,0.053,3.56,1.62,0,0
1301,2025-08-04,37.85,5.265,36.54,0.0346,0.079,36.54,34.82,0,0,,,0.0766,0.0251,2.21,0.96,0,0
1301,2025-08-06,38.4,5.246,36.54,0.0484,0.0787,36.54,35.33,0,0,,,0.0612,-0.0169,1.26,0.76,0,0
1301,2025-08-07,38.2,4.974,36.54,0.0435,0.0746,36.54,35.14,0,0,,,0.0668,0.0013,1.54,0.83,0,0
1301,2025-08-11,38.45,4.979,36.46,0.0516,0.0747,36.46,35.37,0,0,,,0.0598,-0.0078,1.16,0.75,0,0
1301,2025-08-13,39.3,5.071,36.46,0.0721,0.0761,36.46,36.16,0,0,,,0.0369,-0.0293,0.51,0.46,0,0
1301,2025-08-14,39.3,4.889,36.46,0.0721,0.0733,36.46,36.16,0,0,,,0.0369,-0.0471,0.51,0.46,0,0
1301,2025-08-19,39.2,4.938,36.58,0.0669,0.0741,36.58,36.06,0,0,,,0.0395,-0.0434,0.59,0.49,0,0
1301,2025-08-20,38.1,4.649,36.58,0.04,0.0697,36.58,35.05,0,0,,,0.0696,-0.0184,1.74,0.87,0,0
1301,2025-08-29,38.95,3.75,36.89,0.0529,0.0563,36.89,35.83,0,0,,,-0.0013,-0.0141,-0.02,-0.02,0,0
1301,2025-09-01,38.8,3.479,36.89,0.0492,0.0522,36.89,35.7,0,0,,,0.0026,-0.0064,0.05,0.03,0,0
1301,2025-09-02,38.05,3.482,36.89,0.0305,0.0522,36.89,35.01,0,0,,,0.0223,0.0053,0.73,0.28,0,0
1301,2025-09-04,38.25,3.305,36.89,0.0356,0.0496,36.89,35.19,1,0,-0.0418,,0.017,-0.0418,0.48,0.21,1,0
1301,2025-10-08,38.75,2.461,37.45,0.0335,0.0369,37.45,35.65,1,0,-0.0361,,0.0374,-0.0039,1.12,0.47,1,0
1301,2025-10-27,40.0,3.304,38.05,0.0488,0.0496,38.05,36.8,1,0,-0.0575,,0.0775,0.0125,1.59,0.97,1,0
1301,2025-10-28,39.7,3.311,38.05,0.0416,0.0497,38.05,36.52,1,0,-0.0504,,0.0856,-0.0202,2.06,1.07,1,0
1301,2025-11-11,39.9,3.061,38.34,0.0392,0.0459,38.34,36.71,0,0,,,0.099,0.01,2.52,1.24,0,0
1301,2025-11-19,40.05,3.942,38.7,0.0337,0.0591,38.7,36.85,0,0,,,0.0949,-0.0037,2.81,1.19,0,0
1301,2025-11-24,40.5,4.268,38.89,0.0399,0.064,38.89,37.26,0,0,,,0.0827,-0.0086,2.07,1.03,0,0
1301,2025-11-27,41.55,4.452,38.89,0.0641,0.0668,38.89,38.23,0,0,,,0.0554,-0.0433,0.86,0.69,0,0
1301,2025-11-28,41.65,4.416,39.27,0.0572,0.0662,39.27,38.32,0,0,,,0.0528,-0.0516,0.92,0.66,0,0
1301,2025-12-01,41.9,4.211,39.27,0.0628,0.0632,39.27,38.55,1,0,-0.0668,,0.0465,-0.0668,0.74,0.58,1,0
1301,2025-12-15,40.9,3.406,39.47,0.035,0.0511,39.47,37.63,1,0,-0.044,,-0.0183,-0.0465,-0.52,-0.23,0,0
1303,2025-07-23,31.65,3.092,30.29,0.043,0.0464,30.29,29.12,0,0,,,0.4613,0.3365,10.74,5.77,0,0
1319,2021-07-28,37.3,3.007,35.74,0.0418,0.0451,35.74,34.32,1,1,-0.0536,-0.0845,0.0,-0.0804,0.0,0.0,1,1
1319,2021-07-29,37.3,3.016,35.74,0.0418,0.0452,35.74,34.32,1,1,-0.0536,-0.0845,-0.0214,-0.0871,-0.51,-0.27,0,0
1319,2022-09-28,49.2,4.653,47.29,0.0389,0.0698,47.29,45.26,1,1,-0.0508,-0.0823,0.0112,-0.061,0.29,0.14,1,1
1319,2022-09-29,49.75,4.415,47.29,0.0495,0.0662,47.29,45.77,1,1,-0.0613,-0.0925,-0.0141,-0.0985,-0.28,-0.18,0,0
1319,2023-07-24,51.9,3.152,49.49,0.0465,0.0473,49.49,47.75,0,0,,,0.1946,0.1792,4.18,2.43,0,0
1319,2023-12-19,78.0,4.093,73.96,0.0518,0.0614,73.96,71.76,1,0,-0.0526,,-0.0064,-0.0192,-0.12,-0.08,0,0
1319,2023-12-20,77.5,4.147,73.96,0.0457,0.0622,73.96,71.3,1,0,-0.0465,,0.0013,0.0013,0.03,0.02,1,0
1319,2024-01-23,80.2,2.494,77.42,0.0347,0.0374,77.42,73.78,0,0,,,0.2531,0.2531,7.29,3.16,0,0
1319,2024-05-31,112.5,5.111,106.78,0.0508,0.0767,106.78,103.5,0,0,,,0.0933,-0.04,1.84,1.17,0,0
1319,2024-06-06,114.0,4.699,106.78,0.0633,0.0705,106.78,104.88,0,0,,,0.0789,-0.0395,1.25,0.99,0,0
1319,2024-06-07,114.5,4.148,108.67,0.0509,0.0622,108.67,105.34,1,0,-0.0568,,0.0742,-0.0742,1.46,0.93,1,0
1319,2024-06-21,117.5,3.891,111.98,0.0469,0.0584,111.98,108.1,1,1,-0.0553,-0.0809,-0.0383,-0.1685,-0.82,-0.48,0,0
1319,2024-09-20,112.0,4.241,105.08,0.0617,0.0636,105.08,103.04,1,1,-0.0759,-0.0848,-0.0089,-0.0536,-0.14,-0.11,0,0
1319,2024-09-23,111.0,4.337,105.08,0.0533,0.0651,105.08,102.12,1,0,-0.0676,,-0.009,-0.0405,-0.17,-0.11,0,0
1319,2024-09-24,110.0,4.539,105.08,0.0447,0.0681,105.08,101.2,1,0,-0.0591,,-0.0045,-0.0227,-0.1,-0.06,0,0
1319,2024-09-25,109.5,4.371,105.08,0.0403,0.0656,105.08,100.74,1,0,-0.0548,,-0.0046,-0.0411,-0.11,-0.06,0,0
1319,2024-09-26,109.0,4.292,105.08,0.0359,0.0644,105.08,100.28,1,0,-0.0505,,-0.0092,-0.0275,-0.26,-0.11,0,0
1319,2024-10-15,108.0,3.638,103.56,0.0411,0.0546,103.56,99.36,0,0,,,0.0139,-0.0185,0.34,0.17,0,0
1319,2024-10-24,106.5,3.085,103.13,0.0316,0.0463,103.13,97.98,0,0,,,0.0657,0.0329,2.08,0.82,0,0
1319,2024-10-25,107.5,3.123,102.78,0.0439,0.0468,102.78,98.9,0,0,,,0.0558,0.0326,1.27,0.7,0,0
1319,2024-10-29,106.0,2.931,102.78,0.0303,0.044,102.78,97.52,0,0,,,0.0849,0.0802,2.8,1.06,0,0
1319,2024-10-30,107.0,2.77,102.78,0.0394,0.0416,102.78,98.44,0,0,,,0.0981,0.0981,2.49,1.23,0,0
1319,2024-11-06,106.5,2.649,102.31,0.0393,0.0397,102.31,97.98,0,0,,,0.1127,0.0986,2.86,1.41,0,0
1319,2024-12-10,110.0,3.929,103.75,0.0568,0.0589,103.75,101.2,0,0,,,0.0545,-0.0136,0.96,0.68,0,0
1319,2024-12-27,110.5,3.458,106.71,0.0343,0.0519,106.71,101.66,0,0,,,0.0498,0.0498,1.45,0.62,0,0
1319,2024-12-31,112.0,3.38,106.71,0.0472,0.0507,106.71,103.04,0,0,,,0.0491,0.0491,1.04,0.61,0,0
1319,2025-01-07,112.5,2.952,107.69,0.0428,0.0443,107.69,103.5,0,0,,,0.0444,0.0267,1.04,0.56,0,0
1319,2025-01-14,113.5,3.147,108.62,0.043,0.0472,108.62,104.42,1,0,-0.0485,,0.0352,-0.0264,0.82,0.44,1,0
1319,2025-01-15,113.0,3.224,108.62,0.0388,0.0484,108.62,103.96,1,0,-0.0442,,0.0398,-0.0088,1.03,0.5,1,0
1326,2025-07-23,26.8,3.518,25.44,0.0507,0.0528,25.44,24.66,0,0,,,0.153,0.153,3.02,1.91,0,0
1326,2025-07-24,26.7,3.745,25.44,0.0471,0.0562,25.44,24.56,0,0,,,0.161,0.161,3.42,2.01,0,0
1326,2025-07-25,26.65,3.752,25.32,0.0499,0.0563,25.32,24.52,0,0,,,0.1632,0.1614,3.27,2.04,0,0
1326,2025-07-29,26.95,4.466,25.32,0.0605,0.067,25.32,24.79,0,0,,,0.1503,0.1317,2.48,1.88,0,0
1326,2025-08-04,26.3,5.866,25.32,0.0373,0.088,25.32,24.2,0,0,,,0.1787,0.1521,4.8,2.23,0,0
1326,2025-08-06,26.75,5.794,25.32,0.0535,0.0869,25.32,24.61,0,0,,,0.1589,0.0729,2.97,1.99,0,0
1326,2025-08-07,26.8,5.41,25.32,0.0552,0.0812,25.32,24.66,0,0,,,0.1567,0.0821,2.84,1.96,0,0
1326,2025-08-08,26.8,5.251,25.23,0.0587,0.0788,25.23,24.66,0,0,,,0.1567,0.0653,2.67,1.96,0,0
1326,2025-10-03,27.5,3.117,26.61,0.0325,0.0468,26.61,25.3,0,0,,,0.1236,0.0109,3.81,1.55,0,0
1326,2025-10-31,29.2,3.914,27.67,0.0522,0.0587,27.67,26.86,0,0,,,0.2192,0.1438,4.2,2.74,0,0
1326,2025-11-03,28.75,3.789,27.67,0.0374,0.0568,27.67,26.45,0,0,,,0.2383,0.1704,6.37,2.98,0,0
1326,2025-11-07,29.1,3.768,28.01,0.0375,0.0565,28.01,26.77,0,0,,,0.2234,0.1632,5.95,2.79,0,0
1326,2025-11-10,29.3,3.73,28.01,0.0441,0.0559,28.01,26.96,0,0,,,0.215,0.1416,4.87,2.69,0,0
1326,2025-11-25,30.85,5.638,28.93,0.0622,0.0846,28.93,28.38,0,0,,,0.154,0.0697,2.47,1.92,0,0
1326,2025-12-11,31.7,4.214,29.91,0.0563,0.0632,29.91,29.16,0,0,,,0.0662,0.0126,1.18,0.83,0,0
1326,2025-12-12,31.9,4.086,30.18,0.054,0.0613,30.18,29.35,0,0,,,0.0596,0.0063,1.1,0.74,0,0
1326,2025-12-17,32.05,4.368,30.18,0.0584,0.0655,30.18,29.49,0,0,,,0.0296,0.0016,0.51,0.37,0,0
1326,2025-12-18,31.7,4.36,30.18,0.048,0.0654,30.18,29.16,0,0,,,0.041,0.0126,0.85,0.51,0,0
1326,2025-12-19,32.3,4.202,30.35,0.0604,0.063,30.35,29.72,0,0,,,0.0217,-0.0062,0.36,0.27,0,0
1326,2025-12-26,32.05,3.399,30.61,0.0449,0.051,30.61,29.49,0,0,,,0.0078,0.0016,0.17,0.1,0,0
1326,2025-12-29,32.05,3.388,30.61,0.0449,0.0508,30.61,29.49,0,0,,,0.0078,0.0016,0.17,0.1,0,0
1402,2022-09-28,32.35,2.274,31.29,0.0329,0.0341,31.29,29.76,1,0,-0.0433,,0.0108,-0.0093,0.33,0.14,1,0
1402,2022-09-30,32.35,2.329,31.35,0.0308,0.0349,31.35,29.76,1,0,-0.0309,,-0.0062,-0.0062,-0.2,-0.08,0,0
1402,2022-12-01,32.65,2.363,31.58,0.0327,0.0354,31.58,30.04,1,0,-0.0413,,0.0168,-0.0291,0.52,0.21,1,0
1402,2024-08-01,35.15,2.825,33.98,0.0333,0.0424,33.98,32.34,1,0,-0.0555,,0.0555,0.0356,1.67,0.69,1,0
1402,2024-08-13,35.5,2.616,34.2,0.0366,0.0392,34.2,32.66,0,0,,,0.0451,0.0225,1.23,0.56,0,0
1402,2024-08-15,35.45,2.811,34.2,0.0353,0.0422,34.2,32.61,0,0,,,0.0465,0.0409,1.32,0.58,0,0
1402,2024-08-23,36.0,2.887,34.56,0.0401,0.0433,34.56,33.12,0,0,,,0.0319,0.0194,0.8,0.4,0,0
1402,2024-08-26,36.0,2.718,34.56,0.0401,0.0408,34.56,33.12,0,0,,,0.0319,0.0306,0.8,0.4,0,0
1402,2024-09-06,36.1,2.335,35.0,0.0305,0.035,35.0,33.21,0,0,,,0.0803,0.0346,2.64,1.0,0,0
1402,2024-09-09,36.1,2.414,35.0,0.0305,0.0362,35.0,33.21,0,0,,,0.0803,0.0097,2.64,1.0,0,0
1402,2024-09-10,36.3,2.43,35.0,0.0358,0.0365,35.0,33.4,0,0,,,0.0744,0.0193,2.08,0.93,0,0
1402,2024-10-17,37.05,2.728,35.89,0.0312,0.0409,35.89,34.09,1,0,-0.0432,,0.027,-0.0553,0.87,0.34,1,0
1402,2024-11-04,37.45,2.069,36.3,0.0308,0.031,36.3,34.45,1,1,-0.0534,-0.0895,0.02,-0.0881,0.65,0.25,1,1
1402,2024-11-20,37.55,2.768,36.29,0.0335,0.0415,36.29,34.55,1,1,-0.0479,-0.0919,0.0173,-0.1198,0.52,0.22,1,1
1402,2024-11-21,37.8,2.787,36.29,0.0399,0.0418,36.29,34.78,1,1,-0.0542,-0.0979,0.0106,-0.1217,0.27,0.13,1,1
1476,2021-01-15,405.5,3.479,390.1,0.038,0.0522,390.1,373.06,0,0,,,0.0863,0.0863,2.27,1.08,0,0
1476,2021-01-18,403.0,3.474,390.1,0.032,0.0521,390.1,370.76,0,0,,,0.1067,0.1067,3.33,1.33,0,0
1476,2021-01-21,405.0,3.342,390.1,0.0368,0.0501,390.1,372.6,0,0,,,0.1012,0.0444,2.75,1.27,0,0
1476,2021-01-22,406.0,3.281,391.88,0.0348,0.0492,391.88,373.52,0,0,,,0.0985,0.0505,2.83,1.23,0,0
1476,2021-01-25,405.5,3.285,391.88,0.0336,0.0493,391.88,373.06,0,0,,,0.0999,0.037,2.97,1.25,0,0
1476,2021-01-27,409.5,2.878,391.88,0.043,0.0432,391.88,376.74,0,0,,,0.0891,0.0635,2.07,1.11,0,0
1476,2021-07-21,590.0,3.789,565.65,0.0413,0.0568,565.65,542.8,1,1,-0.0644,-0.0898,0.0508,-0.0847,1.23,0.64,1,1
1476,2021-07-22,591.0,3.626,565.65,0.0429,0.0544,565.65,543.72,1,1,-0.066,-0.0914,0.0491,-0.1371,1.14,0.61,1,1
1476,2021-07-23,606.0,3.489,574.42,0.0521,0.0523,574.42,557.52,1,1,-0.0561,-0.0891,0.0231,-0.1172,0.44,0.29,1,1
1476,2021-07-26,600.0,3.44,574.42,0.0426,0.0516,574.42,552.0,1,1,-0.0467,-0.08,0.0333,-0.095,0.78,0.42,1,1
1476,2021-07-27,600.0,3.357,574.42,0.0426,0.0504,574.42,552.0,1,1,-0.0467,-0.08,0.0333,-0.0967,0.78,0.42,1,1
1476,2021-11-08,620.0,2.707,596.15,0.0385,0.0406,596.15,570.4,1,0,-0.05,,0.0694,-0.0435,1.8,0.87,1,0
1476,2021-11-23,622.0,3.158,594.0,0.045,0.0474,594.0,572.24,1,0,-0.0531,,0.0113,-0.0032,0.25,0.14,1,0
1476,2021-12-15,612.0,2.264,592.05,0.0326,0.034,592.05,563.04,0,0,,,0.0556,-0.0033,1.7,0.69,0,0
1476,2021-12-16,612.0,2.288,592.05,0.0326,0.0343,592.05,563.04,0,0,,,0.0556,-0.0114,1.7,0.69,0,0
1476,2021-12-20,611.0,2.186,592.05,0.031,0.0328,592.05,562.12,0,0,,,0.0573,0.0147,1.85,0.72,0,0
1476,2022-01-12,623.0,2.66,602.1,0.0335,0.0399,602.1,573.16,1,0,-0.0353,,-0.0048,-0.0546,-0.14,-0.06,0,0
1476,2022-09-12,482.0,3.312,458.25,0.0493,0.0497,458.25,443.44,1,1,-0.0633,-0.0975,0.0083,-0.1743,0.17,0.1,1,1
1476,2022-11-11,447.0,2.717,429.82,0.0384,0.0407,429.82,411.24,0,0,,,0.0738,0.0738,1.92,0.92,0,0
1476,2022-11-24,445.0,2.528,431.48,0.0304,0.0379,431.48,409.4,0,0,,,0.0933,0.0933,3.07,1.17,0,0
1476,2022-12-13,451.0,2.851,436.68,0.0318,0.0428,436.68,414.92,0,0,,,0.1009,0.0665,3.18,1.26,0,0
1476,2022-12-14,455.5,2.838,436.68,0.0413,0.0426,436.68,419.06,0,0,,,0.09,0.0527,2.18,1.13,0,0
1476,2023-06-21,500.0,2.329,482.65,0.0347,0.0349,482.65,460.0,0,0,,,0.046,0.046,1.33,0.57,0,0
1476,2023-06-30,499.5,2.46,483.38,0.0323,0.0369,483.38,459.54,0,0,,,0.1111,0.0951,3.44,1.39,0,0
1476,2023-07-06,499.5,2.839,483.38,0.0323,0.0426,483.38,459.54,0,0,,,0.1111,0.0971,3.44,1.39,0,0
1476,2023-07-18,500.0,2.371,484.23,0.0315,0.0356,484.23,460.0,0,0,,,0.11,-0.012,3.49,1.38,0,0
1476,2023-10-24,525.0,2.381,506.75,0.0348,0.0357,506.75,483.0,1,0,-0.0362,,0.1295,0.0895,3.73,1.62,1,0
1476,2024-03-14,579.0,2.541,557.7,0.0368,0.0381,557.7,532.68,1,1,-0.0466,-0.0898,-0.0086,-0.114,-0.23,-0.11,0,0
1476,2024-06-07,551.0,2.787,530.33,0.0375,0.0418,530.33,506.92,1,1,-0.0436,-0.0989,-0.0127,-0.0127,-0.34,-0.16,0,0
1476,2024-07-08,544.0,3.099,526.48,0.0322,0.0465,526.48,500.48,1,1,-0.0441,-0.0993,0.0165,-0.0699,0.51,0.21,1,1
1476,2024-07-10,547.0,3.225,526.48,0.0375,0.0484,526.48,503.24,1,1,-0.0494,-0.1042,0.0055,-0.0905,0.15,0.07,1,1
1476,2024-07-15,548.0,3.076,526.77,0.0387,0.0461,526.77,504.16,1,1,-0.0511,-0.1058,0.0036,-0.0858,0.09,0.05,1,1
1476,2024-07-17,548.0,3.037,526.77,0.0387,0.0456,526.77,504.16,1,1,-0.0511,-0.1058,0.0036,-0.0347,0.09,0.05,1,1
1476,2024-07-18,550.0,2.987,526.77,0.0422,0.0448,526.77,506.0,1,1,-0.0545,-0.1091,-0.0036,-0.0545,-0.09,-0.05,0,0
1476,2024-07-19,548.0,2.868,525.98,0.0402,0.043,525.98,504.16,1,1,-0.0511,-0.1058,-0.0128,-0.0566,-0.32,-0.16,0,0
1476,2024-08-01,541.0,2.403,523.58,0.0322,0.036,523.58,497.72,1,1,-0.0943,-0.0943,-0.0037,-0.0296,-0.11,-0.05,0,0
1476,2024-08-21,534.0,4.02,517.6,0.0307,0.0603,517.6,491.28,1,0,-0.0356,,0.0225,0.0225,0.73,0.28,1,0
1476,2024-08-26,539.0,3.287,516.7,0.0414,0.0493,516.7,495.88,1,0,-0.0445,,0.039,0.039,0.94,0.49,1,0
1476,2024-08-27,538.0,3.093,516.7,0.0396,0.0464,516.7,494.96,1,0,-0.0428,,0.0576,0.0576,1.46,0.72,1,0
1476,2024-08-30,536.0,2.918,517.15,0.0352,0.0438,517.15,493.12,1,0,-0.0392,,0.0616,0.0168,1.75,0.77,1,0
1476,2024-09-03,534.0,2.769,517.15,0.0316,0.0415,517.15,491.28,1,0,-0.0356,,0.0655,0.0169,2.08,0.82,1,0
1476,2024-09-30,545.0,2.359,527.15,0.0328,0.0354,527.15,501.4,1,0,-0.0514,,0.033,-0.0514,1.01,0.41,1,0
1476,2024-10-01,544.0,2.285,527.15,0.031,0.0343,527.15,500.48,1,0,-0.0496,,0.0349,-0.0276,1.13,0.44,1,0
1476,2024-10-09,547.0,2.455,529.95,0.0312,0.0368,529.95,503.24,1,0,-0.0548,,0.0603,0.0603,1.94,0.75,1,0
1476,2024-10-16,553.0,2.648,533.73,0.0349,0.0397,533.73,508.76,1,0,-0.0651,,0.0488,-0.0181,1.4,0.61,1,0
1476,2024-10-17,553.0,2.687,533.73,0.0349,0.0403,533.73,508.76,1,0,-0.0651,,0.0488,-0.0199,1.4,0.61,1,0
1476,2024-10-18,558.0,2.522,537.38,0.037,0.0378,537.38,513.36,1,0,-0.0376,,0.0394,-0.0161,1.07,0.49,1,0
1476,2024-10-21,555.0,2.574,537.38,0.0318,0.0386,537.38,510.6,1,0,-0.0324,,0.045,-0.0198,1.42,0.56,1,0
1476,2024-10-22,556.0,2.582,537.38,0.0335,0.0387,537.38,511.52,1,0,-0.0342,,0.0432,-0.0504,1.29,0.54,1,0
1476,2025-07-04,466.0,3.456,446.65,0.0415,0.0518,446.65,428.72,1,1,-0.0483,-0.088,-0.0483,-0.1706,-1.16,-0.6,0,0
1476,2025-09-23,431.5,2.773,414.45,0.0395,0.0416,414.45,396.98,0,0,,,0.0382,-0.0035,0.97,0.48,0,0
1476,2025-10-17,434.0,2.872,416.12,0.0412,0.0431,416.12,399.28,1,0,-0.0484,,0.0415,0.0415,1.01,0.52,1,0
1476,2025-10-21,430.0,2.89,416.12,0.0323,0.0434,416.12,395.6,1,0,-0.0395,,0.0512,0.0058,1.59,0.64,1,0
1476,2025-10-28,433.5,2.842,417.45,0.037,0.0426,417.45,398.82,1,0,-0.0473,,0.0427,-0.0311,1.15,0.53,1,0
1476,2025-11-13,438.0,3.156,418.85,0.0437,0.0473,418.85,402.96,1,1,-0.0502,-0.0902,0.032,-0.1119,0.73,0.4,1,1
1476,2025-11-24,436.5,4.435,417.85,0.0427,0.0665,417.85,401.58,1,1,-0.047,-0.0871,0.0046,-0.1065,0.11,0.06,1,1
1476,2025-11-26,431.5,4.618,417.85,0.0316,0.0693,417.85,396.98,1,1,-0.0359,-0.0892,0.0162,-0.1054,0.51,0.2,1,1
1476,2025-11-28,438.5,3.983,419.98,0.0422,0.0597,419.98,403.42,1,1,-0.0445,-0.0912,-0.016,-0.1231,-0.38,-0.2,0,0
1477,2021-01-29,184.31,2.843,178.68,0.0306,0.0426,178.68,169.57,0,0,,,0.1569,0.1569,5.13,1.96,0,0
1477,2021-02-01,186.27,2.857,178.68,0.0408,0.0429,178.68,171.37,0,0,,,0.1553,0.1553,3.81,1.94,0,0
1477,2021-02-02,186.27,2.748,178.68,0.0408,0.0412,178.68,171.37,0,0,,,0.1737,0.1737,4.26,2.17,0,0
1477,2021-07-06,251.96,3.391,241.79,0.0404,0.0509,241.79,231.8,1,1,-0.0447,-0.0817,-0.0097,-0.0895,-0.24,-0.12,0,0
1477,2021-07-07,249.51,3.312,241.79,0.0309,0.0497,241.79,229.55,1,1,-0.0354,-0.0845,-0.0177,-0.0177,-0.57,-0.22,0,0
1477,2021-09-15,254.41,2.367,246.76,0.0301,0.0355,246.76,234.06,1,1,-0.0462,-0.0867,-0.0231,-0.1618,-0.77,-0.29,0,0
1477,2021-12-16,240.2,2.449,231.86,0.0347,0.0367,231.86,220.98,0,0,,,0.049,-0.0184,1.41,0.61,0,0
1477,2022-01-10,243.14,2.419,234.98,0.0336,0.0363,234.98,223.69,1,1,-0.0343,-0.0927,-0.0121,-0.0827,-0.36,-0.15,0,0
1477,2023-12-04,349.02,2.829,334.36,0.042,0.0424,334.36,321.1,1,0,-0.0506,,-0.0042,-0.0309,-0.1,-0.05,0,0
1477,2024-01-16,358.82,2.205,347.4,0.0318,0.0331,347.4,330.12,1,0,-0.0683,,0.0342,0.0273,1.07,0.43,1,0
1477,2024-02-27,365.69,2.068,354.49,0.0306,0.031,354.49,336.43,0,0,,,0.0912,0.0643,2.98,1.14,0,0
1477,2024-03-01,366.18,2.104,355.15,0.0301,0.0316,355.15,336.88,0,0,,,0.0897,-0.0054,2.98,1.12,0,0
1477,2024-04-02,371.08,3.236,357.23,0.0373,0.0485,357.23,341.39,0,0,,,0.0528,0.0172,1.42,0.66,0,0
1477,2024-04-15,372.06,2.786,358.48,0.0365,0.0418,358.48,342.29,0,0,,,0.0501,0.0211,1.37,0.63,0,0
1477,2024-04-19,373.04,2.562,359.58,0.0361,0.0384,359.58,343.2,1,0,-0.0368,,0.0473,-0.0368,1.31,0.59,1,0
1477,2024-05-03,377.45,2.57,363.31,0.0375,0.0385,363.31,347.25,1,0,-0.0481,,0.0078,0.0,0.21,0.1,1,0
1477,2024-08-02,415.69,4.001,391.76,0.0575,0.06,391.76,382.43,1,1,-0.0991,-0.0991,-0.079,-0.0955,-1.37,-0.99,0,0
1477,2025-10-03,273.0,2.473,264.32,0.0318,0.0371,264.32,251.16,0,0,,,0.0659,0.0147,2.07,0.82,0,0
1477,2025-10-27,278.0,2.595,267.35,0.0383,0.0389,267.35,255.76,0,0,,,0.1187,0.1115,3.1,1.48,0,0
1477,2025-10-29,276.0,2.64,267.35,0.0313,0.0396,267.35,253.92,0,0,,,0.163,0.163,5.2,2.04,0,0
1477,2025-11-06,277.5,2.497,268.88,0.0311,0.0375,268.88,255.3,0,0,,,0.1568,0.1153,5.04,1.96,0,0
1477,2025-11-10,283.0,3.168,272.3,0.0378,0.0475,272.3,260.36,0,0,,,0.1343,0.0618,3.55,1.68,0,0
1477,2025-11-11,285.0,3.221,272.3,0.0446,0.0483,272.3,262.2,0,0,,,0.1263,0.0351,2.83,1.58,0,0
1477,2025-11-20,291.5,4.643,275.43,0.0551,0.0697,275.43,268.18,0,0,,,0.1012,0.0172,1.84,1.27,0,0
1477,2025-12-08,300.5,3.91,283.68,0.056,0.0587,283.68,276.46,0,0,,,0.0083,-0.0399,0.15,0.1,0,0
1477,2025-12-09,295.0,3.608,283.68,0.0384,0.0541,283.68,271.4,0,0,,,0.0271,-0.022,0.71,0.34,0,0
1477,2025-12-10,296.5,3.108,283.68,0.0433,0.0466,283.68,272.78,0,0,,,0.0219,-0.027,0.51,0.27,0,0
1477,2025-12-11,294.5,2.995,283.68,0.0368,0.0449,283.68,270.94,0,0,,,0.0289,-0.0204,0.79,0.36,0,0
1477,2025-12-18,296.5,2.662,285.35,0.0376,0.0399,285.35,272.78,0,0,,,0.0169,-0.027,0.45,0.21,0,0
1477,2025-12-22,299.0,2.783,287.2,0.0395,0.0417,287.2,275.08,0,0,,,0.0,-0.0351,0.0,0.0,0,0
1477,2025-12-23,298.5,2.608,287.2,0.0379,0.0391,287.2,274.62,0,0,,,0.0017,-0.0335,0.04,0.02,0,0
