feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.11635074460299942,1.0,6,0.1067366389473991,0.12089806791692685,0.014161428969527753,0.11504091633925041,0.10758616243785306,0.11902286561412705
f_score,0.10852664200992047,1.0,6,0.08455076155384035,0.10170792938743008,0.017157167833589726,0.08942960620015812,0.059978218317235,0.11575978814619688
composite_parsi,0.0808366176494833,1.0,6,0.08467345279071618,0.10006925510226893,0.015395802311552742,0.09203141965928181,0.09529314765459067,0.09086444637770058
dist_52w_high,-0.05075516045836817,0.3333333333333333,6,-0.07117869953160295,-0.04984120063106893,0.021337498900534026,-0.05053712668470213,-0.06201278088511962,-0.07729385068687902
close_to_ma60,0.0017590036393087068,0.5,6,-0.006873758456126808,0.010291314856972537,0.017165073313099345,-0.01788964530819235,-0.004562629128820375,0.027671567716368774
stock_rs_in_sector_60d,-0.006336985853806056,0.3333333333333333,6,-0.013137024772797422,0.0029205086221128435,0.016057533394910267,-0.02417500904444867,-0.008365464833247118,0.021433805023071167
close_to_ma240,-0.012683113087217798,0.3333333333333333,6,-0.031486477995012384,-0.0007326598076371793,0.030753818187375204,-0.049525858057442224,-0.018772929376317034,0.02733657481173185
ma60_slope_20d,-0.006674982359065798,0.3333333333333333,6,-0.01285286348226939,0.00403548326086802,0.01688834674313741,-0.02121861902660124,-0.004908481702426062,0.021156948433150437
composite_wf_score,0.0035384424257887234,0.5,6,-0.00013962100935959712,0.003994851907622341,0.004134472916981938,0.0024076008020046144,6.325965214183959e-05,0.0032175504058306608
