feature,n,ic_60d_car,ic_120d_car,p_k_10_hit_30_60d,p_k_20_hit_30_60d,base_rate_hit_30_60d,path_mae_top10_mean,decile_q1_car_60d,decile_q10_car_60d,decile_spread_60d,decile_monotonicity,p_value_ic_60d
foreign_net_pressure,231,0.006266340266361237,0.006931793667936756,0.19264069264069264,0.18744588744588747,0.1870289036196512,-0.14502780571396748,0.02030189456180829,0.028020136847281347,0.0077182422854730585,0.5515151515151515,0.03879671013763305
trust_net_pressure,231,-0.010439693849500995,-0.007724901986635961,0.14112554112554115,0.14523809523809522,0.1870289036196512,-0.15703738716561952,0.021713020264172045,0.02066229509963267,-0.001050725164539374,-0.6242424242424242,0.0020031668065825198
total_net_pressure,231,0.002477290850153565,0.0031038003276425107,0.19610389610389609,0.19004329004329007,0.1870289036196512,-0.1524507633111055,0.021176205820115958,0.02750190811400759,0.006325702293891632,0.5393939393939393,0.43109136895711564
f_score,244,0.0929857356801352,0.09731761190416968,0.18893442622950823,0.2069672131147541,0.1870289036196512,-0.13379791683271905,0.0037198128162021235,0.05454292081878426,0.050823108002582135,0.9757575757575757,3.111413628798607e-60
z_score,244,-0.020319414766559976,-0.033978833832168626,0.21967213114754103,0.23647540983606552,0.1870289036196512,-0.16012116152073028,0.025533998719684068,0.022118031601591016,-0.0034159671180930516,-0.4787878787878787,6.502768402425447e-08
foreign_pct_4w_delta,225,0.0029801208335682233,0.0014055951381016696,0.18222222222222223,0.17733333333333337,0.1870289036196512,-0.1312340616020187,0.023148387680673083,0.023642524198976674,0.0004941365183035902,0.2606060606060606,0.2860750981691535
foreign_pct_8w_delta,221,0.003944298397555699,0.0003530212584563331,0.17737556561085974,0.17828054298642537,0.1870289036196512,-0.13468803297178605,0.02247537230913117,0.023290028729770148,0.0008146564206389789,0.5030303030303029,0.16502706327664407
total_pct_4w_delta,225,0.000174472111386977,-0.000672990268612777,0.18577777777777776,0.18266666666666667,0.1870289036196512,-0.13748098706716036,0.02457476813381226,0.02321498277568271,-0.001359785358129549,0.16363636363636364,0.9499642702110862
total_pct_8w_delta,221,0.0015002422114281158,-0.0020910451452898623,0.1846153846153846,0.18144796380090503,0.1870289036196512,-0.1418188917710265,0.023354409957306418,0.023761471008005335,0.0004070610506989175,0.49090909090909085,0.592421393434784
trust_pct_4w_delta,225,-0.00521868575349759,-0.006743334055778706,0.13333333333333333,0.12977777777777777,0.1870289036196512,-0.12777999762237605,0.02096926735129989,0.01849616378323468,-0.0024731035680652103,-0.5515151515151515,0.10829413620128475
foreign_net_5d_4w_sum,230,0.0015859022897031956,0.002695891860915496,0.17304347826086955,0.1641304347826087,0.1870289036196512,-0.17263740475380326,0.01074313519664304,0.02083254378305487,0.01008940858641183,0.6,0.5662738578390297
foreign_net_5d_52w_z,205,0.010010778384985881,0.009953918843460653,0.3,0.28414634146341466,0.1870289036196512,-0.2587572085376126,0.01497225970066433,0.028353049949014813,0.013380790248350483,0.5272727272727272,0.001028412206244707
trust_net_5d_4w_sum,230,-0.015212028477139579,-0.008446112495355634,0.16304347826086957,0.15586956521739131,0.1870289036196512,-0.18003248426437052,0.021911292101477697,0.02075721654685402,-0.0011540755546236778,-0.709090909090909,9.255311258279075e-06
trust_net_5d_52w_z,205,-0.00504771100800082,-0.0030758013509635013,0.19707317073170735,0.201219512195122,0.1870289036196512,-0.22114786565922628,0.023444212013279862,0.0222635436902827,-0.001180668322997163,-0.24848484848484845,0.17371312250217422
vol_compression_60_252,218,-0.017628960521342725,-0.0055041617776523865,0.2798165137614679,0.28692660550458715,0.1870289036196512,-0.30965830994040705,0.007562406625888976,0.01877914850503721,0.011216741879148232,0.8303030303030302,0.0005162054615976574
price_stability_60_252,218,-0.01702891742424644,-0.0046907991526077926,0.27339449541284405,0.2463302752293578,0.1870289036196512,-0.26671585253327684,0.01760537259626478,0.022798646801579482,0.0051932742053147005,0.7333333333333332,0.00037844483995905584
vol_price_divergence,238,-0.01578487730406588,-0.023957188764440796,0.17815126050420171,0.1722689075630252,0.1870289036196512,-0.10475321923470132,0.035875511690678284,0.011978384044271205,-0.023897127646407078,-0.9999999999999999,0.00022578602155629365
ma60_slope_20d,234,-0.001365550330402157,0.010009460496708108,0.3978632478632479,0.36047008547008547,0.1870289036196512,-0.50450383592328,0.002115085096799279,0.028097322894793275,0.025982237797993996,0.9757575757575757,0.8035461821323966
body_strength_20d,242,-0.0072187160599067705,-0.011285707546328336,0.31528925619834713,0.27417355371900826,0.1870289036196512,-0.2855923144087237,0.025743072111313877,0.019077896160953726,-0.0066651759503601506,-0.6484848484848483,0.03370272002812511
