feature,n,ic_60d_car,ic_120d_car,p_k_10_hit_30_60d,p_k_20_hit_30_60d,base_rate_hit_30_60d,path_mae_top10_mean,decile_q1_car_60d,decile_q10_car_60d,decile_spread_60d,decile_monotonicity,p_value_ic_60d
low52w_prox_adj,57,-0.04648150915325696,-0.05517412928360818,0.3701754385964912,0.39035087719298245,0.19310103717515442,-0.34016188944138404,0.012476783799610414,0.038163594198837233,0.02568681039922682,0.7696969696969697,0.0006540740120987569
dist_52w_high,50,-0.06654162491120308,-0.08373180242051761,0.262,0.23800000000000004,0.19310103717515442,-0.07840990298386358,0.050989585857294885,0.0017986748383144154,-0.04919091101898047,-0.9515151515151514,7.911216166044797e-05
rsi_14,57,0.022135342577215115,0.022324554699766457,0.29122807017543856,0.2964912280701754,0.19310103717515442,-0.2796661356357171,0.017284976412726624,0.04308428300295244,0.025799306590225814,0.9515151515151514,0.014155479482530191
rvol_20,57,0.02015571445693769,0.010270518687650878,0.2894736842105263,0.2692982456140351,0.19310103717515442,-0.19404755216003816,0.0226855314266059,0.03858888956114679,0.01590335813454089,0.8060606060606059,0.004384395099661817
turnover_log,57,-0.03975759429538822,-0.04290943863685128,0.25789473684210523,0.24035087719298248,0.19310103717515442,-0.18553372091456397,0.0338211709696278,0.03181309731938289,-0.0020080736502449126,-0.5757575757575757,0.0002784174841473396
close_to_ma60,55,0.012520080470318468,0.017349196521182685,0.42909090909090913,0.4118181818181818,0.19310103717515442,-0.4956708881590734,0.002696537565023003,0.04231197804006341,0.03961544047504041,0.9515151515151514,0.26177983269569877
close_to_ma240,51,-0.006277823628904007,-0.0014761315248024143,0.4078431372549019,0.4058823529411765,0.19310103717515442,-0.47745547038308495,0.0021368530219606613,0.042472450730417624,0.04033559770845696,0.9151515151515152,0.6514111695599722
atr_ratio_20_60,55,-0.005858676435881931,-0.0035259393787640653,0.3290909090909091,0.3163636363636364,0.19310103717515442,-0.3198380597924289,0.013119732281405136,0.031551592378390454,0.018431860096985317,0.709090909090909,0.5095837753472099
foreign_pct,52,-0.0006338709088588384,0.003686764062589776,0.17884615384615385,0.17788461538461536,0.19310103717515442,-0.14126050067163384,0.01756471853148993,0.02996318308000589,0.012398464548515963,0.10303030303030303,0.9164915754938368
total_pct,52,0.0003777923905226487,0.0033509653865615367,0.18653846153846151,0.18942307692307692,0.19310103717515442,-0.14906334379295902,0.01837494538167541,0.030210139973742355,0.011835194592066944,0.2606060606060606,0.9523344500398043
foreign_net_pressure,52,-0.0007196074697257452,0.0037129541596846215,0.1730769230769231,0.17692307692307693,0.19310103717515442,-0.13779060046055272,0.01687822925876837,0.02873068818782554,0.011852458929057171,0.18787878787878787,0.9047883533460577
trust_net_pressure,52,0.0027260794706345094,-0.001142769218080107,0.13846153846153844,0.15192307692307694,0.19310103717515442,-0.15357516294980683,0.0176245297457146,0.023643299567926455,0.006018769822211854,0.0303030303030303,0.7060443604866222
total_net_pressure,52,0.0003362436579863089,0.003455737380133561,0.1846153846153846,0.1798076923076923,0.19310103717515442,-0.1467149958021862,0.018246976824513417,0.029765231006112673,0.011518254181599255,0.29696969696969694,0.9576034979244293
f_score,57,0.04686427628976748,0.05770245913886314,0.18421052631578946,0.19912280701754384,0.19310103717515442,-0.13069540488023734,0.021657979736142665,0.04264482982309052,0.020986850086947857,0.7939393939393938,2.156961292651483e-08
z_score,57,-0.020609062927024045,-0.035768259743825366,0.22280701754385965,0.23771929824561402,0.19310103717515442,-0.1564529477045633,0.02902822658679021,0.02400676374873268,-0.0050214628380575305,-0.7454545454545454,0.01092572793403699
foreign_pct_4w_delta,51,5.468398871267201e-05,0.0009040957423275661,0.1450980392156863,0.1607843137254902,0.19310103717515442,-0.12502756071297075,0.02213921405797787,0.022895206167451686,0.0007559921094738159,0.11515151515151514,0.9923820470139204
foreign_pct_8w_delta,50,0.007121961852384629,0.003101560309236033,0.16,0.16399999999999998,0.19310103717515442,-0.12956367021449292,0.02112127560030349,0.02780841045110318,0.006687134850799692,0.11515151515151514,0.3141960073168378
total_pct_4w_delta,51,0.0005859006536125512,0.0022216171756297386,0.1627450980392157,0.17058823529411768,0.19310103717515442,-0.1298328142155283,0.024300682766846653,0.02214357822757895,-0.0021571045392677034,0.22424242424242422,0.9197131797598397
total_pct_8w_delta,50,0.007058234963063487,0.0032361248807496724,0.172,0.174,0.19310103717515442,-0.13305334074987538,0.0219550059129421,0.029171659564004207,0.007216653651062107,0.309090909090909,0.32297386911953385
