feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.08426652626324445,0.8333333333333334,6,0.0885586454639083,0.11001491367888934,0.021456268214981034,0.09748680815474949,0.11967934417995435,0.08162780241503254
dist_52w_high,-0.06379883834894842,0.0,6,-0.07570310375742711,-0.04964014815344133,0.026062955603985784,-0.053556772450816616,-0.06271720888843728,-0.0792385527254773
composite_parsi,0.05499819853865911,0.8333333333333334,6,0.04934559933857156,0.07084674402599091,0.02150114468741935,0.05770220656341196,0.06885791689731709,0.05709046490018567
capex_intensity,-0.038625410529449254,0.3333333333333333,6,-0.07138268549772692,-0.028683621702785767,0.04269906379494115,-0.03934227698092855,-0.044031431834238126,-0.06604695928513149
stock_rs_in_sector_60d,0.009393069900767244,0.8333333333333334,6,-0.011785255973442783,0.008151225107872502,0.019936481081315287,-0.020638964115987517,-0.007681861761089395,0.02967971271065372
close_to_ma60,0.021387480938512143,0.8333333333333334,6,0.0004964057130401274,0.02096761086381118,0.02047120515077105,-0.00504316683697583,0.0041417685962205734,0.035707279672682724
ma60_slope_20d,0.002937403716108312,0.6666666666666666,6,-0.01840679473028615,0.002330864465987359,0.02073765919627351,-0.024127752256539108,-0.012691184878485662,0.02364692381271996
close_to_ma240,0.0025105960799418417,0.5,6,-0.030265070442145516,0.0035923366303160717,0.033857407072461584,-0.03861974842849544,-0.020458647675486358,0.029547154225935707
composite_wf_score,0.004086352002341402,0.5,6,-0.002455379978545556,0.0033889593163067304,0.005844339294852286,0.0023025089285447797,-0.004829411572590152,0.0024442079441986137
