feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
composite_score,0.08567833953435439,0.8333333333333334,6,0.10186212387470764,0.12844868943691676,0.02658656556220912,0.11489068183107322,0.15154585191940412,0.08720499617379629
dist_52w_high,-0.06267164299693996,0.3333333333333333,6,-0.09441953427878508,-0.06158977703085622,0.03282975724792886,-0.0662230254388571,-0.08424957729042079,-0.09332824712976587
composite_parsi,0.043064427338901486,0.8333333333333334,6,0.04694502058531162,0.07488757756554297,0.027942556980231348,0.05355712856686154,0.08391008458888176,0.05335283382832843
low52w_prox_adj,-0.02831125449885277,0.3333333333333333,6,-0.07472948520439873,-0.04183091401319873,0.0328985711912,-0.08432350400978027,-0.09178196156461114,0.006728088951848034
close_to_ma60,0.004695895307234424,0.6666666666666666,6,-0.006419561964053589,0.019982811127950216,0.026402373092003807,-0.029177700857960374,0.015081337654312766,0.03454041501787105
close_to_ma240,-0.009427221700465255,0.3333333333333333,6,-0.034994913014294866,0.008497167909638666,0.04349208092393353,-0.05935210517022369,0.0031547535978379278,0.030049305438608776
stock_rs_in_sector_60d,-0.007569696310980498,0.5,6,-0.016563876773249647,0.002025198471737023,0.01858907524498667,-0.029130520841611197,-0.006516227190911761,0.014991674168528374
composite_wf_score,0.0030626363948593905,0.5,6,0.0006693360457978554,0.003638928885172834,0.0029695928393749784,-0.0009938608368489834,0.005117668914612737,0.0037554132666774917
