feature,wf_ic_mean,wf_ic_pos_pct,wf_n_windows,looy_min_ic,looy_max_ic,looy_range,regime_bull_ic,regime_bear_ic,regime_sideways_ic
dist_52w_high,-0.3229915551403702,0.0,2,-0.31768699588965726,-0.16385595826256194,0.15383103762709532,-0.3621168310535858,0.05494644666377189,-0.27325716072572886
turnover_log,-0.15949851348273084,0.0,2,-0.19636515776523375,-0.1686318568869617,0.027733300878272055,-0.15753582261746082,-0.21300242437400493,-0.17972789115646257
close_to_ma240,0.28010901882272293,1.0,2,0.1086097381426128,0.2676294160689656,0.15901967792635283,0.25026444076436066,-0.17469966710088292,0.28499439137357063
f_score,0.10706079007024874,0.5,2,0.11803605949682128,0.15910033846659605,0.04106427896977477,0.1820803985990784,0.09633499689207037,0.13612027833411364
low52w_prox_adj,0.21026157929703265,1.0,2,-0.0008272080829376827,0.1246839575826948,0.12551116566563247,0.11519527802542723,-0.1168496941913026,0.13417263713996233
close_to_ma60,0.16824367241644372,1.0,2,0.030356246106213066,0.14459194506223685,0.11423569895602378,0.18837606699522205,-0.0465000197371018,0.10080782312925168
ma60_slope_20d,0.2141039733179609,1.0,2,0.021169818023921354,0.16388545693437348,0.14271563891045214,0.21654642407282862,-0.08689578810247503,0.11122448979591837
