date,Dealer_self,Foreign_Dealer_Self,外資,投信,自營商,三大法人合計
2018-01-16,-292000,0,-1416000,-67000,-190000,-1965000
2018-01-17,206000,0,-2630000,886000,391000,-1147000
2018-01-18,141000,0,-541000,69000,-80000,-411000
2018-01-19,117000,0,-1292000,70000,-64000,-1169000
2018-01-22,-5000,0,-441000,381000,103000,38000
2018-01-23,113000,0,-3779200,0,-87000,-3753200
2018-01-24,-114000,0,-2159000,-88000,-331000,-2692000
2018-01-25,-849000,0,-1043020,-459000,-75000,-2426020
2018-01-26,-321000,0,1667000,-119000,626000,1853000
2018-01-29,-6000,0,-276020,-246000,-490000,-1018020
2018-01-30,-76000,0,-590000,-256000,-146000,-1068000
2018-01-31,-77000,0,1233000,72000,536000,1764000
2018-02-01,-29000,0,-124000,0,-555000,-708000
2018-02-02,18000,0,-558000,-43000,-44000,-627000
2018-02-05,-135000,0,700600,8000,129000,702600
2018-02-06,-130000,0,-1873314,-522000,-160000,-2685314
2018-02-07,-197000,0,664000,-604000,96000,-41000
2018-02-08,-165000,0,268000,-934000,-186000,-1017000
2018-02-09,-90000,0,492748,-249000,4000,157748
2018-02-12,-14000,0,-806900,44000,-13000,-789900
2018-02-21,152000,0,1384014,-319000,115000,1332014
2018-02-22,49000,0,76000,-197000,-99000,-171000
2018-02-23,-22000,0,878200,0,81000,937200
2018-02-26,-45000,0,785430,347000,-38000,1049430
2018-02-27,258000,0,1068000,379000,83000,1788000
2018-03-01,102000,0,2185000,-30000,7000,2264000
2018-03-02,187000,0,-110000,50000,-44000,83000
2018-03-05,67000,0,-1562888,-161000,-86000,-1742888
2018-03-06,-12000,0,642401,-63000,6000,573401
2018-03-07,-26000,0,-15316,-285000,-16000,-342316
2018-03-08,84000,0,75000,-190000,26000,-5000
2018-03-09,-1000,0,1617000,-108000,57000,1565000
2018-03-12,32000,0,479000,-48000,-134000,329000
2018-03-13,50000,0,273000,-494000,11000,-160000
2018-03-14,-54000,0,65877,-598000,-60000,-646123
2018-03-15,21000,0,610980,-1087000,11000,-444020
2018-03-16,-37000,0,-1900,-1077000,-61000,-1176900
2018-03-19,-69000,0,338800,-543000,47000,-226200
2018-03-20,39000,0,1446140,-313000,191000,1363140
2018-03-21,181000,0,-2917555,-445000,-72000,-3253555
2018-03-22,-93000,0,-1272000,-390000,-41000,-1796000
2018-03-23,-143000,0,-1729000,-524000,-125000,-2521000
2018-03-26,-75000,0,-6737000,-2145000,-152000,-9109000
2018-03-27,262000,0,-6144363,-1213792,271000,-6825155
2018-03-28,-111000,0,-4874712,-213000,-94000,-5292712
2018-03-29,-29000,0,-906271,16000,-35000,-954271
2018-03-30,-34000,0,-448100,477000,19000,13900
2018-03-31,-127000,0,-419000,-212000,-94000,-852000
2018-04-02,-175000,0,-2056230,-477000,-16000,-2724230
2018-04-03,99000,0,-2091044,-2636000,82000,-4546044
2018-04-09,-312000,0,-4495611,-1005000,-73000,-5885611
2018-04-10,-71000,0,-1958210,-771000,28000,-2772210
2018-04-11,93000,0,-345168,75000,12000,-165168
2018-04-12,10000,0,-1156408,-471000,-14000,-1631408
2018-04-13,-23000,0,3930,-169000,-26000,-214070
2018-04-16,120000,0,-1388000,173000,-83000,-1178000
2018-04-17,-150000,0,-501527,131000,-126000,-646527
2018-04-18,21000,0,-1653975,305000,105000,-1222975
2018-04-19,43000,0,-1307316,311000,-5000,-958316
2018-04-20,-433000,0,-1647338,-2099000,-128000,-4307338
2018-04-23,266000,0,-3524877,-3869000,135000,-6992877
2018-04-24,101000,0,145000,-588000,62000,-280000
2018-04-25,-54000,0,1093745,305000,99000,1443745
2018-04-26,347000,0,-2724000,963000,233000,-1181000
2018-04-27,-174000,0,-1841000,77000,-15000,-1953000
2018-04-30,-366000,0,-1006900,-111000,-290000,-1773900
2018-05-02,60000,0,3388425,-118000,396000,3726425
2018-05-03,-240000,0,3943590,-14000,-97000,3592590
2018-05-04,47000,0,-2476000,236000,-391000,-2584000
2018-05-07,88000,0,-77000,7000,132000,150000
2018-05-08,4000,0,1634000,-195000,143000,1586000
2018-05-09,115000,0,-2006000,-15000,-243000,-2149000
2018-05-10,248000,0,-1150908,1000,30000,-871908
2018-05-11,-60000,0,-1245654,-936000,-55000,-2296654
2018-05-14,-23000,0,-397000,-771000,134000,-1057000
2018-05-15,139000,0,-2822000,30000,37000,-2616000
2018-05-16,-251000,0,67278,50000,-64000,-197722
2018-05-17,-52000,0,-770000,18000,-44000,-848000
2018-05-18,30000,0,-2473975,-59000,-20000,-2522975
2018-05-21,112000,0,430078,157000,386000,1085078
2018-05-22,214000,0,915000,919000,283000,2331000
2018-05-23,-174000,0,3764000,659048,76000,4325048
2018-05-24,-29000,0,-587000,-568000,-247000,-1431000
2018-05-25,-13000,0,461000,0,241000,689000
2018-05-28,-129000,0,-436000,-116000,-259000,-940000
2018-05-29,59000,0,-883250,107000,813000,95750
2018-05-30,-228000,0,780000,-361000,-981000,-790000
2018-05-31,30000,0,2813000,-44000,46000,2845000
2018-06-01,34000,0,-917000,1965000,299000,1381000
2018-06-04,35000,0,-751000,343000,-171000,-544000
2018-06-05,185000,0,-563000,1352000,155000,1129000
2018-06-06,122000,0,303000,1179000,22000,1626000
2018-06-07,412000,0,-2134000,456000,-124000,-1390000
2018-06-08,128000,0,-275000,376000,-25000,204000
2018-06-11,46000,0,92870,6000,-23000,121870
2018-06-12,8000,0,-484000,547000,118000,189000
2018-06-13,-577000,0,-2213000,100000,-177000,-2867000
2018-06-14,153000,0,-1576005,494000,81000,-848005
2018-06-15,75000,0,-1491336,1876000,-53000,406664
2018-06-19,21000,0,-1343000,318000,77000,-927000
2018-06-20,-81000,0,-3500449,523056,-189000,-3247393
2018-06-21,67000,0,-1761000,197000,301000,-1196000
2018-06-22,73000,0,-3565542,117000,-226000,-3601542
2018-06-25,-27000,0,-892000,0,54000,-865000
2018-06-26,-95000,0,-2858000,-39000,103000,-2889000
2018-06-27,-221000,0,656000,-131000,-58000,246000
2018-06-28,55000,0,822000,557000,311000,1745000
2018-06-29,-42000,0,-711950,300000,146000,-307950
2018-07-02,-54000,0,-111000,27000,-141000,-279000
2018-07-03,9000,0,2774896,361000,377000,3521896
2018-07-04,37000,0,-1121000,81000,-366000,-1369000
2018-07-05,-31000,0,39030,393000,14000,415030
2018-07-06,101000,0,1107001,2275000,691000,4174001
2018-07-09,13000,0,224900,871000,-493000,615900
2018-07-10,613000,0,-1694963,1102000,188000,208037
2018-07-11,-212000,0,1838000,695000,223000,2544000
2018-07-12,350000,0,-252000,400000,-447000,51000
2018-07-13,107000,0,573700,1472000,406000,2558700
2018-07-16,5000,0,4228920,2855000,-175000,6913920
2018-07-17,-294000,0,485000,763000,-253000,701000
2018-07-18,619000,0,-623050,1756000,6000,1757950
2018-07-19,-217000,0,-4662387,565000,-140000,-4454387
2018-07-20,56000,0,-3727000,768000,61000,-2842000
2018-07-23,-559000,0,446535,462000,-342000,7535
2018-07-24,36000,0,54000,847000,431000,1368000
2018-07-25,4000,0,-2697788,1045000,-341000,-1989788
2018-07-26,-24000,0,217000,125000,29000,347000
2018-07-27,76000,0,742338,1494000,239000,2551338
2018-07-30,-113000,0,-217000,738000,-469000,-61000
2018-07-31,-6000,0,-581000,8000,-94000,-673000
2018-08-01,303000,0,-229000,1461000,257000,1792000
2018-08-02,-475000,0,-2090000,-476000,-577000,-3618000
2018-08-03,-349000,0,996000,-444000,-115000,88000
2018-08-06,-215000,0,423000,76000,15000,299000
2018-08-07,7000,0,-316000,-740000,-154000,-1203000
2018-08-08,334000,0,731000,415000,625000,2105000
2018-08-09,-18000,0,-411000,328000,-301000,-402000
2018-08-10,73000,0,283153,1506000,397000,2259153
2018-08-13,-438000,0,1256000,652000,-368000,1102000
2018-08-14,56000,0,971000,556000,-247000,1336000
2018-08-15,375000,0,-4417000,764000,139000,-3139000
2018-08-16,-638000,0,940442,881000,-362000,821442
2018-08-17,9000,0,1710082,967000,86000,2772082
2018-08-20,-40000,0,1858000,454000,-168000,2104000
2018-08-21,23000,0,-216197,296000,-72000,30803
2018-08-22,-136000,0,513000,128000,-28000,477000
2018-08-23,128000,0,493750,74000,240000,935750
2018-08-24,-30000,0,1133000,289000,-159000,1233000
2018-08-27,189000,0,765673,638000,31000,1623673
2018-08-28,78000,0,940000,341000,-46000,1313000
2018-08-29,128000,0,-257000,344000,30000,245000
2018-08-30,168000,0,1995000,322000,56000,2541000
2018-08-31,116000,0,1263000,1180000,121000,2680000
2018-09-03,-64000,0,947000,1799000,-32000,2650000
2018-09-04,128000,0,133057,111000,62000,434057
2018-09-05,82000,0,-1601232,387000,408000,-724232
2018-09-06,363000,0,1172800,-529000,-23000,983800
2018-09-07,-563000,0,1885000,-1174079,-363000,-215079
2018-09-10,231000,0,-1858000,-208000,63000,-1772000
2018-09-11,172000,0,-1340000,-2050000,64000,-3154000
2018-09-12,-927000,0,1071000,-1024000,-115000,-995000
2018-09-13,-63000,0,-1182000,82000,107000,-1056000
2018-09-14,23000,0,216000,63000,115000,417000
2018-09-17,17000,0,400000,88000,-2000,503000
2018-09-18,-75000,0,-1278000,88000,8000,-1257000
2018-09-19,16000,0,-88664,-1380000,13000,-1439664
2018-09-20,-313000,0,269472,-4308000,-237000,-4588528
2018-09-21,9000,0,2056975,-838000,96000,1323975
2018-09-25,3000,0,-361000,-687000,-49000,-1094000
2018-09-26,-122000,0,-2641000,-606000,-64000,-3433000
2018-09-27,324000,0,-1932000,-5532000,2000,-7138000
2018-09-28,-209000,0,-2136770,-535000,164000,-2716770
2018-10-01,-9000,0,-190000,-253000,25000,-427000
2018-10-02,-24000,0,-409950,-6000,-74000,-513950
2018-10-03,-33000,0,-3231000,-1885000,-119000,-5268000
2018-10-04,-48000,0,-83000,-469000,265000,-335000
2018-10-05,-5000,0,-1202000,-1296839,155000,-2348839
2018-10-08,-58000,0,-31000,-8000,255000,158000
2018-10-09,8000,0,-1793000,128000,174000,-1483000
2018-10-11,-247000,0,2831000,-280000,574000,2878000
2018-10-12,0,0,-4435732,1452000,295000,-2688732
2018-10-15,-100000,0,804000,284000,232000,1220000
2018-10-16,-349000,0,-1670000,120000,220000,-1679000
2018-10-17,598000,0,270000,412000,160000,1440000
2018-10-18,-486000,0,-1876000,-446000,-127000,-2935000
2018-10-19,-30000,0,-1687000,-586000,53000,-2250000
2018-10-22,-67000,0,-132000,-423000,137000,-485000
2018-10-23,-86000,0,627000,-5000,261000,797000
2018-10-24,-233000,0,1200,937000,260000,965200
2018-10-25,-105000,0,364000,61000,-71000,249000
2018-10-26,-64000,0,-377000,455000,44000,58000
2018-10-29,0,0,-466000,-448000,42000,-872000
2018-10-30,9000,0,1305000,77000,263000,1654000
2018-10-31,8000,0,1296000,361000,206000,1871000
2018-11-01,-7000,0,424000,1021000,127000,1565000
2018-11-02,14000,0,836000,-48624,-89000,712376
2018-11-05,-23000,0,658000,295000,-3000,927000
2018-11-06,68000,0,-1159000,521000,32000,-538000
2018-11-07,-67000,0,1992000,-242000,116000,1799000
2018-11-08,59000,0,549000,980000,-167000,1421000
2018-11-09,-28000,0,1109000,388000,75000,1544000
2018-11-12,-9000,0,1164000,-88000,-55000,1012000
2018-11-13,-26000,0,591000,-388000,115000,292000
2018-11-14,46000,0,-279450,166000,28000,-39450
2018-11-15,7000,0,722000,-110000,-109000,510000
2018-11-16,13000,0,862000,-25000,1000,851000
2018-11-19,99000,0,1626000,1184000,560000,3469000
2018-11-20,141000,0,-1777000,-519000,-411000,-2566000
2018-11-21,1428000,0,-517000,-464000,236000,683000
2018-11-22,-744000,0,753000,-120000,4000,-107000
2018-11-23,-51000,0,-16000,0,-1000,-68000
2018-11-26,-9000,0,248000,-200000,32000,71000
2018-11-27,-14000,0,1911000,210000,123000,2230000
2018-11-28,82000,0,-488000,-116000,-11000,-533000
2018-11-29,32000,0,1425708,-107000,99000,1449708
2018-11-30,-36000,0,885000,21000,-75000,795000
2018-12-03,754000,0,1266950,562000,208000,2790950
2018-12-04,10000,0,1705000,-162000,-95000,1458000
2018-12-05,-15000,0,-377716,-407000,16000,-783716
2018-12-06,-278000,0,1867000,-266000,-221000,1102000
2018-12-07,95000,0,-1309713,-219000,83000,-1350713
2018-12-10,27000,0,2375000,148000,-42000,2508000
2018-12-11,46000,0,3057000,-25000,277000,3355000
2018-12-12,28000,0,1064000,163000,-101000,1154000
2018-12-13,64000,0,991893,7000,41000,1103893
2018-12-14,-75000,0,1032000,-40000,-9892,907108
2018-12-17,46000,0,192000,-328000,29000,-61000
2018-12-18,-22000,0,1183233,-88000,201000,1274233
2018-12-19,97000,0,-605000,-167000,157000,-518000
2018-12-20,-147000,0,1786400,425000,-160000,1904400
2018-12-21,146000,0,3391000,-2510000,115000,1142000
2018-12-22,-18000,0,0,5000,3000,-10000
2018-12-24,91000,0,809000,-2935000,-140000,-2175000
2018-12-25,-211000,0,1320000,-2687679,-15000,-1593679
2018-12-26,-111000,0,2631000,1139120,49000,3708120
2018-12-27,58000,0,1268214,3029000,194780,4549994
2018-12-28,-163000,0,330000,1273000,-110000,1330000
2019-01-02,17000,0,2107657,686000,33000,2843657
2019-01-03,55000,0,2947000,1326000,322000,4650000
2019-01-04,97000,0,771000,1860000,-157000,2571000
2019-01-07,41000,0,-2442000,604000,-145000,-1942000
2019-01-08,27000,0,4171233,498000,49000,4745233
2019-01-09,53000,0,355756,-620000,-121000,-332244
2019-01-10,120000,0,-344000,-57000,-21000,-302000
2019-01-11,141000,0,1912000,417000,23000,2493000
2019-01-14,0,0,3548500,221000,-23000,3746500
2019-01-15,719000,0,785600,1481000,669000,3654600
2019-01-16,221000,0,2444911,-805000,-167000,1693911
2019-01-17,-388000,0,-3227000,-342000,-169000,-4126000
2019-01-18,-166000,0,1907000,60000,33000,1834000
2019-01-21,-203000,0,103447,0,-6000,-105553
2019-01-22,-153000,0,278400,-560000,-88000,-522600
2019-01-23,-133000,0,2412181,300000,120000,2699181
2019-01-24,15000,0,360914,100000,-55000,420914
2019-01-25,20000,0,-537000,0,73000,-444000
2019-01-28,54000,0,314000,0,-14000,354000
2019-01-29,118000,0,-1044000,-660000,-9000,-1595000
2019-01-30,178000,0,2429000,317000,2000,2926000
2019-02-11,124000,0,3078426,-380000,149000,2971426
2019-02-12,342000,0,1024445,0,-5000,1361445
2019-02-13,83000,0,400417,-548000,-59000,-123583
2019-02-14,132000,0,-196000,-472000,-5000,-541000
2019-02-15,1000,0,-3640000,-77000,81000,-3635000
2019-02-18,491000,0,1567000,85000,42000,2185000
2019-02-19,26000,0,55000,53000,105000,239000
2019-02-20,229000,0,-72771,-515000,-49000,-407771
2019-02-21,292000,0,181000,-152000,-3000,318000
2019-02-22,1170000,0,302000,561000,389000,2422000
2019-02-25,76000,0,405000,422000,-144000,759000
2019-02-26,12000,0,-239777,278000,-233000,-182777
2019-02-27,22000,0,1219000,-466000,-70000,705000
2019-03-04,150000,0,1465000,-64000,42000,1593000
2019-03-05,-46000,0,219000,-197000,-61000,-85000
2019-03-06,63000,0,-146000,-795000,-7000,-885000
2019-03-07,24000,0,1326000,-162000,25000,1213000
2019-03-08,-22000,0,1705000,-472000,-35000,1176000
2019-03-11,89000,0,-8000,-181000,30000,-70000
2019-03-12,3000,0,-682200,0,-21000,-700200
2019-03-13,102000,0,1784789,163000,74000,2123789
2019-03-14,-58000,0,-293000,19000,-47000,-379000
2019-03-15,332000,0,799025,-47000,69000,1153025
2019-03-18,1057000,0,279000,911000,174000,2421000
2019-03-19,17000,0,532000,1067000,-233000,1383000
2019-03-20,-692000,0,1720000,514000,-40000,1502000
2019-03-21,227000,0,-1228000,-43000,-14000,-1058000
2019-03-22,-380916,0,1172336,1066000,-8000,1849420
2019-03-25,-193000,0,626000,244000,-54000,623000
2019-03-26,122339,0,-133218,612000,45000,646121
2019-03-27,27577,0,-123000,130000,-44000,-9423
2019-03-28,-14000,0,628000,76000,59000,749000
2019-03-29,-74000,0,-299000,607000,-84000,150000
2019-04-01,29000,0,1952000,457104,61000,2499104
2019-04-02,27000,0,-1088000,-17000,-79000,-1157000
2019-04-03,-12000,0,103000,-171000,-43000,-123000
2019-04-08,-79000,0,394000,150000,11000,476000
2019-04-09,155000,0,570000,146000,7000,878000
2019-04-10,-141000,0,2129347,-129000,-90000,1769347
2019-04-11,-490000,0,591000,-194000,-20000,-113000
2019-04-12,-44000,0,1957400,0,16000,1929400
2019-04-15,-5000,0,-708000,6000,24000,-683000
2019-04-16,11000,0,1279000,-17000,28000,1301000
2019-04-17,-29000,0,594000,138000,-15000,688000
2019-04-18,-251438,0,665000,-70000,-18000,325562
2019-04-19,-42000,0,1367000,-182000,47000,1190000
2019-04-22,-62000,0,614000,205747,71000,828747
2019-04-23,455438,0,3039000,172000,473000,4139438
2019-04-24,94000,0,-463700,744000,-351000,23300
2019-04-25,138000,0,-1258000,-8000,5000,-1123000
2019-04-26,-725000,0,505200,-1321000,-52000,-1592800
2019-04-29,-247000,0,889002,-68000,82000,656002
2019-04-30,98000,0,-524000,61000,-57000,-422000
2019-05-02,18000,0,1424184,368000,65000,1875184
2019-05-03,78000,0,1116000,0,7000,1201000
2019-05-06,-21000,0,10000,-684000,-17000,-712000
2019-05-07,88000,0,-1216000,-35000,319000,-844000
2019-05-08,24000,0,123727,-1021000,-131000,-1004273
2019-05-09,-231000,0,-35649,-41000,-86000,-393649
2019-05-10,2000,0,2432900,-1015000,-62000,1357900
2019-05-13,77000,0,562025,-95000,144000,688025
2019-05-14,48000,0,-57000,-93000,-81000,-183000
2019-05-15,160000,0,527261,-57000,41000,671261
2019-05-16,-112000,0,-267000,20000,-183000,-542000
2019-05-17,-514000,0,1214025,-988000,-83000,-370975
2019-05-20,-93000,0,952500,-659000,-20000,180500
2019-05-21,-70000,0,-110672,-41000,78000,-143672
2019-05-22,-206000,0,-369884,-2000,-31000,-608884
2019-05-23,-89000,0,495900,0,30000,436900
2019-05-24,20000,0,-697000,-56000,-7000,-740000
2019-05-27,-390000,0,473000,-752000,-183000,-852000
2019-05-28,-153000,0,1999000,-550000,217000,1513000
2019-05-29,-70000,0,88025,-16000,-37000,-34975
2019-05-30,14000,0,-194000,-76000,11000,-245000
2019-05-31,130000,0,1600800,-227000,11000,1514800
2019-06-03,23000,0,149000,-620000,-9000,-457000
2019-06-04,-90000,0,-778000,-283000,-19000,-1170000
2019-06-05,-22000,0,307000,-158000,-23000,104000
2019-06-06,-91000,0,1095715,-107000,-25000,872715
2019-06-10,-319000,0,1917100,297000,196000,2091100
2019-06-11,69000,0,83722,-154000,-103000,-104278
2019-06-12,14000,0,791000,-46968,2000,760032
2019-06-13,256000,0,425949,481028,62000,1224977
2019-06-14,-171000,0,-793800,-257000,-94000,-1315800
2019-06-17,16000,0,256800,-11955,-2000,258845
2019-06-18,68000,0,1011715,-278000,-1000,800715
2019-06-19,506000,0,152800,-339000,169000,488800
2019-06-20,297000,0,2856600,-829000,-88000,2236600
2019-06-21,-243000,0,430570,-114000,-65000,8570
2019-06-24,-27000,0,-578000,-232301,6000,-831301
2019-06-25,8000,0,7108000,-416000,336000,7036000
2019-06-26,-201606,0,3950217,-963000,-285000,2500611
2019-06-27,-5000,0,-1315000,-203000,-5000,-1528000
2019-06-28,3125,0,982318,103000,20000,1108443
2019-07-01,238000,0,398000,-477000,74000,233000
2019-07-02,48000,0,5511861,-363000,-109000,5087861
2019-07-03,-193519,0,-2395700,-2935000,-166000,-5690219
2019-07-04,-85000,0,607001,-399000,4000,127001
2019-07-05,-26000,0,302779,-83549,5000,198230
2019-07-08,255000,0,33000,68000,16000,372000
2019-07-09,-39000,0,492000,113000,4000,570000
2019-07-10,162000,0,-46000,241000,397000,754000
2019-07-11,-615000,0,-358000,-38000,-130000,-1141000
2019-07-12,-320000,0,-72000,96000,-18000,-314000
2019-07-15,-79000,0,-243000,-184000,-80000,-586000
2019-07-16,-127000,0,393003,-160285,-5000,100718
2019-07-17,-436000,0,1309000,-2000,115000,986000
2019-07-18,-69000,0,-69000,0,-41000,-179000
2019-07-19,-54000,0,571221,402000,151000,1070221
2019-07-22,337476,0,1346000,538000,196000,2417476
2019-07-23,266000,0,-847779,145000,-132000,-568779
2019-07-24,26000,0,255000,28000,-3000,306000
2019-07-25,-139476,0,-405300,153000,27000,-364776
2019-07-26,-36000,0,509000,70000,-13000,530000
2019-07-29,-14000,0,247692,0,-2000,231692
2019-07-30,-204000,0,-310716,-212000,-15000,-741716
2019-07-31,-241000,0,39993,0,37000,-164007
2019-08-01,35000,0,599837,0,29000,663837
2019-08-02,-284000,0,-905265,-67000,-54000,-1310265
2019-08-05,-49000,0,1359330,922000,-44000,2188330
2019-08-06,226000,0,-1117875,453000,262000,-176875
2019-08-07,105366,0,3334490,526000,-284000,3681856
2019-08-08,192334,0,105500,-307000,-100000,-109166
2019-08-12,6000,0,1522246,607000,4000,2139246
2019-08-13,72300,0,-2740142,141597,-63000,-2589245
2019-08-14,-50721,0,116572,103000,-6000,162851
2019-08-15,-76000,0,920505,2000,8000,854505
2019-08-16,30000,0,163399,-304869,-13000,-124470
2019-08-19,28000,0,-328000,-339000,-4000,-643000
2019-08-20,111721,0,-432000,1000,6000,-313279
2019-08-21,103000,0,776000,5000,41000,925000
2019-08-22,97000,0,-754000,-3000,7000,-653000
2019-08-23,16000,0,-167000,206000,25000,80000
2019-08-24,-50000,0,423199,123000,132000,628199
2019-08-26,48000,0,-277000,144000,11000,-74000
2019-08-27,261000,0,-2877113,1435000,227000,-954113
2019-08-28,411999,0,-619888,413000,-63000,142111
2019-08-29,105000,0,445000,150000,40000,740000
2019-08-30,8000,0,396877,84000,-68000,420877
2019-09-02,-40784,0,1201347,14000,83000,1257563
2019-09-03,141785,0,2010000,-804000,47000,1394785
2019-09-04,43000,0,-101847,44000,65000,50153
2019-09-05,-165000,0,68000,-150000,24000,-223000
2019-09-06,33000,0,773500,-2000,17000,821500
2019-09-09,-401000,0,111000,-69000,-45000,-404000
2019-09-10,-34000,0,1669000,1000,-30000,1606000
2019-09-11,105000,0,-2102000,37000,20000,-1940000
2019-09-12,104000,0,1364316,-6000,17000,1479316
2019-09-16,8000,0,-395475,-11573,25000,-374048
2019-09-17,57000,0,474000,-59000,-3000,469000
2019-09-18,-27000,0,1642000,-507000,-55000,1053000
2019-09-19,31000,0,136400,-1636000,-55000,-1523600
2019-09-20,-7000,0,-524207,-630000,119000,-1042207
2019-09-23,92000,0,-159000,-1767000,34000,-1800000
2019-09-24,-52000,0,-98326,-52000,22000,-180326
2019-09-25,-96000,0,1305200,-456136,-78000,675064
2019-09-26,86000,0,140574,-116000,9000,119574
2019-09-27,-48000,0,570000,-35000,-77000,410000
2019-10-01,-102000,0,-154777,-377000,23000,-610777
2019-10-02,-30000,0,2841000,204000,273000,3288000
2019-10-03,26000,0,2941000,671000,-61000,3577000
2019-10-04,-117000,0,731000,443000,-103000,954000
2019-10-07,41000,0,1362500,-176000,170000,1397500
2019-10-08,-98000,0,946000,72000,-206000,714000
2019-10-09,-325000,0,2132943,22000,-41000,1788943
2019-10-14,35000,0,-548959,-83000,-173000,-769959
2019-10-15,-247000,0,2438000,197000,5000,2393000
2019-10-16,-246000,0,-930716,69130,-81000,-1188586
2019-10-17,-40000,0,654993,-418036,30000,226957
2019-10-18,-11000,0,783896,-467161,-22000,283735
2019-10-21,-1000,0,-64000,-220000,-3000,-288000
2019-10-22,18000,0,360289,-110000,79000,347289
2019-10-23,-78000,0,53200,-52000,-17000,-93800
2019-10-24,-56000,0,-248503,-760000,-9000,-1073503
2019-10-25,58000,0,382000,-442304,5000,2696
2019-10-26,-50000,0,423199,123000,132000,628199
2019-10-28,-22000,0,154000,-157000,48000,23000
2019-10-29,-64000,0,38000,-1479000,20000,-1485000
2019-10-30,14000,0,574500,-999000,125000,-285500
2019-10-31,-39000,0,1454500,-1012000,84000,487500
2019-11-01,-156000,0,-208000,-1545000,-163000,-2072000
2019-11-04,-85000,0,-28734,-1164000,6000,-1271734
2019-11-05,131000,0,-5861,-333000,124000,-83861
2019-11-06,56000,0,346000,-72000,-18000,312000
2019-11-07,23000,0,-3009113,-372000,-69000,-3427113
2019-11-08,-163000,0,-808000,-61000,59000,-973000
2019-11-11,-46000,0,953675,39000,-34000,912675
2019-11-12,12000,0,-541100,-194000,-53000,-776100
2019-11-13,-70000,0,1256400,-480000,-69000,637400
2019-11-14,54000,0,378000,-28000,37000,441000
2019-11-15,12000,0,632000,-29000,39000,654000
2019-11-18,63000,0,-2705000,-229000,29000,-2842000
2019-11-19,-59000,0,831470,-300000,-19000,453470
2019-11-20,-250000,0,652000,-783000,-146000,-527000
2019-11-21,-76000,0,-907963,-336000,28000,-1291963
2019-11-22,-16000,0,3149000,-2177000,61000,1017000
2019-11-25,51000,0,1054900,-413000,54000,746900
2019-11-26,213000,0,98109,-1309000,-56000,-1053891
2019-11-27,-145000,0,-3023640,-917000,-13000,-4098640
2019-11-28,-66000,0,1527838,-1055000,42000,448838
2019-11-29,-26000,0,-231168,-140000,43000,-354168
2019-12-02,30000,0,1457486,-58000,26000,1455486
2019-12-03,3000,0,-612800,-159000,43000,-725800
2019-12-04,52000,0,488844,-200000,143000,483844
2019-12-05,187000,0,801223,229000,285000,1502223
2019-12-06,-75000,0,-794000,-458000,-215000,-1542000
2019-12-09,234000,0,1205000,-23000,187000,1603000
2019-12-10,7000,0,234000,-54000,-19000,168000
2019-12-11,135000,0,971611,-212000,-39000,855611
2019-12-12,-29000,0,-36062,0,-14000,-79062
2019-12-13,-8000,0,1191000,-13000,-51000,1119000
2019-12-16,105000,0,1079767,-367000,151000,968767
2019-12-17,166000,0,82830,-164000,118000,202830
2019-12-18,-22000,0,424545,-56000,-18000,328545
2019-12-19,1000,0,736859,-140000,-16000,581859
2019-12-20,-9000,0,1191123,-52000,-14000,1116123
2019-12-23,0,0,181320,-146000,-15000,20320
2019-12-24,-222000,0,-1652116,-1165000,-18000,-3057116
2019-12-25,-70000,0,681000,-975000,1000,-363000
2019-12-26,-35000,0,-550185,-1091000,-48000,-1724185
2019-12-27,57000,0,1746414,-77000,235000,1961414
2019-12-30,-53000,0,415772,-316000,-42000,4772
2019-12-31,158000,0,884000,-72000,515000,1485000
2020-01-02,6000,0,2067829,72000,-182000,1963829
2020-01-03,35000,0,10230,0,-520000,-474770
2020-01-06,-7000,0,-310000,-28000,-8000,-353000
2020-01-07,78000,0,-3380080,8000,-79000,-3373080
2020-01-08,149000,0,509000,31000,78000,767000
2020-01-09,189000,0,-4456,-18000,215000,381544
2020-01-10,-454000,0,-41397,-3000,-161000,-659397
2020-01-13,-242000,0,347055,-4000,-72000,29055
2020-01-14,3000,0,-602848,-93000,101000,-591848
2020-01-15,-223000,0,725092,-479000,-298000,-274908
2020-01-16,-70000,0,59610,-28000,34000,-4390
2020-01-17,131000,0,2003842,76459,148000,2359301
2020-01-20,-95000,0,688536,63350,-218000,438886
2020-01-30,-151000,0,-572013,-25000,-138000,-886013
2020-01-31,-49000,0,138359,13000,42000,144359
2020-02-03,27000,0,-307300,-26000,-15000,-321300
2020-02-04,-126000,0,1050996,-81000,-10000,833996
2020-02-05,45000,0,674000,307000,-168000,858000
2020-02-06,58000,0,2131000,-243000,-43000,1903000
2020-02-07,219000,0,1763000,-530000,72000,1524000
2020-02-10,539000,0,1954140,169000,339000,3001140
2020-02-11,280000,0,2597686,308000,-157000,3028686
2020-02-12,29000,0,1815647,167000,-63000,1948647
2020-02-13,19000,0,1898828,-113000,-4000,1800828
2020-02-14,59000,0,444289,0,92000,595289
2020-02-17,117000,0,856000,87000,61000,1121000
2020-02-18,-85000,0,453225,2000,-49000,321225
2020-02-19,96000,0,1353974,175000,78000,1702974
2020-02-20,482000,0,631673,61000,280000,1454673
2020-02-21,-127000,0,412000,-191000,-30000,64000
