date,融資餘額,融券餘額
2017-11-20,26353,4254
2017-11-21,24379,4144
2017-11-22,23363,4144
2017-11-23,21622,4050
2017-11-24,21532,4083
2017-11-27,21415,3907
2017-11-28,21046,3832
2017-11-29,21024,3859
2017-11-30,20358,3869
2017-12-01,20807,3709
2017-12-04,20845,3623
2017-12-05,21154,3414
2017-12-06,21354,3365
2017-12-07,20557,3412
2017-12-08,20213,3419
2017-12-11,20011,3329
2017-12-12,19658,3539
2017-12-13,20589,3478
2017-12-14,20742,3471
2017-12-15,20643,3480
2017-12-18,20396,3416
2017-12-19,20821,3397
2017-12-20,20831,3581
2017-12-21,20867,3493
2017-12-22,20923,3432
2017-12-25,21169,3561
2017-12-26,21288,3564
2017-12-27,20932,3722
2017-12-28,21329,4024
2017-12-29,21455,4157
2018-01-02,21392,4452
2018-01-03,21140,4601
2018-01-04,20064,4920
2018-01-05,19260,4989
2018-01-08,19249,4801
2018-01-09,19276,4756
2018-01-10,19762,4587
2018-01-11,19786,4519
2018-01-12,20042,3883
2018-01-15,21089,3708
2018-01-16,21359,3376
2018-01-17,21586,3431
2018-01-18,21591,3436
2018-01-19,21845,3588
2018-01-22,21927,3819
2018-01-23,22159,3874
2018-01-24,22552,3701
2018-01-25,22672,3454
2018-01-26,22416,3793
2018-01-29,22082,3775
2018-01-30,21582,3547
2018-01-31,21265,3907
2018-02-01,21309,3733
2018-02-02,21408,3652
2018-02-05,21414,3803
2018-02-06,21954,3122
2018-02-07,21900,3188
2018-02-08,22065,3151
2018-02-09,21715,2986
2018-02-12,21991,2974
2018-02-21,21696,3160
2018-02-22,21884,3436
2018-02-23,21773,3548
2018-02-26,21619,3451
2018-02-27,21433,3762
2018-03-01,21017,4002
2018-03-02,21129,3617
2018-03-05,21412,3248
2018-03-06,21195,3166
2018-03-07,21457,3070
2018-03-08,21488,3058
2018-03-09,21255,3091
2018-03-12,21508,3147
2018-03-13,21549,3133
2018-03-14,21734,3171
2018-03-15,21912,3099
2018-03-16,22179,3054
2018-03-19,22340,3006
2018-03-20,22118,3042
2018-03-21,22862,3346
2018-03-22,23157,2836
2018-03-23,22945,2380
2018-03-26,24035,2288
2018-03-27,24917,1355
2018-03-28,25565,921
2018-03-29,25451,915
2018-03-30,25502,1176
2018-03-31,25109,844
2018-04-02,25587,496
2018-04-03,25766,2
2018-04-09,26789,0
2018-04-10,27215,0
2018-04-11,26709,0
2018-04-12,26632,225
2018-04-13,26513,266
2018-04-16,26483,255
2018-04-17,25814,718
2018-04-18,25706,730
2018-04-19,25642,756
2018-04-20,25385,1234
2018-04-23,27098,1030
2018-04-24,27117,646
2018-04-25,26645,410
2018-04-26,25924,734
2018-04-27,25913,769
2018-04-30,22231,718
2018-05-02,20530,1007
2018-05-03,19916,1458
2018-05-04,21071,1224
2018-05-07,20562,1419
2018-05-08,19847,1763
2018-05-09,20569,1548
2018-05-10,20758,1394
2018-05-11,20493,1361
2018-05-14,20521,1290
2018-05-15,20991,1174
2018-05-16,20549,1213
2018-05-17,20734,1220
2018-05-18,21130,1175
2018-05-21,21364,1160
2018-05-22,20851,1356
2018-05-23,19835,1930
2018-05-24,20229,1709
2018-05-25,20189,1683
2018-05-28,20196,1585
2018-05-29,20679,1859
2018-05-30,20530,1775
2018-05-31,19834,1655
2018-06-01,20180,1816
2018-06-04,20288,1773
2018-06-05,20377,1946
2018-06-06,20375,1919
2018-06-07,20780,1853
2018-06-08,20102,1830
2018-06-11,20202,1749
2018-06-12,19977,1756
2018-06-13,20386,1687
2018-06-14,20230,1698
2018-06-15,20165,1644
2018-06-19,20396,1593
2018-06-20,20562,1373
2018-06-21,20400,1452
2018-06-22,20627,1304
2018-06-25,20530,1264
2018-06-26,21270,1122
2018-06-27,21195,1126
2018-06-28,20758,1144
2018-06-29,20610,1337
2018-07-02,20199,1235
2018-07-03,19654,1295
2018-07-04,19608,916
2018-07-05,19282,5
2018-07-06,18080,0
2018-07-09,18112,0
2018-07-10,18050,0
2018-07-11,18412,320
2018-07-12,18657,460
2018-07-13,19160,808
2018-07-16,18001,1140
2018-07-17,18517,1206
2018-07-18,18389,1251
2018-07-19,18688,1374
2018-07-20,18410,1252
2018-07-23,17698,1540
2018-07-24,17613,1973
2018-07-25,18118,1840
2018-07-26,18029,1855
2018-07-27,17526,1636
2018-07-30,17466,1622
2018-07-31,17653,1559
2018-08-01,17497,1722
2018-08-02,17808,1937
2018-08-03,17593,2111
2018-08-06,17563,2457
2018-08-07,17633,2438
2018-08-08,17289,2382
2018-08-09,16815,2402
2018-08-10,16394,2825
2018-08-13,15853,2926
2018-08-14,15768,3100
2018-08-15,14914,3015
2018-08-16,14543,3685
2018-08-17,14105,4371
2018-08-20,13969,4703
2018-08-21,13371,4194
2018-08-22,12530,4352
2018-08-23,12578,4150
2018-08-24,12517,4098
2018-08-27,12346,3961
2018-08-28,12450,3959
2018-08-29,12681,3950
2018-08-30,12389,4032
2018-08-31,12231,4063
2018-09-03,12592,4151
2018-09-04,12368,4164
2018-09-05,13884,4339
2018-09-06,13792,4474
2018-09-07,13918,4075
2018-09-10,13702,3515
2018-09-11,14249,2542
2018-09-12,14565,2594
2018-09-13,14660,2823
2018-09-14,14207,3459
2018-09-17,14115,3615
2018-09-18,14137,3537
2018-09-19,14186,4081
2018-09-20,13707,4252
2018-09-21,13374,4455
2018-09-25,13206,4201
2018-09-26,13777,4292
2018-09-27,12729,4041
2018-09-28,12310,4606
2018-10-01,11985,4888
2018-10-02,11540,5339
2018-10-03,12351,5012
2018-10-04,12278,4861
2018-10-05,12202,4336
2018-10-08,12107,4488
2018-10-09,11928,4332
2018-10-11,10327,5512
2018-10-12,10936,4958
2018-10-15,10678,5215
2018-10-16,10616,5690
2018-10-17,9999,5356
2018-10-18,9849,5560
2018-10-19,10165,5203
2018-10-22,10215,5211
2018-10-23,10082,5230
2018-10-24,10069,5283
2018-10-25,9811,5095
2018-10-26,9719,5173
2018-10-29,10014,4942
2018-10-30,9647,5023
2018-10-31,9380,4949
2018-11-01,9075,4821
2018-11-02,9032,4800
2018-11-05,9008,4820
2018-11-06,9013,4854
2018-11-07,8964,5007
2018-11-08,8854,5021
2018-11-09,8564,5120
2018-11-12,8576,5093
2018-11-13,8482,5003
2018-11-14,8420,4859
2018-11-15,8405,4848
2018-11-16,8142,4839
2018-11-19,8133,4983
2018-11-20,9380,4628
2018-11-21,9383,4686
2018-11-22,9562,4658
2018-11-23,9496,4669
2018-11-26,9450,4696
2018-11-27,9176,4678
2018-11-28,9675,4559
2018-11-29,9753,4549
2018-11-30,9778,4539
2018-12-03,8974,4189
2018-12-04,8609,4232
2018-12-05,9617,4173
2018-12-06,9096,4603
2018-12-07,10223,4587
2018-12-10,10422,4419
2018-12-11,10105,4791
2018-12-12,10321,4724
2018-12-13,10412,4718
2018-12-14,10497,4677
2018-12-17,10511,4659
2018-12-18,10266,4623
2018-12-19,10465,4398
2018-12-20,10071,4849
2018-12-21,10183,4798
2018-12-22,10184,4698
2018-12-24,10455,4596
2018-12-25,10637,4333
2018-12-26,10443,5243
2018-12-27,10208,5192
2018-12-28,10676,5141
2019-01-02,11775,5006
2019-01-03,11560,5325
2019-01-04,11999,5463
2019-01-07,12461,5363
2019-01-08,11099,5554
2019-01-09,10699,5508
2019-01-10,10070,5337
2019-01-11,10017,5407
2019-01-14,9902,5489
2019-01-15,9686,5063
2019-01-16,9928,5038
2019-01-17,10739,4727
2019-01-18,9838,4850
2019-01-21,9160,4736
2019-01-22,8457,4633
2019-01-23,7550,4660
2019-01-24,7508,4653
2019-01-25,7705,4549
2019-01-28,7741,4327
2019-01-29,7902,4214
2019-01-30,7512,4104
2019-02-11,7650,3899
2019-02-12,7926,3836
2019-02-13,8294,3727
2019-02-14,8498,3691
2019-02-15,9106,3610
2019-02-18,8894,3602
2019-02-19,8860,3565
2019-02-20,9059,3539
2019-02-21,9361,3512
2019-02-22,8722,3521
2019-02-25,7918,3489
2019-02-26,7402,3548
2019-02-27,7183,3560
2019-03-04,7675,3566
2019-03-05,7425,3703
2019-03-06,7686,3795
2019-03-07,7447,4004
2019-03-08,7146,3797
2019-03-11,7057,3779
2019-03-12,7292,3631
2019-03-13,7085,3649
2019-03-14,7087,3308
2019-03-15,7129,3308
2019-03-18,7838,3200
2019-03-19,7208,3156
2019-03-20,6688,3120
2019-03-21,6279,3056
2019-03-22,6250,3000
2019-03-25,6087,2917
2019-03-26,6443,2785
2019-03-27,6550,2712
2019-03-28,6302,2651
2019-03-29,6342,2307
2019-04-01,5725,2183
2019-04-02,5880,1486
2019-04-03,5747,10
2019-04-08,5221,0
2019-04-09,5625,0
2019-04-10,5190,0
2019-04-11,5390,296
2019-04-12,5193,515
2019-04-15,5631,427
2019-04-16,5575,474
2019-04-17,5453,474
2019-04-18,5301,441
2019-04-19,4746,438
2019-04-22,4773,514
2019-04-23,5586,1051
2019-04-24,5444,998
2019-04-25,6032,780
2019-04-26,6382,569
2019-04-29,6343,805
2019-04-30,6761,965
2019-05-02,6258,1138
2019-05-03,5952,1155
2019-05-06,6431,984
2019-05-07,7103,1063
2019-05-08,7471,926
2019-05-09,7769,836
2019-05-10,7207,919
2019-05-13,7398,960
2019-05-14,7399,848
2019-05-15,7222,920
2019-05-16,7307,940
2019-05-17,7450,874
2019-05-20,7613,947
2019-05-21,7660,981
2019-05-22,7830,1027
2019-05-23,7864,1073
2019-05-24,8052,982
2019-05-27,8018,991
2019-05-28,7822,1419
2019-05-29,7882,1424
2019-05-30,7892,1399
2019-05-31,7436,1514
2019-06-03,7585,1477
2019-06-04,7989,1390
2019-06-05,8024,1428
2019-06-06,8058,1506
2019-06-10,7769,1519
2019-06-11,8027,1498
2019-06-12,7893,1511
2019-06-13,7789,1542
2019-06-14,7919,1351
2019-06-17,7672,1184
2019-06-18,7578,1191
2019-06-19,7173,1055
2019-06-20,6937,1075
2019-06-21,7336,988
2019-06-24,7567,980
2019-06-25,6851,1319
2019-06-26,6687,1328
2019-06-27,6883,1083
2019-06-28,6616,1052
2019-07-01,6729,877
2019-07-02,6362,910
2019-07-03,7673,611
2019-07-04,7541,477
2019-07-05,7371,19
2019-07-08,7163,0
2019-07-09,7094,0
2019-07-10,7035,0
2019-07-11,7166,104
2019-07-12,7166,149
2019-07-15,7232,178
2019-07-16,7234,284
2019-07-17,7041,392
2019-07-18,7043,403
2019-07-19,6958,563
2019-07-22,6744,750
2019-07-23,7063,708
2019-07-24,7090,751
2019-07-25,7377,761
2019-07-26,7564,837
2019-07-29,7533,879
2019-07-30,7634,774
2019-07-31,7508,786
2019-08-01,7403,906
2019-08-02,7464,838
2019-08-05,7489,1344
2019-08-06,7619,1446
2019-08-07,6872,1696
2019-08-08,7377,1721
2019-08-12,6097,2113
2019-08-13,6740,1767
2019-08-14,6547,1822
2019-08-15,6465,1850
2019-08-16,6388,1877
2019-08-19,6425,1933
2019-08-20,6523,1932
2019-08-21,6518,2014
2019-08-22,6699,1951
2019-08-23,7094,2007
2019-08-26,7354,1915
2019-08-27,8075,2026
2019-08-28,7836,2279
2019-08-29,7271,2337
2019-08-30,7132,2420
2019-09-02,7387,2434
2019-09-03,7403,2264
2019-09-04,7792,2244
2019-09-05,7699,2171
2019-09-06,7420,2522
2019-09-09,6997,2180
2019-09-10,6559,2233
2019-09-11,7129,2218
2019-09-12,7132,2303
2019-09-16,7018,2337
2019-09-17,6931,2560
2019-09-18,6633,2797
2019-09-19,6964,2821
2019-09-20,7335,2179
2019-09-23,7625,2066
2019-09-24,7837,2085
2019-09-25,8033,2073
2019-09-26,7775,2000
2019-09-27,7517,1992
2019-10-01,7709,1856
2019-10-02,7376,1792
2019-10-03,6661,1960
2019-10-04,6586,1924
2019-10-07,6466,1959
2019-10-08,6178,2048
2019-10-09,5809,2138
2019-10-14,5830,2030
2019-10-15,5353,2140
2019-10-16,5626,2014
2019-10-17,5800,1933
2019-10-18,5689,1957
2019-10-21,5472,1932
2019-10-22,5227,1942
2019-10-23,5191,1938
2019-10-24,5270,1921
2019-10-25,5230,1926
2019-10-28,5212,1915
2019-10-29,5526,1776
2019-10-30,5807,1757
2019-10-31,5701,1767
2019-11-01,6706,2159
2019-11-04,7266,2137
2019-11-05,7145,2277
2019-11-06,6839,2365
2019-11-07,7239,1830
2019-11-08,7033,1815
2019-11-11,7021,1897
2019-11-12,6780,1947
2019-11-13,6680,2008
2019-11-14,6648,2058
2019-11-15,6436,2083
2019-11-18,6864,1902
2019-11-19,6678,1990
2019-11-20,6459,1973
2019-11-21,6502,1886
2019-11-22,6405,1777
2019-11-25,6604,1818
2019-11-26,6770,1779
2019-11-27,7463,2214
2019-11-28,7608,2341
2019-11-29,7958,2345
2019-12-02,7859,2373
2019-12-03,8437,2335
2019-12-04,8446,2385
2019-12-05,7843,2508
2019-12-06,8206,2508
2019-12-09,7592,1827
2019-12-10,7310,1772
2019-12-11,7565,1739
2019-12-12,7597,1713
2019-12-13,7642,1708
2019-12-16,7382,1703
2019-12-17,7731,1702
2019-12-18,7631,2032
2019-12-19,7633,2044
2019-12-20,7473,2052
2019-12-23,7494,2054
2019-12-24,8004,2211
2019-12-25,7993,2147
2019-12-26,8427,2109
2019-12-27,8108,2176
2019-12-30,8272,2166
2019-12-31,8200,1563
2020-01-02,7826,1685
2020-01-03,8034,1666
2020-01-06,8043,1612
2020-01-07,8666,1449
2020-01-08,8294,1547
2020-01-09,8633,1560
2020-01-10,8255,1522
2020-01-13,8171,1578
2020-01-14,8153,1556
2020-01-15,7751,1589
2020-01-16,7679,1567
2020-01-17,7419,1614
2020-01-20,7403,1619
2020-01-30,7292,1396
2020-01-31,7383,1478
2020-02-03,7272,1510
2020-02-04,6962,2063
2020-02-05,6712,2145
2020-02-06,6338,2158
2020-02-07,5956,1847
2020-02-10,5912,1972
2020-02-11,5910,2006
2020-02-12,6242,1998
2020-02-13,6461,2004
2020-02-14,6549,1987
2020-02-17,6355,1947
2020-02-18,6622,1959
2020-02-19,6637,1974
2020-02-20,6362,1971
2020-02-21,6499,1923
2020-02-24,6489,1777
2020-02-25,6470,1746
2020-02-26,6685,1623
2020-02-27,6778,1402
2020-03-02,6969,1267
2020-03-03,6984,1256
2020-03-04,6758,1227
2020-03-05,6125,1525
2020-03-06,6144,1467
2020-03-09,6269,1212
2020-03-10,6327,1087
2020-03-11,5970,1173
2020-03-12,6047,1142
2020-03-13,5816,1133
2020-03-16,5889,1238
2020-03-17,5852,1653
2020-03-18,5795,1605
2020-03-19,5981,1064
2020-03-20,6627,1306
2020-03-23,6967,1403
2020-03-24,6891,1461
2020-03-25,6444,1503
2020-03-26,6221,1460
2020-03-27,5740,1506
2020-03-30,5772,1360
2020-03-31,5510,1308
2020-04-01,5183,1209
2020-04-06,4884,1086
2020-04-07,4364,988
2020-04-08,4448,839
2020-04-09,4727,522
2020-04-10,4567,13
2020-04-13,4655,0
2020-04-14,4393,0
2020-04-15,4125,0
2020-04-16,3842,273
2020-04-17,3793,970
2020-04-20,4761,834
2020-04-21,4928,568
2020-04-22,5132,635
2020-04-23,5148,736
2020-04-24,4938,882
2020-04-27,4905,911
2020-04-28,4118,1127
2020-04-29,3932,1165
2020-04-30,4502,1077
2020-05-04,4753,1028
2020-05-05,4673,1037
2020-05-06,4227,1067
2020-05-07,3706,1090
2020-05-08,3233,1044
2020-05-11,3391,1024
2020-05-12,3605,932
2020-05-13,3450,958
2020-05-14,3362,968
2020-05-15,3598,971
2020-05-18,3455,766
2020-05-19,3793,662
2020-05-20,3583,724
2020-05-21,3439,763
2020-05-22,3333,799
2020-05-25,3049,924
2020-05-26,2743,933
2020-05-27,2704,921
2020-05-28,2630,950
2020-05-29,2535,934
2020-06-01,2410,906
2020-06-02,2864,831
2020-06-03,3428,772
2020-06-04,3511,1012
2020-06-05,3625,1069
2020-06-08,3597,927
2020-06-09,4038,880
2020-06-10,4082,943
2020-06-11,3435,1108
2020-06-12,3429,1086
