date,ForeignHoldingRatio
2025-05-05,72.46
2025-05-06,72.46
2025-05-07,72.48
2025-05-08,72.47
2025-05-09,72.53
2025-05-12,72.55
2025-05-13,72.57
2025-05-14,72.64
2025-05-15,72.65
2025-05-16,72.65
2025-05-19,72.64
2025-05-20,72.64
2025-05-21,72.68
2025-05-22,72.68
2025-05-23,72.7
2025-05-26,72.73
2025-05-27,72.73
2025-05-28,72.74
2025-05-29,72.71
2025-06-02,72.65
2025-06-03,72.65
2025-06-04,72.66
2025-06-05,72.66
2025-06-06,72.62
2025-06-09,72.63
2025-06-10,72.69
2025-06-11,72.74
2025-06-12,72.75
2025-06-13,72.76
2025-06-16,72.75
2025-06-17,72.77
2025-06-18,72.85
2025-06-19,72.85
2025-06-20,72.89
2025-06-23,72.84
2025-06-24,72.88
2025-06-25,72.96
2025-06-26,73.04
2025-06-27,73.08
2025-06-30,73.07
2025-07-01,73.13
2025-07-02,73.14
2025-07-03,73.15
2025-07-04,73.17
2025-07-07,73.19
2025-07-08,73.19
2025-07-09,73.19
2025-07-10,73.21
2025-07-11,73.23
2025-07-14,73.23
2025-07-15,73.27
2025-07-16,73.31
2025-07-17,73.3
2025-07-18,73.4
2025-07-21,73.41
2025-07-22,73.43
2025-07-23,73.43
2025-07-24,73.43
2025-07-25,73.45
2025-07-28,73.46
2025-07-29,73.46
2025-07-30,73.51
2025-07-31,73.54
2025-08-01,73.53
2025-08-04,73.56
2025-08-05,73.56
2025-08-06,73.54
2025-08-07,73.63
2025-08-08,73.62
2025-08-11,73.62
2025-08-12,73.61
2025-08-13,73.63
2025-08-14,73.59
2025-08-15,73.58
2025-08-18,73.58
2025-08-19,73.59
2025-08-20,73.47
2025-08-21,73.45
2025-08-22,73.43
2025-08-25,73.46
2025-08-26,73.45
2025-08-27,73.46
2025-08-28,73.47
2025-08-29,73.48
2025-09-01,73.49
2025-09-02,73.49
2025-09-03,73.5
2025-09-04,73.53
2025-09-05,73.57
2025-09-08,73.62
2025-09-09,73.67
2025-09-10,73.73
2025-09-11,73.75
2025-09-12,73.78
2025-09-15,73.78
2025-09-16,73.83
2025-09-17,73.81
2025-09-18,73.84
2025-09-19,73.8
2025-09-22,73.81
2025-09-23,73.82
2025-09-24,73.81
2025-09-25,73.78
2025-09-26,73.76
2025-09-30,73.77
2025-10-01,73.79
2025-10-02,73.82
2025-10-03,73.82
2025-10-07,73.77
2025-10-08,73.73
2025-10-09,73.72
2025-10-13,73.64
2025-10-14,73.63
2025-10-15,73.62
2025-10-16,73.59
2025-10-17,73.54
2025-10-20,73.55
2025-10-21,73.55
2025-10-22,73.48
2025-10-23,73.44
2025-10-27,73.43
2025-10-28,73.4
2025-10-29,73.42
2025-10-30,73.41
2025-10-31,73.38
2025-11-03,73.39
2025-11-04,73.4
2025-11-05,73.27
2025-11-06,73.26
2025-11-07,73.24
2025-11-10,73.22
2025-11-11,73.2
2025-11-12,73.19
2025-11-13,73.15
2025-11-14,73.08
2025-11-17,73.11
2025-11-18,73.04
2025-11-19,73.01
2025-11-20,73.03
2025-11-21,72.89
2025-11-24,72.81
2025-11-25,72.83
2025-11-26,72.81
2025-11-27,72.8
2025-11-28,72.8
2025-12-01,72.77
2025-12-02,72.79
2025-12-03,72.8
2025-12-04,72.77
2025-12-05,72.8
2025-12-08,72.83
2025-12-09,72.81
2025-12-10,72.85
2025-12-11,72.84
2025-12-12,72.85
2025-12-15,72.78
2025-12-16,72.74
2025-12-17,72.7
2025-12-18,72.69
2025-12-19,72.69
2025-12-22,72.73
2025-12-23,72.74
2025-12-24,72.74
2025-12-26,72.75
2025-12-29,72.76
2025-12-30,72.75
2025-12-31,72.76
2026-01-02,72.74
2026-01-05,72.72
2026-01-06,72.69
2026-01-07,72.59
2026-01-08,72.57
2026-01-09,72.52
