date,Dealer_self,Foreign_Dealer_Self,外資,投信,自營商,三大法人合計
2016-12-08,-2000,0,-14000,0,0,-16000
2016-12-09,0,0,-12000,0,0,-12000
2016-12-12,0,0,5000,0,0,5000
2016-12-13,0,0,8000,0,0,8000
2016-12-14,0,0,3000,0,0,3000
2016-12-15,0,0,6000,0,0,6000
2016-12-16,0,0,6000,0,0,6000
2016-12-19,0,0,2000,0,0,2000
2016-12-20,0,0,18000,0,0,18000
2016-12-21,71000,0,44000,0,0,115000
2016-12-22,1000,0,6000,0,0,7000
2016-12-23,0,0,-7000,0,0,-7000
2016-12-26,0,0,-46000,0,0,-46000
2016-12-27,0,0,45000,0,0,45000
2016-12-28,2000,0,-59000,0,0,-57000
2016-12-29,0,0,-33000,0,0,-33000
2016-12-30,-1000,0,7000,0,0,6000
2017-01-03,0,0,-22000,0,0,-22000
2017-01-04,0,0,6000,0,0,6000
2017-01-05,9000,0,7000,0,0,16000
2017-01-06,39000,0,25000,0,0,64000
2017-01-09,6000,0,-17000,0,0,-11000
2017-01-10,0,0,89000,0,0,89000
2017-01-11,0,0,-19000,0,0,-19000
2017-01-12,0,0,-1000,0,0,-1000
2017-01-13,-115000,0,1000,0,0,-114000
2017-01-16,0,0,3000,0,0,3000
2017-01-17,0,0,19000,0,0,19000
2017-01-18,0,0,44000,0,0,44000
2017-01-19,0,0,-3000,0,0,-3000
2017-01-20,0,0,-15000,0,0,-15000
2017-01-23,0,0,24000,0,0,24000
2017-01-24,-9000,0,7000,0,0,-2000
2017-02-02,-1000,0,-99000,0,0,-100000
2017-02-03,0,0,-62000,0,0,-62000
2017-02-06,0,0,-51000,0,0,-51000
2017-02-07,0,0,3000,0,0,3000
2017-02-08,0,0,30000,0,0,30000
2017-02-09,0,0,-28000,0,0,-28000
2017-02-10,-3000,0,-122000,0,0,-125000
2017-02-13,0,0,-77000,0,0,-77000
2017-02-14,-1000,0,-138000,0,0,-139000
2017-02-15,100000,0,-468000,0,0,-368000
2017-02-16,-100000,0,-335000,0,0,-435000
2017-02-17,0,0,79000,0,0,79000
2017-02-18,0,0,-210000,0,0,-210000
2017-02-20,1000,0,-532000,0,0,-531000
2017-02-21,0,0,-116000,0,0,-116000
2017-02-22,0,0,-18000,0,0,-18000
2017-02-23,1000,0,-209000,0,0,-208000
2017-02-24,-1000,0,118000,0,0,117000
2017-03-01,0,0,-195000,0,0,-195000
2017-03-02,0,0,-342000,0,0,-342000
2017-03-03,0,0,-335000,0,0,-335000
2017-03-06,0,0,-534000,0,0,-534000
2017-03-07,0,0,85000,0,0,85000
2017-03-08,100000,0,121000,0,0,221000
2017-03-09,0,0,100000,0,0,100000
2017-03-10,0,0,12000,0,0,12000
2017-03-13,75000,0,171000,0,0,246000
2017-03-14,29000,0,72000,0,0,101000
2017-03-15,10000,0,-10000,0,0,0
2017-03-16,25000,0,88000,0,0,113000
2017-03-17,51000,0,-134000,0,0,-83000
2017-03-20,20000,0,-30000,0,0,-10000
2017-03-21,-100000,0,-22000,0,0,-122000
2017-03-22,-15000,0,-16000,55000,0,24000
2017-03-23,-30000,0,-59000,0,0,-89000
2017-03-24,20000,0,39000,0,0,59000
2017-03-27,20000,0,-84000,0,0,-64000
2017-03-28,16000,0,25000,0,0,41000
2017-03-29,0,0,-52000,0,0,-52000
2017-03-30,4000,0,28000,0,0,32000
2017-03-31,-34000,0,203000,0,0,169000
2017-04-05,-24000,0,52000,0,0,28000
2017-04-06,20000,0,35000,0,0,55000
2017-04-07,16000,0,22000,0,0,38000
2017-04-10,-46000,0,-244000,100000,0,-190000
2017-04-11,60000,0,-72000,150000,0,138000
2017-04-12,-12000,0,66000,-55000,0,-1000
2017-04-13,10000,0,32000,75000,0,117000
2017-04-14,-40000,0,170000,450000,0,580000
2017-04-17,-25000,0,-415000,136000,0,-304000
2017-04-18,-90000,0,186000,215000,0,311000
2017-04-19,-10000,0,38000,40000,0,68000
2017-04-20,137000,0,-122000,30000,0,45000
2017-04-21,8000,0,162000,0,0,170000
2017-04-24,-85000,0,-296000,207000,0,-174000
2017-04-25,8000,0,-112000,0,0,-104000
2017-04-26,25000,0,-69000,0,0,-44000
2017-04-27,73000,0,-774000,0,0,-701000
2017-04-28,48000,0,252000,0,0,300000
2017-05-02,4000,0,33000,30000,0,67000
2017-05-03,15000,0,-109000,0,0,-94000
2017-05-04,12000,0,583000,30000,0,625000
2017-05-05,-6000,0,-349000,95000,0,-260000
2017-05-08,20000,0,-115000,0,0,-95000
2017-05-09,59000,0,-34000,30000,0,55000
2017-05-10,17000,0,360000,0,0,377000
2017-05-11,12000,0,-1000,0,0,11000
2017-05-12,39000,0,197000,0,0,236000
2017-05-15,7000,0,-63000,0,0,-56000
2017-05-16,-1000,0,271000,0,0,270000
2017-05-17,14000,0,167000,0,0,181000
2017-05-18,-23000,0,-138000,70000,0,-91000
2017-05-19,26000,0,-170000,0,0,-144000
2017-05-22,55000,0,37000,-321000,0,-229000
2017-05-23,-32000,0,7000,0,0,-25000
2017-05-24,12000,0,-33000,0,0,-21000
2017-05-25,1000,0,-83000,-292000,0,-374000
2017-05-26,26000,0,287000,-90000,0,223000
2017-05-31,0,0,-58000,-120000,0,-178000
2017-06-01,-11000,0,379000,0,0,368000
2017-06-02,-10000,0,89000,0,0,79000
2017-06-05,0,0,300000,0,0,300000
2017-06-06,-20000,0,-384000,34000,0,-370000
2017-06-07,-9000,0,133000,0,0,124000
2017-06-08,-21000,0,484000,0,0,463000
2017-06-09,-96000,0,27000,15000,0,-54000
2017-06-12,-23000,0,-301000,0,0,-324000
2017-06-13,48000,0,112000,25000,0,185000
2017-06-14,70000,0,32000,0,0,102000
2017-06-15,-2000,0,100000,0,0,98000
2017-06-16,1000,0,-107000,0,0,-106000
2017-06-19,0,0,-107000,0,0,-107000
2017-06-20,20000,0,-109000,0,0,-89000
2017-06-21,1000,0,1000,18000,0,20000
2017-06-22,14000,0,-318000,0,0,-304000
2017-06-23,20000,0,-18000,-35000,0,-33000
2017-06-26,2000,0,-137000,0,0,-135000
2017-06-27,0,0,45000,0,0,45000
2017-06-28,-20000,0,-52000,0,0,-72000
2017-06-29,-126000,0,-124000,17000,0,-233000
2017-06-30,0,0,-238000,0,0,-238000
2017-07-03,0,0,-41000,0,0,-41000
2017-07-04,-1000,0,-139000,0,0,-140000
2017-07-05,-1000,0,-31000,0,0,-32000
2017-07-06,-1000,0,-8000,11000,0,2000
2017-07-07,0,0,-42000,0,0,-42000
2017-07-10,0,0,-48292,0,0,-48292
2017-07-11,1000,0,-89000,15000,0,-73000
2017-07-12,-1000,0,-26000,-135000,0,-162000
2017-07-13,-3000,0,264000,-70000,0,191000
2017-07-14,100000,0,-173000,5000,0,-68000
2017-07-17,-30000,0,-47000,228000,0,151000
2017-07-18,-42000,0,282000,55000,0,295000
2017-07-19,-221000,0,554000,0,0,333000
2017-07-20,25000,0,1562000,909000,0,2496000
2017-07-21,75000,0,-163000,599000,0,511000
2017-07-24,21000,0,-522000,0,0,-501000
2017-07-25,216000,0,133000,-20000,0,329000
2017-07-26,-11000,0,-642000,200000,0,-453000
2017-07-27,98000,0,1247000,0,0,1345000
2017-07-28,-102000,0,-715000,300000,0,-517000
2017-07-31,13000,0,50000,0,0,63000
2017-08-01,14000,0,47000,9000,0,70000
2017-08-02,-51000,0,203000,14000,0,166000
2017-08-03,-108000,0,-460000,7000,0,-561000
2017-08-04,62000,0,175150,-412000,0,-174850
2017-08-07,227000,0,-1227000,41000,0,-959000
2017-08-08,164000,0,215000,-778000,0,-399000
2017-08-09,-66000,0,-191000,-95000,0,-352000
2017-08-10,-1000,0,-919000,-42000,0,-962000
2017-08-11,-257000,0,336000,0,0,79000
2017-08-14,15000,0,47000,0,0,62000
2017-08-15,-133000,0,226000,0,0,93000
2017-08-16,53000,0,-429000,0,0,-376000
2017-08-17,67000,0,-241000,0,0,-174000
2017-08-18,-97000,0,-83000,0,0,-180000
2017-08-21,0,0,-263000,0,0,-263000
2017-08-22,-50000,0,125000,36000,0,111000
2017-08-23,-93000,0,-86000,0,0,-179000
2017-08-24,65000,0,48000,-131000,0,-18000
2017-08-25,-147000,0,810000,-50000,0,613000
2017-08-28,20000,0,129000,-50000,0,99000
2017-08-29,170000,0,454000,-281000,0,343000
2017-08-30,15000,0,14000,0,0,29000
2017-08-31,-15000,0,261000,0,0,246000
2017-09-01,30000,0,275850,0,0,305850
2017-09-04,30000,0,-120000,0,0,-90000
2017-09-05,30000,0,604000,0,0,634000
2017-09-06,0,0,776000,0,0,776000
2017-09-07,0,0,207000,0,0,207000
2017-09-08,-50000,0,421000,0,0,371000
2017-09-11,0,0,-180000,86000,0,-94000
2017-09-12,0,0,407000,0,0,407000
2017-09-13,57000,0,-106000,34000,0,-15000
2017-09-14,62000,0,-5000,-11000,0,46000
2017-09-15,130000,0,-321000,-282000,0,-473000
2017-09-18,20000,0,497000,8000,0,525000
2017-09-19,-239000,0,-7000,-12000,0,-258000
2017-09-20,13000,0,295000,-33000,0,275000
2017-09-21,-120000,0,1022000,0,0,902000
2017-09-22,140000,0,107000,4000,0,251000
2017-09-25,175000,0,118000,-4000,0,289000
2017-09-26,100000,0,-80000,50000,0,70000
2017-09-27,-205000,0,115000,528000,0,438000
2017-09-28,-263000,0,1432000,-6000,0,1163000
2017-09-29,216000,0,-492000,-3000,0,-279000
2017-09-30,54000,0,-130000,546000,0,470000
2017-10-02,470000,0,-262000,-174000,0,34000
2017-10-03,153000,0,348000,0,0,501000
2017-10-05,-28000,0,-2106000,32000,0,-2102000
2017-10-06,-39000,0,482000,-70000,0,373000
2017-10-11,-231000,0,-578000,-91000,0,-900000
2017-10-12,45000,0,346000,-9000,0,382000
2017-10-13,-60000,0,-1186000,0,0,-1246000
2017-10-16,30000,0,1087000,-571000,0,546000
2017-10-17,-687000,0,-592292,6000,0,-1273292
2017-10-18,-52000,0,-522000,-7000,0,-581000
2017-10-19,491000,0,288000,0,0,779000
2017-10-20,10000,0,-733000,0,0,-723000
2017-10-23,27000,0,259147,0,0,286147
2017-10-24,182000,0,807000,4000,0,993000
2017-10-25,-112000,0,-2047000,0,0,-2159000
2017-10-26,-155000,0,637633,0,0,482633
2017-10-27,-168000,0,-231000,0,0,-399000
2017-10-30,-38000,0,454000,0,0,416000
2017-10-31,-230000,0,-150000,0,0,-380000
2017-11-01,-47000,0,-20000,0,0,-67000
2017-11-02,5000,0,-235667,0,0,-230667
2017-11-03,16000,0,328667,0,0,344667
2017-11-06,-1000,0,92959,0,0,91959
2017-11-07,-1000,0,32000,0,0,31000
2017-11-08,0,0,69000,75000,0,144000
2017-11-09,1000,0,45473,-182000,0,-135527
2017-11-10,16000,0,590738,-449000,0,157738
2017-11-13,15000,0,398000,-139000,0,274000
2017-11-14,-35000,0,-16200,-193000,0,-244200
2017-11-15,-15000,0,-172835,0,0,-187835
2017-11-16,10000,0,-629694,0,0,-619694
2017-11-17,60000,0,159835,-32000,0,187835
2017-11-20,40000,0,-115000,0,0,-75000
2017-11-21,10000,0,-23000,0,0,-13000
2017-11-22,-70000,0,71694,151000,0,152694
2017-11-23,50000,0,-398000,0,0,-348000
2017-11-24,20000,0,28000,10000,0,58000
2017-11-27,30000,0,121000,10000,0,161000
2017-11-28,0,0,-300287,0,0,-300287
2017-11-29,0,0,590430,0,0,590430
2017-11-30,0,0,-45570,-74000,0,-119570
2017-12-01,0,0,623000,-114000,0,509000
2017-12-04,1000,0,415000,-172000,0,244000
2017-12-05,-21000,0,16452,-86000,0,-90548
2017-12-06,0,0,111000,0,0,111000
2017-12-07,10000,0,14000,-104000,0,-80000
2017-12-08,24000,0,-789000,0,0,-765000
2017-12-11,-14000,0,1079000,160000,0,1225000
2017-12-12,-51000,0,-507452,169000,0,-389452
2017-12-13,41000,0,-436000,30000,0,-365000
2017-12-14,-40000,0,-92000,0,0,-132000
2017-12-15,20000,0,11000,9000,0,40000
2017-12-18,-1000,0,-344000,0,0,-345000
2017-12-19,30000,0,20000,0,0,50000
2017-12-20,-13000,0,219000,0,0,206000
2017-12-21,-120000,0,-5000,211000,0,86000
2017-12-22,65000,0,-724000,262000,0,-397000
2017-12-25,-84000,0,-145000,0,0,-229000
2017-12-26,19000,0,-448000,-182000,0,-611000
2017-12-27,0,0,-228000,0,0,-228000
2017-12-28,29000,0,157000,0,0,186000
2017-12-29,30000,0,-151000,0,0,-121000
2018-01-02,21000,0,222000,0,0,243000
2018-01-03,-14000,0,234000,3000,0,223000
2018-01-04,-47000,0,-13000,128000,0,68000
2018-01-05,30000,0,-372000,636000,0,294000
2018-01-08,0,0,-623000,495000,0,-128000
2018-01-09,35000,0,-55000,0,0,-20000
2018-01-10,-65000,0,30000,0,0,-35000
2018-01-11,-60000,0,212000,-19000,0,133000
2018-01-12,1000,0,95000,-265000,0,-169000
2018-01-15,0,0,100000,100000,0,200000
2018-01-16,1000,0,127000,70000,0,198000
2018-01-17,-1000,0,-194000,0,0,-195000
2018-01-18,-1000,0,-30000,45000,0,14000
2018-01-19,45000,0,192000,189000,0,426000
2018-01-22,92000,0,901000,26000,0,1019000
2018-01-23,-12000,0,-433000,46000,0,-399000
2018-01-24,-33000,0,80000,199000,0,246000
2018-01-25,26000,0,1467000,590000,0,2083000
2018-01-26,18000,0,-2171000,-266000,0,-2419000
2018-01-29,20000,0,154000,0,0,174000
2018-01-30,-4000,0,-750000,136000,0,-618000
2018-01-31,-44000,0,175000,0,0,131000
2018-02-01,-15000,0,-75000,-6000,0,-96000
2018-02-02,17000,0,104000,50000,0,171000
2018-02-05,-2000,0,6004,155000,0,159004
2018-02-06,-40000,0,426000,42000,0,428000
2018-02-07,-85000,0,-131000,79000,0,-137000
2018-02-08,-9000,0,701000,60000,0,752000
2018-02-09,21000,0,-228000,-40000,0,-247000
2018-02-12,82000,0,135000,200000,0,417000
2018-02-21,100000,0,-98000,48000,0,50000
2018-02-22,167000,0,-315000,737000,0,589000
2018-02-23,-138000,0,292000,310000,0,464000
2018-02-26,-204000,0,-325000,0,0,-529000
2018-02-27,1000,0,-101000,0,0,-100000
2018-03-01,17000,0,27996,334000,0,378996
2018-03-02,9000,0,-267881,139000,0,-119881
2018-03-05,2000,0,1097000,809000,0,1908000
2018-03-06,97000,0,60625,195000,0,352625
2018-03-07,-1000,0,-185000,1418000,0,1232000
2018-03-08,-65000,0,108000,80000,0,123000
2018-03-09,-6000,0,-239412,-30000,0,-275412
2018-03-12,45000,0,-4000,-311000,0,-270000
2018-03-13,18000,0,263000,0,0,281000
2018-03-14,-37000,0,-266000,66000,0,-237000
2018-03-15,21000,0,-24000,65000,0,62000
2018-03-16,-2000,0,22000,-29000,0,-9000
2018-03-19,-1000,0,245000,-174000,0,70000
2018-03-20,-5000,0,-341000,39000,0,-307000
2018-03-21,72000,0,87000,295000,0,454000
2018-03-22,2000,0,-499750,13000,0,-484750
2018-03-23,-114000,0,219997,-26000,0,79997
2018-03-26,-31000,0,-335900,-145000,0,-511900
2018-03-27,-15000,0,221000,0,0,206000
2018-03-28,-18000,0,-13000,26000,0,-5000
2018-03-29,0,0,-17000,-54000,0,-71000
2018-03-30,0,0,249000,-405000,0,-156000
2018-03-31,49000,0,0,-709000,0,-660000
2018-04-02,20000,0,538000,-59000,0,499000
2018-04-03,-20000,0,-106500,-63000,0,-189500
2018-04-09,0,0,-92900,0,0,-92900
2018-04-10,30000,0,169000,20000,1000,220000
2018-04-11,121000,0,-112000,119000,68000,196000
2018-04-12,119000,0,-104000,336000,51000,402000
2018-04-13,-79000,0,-123000,806000,5000,609000
2018-04-16,-141000,0,105000,77000,-23000,18000
2018-04-17,-30000,0,84000,246000,-40000,260000
2018-04-18,-20000,0,-137000,36000,33000,-88000
2018-04-19,56000,0,155000,-36000,48000,223000
2018-04-20,-8000,0,867000,66000,128000,1053000
2018-04-23,17000,0,-385000,15000,-122000,-475000
2018-04-24,6000,0,-66000,113000,-13000,40000
2018-04-25,0,0,280000,35000,41000,356000
2018-04-26,8000,0,280000,201000,17000,506000
2018-04-27,107000,0,2014000,236000,163000,2520000
2018-04-30,-206000,0,-1188000,122000,-40000,-1312000
2018-05-02,174000,0,1639000,25000,199000,2037000
2018-05-03,-90000,0,-2384120,-245000,-321000,-3040120
2018-05-04,21000,0,312000,0,-31000,302000
2018-05-07,57000,0,-94000,0,14000,-23000
2018-05-08,134000,0,137000,75000,6000,352000
2018-05-09,100000,0,74190,30000,69000,273190
2018-05-10,-168000,0,-26000,65000,-32000,-161000
2018-05-11,103000,0,29000,0,-108000,24000
2018-05-14,-110000,0,455420,0,44000,389420
2018-05-15,17000,0,-419000,0,12000,-390000
2018-05-16,55000,0,245000,-201000,56000,155000
2018-05-17,59000,0,-131000,49000,48000,25000
2018-05-18,-32000,0,-422000,100000,-126000,-480000
2018-05-21,66000,0,-64000,0,84000,86000
2018-05-22,1000,0,-302000,-15000,-62000,-378000
2018-05-23,-19000,0,152000,5000,97000,235000
2018-05-24,19000,0,-125000,0,-95000,-201000
2018-05-25,14000,0,-40134,43000,142000,158866
2018-05-28,-56000,0,-134000,233000,229000,272000
2018-05-29,-203000,0,-369000,127000,-343000,-788000
2018-05-30,31000,0,60000,0,-31000,60000
2018-05-31,28000,0,-178000,0,-36000,-186000
2018-06-01,48000,0,170680,0,90000,308680
2018-06-04,4000,0,127970,-508000,48000,-328030
2018-06-05,-2000,0,535000,-432000,201000,302000
2018-06-06,-63000,0,348000,-250000,-237000,-202000
2018-06-07,-81000,0,308410,0,245000,472410
2018-06-08,-31000,0,-519000,-52000,-11000,-613000
2018-06-11,96000,0,143810,-293000,-111000,-164190
