date,Dealer_self,Foreign_Dealer_Self,外資,投信,自營商,三大法人合計
2016-03-16,6000,0,-9000,87000,-63000,21000
2016-03-17,0,0,126000,-500000,-30000,-404000
2016-03-18,0,0,42000,-789000,2000,-745000
2016-03-21,0,0,30000,-100000,-59000,-129000
2016-03-22,0,0,-32000,-50000,-26000,-108000
2016-03-23,0,0,-122000,-120000,-10000,-252000
2016-03-24,0,0,389000,-448000,-18000,-77000
2016-03-25,-60000,0,-149000,542000,-60000,273000
2016-03-28,0,0,-137000,303000,10000,176000
2016-03-29,0,0,-55000,333000,-62000,216000
2016-03-30,40000,0,457000,0,-3000,494000
2016-03-31,0,0,122000,0,-1000,121000
2016-04-01,0,0,-244289,0,-3000,-247289
2016-04-06,0,0,195998,-90000,-15000,90998
2016-04-07,0,0,-218000,0,-13000,-231000
2016-04-08,0,0,-35000,0,-3000,-38000
2016-04-11,0,0,238000,-136000,-26000,76000
2016-04-12,-2000,0,-701000,520000,14000,-169000
2016-04-13,0,0,-100000,400000,18000,318000
2016-04-14,0,0,-361000,136000,7000,-218000
2016-04-15,0,0,-188000,-4000,-34000,-226000
2016-04-18,-2000,0,-40000,0,-19000,-61000
2016-04-19,0,0,-58000,0,-22000,-80000
2016-04-20,-6000,0,-366000,0,-9000,-381000
2016-04-21,0,0,-69000,0,0,-69000
2016-04-22,-70000,0,-332000,0,-8000,-410000
2016-04-25,0,0,-172000,0,-11000,-183000
2016-04-26,0,0,-252000,0,-38000,-290000
2016-04-27,0,0,-889695,0,-4000,-893695
2016-04-28,0,0,-312000,0,-3000,-315000
2016-04-29,-100000,0,237000,-150000,-2000,-15000
2016-05-03,0,0,132000,0,-4000,128000
2016-05-04,0,0,-380000,-125000,-1000,-506000
2016-05-05,0,0,-240000,0,-9000,-249000
2016-05-06,-100000,0,-176000,-280000,-1000,-557000
2016-05-09,0,0,31000,-475000,3000,-441000
2016-05-10,0,0,-1014182,-588000,3000,-1599182
2016-05-11,0,0,-499000,-681000,8000,-1172000
2016-05-12,0,0,-352837,-809000,3000,-1158837
2016-05-13,0,0,-447370,-667000,7000,-1107370
2016-05-16,0,0,-297050,-80013,-4000,-381063
2016-05-17,0,0,-225000,-70000,4000,-291000
2016-05-18,0,0,-169000,-30000,0,-199000
2016-05-19,0,0,-400910,0,-6000,-406910
2016-05-20,0,0,-344580,0,0,-344580
2016-05-23,-60000,0,-6000,0,6000,-60000
2016-05-24,15000,0,-311000,0,80000,-216000
2016-05-25,-70000,0,-213000,0,-64000,-347000
2016-05-26,0,0,-319000,0,-22000,-341000
2016-05-27,0,0,-1131000,-158000,17000,-1272000
2016-05-30,0,0,-402000,0,18000,-384000
2016-05-31,-67000,0,44000,0,-5000,-28000
2016-06-01,-38000,0,-187000,0,5000,-220000
2016-06-02,0,0,-487250,0,3000,-484250
2016-06-03,0,0,-591000,-477000,-2000,-1070000
2016-06-04,19000,0,0,-482000,-19000,-482000
2016-06-06,0,0,260897,0,-33000,227897
2016-06-07,0,0,-367000,0,-30000,-397000
2016-06-08,0,0,-879000,0,-4000,-883000
2016-06-13,0,0,-96000,0,-17000,-113000
2016-06-14,220000,0,-43030,-392000,12000,-203030
2016-06-15,0,0,-131000,0,-3000,-134000
2016-06-16,0,0,-31000,-49000,-2000,-82000
2016-06-17,0,0,-156000,0,-3000,-159000
2016-06-20,0,0,-285000,0,0,-285000
2016-06-21,0,0,123000,0,-1000,122000
2016-06-22,0,0,186000,0,45000,231000
2016-06-23,0,0,27644,0,-16000,11644
2016-06-24,7000,0,-392000,0,-1000,-386000
2016-06-27,-2000,0,-278000,0,-6000,-286000
2016-06-28,0,0,-257000,0,30000,-227000
2016-06-29,4000,0,-392950,0,7000,-381950
2016-06-30,0,0,144000,0,-16000,128000
2016-07-01,10000,0,247000,0,-4000,253000
2016-07-04,0,0,115000,0,-12000,103000
2016-07-05,0,0,71000,0,23000,94000
2016-07-06,0,0,74400,0,-13000,61400
2016-07-07,0,0,172000,0,10000,182000
2016-07-11,0,0,473000,0,41000,514000
2016-07-12,0,0,132000,0,134000,266000
2016-07-13,0,0,207000,0,-131000,76000
2016-07-14,0,0,211000,63000,-3000,271000
2016-07-15,0,0,191000,0,-9135,181865
2016-07-18,6000,0,-26561,0,19000,-1561
2016-07-19,-2000,0,398000,0,-75000,321000
2016-07-20,0,0,102302,0,0,102302
2016-07-21,0,0,177000,0,12000,189000
2016-07-22,0,0,394000,0,-5000,389000
2016-07-25,0,0,581000,100000,668230,1349230
2016-07-26,0,0,112000,0,-252000,-140000
2016-07-27,202000,0,63000,0,-74000,191000
2016-07-28,0,0,101000,0,-124000,-23000
2016-07-29,227000,0,124000,180000,-69000,462000
2016-08-01,769000,0,489493,719000,362000,2339493
2016-08-02,148000,0,301000,0,-238000,211000
2016-08-03,207000,0,1083000,0,21000,1311000
2016-08-04,334000,0,552000,0,-17000,869000
2016-08-05,259000,0,61000,0,-81000,239000
2016-08-08,-48000,0,398000,0,-13000,337000
2016-08-09,6000,0,1071000,-266000,74000,885000
2016-08-10,140000,0,674387,0,-55000,759387
2016-08-11,30000,0,544326,0,5000,579326
2016-08-12,75000,0,504436,0,31000,610436
2016-08-15,457000,0,390000,1005000,374000,2226000
2016-08-16,-190000,0,192000,-221000,-196000,-415000
2016-08-17,28000,0,289000,0,-187000,130000
2016-08-18,-153000,0,902000,0,193000,942000
2016-08-19,23000,0,-161000,706000,380000,948000
2016-08-22,618000,0,759000,500000,661181,2538181
2016-08-23,-1100000,0,799951,763000,-590000,-127049
2016-08-24,344000,0,1047000,1782000,7000,3180000
2016-08-25,155000,0,997001,662000,-408000,1406001
2016-08-26,-33000,0,605000,1052000,-126000,1498000
2016-08-29,-215000,0,1465000,843000,845000,2938000
2016-08-30,210000,0,1295000,730000,-249000,1986000
2016-08-31,-80000,0,1585000,0,-293000,1212000
2016-09-01,5000,0,119000,-50000,39000,113000
2016-09-02,75000,0,1838000,156000,-181000,1888000
2016-09-05,-100000,0,1122000,467000,742000,2231000
2016-09-06,-251000,0,94000,100000,-682000,-739000
2016-09-07,144000,0,1054000,0,-22000,1176000
2016-09-08,-20000,0,605000,-50000,-97000,438000
2016-09-09,20000,0,368000,0,-12000,376000
2016-09-10,-34000,0,0,-386000,27000,-393000
2016-09-12,-90000,0,411000,0,-35000,286000
2016-09-13,-522000,0,1152000,100000,118000,848000
2016-09-14,-30000,0,422000,212000,-145000,459000
2016-09-19,119496,0,252680,246000,447000,1065176
2016-09-20,-19000,0,-29140,299000,-288000,-37140
2016-09-21,72158,0,-195808,380000,37000,293350
2016-09-22,37920,0,-57370,831000,521000,1332550
2016-09-23,2000,0,264000,463000,-450000,279000
2016-09-26,8000,0,-136000,199000,30800,101800
2016-09-29,33279,0,700520,0,34000,767799
2016-09-30,1000,0,203000,-2000,-294000,-92000
2016-10-03,-14000,0,-70000,232000,54000,202000
2016-10-04,139000,0,1065001,13000,785000,2002001
2016-10-05,7000,0,-208000,840000,56000,695000
2016-10-06,-44000,0,453489,200000,-61000,548489
2016-10-07,0,0,165000,0,-567000,-402000
2016-10-11,-122000,0,92000,-129000,-204000,-363000
2016-10-12,-114000,0,316000,-403000,0,-201000
2016-10-13,-192500,0,332000,0,-39000,100500
2016-10-14,-36000,0,552890,0,-189000,327890
2016-10-17,10000,0,406000,300000,73000,789000
2016-10-18,36000,0,88420,442000,-34000,532420
2016-10-19,-154090,0,108640,20000,75000,49550
2016-10-20,15000,0,182000,250000,26000,473000
2016-10-21,-10000,0,-278114,-1000,-44000,-333114
2016-10-24,-20000,0,219980,0,3000,202980
2016-10-25,20000,0,107000,97000,378000,602000
2016-10-26,-10000,0,158000,-9000,-262000,-123000
2016-10-27,0,0,-8000,120000,-6000,106000
2016-10-28,12000,0,-112000,-60000,-45000,-205000
2016-10-31,-14000,0,92000,-86000,3000,-5000
2016-11-01,0,0,-58000,-60000,-14000,-132000
2016-11-02,-45000,0,-126110,-100000,-156000,-427110
2016-11-03,0,0,-87315,120000,5000,37685
2016-11-04,-14000,0,40000,-60000,-35000,-69000
2016-11-07,0,0,168579,-95000,36000,109579
2016-11-08,0,0,-19000,-261000,-37000,-317000
2016-11-09,-14000,0,369000,-91000,30000,294000
2016-11-10,31000,0,555000,245000,-12000,819000
2016-11-11,27000,0,73000,160000,-4000,256000
2016-11-14,0,0,-148000,40000,-2000,-110000
2016-11-15,-14000,0,-70940,76000,-50000,-58940
2016-11-16,-43000,0,-518560,100000,21000,-440560
2016-11-17,-80000,0,-202000,0,-44000,-326000
2016-11-18,-1000,0,176823,0,1000,176823
2016-11-21,0,0,-179177,50000,44000,-85177
2016-11-22,0,0,-104000,50000,-58000,-112000
2016-11-23,0,0,-32590,0,105000,72410
2016-11-24,0,0,-53000,0,-35000,-88000
2016-11-25,0,0,57000,-192000,0,-135000
2016-11-28,0,0,1061488,-23143,-34000,1004345
2016-11-29,4000,0,262750,120000,615000,1001750
2016-11-30,70000,0,383131,20000,-290000,183131
2016-12-01,21000,0,253000,73000,-93000,254000
2016-12-02,0,0,195954,0,31000,226954
2016-12-05,-70000,0,233016,0,-5000,158016
2016-12-06,0,0,456000,40000,23000,519000
2016-12-07,0,0,593000,0,-52000,541000
2016-12-08,12000,0,473000,0,771000,1256000
2016-12-09,42000,0,605000,72000,-205034,513966
2016-12-12,42000,0,339000,0,-180000,201000
2016-12-13,139000,0,669994,0,119000,927994
2016-12-14,102000,0,800000,40000,91000,1033000
2016-12-15,57000,0,423000,0,-200000,280000
2016-12-16,2000,0,336000,0,-104000,234000
2016-12-19,0,0,295000,0,55000,350000
2016-12-20,-44000,0,341999,0,-118000,179999
2016-12-21,-15000,0,383000,72000,58000,498000
2016-12-22,6000,0,142000,0,-78000,70000
2016-12-23,-30000,0,13000,0,-88000,-105000
2016-12-26,0,0,39000,0,14000,53000
2016-12-27,0,0,53000,0,-17000,36000
2016-12-28,0,0,295000,202000,-4000,493000
2016-12-29,0,0,-171004,0,21000,-150004
2016-12-30,-129000,0,-22000,0,-68000,-219000
2017-01-03,0,0,132000,72000,-18000,186000
2017-01-04,77000,0,-3500,72000,188000,333500
2017-01-05,6000,0,-29000,0,345000,322000
2017-01-06,-72000,0,3000,0,-160000,-229000
2017-01-09,-86000,0,229000,0,-84000,59000
2017-01-10,-76000,0,182000,0,116000,222000
2017-01-11,118000,0,304000,247000,321000,990000
2017-01-12,-34000,0,271000,-185000,-311000,-259000
2017-01-13,-76000,0,174000,-220000,-80000,-202000
2017-01-16,0,0,-695000,0,-131000,-826000
2017-01-17,0,0,496000,0,-173000,323000
2017-01-18,-12000,0,319093,0,-11000,296093
2017-01-19,0,0,138000,-669000,-29000,-560000
2017-01-20,0,0,3000,-516000,-63000,-576000
2017-01-23,0,0,-194000,-361000,-52000,-607000
2017-01-24,0,0,229000,-187000,-29000,13000
2017-02-02,0,0,369000,330000,0,699000
2017-02-03,0,0,464933,0,28000,492933
2017-02-06,0,0,-67063,0,32000,-35063
2017-02-07,4000,0,269475,-403113,-28000,-157638
2017-02-08,0,0,-386000,0,52000,-334000
2017-02-09,-490000,0,-230883,0,808000,87117
2017-02-10,-8000,0,-291428,-130000,-502000,-931428
2017-02-13,0,0,257000,0,-63000,194000
2017-02-14,-408000,0,442000,196140,906000,1136140
2017-02-15,46000,0,-885000,150000,-221000,-910000
2017-02-16,-32000,0,-279000,-90000,-199000,-600000
2017-02-17,39000,0,453000,0,-68000,424000
2017-02-18,-49000,0,0,436000,46000,433000
2017-02-20,437000,0,-105000,866000,446000,1644000
2017-02-21,5000,0,124000,0,-373000,-244000
2017-02-22,-107000,0,54000,700000,329000,976000
2017-02-23,38000,0,468000,282000,-393000,395000
2017-02-24,-13000,0,709512,100000,-32000,764512
2017-03-01,-82000,0,618000,150000,210000,896000
2017-03-02,-16000,0,-779750,199000,-289000,-885750
2017-03-03,-69000,0,-141000,-128000,-61000,-399000
2017-03-06,-71000,0,457400,0,125000,511400
2017-03-07,0,0,57000,150000,-18000,189000
2017-03-08,20000,0,-463966,0,87000,-356966
2017-03-09,-2000,0,-211922,0,-171000,-384922
2017-03-10,0,0,249390,0,54000,303390
2017-03-13,63000,0,-588983,0,151000,-374983
2017-03-14,-46000,0,-283272,214000,-143000,-258272
2017-03-15,8000,0,-153671,0,-40000,-185671
2017-03-16,21000,0,-560506,0,74000,-465506
2017-03-17,-105000,0,24775,0,-78000,-158225
2017-03-20,70000,0,-418732,0,7000,-341732
2017-03-21,-20000,0,716698,0,14000,710698
2017-03-22,17000,0,292000,0,-86000,223000
2017-03-24,105000,0,-59999,0,4000,49001
2017-03-27,345000,0,415063,-162000,-297000,301063
2017-03-28,153000,0,306118,-254000,-200000,5118
2017-03-29,50000,0,-42188,0,21000,28812
2017-03-30,162000,0,-75447,0,28000,114553
2017-03-31,0,0,241265,100000,-77000,264265
2017-04-05,-98000,0,1068000,225000,164000,1359000
2017-04-06,-20000,0,12000,0,-70000,-78000
2017-04-07,161000,0,-119000,0,-6000,36000
2017-04-10,50000,0,14126,0,-9000,55126
2017-04-11,-142000,0,20344,68000,8000,-45656
2017-04-12,125000,0,82999,0,-20000,187999
2017-04-13,105000,0,-231000,0,6000,-120000
2017-04-14,215000,0,-370000,0,-27000,-182000
2017-04-17,78000,0,-137000,0,-88000,-147000
2017-04-18,40000,0,-112000,0,-1000,-73000
2017-04-19,60000,0,-152026,0,-17000,-109026
2017-04-20,78000,0,-108000,0,-25000,-55000
2017-04-21,58000,0,108790,-2000,-1000,163790
2017-04-24,38000,0,38000,0,11000,87000
2017-04-25,52000,0,564000,0,-38000,578000
2017-04-26,128000,0,-324000,127000,2000,-67000
2017-04-27,93000,0,-624000,30000,5000,-496000
2017-04-28,45000,0,-274000,149000,5000,-75000
2017-05-02,-60000,0,421079,0,109000,470079
2017-05-03,0,0,-178000,40000,-62000,-200000
2017-05-04,-13000,0,367639,0,-33000,321639
2017-05-05,50000,0,-178000,0,-31000,-159000
2017-05-08,-10000,0,160000,0,80000,230000
2017-05-09,10000,0,21000,0,-9000,22000
2017-05-10,0,0,-21716,-3000,-23000,-47716
2017-05-11,0,0,112000,0,-3000,109000
2017-05-12,0,0,94000,130000,-1000,223000
2017-05-15,-116000,0,712000,0,175000,771000
2017-05-16,73000,0,394000,0,38000,505000
2017-05-17,-8000,0,323780,0,-96000,219780
2017-05-18,47000,0,264000,0,-34000,277000
2017-05-19,-10000,0,-78000,80000,5000,-3000
2017-05-22,19000,0,374732,0,13000,406732
2017-05-23,-23000,0,356000,-206000,-6000,121000
2017-05-24,-36000,0,255000,0,15000,234000
2017-05-25,-19000,0,8000,-319000,2000,-328000
2017-05-26,34000,0,53000,-260000,-9000,-182000
2017-05-31,2000,0,575000,-273000,-14000,290000
2017-06-01,-1000,0,815048,-280000,-99000,435048
2017-06-02,-62000,0,767560,-474000,132000,363560
2017-06-03,-56000,0,0,-100000,-47000,-203000
2017-06-05,-259000,0,858000,100000,79000,778000
2017-06-06,-240000,0,422000,80000,191000,453000
2017-06-07,3000,0,485830,25000,-113000,400830
2017-06-08,-46000,0,423000,0,571000,948000
2017-06-09,183000,0,-200000,0,-255000,-272000
2017-06-12,20000,0,17000,0,-123000,-86000
2017-06-13,43000,0,282000,-276000,-91000,-42000
2017-06-14,58000,0,445000,0,-91000,412000
2017-06-15,-47000,0,233798,0,-10000,176798
2017-06-16,-81000,0,891000,-150000,169000,829000
2017-06-19,4000,0,-30000,-150000,-143000,-319000
2017-06-20,-2000,0,-23000,-95000,-148000,-268000
2017-06-21,9000,0,123176,-60000,-44000,28176
2017-06-22,1000,0,-195291,0,6000,-188291
2017-06-23,0,0,-140513,0,42000,-98513
2017-06-26,-80000,0,840000,0,412000,1172000
2017-06-27,37000,0,-275000,-100000,-106000,-444000
2017-06-28,-178000,0,48000,-430000,-173000,-733000
2017-06-29,-216000,0,7000,-150000,4000,-355000
2017-06-30,7000,0,473000,0,-28000,452000
2017-07-03,-236000,0,-107000,-26000,106000,-263000
2017-07-04,-7000,0,-55000,-70172,-140000,-272172
2017-07-05,-2000,0,-146418,-274000,-14000,-436418
2017-07-06,-90000,0,550279,-26000,17000,451279
2017-07-07,0,0,210000,0,-144000,66000
2017-07-10,1000,0,184498,-802000,3000,-613502
2017-07-11,-50000,0,-7000,0,3000,-54000
2017-07-12,16000,0,343257,0,96000,455257
2017-07-13,30000,0,501150,-174000,58000,415150
2017-07-14,0,0,209794,130000,-50000,289794
2017-07-17,-18000,0,248163,-150000,-21000,59163
2017-07-18,20000,0,29000,220000,114000,383000
2017-07-19,-8000,0,-315519,508000,148000,332481
2017-07-20,105000,0,140000,50000,-190000,105000
2017-07-21,-51000,0,201000,201000,-10000,341000
2017-07-24,53000,0,-377000,-20000,847000,503000
2017-07-25,20000,0,-296000,-112000,-182000,-570000
2017-07-26,-60000,0,-132000,-330000,-291000,-813000
2017-07-27,-84000,0,260000,-743000,134000,-433000
2017-07-28,2000,0,-179000,-1051000,-192000,-1420000
2017-07-31,-30000,0,608000,-391000,55000,242000
2017-08-01,2000,0,-135000,0,70000,-63000
2017-08-02,-2000,0,105000,0,-65000,38000
2017-08-03,32000,0,-177000,50000,-19000,-114000
2017-08-04,0,0,420000,0,43000,463000
2017-08-07,-260000,0,892000,-585000,-96000,-49000
2017-08-08,-81000,0,700000,1000,281000,901000
2017-08-09,50000,0,449000,0,-170000,329000
2017-08-10,-2000,0,840000,-300000,-112000,426000
2017-08-11,50000,0,476000,0,145000,671000
2017-08-14,-30000,0,172000,0,-21000,121000
2017-08-15,12000,0,595000,0,341000,948000
2017-08-16,-155000,0,-869000,0,-255000,-1279000
2017-08-17,108000,0,376000,-134000,420000,770000
2017-08-18,6000,0,-34000,-166000,-138000,-332000
2017-08-21,-6000,0,450000,-120000,-113000,211000
2017-08-22,8000,0,258000,0,-16000,250000
2017-08-23,-7000,0,618000,0,272000,883000
2017-08-24,-14000,0,567000,0,68000,621000
2017-08-25,58000,0,684000,0,311000,1053000
2017-08-28,449000,0,-300000,185000,606000,940000
2017-08-29,-229000,0,387970,0,-755000,-596030
2017-08-30,-142000,0,1042000,30000,171000,1101000
2017-08-31,11000,0,255000,0,570000,836000
2017-09-01,213000,0,-697000,-136000,-633000,-1253000
2017-09-04,-234000,0,1205000,-939000,-449000,-417000
2017-09-05,-99000,0,749000,-130000,23000,543000
2017-09-06,-40000,0,151000,-130000,-125000,-144000
2017-09-07,4000,0,529000,-170000,-136000,227000
2017-09-08,14000,0,-217000,-220000,18000,-405000
2017-09-11,-4000,0,-35000,0,-51000,-90000
2017-09-12,0,0,-565000,0,-3000,-568000
2017-09-13,-100000,0,-448079,0,3000,-545079
2017-09-14,-38000,0,-230000,0,-121000,-389000
2017-09-15,-48000,0,238000,0,11000,201000
2017-09-18,-10000,0,-364000,-694000,-24000,-1092000
2017-09-19,47000,0,-192000,-387000,0,-532000
2017-09-20,-194000,0,-448000,-148000,-48000,-838000
2017-09-21,-26000,0,116570,-200000,-57000,-166430
2017-09-22,-2000,0,28000,-50000,-82000,-106000
2017-09-25,-56000,0,-58000,-725000,-161000,-1000000
2017-09-26,-63000,0,246000,-625000,0,-442000
2017-09-27,0,0,-7000,0,34000,27000
2017-09-28,0,0,374000,0,-109000,265000
2017-09-29,0,0,96281,-254000,-20000,-177719
2017-09-30,34000,0,0,0,-46000,-12000
2017-10-02,0,0,552000,-303001,35000,283999
2017-10-03,0,0,398000,0,-58000,340000
2017-10-05,0,0,475200,0,48000,523200
2017-10-06,0,0,493000,0,-1000,492000
2017-10-11,-16000,0,528000,0,-54000,458000
2017-10-12,154000,0,266000,0,655000,1075000
2017-10-13,28000,0,-50000,0,-321000,-343000
2017-10-16,50000,0,16000,-150000,84000,0
2017-10-17,-2000,0,-32840,131000,-26000,70160
2017-10-18,-178000,0,342000,108000,24000,296000
2017-10-19,0,0,348000,0,17000,365000
2017-10-20,-2000,0,168000,-2000,-46000,118000
2017-10-23,62000,0,238000,230000,840000,1370000
2017-10-24,-42000,0,118000,0,-514000,-438000
2017-10-25,18000,0,152000,0,253000,423000
2017-10-26,24000,0,106000,0,-278000,-148000
2017-10-27,88000,0,-275000,0,24000,-163000
2017-10-30,0,0,236000,0,-41000,195000
2017-10-31,-20000,0,263620,0,-98000,145620
2017-11-01,865000,0,108000,1038000,1490000,3501000
2017-11-02,236000,0,122000,881000,491000,1730000
2017-11-03,68000,0,791000,250000,-438000,671000
2017-11-06,58000,0,381000,330000,-7000,762000
2017-11-07,62000,0,333000,100000,232000,727000
2017-11-08,1112000,0,744000,3972000,661000,6489000
2017-11-09,35000,0,646000,4354000,-527000,4508000
2017-11-10,97000,0,-30063,889000,-522000,433937
2017-11-13,71000,0,967000,1185000,177000,2400000
2017-11-14,126000,0,3339000,163000,353000,3981000
2017-11-15,18000,0,-720351,510000,-736000,-928351
2017-11-16,282000,0,3210000,-320000,-338000,2834000
2017-11-17,54000,0,2786000,291000,747000,3878000
2017-11-20,-74000,0,-655000,-250000,-55000,-1034000
2017-11-21,-202000,0,2127000,-90000,-146000,1689000
2017-11-22,-101000,0,2048000,0,-91000,1856000
2017-11-23,-25000,0,1521000,-666000,51000,881000
2017-11-24,-96000,0,317000,-666000,-78000,-523000
2017-11-27,-73000,0,1360000,0,167000,1454000
2017-11-28,636000,0,1736000,-240000,618000,2750000
2017-11-29,20000,0,-875000,200000,-368000,-1023000
2017-11-30,24000,0,690462,-438000,-332000,-55538
2017-12-01,-717000,0,4348181,-150000,-31000,3450181
2017-12-04,-105000,0,-698340,358000,545000,99660
2017-12-05,-109000,0,100000,116000,-864000,-757000
2017-12-06,-484000,0,2381000,0,-154000,1743000
2017-12-07,-416000,0,949000,121000,-226000,428000
2017-12-08,7000,0,1968000,-636000,286000,1625000
2017-12-11,98000,0,397000,159000,-103000,551000
2017-12-12,105000,0,-285000,100000,-159000,-239000
2017-12-13,258000,0,63000,336000,672000,1329000
2017-12-14,36000,0,-403000,200000,-529000,-696000
2017-12-15,-552000,0,-1029616,0,-247000,-1828616
2017-12-18,-114000,1416178,1416178,400000,-72000,3046356
2017-12-19,88000,196000,196000,125000,-17000,588000
2017-12-20,-49000,-89000,-89000,0,-138000,-365000
2017-12-21,82000,262000,262000,0,-24000,582000
2017-12-22,-79000,277000,277000,0,-3000,472000
2017-12-25,469000,-389000,-389000,0,1317000,1008000
2017-12-26,295000,-2122000,-2122000,-193000,-777000,-4919000
2017-12-27,-127000,-818000,-818000,-116000,43000,-1836000
2017-12-28,12000,-287000,-287000,295000,-271000,-538000
2017-12-29,-6000,-593889,-593889,2151000,101000,1058222
2018-01-02,379000,568000,568000,-67000,-233000,1215000
2018-01-03,552000,46000,46000,370000,73000,1087000
2018-01-04,487000,-399003,-399003,33000,79000,-199006
2018-01-05,159000,-59000,-59000,47000,-36000,52000
2018-01-08,220000,-402000,-402000,1210000,559000,1185000
2018-01-09,205000,152000,152000,1218000,288000,2015000
2018-01-10,-54000,-395000,-395000,830000,-544000,-558000
2018-01-11,133000,-166556,-166556,484000,899000,1182888
2018-01-12,120000,-1132000,-1132000,941000,-445000,-1648000
2018-01-15,36000,0,-1378690,1220000,217000,94310
2018-01-16,-14000,0,-1833124,2037000,403000,592876
2018-01-17,-121000,0,-1168000,615000,-489000,-1163000
2018-01-18,-368000,0,437000,100000,67000,236000
2018-01-19,393000,0,-9602000,1615000,1189000,-6405000
2018-01-22,-307000,0,27000,-303000,-834000,-1417000
2018-01-23,-133000,0,-935000,-520000,-348000,-1936000
2018-01-24,-77000,0,-44000,300000,244000,423000
2018-01-25,-145000,0,-504000,562000,-240000,-327000
2018-01-26,-19000,0,212000,-581000,-36000,-424000
2018-01-29,0,0,342819,-1012000,-279000,-948181
2018-01-30,-223000,0,-741050,-882000,-150000,-1996050
2018-01-31,-229000,0,1641000,60000,-267148,1204852
2018-02-01,-81000,0,-656196,-140000,-69000,-946196
2018-02-02,-19000,0,804886,-1009000,-57000,-280114
2018-02-05,-117000,0,631990,-252000,-92000,170990
2018-02-06,-393000,0,-664239,100000,-281000,-1238239
2018-02-07,-233000,0,108356,-34000,107000,-51644
2018-02-08,-503000,0,57663,-1237000,-370000,-2052337
2018-02-09,1134000,0,2980423,-1450000,-186000,2478423
2018-02-12,-7000,0,655000,390000,-22000,1016000
2018-02-21,294000,0,2624600,490000,48000,3456600
2018-02-22,241000,0,-2277861,320000,-31000,-1747861
2018-02-23,-68000,0,1592182,399000,230000,2153182
2018-02-26,13000,0,-624436,298000,-145000,-458436
2018-02-27,90000,0,-1023000,-38000,-116000,-1087000
2018-03-01,42000,0,356000,-50000,-31000,317000
2018-03-02,-130000,0,-1671000,0,-30000,-1831000
2018-03-05,33000,0,-191000,127000,-20000,-51000
2018-03-06,4000,0,-127000,-240000,14000,-349000
2018-03-07,10000,0,-228310,-3000,372000,150690
2018-03-08,-74000,0,126960,300000,-65000,287960
2018-03-09,-486000,0,-9605,2416000,399000,2319395
2018-03-12,174000,0,795000,922000,-38000,1853000
2018-03-13,35000,0,2359493,721603,216000,3332096
2018-03-14,738000,0,135755,1171000,153000,2197755
2018-03-15,128000,0,-477351,25000,-504000,-828351
2018-03-16,-196000,0,-212819,290000,-140000,-258819
2018-03-19,-25000,0,-81000,0,-111000,-217000
2018-03-20,-16000,0,-198000,-565000,388000,-391000
2018-03-21,-732000,0,-721000,414000,-365000,-1404000
2018-03-22,120000,0,-45000,139000,50000,264000
