date,融資餘額,融券餘額
2019-06-26,30237,9648
2019-06-27,30286,10211
2019-06-28,30589,10025
2019-07-01,30909,11190
2019-07-02,30109,11171
2019-07-03,31727,10540
2019-07-04,31415,10348
2019-07-05,32084,10129
2019-07-08,32314,9911
2019-07-09,34060,9601
2019-07-10,33647,9269
2019-07-11,30913,9927
2019-07-12,34521,9057
2019-07-15,33656,8907
2019-07-16,33525,8081
2019-07-17,35596,7457
2019-07-18,30416,7865
2019-07-19,32261,6369
2019-07-22,32064,5061
2019-07-23,33734,34
2019-07-24,33607,0
2019-07-25,30939,0
2019-07-26,31856,0
2019-07-29,30785,613
2019-07-30,31670,1227
2019-07-31,34647,1809
2019-08-01,35998,1927
2019-08-02,36634,2472
2019-08-05,37775,2988
2019-08-06,37113,2729
2019-08-07,38472,3577
2019-08-08,37419,5766
2019-08-12,39669,5774
2019-08-13,40878,5467
2019-08-14,38670,6227
2019-08-15,37341,8697
2019-08-16,41499,7435
2019-08-19,42386,7350
2019-08-20,39091,8397
2019-08-21,40353,8125
2019-08-22,36208,9766
2019-08-23,37468,8610
2019-08-26,37552,7258
2019-08-27,38266,7060
2019-08-28,39155,7076
2019-08-29,39255,6918
2019-08-30,39571,6891
2019-09-02,39156,7380
2019-09-03,44076,7374
2019-09-04,39815,8926
2019-09-05,37770,12146
2019-09-06,38613,11034
2019-09-09,37201,12094
2019-09-10,37818,10025
2019-09-11,37488,10032
2019-09-12,35673,11804
2019-09-16,36662,13406
2019-09-17,37092,13480
2019-09-18,35922,13894
2019-09-19,36307,14086
2019-09-20,35102,13823
2019-09-23,36279,15004
2019-09-24,36190,14390
2019-09-25,37213,12869
2019-09-26,37389,12630
2019-09-27,36663,11357
2019-10-01,35352,11022
2019-10-02,35044,10602
2019-10-03,35271,10443
2019-10-04,35873,10745
2019-10-07,33344,11224
2019-10-08,34210,10649
2019-10-09,37180,9830
2019-10-14,33836,11600
2019-10-15,34974,11751
2019-10-16,34104,13206
2019-10-17,37670,12338
2019-10-18,38972,11374
2019-10-21,40133,10767
2019-10-22,35041,13068
2019-10-23,32805,13128
2019-10-24,36570,12724
2019-10-25,34853,13232
2019-10-28,36501,12041
2019-10-29,37234,11137
2019-10-30,36062,12884
2019-10-31,37969,12061
2019-11-01,38740,11577
2019-11-04,38575,11613
2019-11-05,39151,11646
2019-11-06,40803,12219
2019-11-07,41581,12220
2019-11-08,42708,12604
2019-11-11,42318,14347
2019-11-12,32968,16486
2019-11-13,35308,15254
2019-11-14,35462,14710
2019-11-15,36103,15001
2019-11-18,34273,15607
2019-11-19,38459,14068
2019-11-20,38672,14264
2019-11-21,39448,13524
2019-11-22,39425,12904
2019-11-25,37996,11620
2019-11-26,39049,11373
2019-11-27,35941,11728
2019-11-28,39666,11786
2019-11-29,40122,11381
2019-12-02,40315,10411
2019-12-03,39925,10167
2019-12-04,40411,9927
2019-12-05,39979,10065
2019-12-06,40308,10425
2019-12-09,40487,10382
2019-12-10,41638,9681
2019-12-11,41461,9872
2019-12-12,42849,10171
2019-12-13,41162,10483
2019-12-16,40387,10766
2019-12-17,40750,10656
2019-12-18,41295,12153
2019-12-19,42680,12621
2019-12-20,42947,12304
2019-12-23,46403,11365
2019-12-24,46735,11431
2019-12-25,48161,10897
2019-12-26,48988,10787
2019-12-27,48684,10838
2019-12-30,48563,10731
2019-12-31,48687,10422
2020-01-02,48054,10455
2020-01-03,49224,10183
2020-01-06,50912,9921
2020-01-07,50267,7357
2020-01-08,49608,6725
2020-01-09,50487,6754
2020-01-10,48416,7324
2020-01-13,47725,7925
2020-01-14,46373,9368
2020-01-15,45112,11987
2020-01-16,51462,10862
2020-01-17,50122,10507
2020-01-20,46240,10604
2020-01-30,46709,10610
2020-01-31,46673,6819
2020-02-03,44878,5184
2020-02-04,42198,9412
2020-02-05,42612,9212
2020-02-06,44021,10149
2020-02-07,44472,10406
2020-02-10,39987,11167
2020-02-11,39479,11408
2020-02-12,36112,13194
2020-02-13,38081,13399
2020-02-14,40348,12462
2020-02-17,40285,12059
2020-02-18,40028,11984
2020-02-19,40256,12151
2020-02-20,40219,12286
2020-02-21,41233,12015
2020-02-24,39932,12741
2020-02-25,40130,12403
2020-02-26,39970,11944
2020-02-27,39402,10264
2020-03-02,39490,9285
2020-03-03,37276,10556
2020-03-04,37870,10706
2020-03-05,39893,10645
2020-03-06,40194,10670
2020-03-09,39990,9516
2020-03-10,42555,7691
2020-03-11,43349,9322
2020-03-12,45734,8477
2020-03-13,41281,4667
2020-03-16,38027,5296
2020-03-17,35315,5037
2020-03-18,34438,5572
2020-03-19,31205,6377
2020-03-20,31071,7444
2020-03-23,32235,7544
2020-03-24,33227,7400
2020-03-25,29751,7926
2020-03-26,31668,7351
2020-03-27,32545,7444
2020-03-30,32617,7544
2020-03-31,32023,9076
2020-04-01,31326,7585
2020-04-06,33879,6618
2020-04-07,31513,6926
2020-04-08,33103,6106
2020-04-09,32190,6094
2020-04-10,31995,5097
2020-04-13,29173,71
2020-04-14,28959,0
2020-04-15,29906,0
2020-04-16,29564,0
2020-04-17,29192,1500
2020-04-20,29714,3308
2020-04-21,30120,2612
2020-04-22,31268,2692
2020-04-23,30801,3845
2020-04-24,31348,3338
2020-04-27,31515,3310
2020-04-28,30619,4036
2020-04-29,33370,5056
2020-04-30,34118,5424
2020-05-04,34734,5559
2020-05-05,34538,5512
2020-05-06,35258,6027
2020-05-07,33443,6844
2020-05-08,33422,7184
2020-05-11,35641,7157
2020-05-12,35270,7249
2020-05-13,35226,7102
2020-05-14,34906,7194
2020-05-15,35126,6868
2020-05-18,38654,7771
2020-05-19,42098,4475
2020-05-20,41298,4059
2020-05-21,39772,3563
2020-05-22,39840,5724
2020-05-25,39693,4768
2020-05-26,41021,2928
2020-05-27,40517,2929
2020-05-28,39857,3150
2020-05-29,39130,3110
2020-06-01,40749,5871
2020-06-02,42509,5116
2020-06-03,42787,5634
2020-06-04,41423,5926
2020-06-05,41571,5831
2020-06-08,42434,5554
2020-06-09,42111,5321
2020-06-10,42503,6294
2020-06-11,41435,6645
2020-06-12,45198,6991
2020-06-15,47462,6810
2020-06-16,48627,6695
2020-06-17,46442,6765
2020-06-18,45219,6410
2020-06-19,45370,6457
2020-06-22,44230,6517
2020-06-23,44934,6559
2020-06-24,46896,6509
2020-06-29,46237,6411
2020-06-30,49333,8749
2020-07-01,46087,7916
2020-07-02,45320,7745
2020-07-03,43235,7470
2020-07-06,43356,5920
2020-07-07,40584,3969
2020-07-08,40648,2835
2020-07-09,37545,139
2020-07-10,35872,0
2020-07-13,36616,0
2020-07-14,37561,0
2020-07-15,37419,1047
2020-07-16,37796,1438
2020-07-17,40139,1496
2020-07-20,41369,2675
2020-07-21,43870,4890
2020-07-22,40571,5159
2020-07-23,41388,5145
