date,融資餘額,融券餘額
2016-11-16,4091,163
2016-11-17,4054,185
2016-11-18,4016,177
2016-11-21,4000,122
2016-11-22,4108,157
2016-11-23,4264,171
2016-11-24,4294,170
2016-11-25,4398,161
2016-11-28,4394,156
2016-11-29,4328,159
2016-11-30,4500,156
2016-12-01,4369,172
2016-12-02,4375,174
2016-12-05,4511,184
2016-12-06,4549,186
2016-12-07,4541,192
2016-12-08,4499,200
2016-12-09,4439,193
2016-12-12,4330,188
2016-12-13,4323,187
2016-12-14,4531,214
2016-12-15,4520,253
2016-12-16,4418,486
2016-12-19,4343,424
2016-12-20,4453,422
2016-12-21,4426,223
2016-12-22,4368,210
2016-12-23,4353,210
2016-12-26,4341,197
2016-12-27,4351,188
2016-12-28,4445,185
2016-12-29,4392,168
2016-12-30,4247,189
2017-01-03,4424,193
2017-01-04,4463,191
2017-01-05,4511,187
2017-01-06,4617,203
2017-01-09,4845,185
2017-01-10,4887,167
2017-01-11,4928,151
2017-01-12,4921,148
2017-01-13,4846,222
2017-01-16,4861,264
2017-01-17,4895,298
2017-01-18,4784,290
2017-01-19,4875,290
2017-01-20,4800,291
2017-01-23,4755,287
2017-01-24,4557,283
2017-02-02,4544,295
2017-02-03,4658,278
2017-02-06,4716,282
2017-02-07,4585,343
2017-02-08,4582,355
2017-02-09,4435,315
2017-02-10,4413,320
2017-02-13,4406,287
2017-02-14,4431,285
2017-02-15,4446,290
2017-02-16,4605,295
2017-02-17,4699,307
2017-02-18,4616,294
2017-02-20,4504,286
2017-02-21,4455,268
2017-02-22,4369,263
2017-02-23,4325,258
2017-02-24,4283,265
2017-03-01,4269,262
2017-03-02,4378,277
2017-03-03,4363,241
2017-03-06,4369,227
2017-03-07,4433,230
2017-03-08,4473,234
2017-03-09,4515,218
2017-03-10,4493,204
2017-03-13,4488,198
2017-03-14,4507,198
2017-03-15,4424,192
2017-03-16,4360,185
2017-03-17,4349,168
2017-03-20,4406,170
2017-03-21,4439,164
2017-03-22,4438,142
2017-03-23,4454,140
2017-03-24,4418,112
2017-03-27,4327,61
2017-03-28,4211,46
2017-03-29,4220,46
2017-03-30,4282,43
2017-03-31,4388,23
2017-04-05,4396,17
2017-04-06,4385,11
2017-04-07,4390,0
2017-04-10,4496,0
2017-04-11,4415,0
2017-04-12,4448,0
2017-04-13,4484,20
2017-04-14,4484,48
2017-04-17,4624,63
2017-04-18,4421,151
2017-04-19,4652,154
2017-04-20,4647,166
2017-04-21,4536,168
2017-04-24,4377,242
2017-04-25,4239,369
2017-04-26,3981,417
2017-04-27,3784,433
2017-04-28,3770,444
2017-05-02,3762,445
2017-05-03,3654,502
2017-05-04,3663,436
2017-05-05,3436,451
2017-05-08,3777,499
2017-05-09,4130,509
2017-05-10,4527,513
2017-05-11,4110,685
2017-05-12,4314,767
2017-05-15,4307,859
2017-05-16,4230,761
2017-05-17,4355,758
2017-05-18,4267,786
2017-05-19,4316,770
2017-05-22,4463,772
2017-05-23,4382,742
2017-05-24,4374,735
2017-05-25,4607,698
2017-05-26,4628,690
2017-05-31,4652,676
2017-06-01,4616,681
2017-06-02,4685,680
2017-06-03,4854,675
2017-06-05,5623,609
2017-06-06,5712,586
2017-06-07,5833,574
2017-06-08,5911,587
2017-06-09,6066,600
2017-06-12,6095,578
2017-06-13,6175,582
2017-06-14,6254,586
2017-06-15,6281,594
2017-06-16,6254,549
2017-06-19,6093,540
2017-06-20,6053,548
2017-06-21,6061,538
2017-06-22,6388,509
2017-06-23,6425,482
2017-06-26,6582,484
2017-06-27,6528,477
2017-06-28,6558,468
2017-06-29,6480,470
2017-06-30,6288,524
2017-07-03,6406,528
2017-07-04,6478,537
2017-07-05,6478,518
2017-07-06,6480,510
2017-07-07,6601,590
2017-07-10,5962,675
2017-07-11,5865,677
2017-07-12,5869,655
2017-07-13,5826,647
2017-07-14,5789,625
2017-07-17,5783,583
2017-07-18,5693,556
2017-07-19,5492,472
2017-07-20,5437,449
2017-07-21,5467,20
2017-07-24,5322,0
2017-07-25,5337,0
2017-07-26,5157,0
2017-07-27,4985,140
2017-07-28,4912,117
2017-07-31,4904,174
2017-08-01,4846,233
2017-08-02,4845,231
2017-08-03,4803,251
2017-08-04,4561,288
2017-08-07,4723,287
2017-08-08,4441,414
2017-08-09,4685,433
2017-08-10,4331,626
2017-08-11,4147,594
2017-08-14,4042,551
2017-08-15,3857,590
2017-08-16,3904,602
2017-08-17,4196,787
2017-08-18,4194,688
2017-08-21,4154,693
2017-08-22,4037,648
2017-08-23,3966,648
2017-08-24,3908,627
2017-08-25,3935,664
2017-08-28,3625,666
2017-08-29,3724,634
2017-08-30,3892,647
2017-08-31,3915,603
2017-09-01,3956,627
2017-09-04,3881,641
2017-09-05,3967,610
2017-09-06,4135,755
2017-09-07,4265,655
2017-09-08,4089,606
2017-09-11,4187,589
2017-09-12,4439,466
2017-09-13,4487,497
2017-09-14,4572,489
2017-09-15,4522,452
2017-09-18,4453,466
2017-09-19,4481,467
2017-09-20,4525,451
2017-09-21,4528,452
2017-09-22,4574,463
2017-09-25,4587,305
2017-09-26,4399,270
2017-09-27,4162,390
2017-09-28,4246,429
2017-09-29,4216,400
2017-09-30,4198,430
2017-10-02,4293,465
2017-10-03,4242,447
2017-10-05,4216,447
2017-10-06,4181,453
2017-10-11,4239,457
2017-10-12,4231,468
2017-10-13,4307,465
2017-10-16,4363,407
2017-10-17,4349,333
2017-10-18,4572,301
2017-10-19,4440,371
2017-10-20,4374,402
2017-10-23,4412,415
2017-10-24,4277,437
2017-10-25,4286,431
2017-10-26,4280,432
2017-10-27,4307,428
2017-10-30,4238,454
2017-10-31,4270,460
2017-11-01,4239,596
2017-11-02,4342,494
2017-11-03,4342,492
2017-11-06,4497,440
2017-11-07,4523,477
2017-11-08,4442,504
2017-11-09,4468,607
2017-11-10,4525,581
2017-11-13,4470,542
2017-11-14,4434,536
2017-11-15,4390,532
2017-11-16,4492,477
2017-11-17,4609,543
2017-11-20,4725,717
2017-11-21,4730,742
2017-11-22,4755,742
2017-11-23,4822,655
2017-11-24,4903,632
2017-11-27,5202,735
2017-11-28,5294,737
2017-11-29,5343,736
2017-11-30,5394,704
2017-12-01,5470,674
2017-12-04,5346,708
2017-12-05,5435,683
2017-12-06,5539,710
2017-12-07,5638,761
2017-12-08,5547,802
2017-12-11,5408,818
2017-12-12,5140,822
2017-12-13,5006,835
2017-12-14,4951,863
2017-12-15,5001,831
2017-12-18,5300,815
2017-12-19,5203,868
2017-12-20,5128,872
2017-12-21,5016,852
2017-12-22,5014,912
2017-12-25,5151,843
2017-12-26,4896,1062
2017-12-27,5047,986
2017-12-28,4712,1082
2017-12-29,4733,1084
2018-01-02,4721,1064
2018-01-03,4531,1054
2018-01-04,4667,1181
2018-01-05,4718,1074
2018-01-08,4724,1043
2018-01-09,5204,992
2018-01-10,5192,838
2018-01-11,5640,755
2018-01-12,5372,782
2018-01-15,5420,729
2018-01-16,5345,752
2018-01-17,5236,818
2018-01-18,5266,779
2018-01-19,5239,781
2018-01-22,5089,718
2018-01-23,5052,708
2018-01-24,5111,719
2018-01-25,5101,691
2018-01-26,5106,613
2018-01-29,5149,630
2018-01-30,5226,576
2018-01-31,5103,604
2018-02-01,5080,649
2018-02-02,5109,649
2018-02-05,5071,591
2018-02-06,4824,779
2018-02-07,4704,811
2018-02-08,4502,885
2018-02-09,4184,814
2018-02-12,4159,646
2018-02-21,4640,798
2018-02-22,4685,677
2018-02-23,4413,680
2018-02-26,4443,682
2018-02-27,4493,675
2018-03-01,4549,678
2018-03-02,4294,700
2018-03-05,4475,711
2018-03-06,4560,695
2018-03-07,4480,692
2018-03-08,4549,722
2018-03-09,4432,700
2018-03-12,4290,673
2018-03-13,4297,652
2018-03-14,4310,630
2018-03-15,4272,615
2018-03-16,4243,528
2018-03-19,4214,545
2018-03-20,4235,525
2018-03-21,4299,523
2018-03-22,3963,539
2018-03-23,3791,516
2018-03-26,3742,528
2018-03-27,4173,458
2018-03-28,4019,449
2018-03-29,3782,432
2018-03-30,3804,417
2018-03-31,3844,394
2018-04-02,4182,230
2018-04-03,4086,14
2018-04-09,4188,0
2018-04-10,4192,0
2018-04-11,4341,0
2018-04-12,4304,30
2018-04-13,4393,50
2018-04-16,4327,61
2018-04-17,4359,131
2018-04-18,4352,165
2018-04-19,4373,179
2018-04-20,4465,200
2018-04-23,4596,216
2018-04-24,4643,222
2018-04-25,4825,173
2018-04-26,4866,159
2018-04-27,4825,197
2018-04-30,4860,195
2018-05-02,4995,221
2018-05-03,4922,262
2018-05-04,4894,328
2018-05-07,4877,298
2018-05-08,4851,282
2018-05-09,4927,274
2018-05-10,4980,257
2018-05-11,5068,246
2018-05-14,5055,254
2018-05-15,5096,247
2018-05-16,5104,234
2018-05-17,5203,249
2018-05-18,5275,244
2018-05-21,5339,267
2018-05-22,5453,293
2018-05-23,5472,294
2018-05-24,5316,263
2018-05-25,5375,249
2018-05-28,5352,216
2018-05-29,5363,220
2018-05-30,5460,203
2018-05-31,5519,202
2018-06-01,5529,199
2018-06-04,5454,203
2018-06-05,5763,231
2018-06-06,5860,225
2018-06-07,5599,203
2018-06-08,5853,166
2018-06-11,5722,153
2018-06-12,5707,153
2018-06-13,5641,148
2018-06-14,5607,149
2018-06-15,5374,188
2018-06-19,5179,225
2018-06-20,5337,157
2018-06-21,5237,169
2018-06-22,5386,162
2018-06-25,5326,133
2018-06-26,5185,153
2018-06-27,5228,152
2018-06-28,5146,156
2018-06-29,5112,156
2018-07-02,4961,162
2018-07-03,4861,164
2018-07-04,4674,175
2018-07-05,4645,190
2018-07-06,4628,163
2018-07-09,4411,174
2018-07-10,4171,179
2018-07-11,4101,168
2018-07-12,4019,160
2018-07-13,3792,285
2018-07-16,3680,283
2018-07-17,3795,278
2018-07-18,3532,260
2018-07-19,3371,194
2018-07-20,3329,175
2018-07-23,3250,95
2018-07-24,3267,83
2018-07-25,3289,0
2018-07-26,3306,0
2018-07-27,3316,0
2018-07-30,3320,0
2018-07-31,3649,28
2018-08-01,3511,67
2018-08-02,3483,43
2018-08-03,3442,79
2018-08-06,3512,82
2018-08-07,3520,80
2018-08-08,3613,70
2018-08-09,3618,68
2018-08-10,3666,102
2018-08-13,3387,152
2018-08-14,3375,203
2018-08-15,3391,317
2018-08-16,3366,359
2018-08-17,2982,440
2018-08-20,2996,476
2018-08-21,3014,481
2018-08-22,3059,437
2018-08-23,2913,438
2018-08-24,2918,417
2018-08-27,3048,410
2018-08-28,3029,493
2018-08-29,3021,515
2018-08-30,2992,482
2018-08-31,2963,444
2018-09-03,3072,351
2018-09-04,2946,406
2018-09-05,3020,444
2018-09-06,2729,539
2018-09-07,2829,469
2018-09-10,2873,390
2018-09-11,2992,475
2018-09-12,3045,503
2018-09-13,3005,514
2018-09-14,2951,520
2018-09-17,2959,516
2018-09-18,3011,501
2018-09-19,3056,446
2018-09-20,3086,632
2018-09-21,3061,604
2018-09-25,3111,548
2018-09-26,3208,556
2018-09-27,3207,617
2018-09-28,3306,549
2018-10-01,3369,470
2018-10-02,3350,467
2018-10-03,3434,594
2018-10-04,3464,619
2018-10-05,3325,568
2018-10-08,3329,655
2018-10-09,3339,655
2018-10-11,3125,609
2018-10-12,3085,435
2018-10-15,3057,481
2018-10-16,3001,558
2018-10-17,3128,568
2018-10-18,3138,662
2018-10-19,3120,644
2018-10-22,3069,756
2018-10-23,3015,709
2018-10-24,2917,811
2018-10-25,2873,769
2018-10-26,2832,893
2018-10-29,2765,837
2018-10-30,2746,902
2018-10-31,2743,924
2018-11-01,2619,846
2018-11-02,2495,883
2018-11-05,2459,889
2018-11-06,2531,856
2018-11-07,2521,929
2018-11-08,2575,896
2018-11-09,2518,882
2018-11-12,2552,836
2018-11-13,2527,678
2018-11-14,2708,573
2018-11-15,2733,493
2018-11-16,2656,333
2018-11-19,2559,206
2018-11-20,2611,16
2018-11-21,2598,0
2018-11-22,2575,0
2018-11-23,2464,0
2018-11-26,2448,90
2018-11-27,2399,96
2018-11-28,2293,152
2018-11-29,1898,231
2018-11-30,1769,306
2018-12-03,1584,310
2018-12-04,1684,256
2018-12-05,1960,251
2018-12-06,2142,269
2018-12-07,2124,288
2018-12-10,2119,246
2018-12-11,2001,255
2018-12-12,2004,261
2018-12-13,1947,291
2018-12-14,2064,296
2018-12-17,2108,299
2018-12-18,2142,308
2018-12-19,2178,314
2018-12-20,2097,316
2018-12-21,2108,339
2018-12-22,2005,377
2018-12-24,1957,388
2018-12-25,1899,413
2018-12-26,1985,417
2018-12-27,2084,493
2018-12-28,2011,549
2019-01-02,2078,546
2019-01-03,2021,602
2019-01-04,2015,567
2019-01-07,1949,688
2019-01-08,2072,647
2019-01-09,2126,687
2019-01-10,2222,676
2019-01-11,2196,755
2019-01-14,2221,871
2019-01-15,2341,449
2019-01-16,2028,499
2019-01-17,1912,523
2019-01-18,1961,522
2019-01-21,2019,489
2019-01-22,2110,444
2019-01-23,2178,434
2019-01-24,2294,414
2019-01-25,2352,417
2019-01-28,2300,417
2019-01-29,2310,405
2019-01-30,2218,403
2019-02-11,2381,404
2019-02-12,2583,408
2019-02-13,2644,415
2019-02-14,2394,434
2019-02-15,2228,423
2019-02-18,2190,459
2019-02-19,2212,498
2019-02-20,2408,426
2019-02-21,2458,406
2019-02-22,2516,400
2019-02-25,2499,404
2019-02-26,2670,381
2019-02-27,2649,407
2019-03-04,2786,394
2019-03-05,2805,396
2019-03-06,2814,381
2019-03-07,2794,357
2019-03-08,2804,366
2019-03-11,2710,370
2019-03-12,2733,320
2019-03-13,2819,301
2019-03-14,2775,311
2019-03-15,2772,342
2019-03-18,2737,380
2019-03-19,2475,419
2019-03-20,2377,429
2019-03-21,2276,426
2019-03-22,2159,404
2019-03-25,2088,423
2019-03-26,2301,386
2019-03-27,2115,391
2019-03-28,2068,388
2019-03-29,2244,299
2019-04-01,2299,261
2019-04-02,2521,209
2019-04-03,2577,145
2019-04-08,2677,0
2019-04-09,2740,0
2019-04-10,2918,0
2019-04-11,3154,0
2019-04-12,3278,67
2019-04-15,3395,56
2019-04-16,3393,64
2019-04-17,3498,57
2019-04-18,3506,96
2019-04-19,3632,116
2019-04-22,3812,106
2019-04-23,3957,101
2019-04-24,3885,138
2019-04-25,3870,154
2019-04-26,3957,136
2019-04-29,3857,128
2019-04-30,3939,108
2019-05-02,4023,111
2019-05-03,4034,104
2019-05-06,4187,123
2019-05-07,3929,177
2019-05-08,4131,154
2019-05-09,4201,130
2019-05-10,4120,129
2019-05-13,4232,139
2019-05-14,4293,99
2019-05-15,3956,140
2019-05-16,3880,133
2019-05-17,3849,193
2019-05-20,3922,182
2019-05-21,3903,172
2019-05-22,4027,162
2019-05-23,3974,166
2019-05-24,4003,157
2019-05-27,3990,152
2019-05-28,3944,168
2019-05-29,3942,158
2019-05-30,3904,173
2019-05-31,3856,176
2019-06-03,3804,169
2019-06-04,3771,115
2019-06-05,3781,133
2019-06-06,4050,216
2019-06-10,4051,241
2019-06-11,3942,282
2019-06-12,3921,288
2019-06-13,3647,344
2019-06-14,3748,350
2019-06-17,3992,344
2019-06-18,4048,348
2019-06-19,3698,299
2019-06-20,3660,283
2019-06-21,3560,276
2019-06-24,3595,260
2019-06-25,3608,258
2019-06-26,3755,226
2019-06-27,3817,216
2019-06-28,3785,212
2019-07-01,3692,158
2019-07-02,3643,121
2019-07-03,3708,122
2019-07-04,3601,131
2019-07-05,3601,154
2019-07-08,3508,149
2019-07-09,3535,135
2019-07-10,3628,130
2019-07-11,3712,102
2019-07-12,3440,158
2019-07-15,3285,156
2019-07-16,3346,162
2019-07-17,3471,128
2019-07-18,3619,132
2019-07-19,3768,114
2019-07-22,3703,84
2019-07-23,3668,71
2019-07-24,3886,66
2019-07-25,3981,0
2019-07-26,3975,0
2019-07-29,3540,0
2019-07-30,3463,0
2019-07-31,3247,64
2019-08-01,3156,104
2019-08-02,3226,56
2019-08-05,3157,55
2019-08-06,3274,60
2019-08-07,3308,58
2019-08-08,3425,87
2019-08-12,3489,117
2019-08-13,3277,162
2019-08-14,3217,135
2019-08-15,3018,237
2019-08-16,2943,251
2019-08-19,2755,281
2019-08-20,2648,273
2019-08-21,2560,345
2019-08-22,2393,400
2019-08-23,2244,379
2019-08-26,2241,328
2019-08-27,2192,330
2019-08-28,2187,294
2019-08-29,2327,286
2019-08-30,2529,269
2019-09-02,2272,258
2019-09-03,2331,251
2019-09-04,2409,252
2019-09-05,2676,208
2019-09-06,2731,205
2019-09-09,2754,186
2019-09-10,2755,179
2019-09-11,2732,182
2019-09-12,2725,178
2019-09-16,2706,200
2019-09-17,2699,211
2019-09-18,2751,251
2019-09-19,2682,300
2019-09-20,2681,308
2019-09-23,2679,373
2019-09-24,2808,361
2019-09-25,2855,336
2019-09-26,2579,398
2019-09-27,2913,316
2019-10-01,2975,329
2019-10-02,2880,352
2019-10-03,3074,350
2019-10-04,2971,339
2019-10-07,2856,325
2019-10-08,2628,355
2019-10-09,2842,388
2019-10-14,2984,388
2019-10-15,2916,398
2019-10-16,2993,382
2019-10-17,2992,376
2019-10-18,3106,342
2019-10-21,3097,339
2019-10-22,2968,359
2019-10-23,2958,331
2019-10-24,2931,347
2019-10-25,3056,320
2019-10-28,2971,324
2019-10-29,3095,326
2019-10-30,3069,380
2019-10-31,3166,350
2019-11-01,3217,328
2019-11-04,3273,323
2019-11-05,3352,316
2019-11-06,3402,335
2019-11-07,3501,329
2019-11-08,3566,318
2019-11-11,3750,321
2019-11-12,3710,393
2019-11-13,3548,350
2019-11-14,3155,383
2019-11-15,3208,369
2019-11-18,3208,409
2019-11-19,3119,435
2019-11-20,3318,371
2019-11-21,3223,431
2019-11-22,3021,494
2019-11-25,2845,573
2019-11-26,3009,511
2019-11-27,3035,504
2019-11-28,2899,512
2019-11-29,2995,494
2019-12-02,2978,490
2019-12-03,3168,488
2019-12-04,3196,489
2019-12-05,3334,486
2019-12-06,3345,488
2019-12-09,3141,542
2019-12-10,3221,534
2019-12-11,2763,583
2019-12-12,2865,547
2019-12-13,2620,576
2019-12-16,2890,559
2019-12-17,2842,560
2019-12-18,2812,555
2019-12-19,2832,548
2019-12-20,2834,532
2019-12-23,2932,527
2019-12-24,2900,521
2019-12-25,2796,537
2019-12-26,2830,523
2019-12-27,2804,523
2019-12-30,2736,523
2019-12-31,2775,520
2020-01-02,2791,525
2020-01-03,2734,519
2020-01-06,2777,499
2020-01-07,2690,494
2020-01-08,2698,484
2020-01-09,2639,486
2020-01-10,2596,480
2020-01-13,2558,482
2020-01-14,2608,491
2020-01-15,2570,492
2020-01-16,2530,520
2020-01-17,2838,479
2020-01-20,2701,473
2020-01-30,2377,446
2020-01-31,2424,432
2020-02-03,2479,377
2020-02-04,2384,413
2020-02-05,2406,413
2020-02-06,2329,418
2020-02-07,2272,424
2020-02-10,2498,408
2020-02-11,2591,406
2020-02-12,2661,409
2020-02-13,2823,391
2020-02-14,2954,378
2020-02-17,2868,396
2020-02-18,3085,364
2020-02-19,3112,367
2020-02-20,3116,396
2020-02-21,3119,395
2020-02-24,3167,362
2020-02-25,3043,373
2020-02-26,2954,371
2020-02-27,2965,303
2020-03-02,2984,292
2020-03-03,2939,290
2020-03-04,2952,286
2020-03-05,2905,304
2020-03-06,2895,300
2020-03-09,2823,287
2020-03-10,2791,270
2020-03-11,2817,258
2020-03-12,2571,183
2020-03-13,2201,146
2020-03-16,2143,126
2020-03-17,2006,193
2020-03-18,1934,235
2020-03-19,1493,204
2020-03-20,1501,195
2020-03-23,1514,199
2020-03-24,1531,185
2020-03-25,1427,208
2020-03-26,1417,193
2020-03-27,1379,195
2020-03-30,1366,195
2020-03-31,1474,180
2020-04-01,1472,155
2020-04-06,1417,160
2020-04-07,1413,160
2020-04-08,1439,135
2020-04-09,1339,106
2020-04-10,1422,76
2020-04-13,1307,8
2020-04-14,1124,0
2020-04-15,1288,0
2020-04-16,1310,0
2020-04-17,1439,43
2020-04-20,1587,43
2020-04-21,1535,85
2020-04-22,1490,104
2020-04-23,1499,141
2020-04-24,1481,145
2020-04-27,1564,123
2020-04-28,1442,112
2020-04-29,1456,125
2020-04-30,1475,147
2020-05-04,1558,140
2020-05-05,1595,140
2020-05-06,1642,147
2020-05-07,1550,191
2020-05-08,1643,184
2020-05-11,1653,181
2020-05-12,1634,183
2020-05-13,1536,201
2020-05-14,1223,255
2020-05-15,1148,257
2020-05-18,1131,259
2020-05-19,1108,275
2020-05-20,1120,265
2020-05-21,1281,270
2020-05-22,1363,277
2020-05-25,1387,282
2020-05-26,1333,294
2020-05-27,1343,289
2020-05-28,1408,294
2020-05-29,1396,311
2020-06-01,1395,332
2020-06-02,1565,356
2020-06-03,1506,277
2020-06-04,1390,266
2020-06-05,1524,247
2020-06-08,1489,244
2020-06-09,1739,249
2020-06-10,1637,278
2020-06-11,1747,444
2020-06-12,1590,551
2020-06-15,1610,570
2020-06-16,1696,547
2020-06-17,1782,546
2020-06-18,1830,653
2020-06-19,1850,638
2020-06-22,1732,644
2020-06-23,1770,570
2020-06-24,1750,576
2020-06-29,1808,561
2020-06-30,1818,532
2020-07-01,1760,522
2020-07-02,1724,525
2020-07-03,1837,518
2020-07-06,1705,526
2020-07-07,1782,522
2020-07-08,1593,220
2020-07-09,1730,213
2020-07-10,1505,234
2020-07-13,1495,256
2020-07-14,1335,266
2020-07-15,1345,226
2020-07-16,1345,211
2020-07-17,1268,208
2020-07-20,1300,181
2020-07-21,1318,154
2020-07-22,1350,118
2020-07-23,1350,85
2020-07-24,1316,0
2020-07-27,1289,0
2020-07-28,1325,0
2020-07-29,1302,0
2020-07-30,1494,4
2020-07-31,1535,18
2020-08-03,1507,18
2020-08-04,1506,19
2020-08-05,1555,29
2020-08-06,1625,27
2020-08-07,1560,29
2020-08-10,1546,19
2020-08-11,1645,22
2020-08-12,1698,25
2020-08-13,1651,38
2020-08-14,1672,43
2020-08-17,1656,42
2020-08-18,1588,41
2020-08-19,1563,45
2020-08-20,1507,25
2020-08-21,1545,23
2020-08-24,1460,49
2020-08-25,1552,45
2020-08-26,1548,55
2020-08-27,1537,71
2020-08-28,1446,134
2020-08-31,1565,83
2020-09-01,1574,88
2020-09-02,1543,89
2020-09-03,1660,93
2020-09-04,1669,91
2020-09-07,1676,89
2020-09-08,1695,94
2020-09-09,1701,104
2020-09-10,1729,106
2020-09-11,1797,104
2020-09-14,1757,120
2020-09-15,1696,138
2020-09-16,1745,145
2020-09-17,1776,145
2020-09-18,1704,141
2020-09-21,1736,142
2020-09-22,1717,131
2020-09-23,1588,233
2020-09-24,1422,238
2020-09-25,1371,224
2020-09-28,1584,213
2020-09-29,1424,279
2020-09-30,1629,226
