date,DayTradingVolume,DT_Buy,DT_Sell
2019-04-16,79000,6157100,6099100
2019-04-17,524000,41293800,41433100
2019-04-18,332000,26299900,26030100
2019-04-19,3757000,306858700,311345900
2019-04-22,1764000,153192300,151284800
2019-04-23,2381000,202257400,203199000
2019-04-24,2010000,174494900,174438500
2019-04-25,2984000,261899900,262131100
2019-04-26,951000,79625500,79406400
2019-04-29,550000,44777000,44870100
2019-04-30,497000,40008600,40132300
2019-05-02,233000,19008000,19025700
2019-05-03,3101000,266076000,267127600
2019-05-06,1505000,123447600,123882300
2019-05-07,623000,51287900,51338500
2019-05-08,355000,28716900,28848800
2019-05-09,755000,59971600,59737500
2019-05-10,615000,47951200,48019400
2019-05-13,1014000,81076600,81142400
2019-05-14,887000,70825100,71055200
2019-05-15,539000,43414000,43417300
2019-05-16,851000,68850300,68951700
2019-05-17,832000,67212800,66930700
2019-05-20,986000,75736200,75945200
2019-05-21,462000,35140600,35237400
2019-05-22,396000,30751500,30801700
2019-05-23,821000,64119900,64391000
2019-05-24,608000,48800800,48888600
2019-05-27,1596000,131271800,131573600
2019-05-28,5726000,492825700,494147200
2019-05-29,5867000,509355800,509447400
2019-05-30,1833000,158541500,158792900
2019-05-31,1608000,140396700,140525400
2019-06-03,1743000,151314200,151289800
2019-06-04,976000,82860700,82857600
2019-06-05,610000,51134200,51115800
2019-06-06,539000,44762800,44761100
2019-06-10,847000,71777000,71976000
2019-06-11,1228000,105345900,105900500
2019-06-12,11429000,1031335000,1035449200
2019-06-13,2089000,189100800,189333400
2019-06-14,7992000,722833200,719349000
2019-06-17,1356000,116489700,116737800
2019-06-18,1464000,127295700,127260300
2019-06-19,533000,46176100,46225200
2019-06-20,2609000,232165200,234051700
2019-06-21,9444000,900815200,905303000
2019-06-24,11231000,1097756900,1096944800
2019-06-25,2570000,247381300,247177400
2019-06-26,4980000,483305700,483660600
2019-06-27,2426000,234408500,233792600
2019-06-28,2063000,193147700,193115300
2019-07-01,1160000,109931000,110108000
2019-07-02,1642000,156020500,156586400
2019-07-03,786000,75008500,74772600
2019-07-04,533000,50304100,50247600
2019-07-05,413000,38773500,38752600
2019-07-08,431000,40483700,40515100
2019-07-09,897000,85565700,85722600
2019-07-10,3840000,377189000,378157700
2019-07-11,2647000,249830800,249651300
2019-07-12,2144000,196044200,196119500
2019-07-15,748000,67416400,67449300
2019-07-16,945000,83733500,83784100
2019-07-17,606000,53856000,53896300
2019-07-18,379000,33963100,33985800
2019-07-19,1518000,140122700,140608400
2019-07-22,1942000,185067700,185570300
2019-07-23,1436000,138719000,138850800
2019-07-24,3787000,379089000,381536300
2019-07-25,1944000,199568500,199344000
2019-07-26,984000,100546100,100952000
2019-07-29,1356000,141375000,141151500
2019-07-30,1046000,105377900,105164600
2019-07-31,461000,46486100,46565300
2019-08-01,702000,71415100,71566000
2019-08-02,862000,85363800,85690000
2019-08-05,1958000,201588000,201581000
2019-08-06,1207000,119838000,120160000
2019-08-07,478000,47602100,47403400
2019-08-08,560000,55837900,55946500
2019-08-09,0,0,0
2019-08-12,1974000,209616000,212169000
2019-08-13,3842000,422246500,419701500
2019-08-14,1810000,189690000,188560000
2019-08-15,1390000,141554900,141920900
2019-08-16,2111000,220115000,220853500
2019-08-19,2142000,235687000,240335000
2019-08-20,2826000,327201500,323469000
2019-08-21,1989000,229319500,231344000
2019-08-22,3524000,437053500,443967000
2019-08-23,3517000,455990500,457041000
2019-08-26,4643000,602622000,605610500
2019-08-27,3846000,513365500,513473500
2019-08-28,2462000,319681000,320557500
2019-08-29,6212000,837729500,839405500
2019-08-30,2345000,315112000,315919000
2019-09-02,2159000,289073000,288720500
2019-09-03,1743000,228478000,228911000
2019-09-04,3331000,423427500,423751500
2019-09-05,1136000,144041000,143845000
2019-09-06,1350000,172979000,173253500
2019-09-09,1089000,140029500,140241000
2019-09-10,972000,122600500,122897500
2019-09-11,4130000,546183500,546725000
2019-09-12,1322000,176185500,176004000
2019-09-16,1485000,194206500,194785500
2019-09-17,1517000,204138000,204510000
2019-09-18,3796000,524542500,525620000
2019-09-19,6656000,987326000,991847500
2019-09-20,13239000,2070176000,2074325500
2019-09-23,4470000,729963000,731243500
2019-09-24,2639000,420757000,420971000
2019-09-25,4440000,705065000,706040000
2019-09-26,3014000,471952000,471620500
2019-09-27,5300000,838405500,839830000
2019-09-30,0,0,0
2019-10-01,4310000,656477500,659002000
2019-10-02,2405000,368308500,369046500
2019-10-03,2667000,413041000,414455500
2019-10-04,12616000,2113109000,2125620500
2019-10-07,5973000,1028968500,1029780000
2019-10-08,3313000,570017000,571718000
2019-10-09,10404000,1832121500,1833108000
2019-10-14,4762000,844817500,848018000
2019-10-15,2758000,487220500,487314500
2019-10-16,3376000,592210500,591188500
2019-10-17,5694000,1003487500,1004658500
2019-10-18,2938000,522860500,523356000
2019-10-21,2086000,378406500,377813500
2019-10-22,3813000,696732000,698711000
2019-10-23,2105000,383551500,384122000
2019-10-24,4779000,898027000,901977500
2019-10-25,1831000,346290000,346236000
2019-10-28,4228000,814759000,816330500
2019-10-29,4268000,813284500,812894500
2019-10-30,2329000,442978000,442667000
2019-10-31,1780000,336847500,336249500
2019-11-01,4493000,867027000,867496000
2019-11-04,2458000,478943500,478740000
2019-11-05,2518000,490306000,490127000
2019-11-06,2841000,556408000,556560000
2019-11-07,2959000,554955500,556111000
2019-11-08,7145000,1395129500,1399701500
2019-11-11,9578000,1974832500,1972977500
2019-11-12,6783000,1419845000,1420757000
2019-11-13,2787000,582359000,582424000
2019-11-14,2921000,615962000,616983000
2019-11-15,8531000,1950317000,1951952000
2019-11-18,9399000,2240739000,2243543500
2019-11-19,4364000,997098500,999615000
2019-11-20,5486000,1209870500,1210156000
2019-11-21,7864000,1667994000,1672939000
2019-11-22,4078000,864183000,861384500
2019-11-25,4427000,936408000,938667500
2019-11-26,6164000,1364063500,1367128000
2019-11-27,4165000,913605000,915175500
2019-11-28,2720000,595907500,596437500
2019-11-29,3695000,809388500,810822000
2019-12-02,5356000,1127014500,1129830000
2019-12-03,4732000,993738500,994472000
2019-12-04,3438000,720918000,721502500
2019-12-05,2849000,606768000,607710500
2019-12-06,12115000,2811495500,2822205500
2019-12-09,5330000,1271074500,1265935500
2019-12-10,12252000,2971191500,2977400500
2019-12-11,3725000,910427500,911086500
2019-12-12,8062000,1977370000,1973795000
2019-12-13,5410000,1281598000,1282597000
2019-12-16,2392000,561017500,561916500
2019-12-17,1833000,429720500,429982500
2019-12-18,5788000,1379864500,1374737000
2019-12-19,2734000,636747000,636528500
2019-12-20,1213000,281380000,281449500
2019-12-23,2360000,532254500,532422000
2019-12-24,2382000,530521000,530694500
2019-12-25,2280000,510696500,511450000
2019-12-26,1585000,354258500,354238000
2019-12-27,7654000,1798556500,1807079000
2019-12-30,4572000,1083263500,1081661500
2019-12-31,2529000,591681500,592122000
2020-01-02,2707000,644815000,645637500
2020-01-03,5438000,1302625500,1294532500
2020-01-06,1912000,438729500,439501500
2020-01-07,2428000,547272000,547528500
2020-01-08,2307000,500738000,501857500
2020-01-09,1454000,323022500,323115000
2020-01-10,2694000,612369000,613822500
2020-01-13,7474000,1793106000,1793625000
2020-01-14,2641000,642627000,642804500
2020-01-15,9502000,2390095500,2391482000
2020-01-16,6127000,1554979000,1552306000
2020-01-17,7180000,1858479000,1856392500
2020-01-20,2606000,672002000,671204500
2020-01-30,3779000,910333500,912054000
2020-01-31,2670000,633098000,630808000
2020-02-03,3082000,680972000,685149500
2020-02-04,3019000,690891500,692942500
2020-02-05,2200000,500177000,498834000
2020-02-06,3718000,817279500,819291000
2020-02-07,5738000,1195630000,1193952500
2020-02-10,7916000,1598629000,1603429500
2020-02-11,8940000,1935588000,1934398500
2020-02-12,7096000,1594583000,1594997000
2020-02-13,5040000,1164943000,1166097500
2020-02-14,2602000,596908500,596519000
2020-02-17,4053000,868841000,868372000
2020-02-18,4024000,858265000,857108500
2020-02-19,3664000,786335000,786686000
2020-02-20,3723000,828084500,828922000
2020-02-21,2773000,617445000,617888500
2020-02-24,1891000,409039000,409753500
2020-02-25,2795000,611178500,612158500
2020-02-26,6469000,1465388500,1470168500
2020-02-27,6129000,1383005000,1381375500
2020-03-02,4766000,1025658500,1028155000
2020-03-03,7326000,1679620000,1683743000
2020-03-04,9567000,2225418500,2228453500
2020-03-05,8150000,1956455500,1957342500
2020-03-06,3937000,932405500,933058500
2020-03-09,4736000,1073143000,1069183500
2020-03-10,8036000,1793847000,1795426500
2020-03-11,6528000,1486880000,1481271500
2020-03-12,10091000,2084093500,2087985000
2020-03-13,8336000,1528824000,1545767000
2020-03-16,7583000,1401900000,1405296500
2020-03-17,8213000,1420096500,1426110500
2020-03-18,6138000,1066464500,1065338500
2020-03-19,5249000,815703500,811508000
2020-03-20,3999000,638828500,642376500
2020-03-23,4044000,639055500,640866000
2020-03-24,1348000,232538000,233678000
2020-03-25,2632000,504112500,504278000
2020-03-26,5140000,986454000,987615500
2020-03-27,5364000,1067127000,1067740500
2020-03-30,3588000,702011000,703007500
2020-03-31,4001000,801471500,800146000
2020-04-01,4016000,804879000,805023000
2020-04-06,1328000,273072500,275439500
2020-04-07,2209000,483929000,485614000
2020-04-08,892000,196417500,194946500
2020-04-09,1234000,269269000,266348000
2020-04-10,1248000,264005500,264289500
2020-04-13,2427000,514214000,514673000
2020-04-14,4153000,896981000,897748000
2020-04-15,3597000,786050000,786531500
2020-04-16,7162000,1626112500,1631519500
2020-04-17,7623000,1812371500,1812270000
2020-04-20,2779000,662911500,663561500
2020-04-21,4264000,1020561000,1022048000
2020-04-22,5488000,1336719500,1338047500
2020-04-23,4357000,1062094500,1062483500
2020-04-24,2039000,489137000,489314500
2020-04-27,5339000,1337221500,1342875500
2020-04-28,5015000,1307543000,1310405000
2020-04-29,4145000,1133721500,1136082000
2020-04-30,6201000,1788331000,1788804000
2020-05-04,3416000,983787000,985442000
2020-05-05,5497000,1545110500,1540028500
2020-05-06,3383000,916705500,917249500
2020-05-07,2060000,556839500,557618000
2020-05-08,4607000,1270472500,1270680500
2020-05-11,2025000,563258000,563940500
2020-05-12,2190000,601017000,601644000
2020-05-13,3237000,893993000,894520500
2020-05-14,2648000,725187000,726264500
2020-05-15,9165000,2633495500,2646510500
2020-05-18,8006000,2434611500,2435200500
2020-05-19,7893000,2428115500,2433140500
2020-05-20,4004000,1219956500,1217807500
2020-05-21,2728000,825944500,827046000
2020-05-22,2118000,625297500,625398500
2020-05-25,2020000,586764000,587310000
2020-05-26,5992000,1814853500,1816231000
2020-05-27,2707000,800039000,798883500
2020-05-28,2897000,836042000,836379000
2020-05-29,2347000,688645000,691047500
2020-06-01,2153000,653441500,653634000
2020-06-02,4440000,1360408000,1357950000
2020-06-03,6532000,2079203000,2089948000
2020-06-04,8791000,3022156000,3037530000
2020-06-05,4227000,1465782500,1466393000
2020-06-08,3111000,1087278000,1087237000
2020-06-09,3474000,1218980500,1218652000
2020-06-10,2065000,726981000,727331500
2020-06-11,2613000,919733000,921842000
2020-06-12,4605000,1635799500,1641319000
2020-06-15,3983000,1418353500,1414331000
2020-06-16,3336000,1185776500,1186711000
2020-06-17,5655000,2064065500,2065266000
2020-06-18,7419000,2811547000,2820632500
2020-06-19,4481000,1758961500,1760011500
2020-06-22,6773000,2845306500,2854882000
2020-06-23,7891000,3636642000,3648795500
2020-06-24,8156000,4169633000,4181805500
2020-06-29,12152000,6522760000,6546616500
2020-07-14,3987000,2210893000,2209390000
2020-07-15,3005000,1586715500,1594440500
2020-07-16,6119000,3010961500,3019332500
2020-07-17,4788000,2303113500,2306011500
2020-07-20,4193000,1956673000,1964068000
2020-07-21,2264000,1152745500,1157961500
2020-07-22,4924000,2722445000,2729819000
2020-07-23,5578000,3148201000,3151219000
2020-07-24,5723000,3232820000,3226689000
2020-07-27,4518000,2495607000,2497299000
2020-07-28,4722000,2585930000,2587860000
2020-07-29,4061000,2230303000,2230831000
2020-07-30,2709000,1518740000,1519511000
2020-07-31,4670000,2709561000,2717657000
2020-08-03,5850000,3632129000,3634149000
2020-08-04,7395000,4833069000,4842468000
2020-08-05,4645000,3084382000,3084497000
2020-08-06,4417000,2975266000,2981323000
2020-08-07,2706000,1843772000,1844943000
2020-08-10,5194000,3514451000,3517806000
2020-08-11,3441000,2279655000,2281175000
2020-08-12,4100000,2599357000,2597408000
2020-08-13,3776000,2374663000,2375524000
2020-08-14,3627000,2314448000,2316292000
2020-08-17,1172000,788640000,777734000
2020-08-18,1718000,1113782000,1119098000
2020-08-19,1400000,921686000,915858000
2020-08-20,2422000,1510208000,1492698000
2020-08-21,1080000,668111000,662426000
2020-08-24,3844000,2290264000,2293607000
2020-08-25,1999000,1202762000,1202396000
2020-08-26,2434000,1463663000,1464492000
2020-08-27,2462000,1447747000,1449420000
2020-08-28,3069000,1723744000,1727328000
2020-08-31,2778000,1517524000,1519049000
2020-09-01,4571000,2391514000,2406617000
2020-09-02,3240000,1753234000,1753380000
2020-09-03,4473000,2482509000,2488789000
2020-09-04,4185000,2331254000,2327905000
2020-09-07,4726000,2459623500,2461838500
2020-09-08,9181000,4275311500,4272879000
2020-09-09,12405000,5157921000,5151240500
2020-09-10,10679000,4454592500,4454569500
2020-09-11,8316000,3443261000,3443917000
2020-09-14,7221000,3133929500,3151317500
2020-09-15,8722000,3995715500,4007610000
2020-09-16,8805000,4282808000,4303318500
2020-09-17,15355000,7981533000,7992853000
2020-09-18,6091000,3171269000,3171535000
2020-09-21,4188000,2139477000,2140863000
2020-09-22,4743000,2428316000,2431032000
2020-09-23,10134000,5454848000,5459187000
2020-09-24,6244000,3282781000,3285572000
2020-09-25,10019000,5185629500,5184196500
2020-09-28,12095000,5683930500,5688926000
2020-09-29,9358000,4405237000,4408069000
2020-09-30,8509000,3958411000,3953050000
2020-10-05,7055000,3399964000,3401895000
2020-10-06,5092000,2477070500,2478343000
2020-10-07,6531000,3237515000,3238084500
2020-10-08,6251000,3216623000,3221645000
2020-10-12,4627000,2409482000,2410139000
2020-10-13,5848000,3080833000,3080993000
2020-10-14,3757000,2020167000,2021145000
2020-10-15,4594000,2494917000,2497486000
2020-10-16,4389000,2307015000,2307358500
2020-10-19,4884000,2397736500,2399219500
2020-10-20,5131000,2553808000,2553337000
2020-10-21,6079000,3150677000,3152862000
2020-10-22,4575000,2394971000,2395309000
2020-10-23,4146000,2193588000,2193622000
2020-10-26,4705000,2395723000,2381024500
2020-10-27,6513000,3206223500,3203807000
2020-10-28,4711000,2339223500,2337224000
2020-10-29,5431000,2645277000,2645293500
2020-10-30,3191000,1578330000,1577444500
2020-11-02,5986000,2825206500,2820082000
2020-11-03,5631000,2681531000,2682846000
2020-11-04,5228000,2515854500,2518330000
2020-11-05,6567000,3337169000,3345143500
2020-11-06,9007000,5046775000,5065763000
2020-11-09,12169000,7318789000,7328490000
2020-11-10,10957000,6535969000,6534249000
2020-11-11,7015000,4121447000,4124936000
2020-11-12,2649000,1584929000,1564523000
2020-11-13,1544000,896832000,892667000
2020-11-16,1915000,1139607000,1139464000
2020-11-17,4860000,3008994000,2999622000
2020-11-18,1640000,1013653000,1010686000
2020-11-19,2863000,1736583000,1735866000
2020-11-20,4924000,3038183000,3042219000
2020-11-23,8209000,5370454000,5394381000
2020-11-24,4137000,2742323000,2741737000
2020-11-25,3487000,2246323000,2244527000
2020-11-26,3554000,2262092000,2263421000
2020-11-27,2654000,1675519000,1677543000
2020-11-30,4660000,3050398000,3058725000
2020-12-01,2490000,1629107000,1622707000
2020-12-02,2592000,1653530000,1651365000
2020-12-03,3545000,2247255000,2246817000
2020-12-04,2791000,1729767000,1726097000
2020-12-07,3233000,1940975000,1943311000
2020-12-08,3030000,1860277000,1860783000
2020-12-09,2175000,1361414000,1361625000
2020-12-10,2278000,1405640000,1407279000
2020-12-11,2727000,1675068000,1669812000
2020-12-14,2252000,1372648000,1373668000
2020-12-15,2194000,1302835000,1304265000
2020-12-16,5034000,3123488000,3135595000
2020-12-17,3124000,1929086000,1927339000
2020-12-18,3474000,2177962000,2180668000
2020-12-21,4288000,2735427000,2736621000
2020-12-22,2510000,1569850000,1563829000
2020-12-23,2311000,1399345000,1399965000
2020-12-24,1509000,925941000,926402000
2020-12-25,1437000,883437000,882453000
2020-12-28,1347000,826765000,825731000
2020-12-29,992000,603623000,603738000
2020-12-30,1272000,785448000,785824000
2020-12-31,2107000,1314974000,1314701000
2021-01-04,5909000,3919472000,3944073000
2021-01-05,7708000,5433679000,5472242000
2021-01-06,7325000,5429636000,5439563000
2021-01-07,5518000,4224410000,4227628000
2021-01-08,4803000,3896423000,3901336000
2021-01-11,3427000,2817639000,2820605000
2021-01-26,2849000,2510538000,2506394000
2021-01-27,1573000,1315955000,1317367000
2021-01-28,2787000,2388229000,2388975000
2021-01-29,2456000,2073872000,2073081000
2021-02-01,2755000,2233303000,2242268000
2021-02-02,3296000,2794355000,2796507000
2021-02-03,2213000,1820006000,1818542000
2021-02-04,1742000,1392682000,1392639000
2021-02-05,1513000,1206984000,1210270000
2021-02-17,1197000,1051349000,1052097000
2021-02-18,4323000,4130069000,4142024000
2021-02-19,3049000,2876059000,2879303000
2021-02-22,1844000,1718209000,1720730000
2021-02-23,1900000,1722531000,1725482000
2021-02-24,1258000,1139226000,1137159000
2021-02-25,1382000,1248265000,1248695000
2021-02-26,1673000,1484293000,1486044000
2021-03-02,1683000,1524708000,1525945000
2021-03-03,1779000,1524724000,1524963000
2021-03-04,1826000,1531334000,1533184000
2021-03-05,1557000,1286982000,1291061000
2021-03-08,2867000,2465347000,2466073000
2021-03-09,2127000,1779714000,1782073000
2021-03-10,1704000,1435732000,1433915000
2021-03-11,2732000,2388099000,2402754000
2021-03-12,3648000,3397459000,3402228000
2021-03-15,1549000,1445691000,1447245000
2021-03-16,1363000,1264841000,1263484000
2021-03-17,5341000,5091580000,5103027000
2021-03-18,2735000,2615220000,2616513000
2021-03-19,1560000,1448940000,1450167000
2021-03-22,1436000,1312523000,1306920000
2021-03-23,2061000,1811872000,1813367000
2021-03-24,1915000,1687386000,1687459000
2021-03-25,1725000,1531521000,1533365000
2021-03-26,2644000,2457232000,2460566000
2021-03-29,1266000,1158943000,1156854000
2021-03-30,1319000,1194943000,1193013000
2021-03-31,2020000,1829837000,1829084000
2021-04-01,1253000,1146982000,1146936000
2021-04-06,683000,637850000,629832000
2021-04-07,522000,479611000,481826000
2021-04-08,451000,412523000,410182000
2021-04-09,1000,812000,812000
2021-04-12,0,0,0
2021-04-13,0,0,0
2021-04-14,2000,1186000,1186000
2021-04-15,6226000,3338825000,3352157000
2021-05-11,2632000,1180212500,1184868000
2021-05-12,4840000,2260542500,2270270000
2021-05-13,6595000,3194201000,3189302500
2021-05-14,2707000,1260257500,1261869500
2021-05-17,3568000,1549357500,1554391000
2021-05-18,3548000,1553865500,1560121000
2021-05-19,2770000,1236403500,1235324000
2021-05-20,2147000,917787500,917314500
2021-05-21,2600000,1125682000,1134500500
2021-05-24,5498000,2593972500,2610373000
2021-05-25,5344000,2684446500,2693599000
2021-05-26,3306000,1669550500,1665294500
2021-05-27,3079000,1515454000,1520930500
2021-05-28,2924000,1508877000,1511730000
2021-05-31,3382000,1885899000,1904502000
2021-06-01,6613000,3907041000,3886023000
2021-06-02,3663000,2078111000,2080150000
2021-06-03,4208000,2387768000,2391232000
2021-06-04,2270000,1282230000,1283702000
2021-06-07,2682000,1537308000,1538020000
2021-06-08,711000,405216000,405279000
2021-06-09,2903000,1578206000,1572311000
2021-06-10,1880000,1009342000,1010280000
2021-06-11,2053000,1096487000,1098078000
2021-06-15,2908000,1586623000,1604406000
2021-06-16,3399000,1914159000,1911235000
2021-06-17,2294000,1279966000,1284015000
2021-06-18,4102000,2373933000,2378701000
2021-06-21,3741000,2215403000,2215355000
2021-06-22,1943000,1152985000,1152129000
2021-06-23,4650000,2886889000,2911325000
2021-06-24,3256000,2078810000,2078059000
2021-06-25,2392000,1552094000,1550737000
2021-06-28,1930000,1217221000,1217224000
2021-06-29,1555000,973644000,973403000
2021-06-30,870000,536237000,536640000
2021-07-01,1918000,1195883000,1196870000
2021-07-02,1378000,858579000,860742000
2021-07-05,1586000,1022970000,1024594000
2021-07-06,821000,520527000,520489000
2021-07-07,877000,544373000,543999000
2021-07-08,684000,426576000,427659000
2021-07-09,960000,598263000,599373000
2021-07-12,1724000,1110953000,1112648000
2021-07-13,1454000,931570000,926136000
2021-07-14,1468000,925844000,927790000
2021-07-15,3526000,2322306000,2338438000
2021-07-16,2951000,2019304000,2025625000
2021-07-19,1452000,994642000,994625000
2021-07-20,973000,640842000,641351000
2021-07-21,2659000,1797370000,1803137000
2021-07-22,2715000,1886715000,1891208000
2021-07-23,1088000,740464000,740172000
2021-07-26,944000,651812000,651739000
2021-07-27,1952000,1355324000,1357611000
2021-07-28,2258000,1444682000,1451520000
2021-07-29,1245000,818137000,820160000
2021-07-30,1489000,984005000,979361000
2021-08-02,1095000,682281000,681224000
2021-08-03,840000,526023000,525871000
2021-08-04,660000,413584000,413428000
2021-08-05,676000,415037000,415176000
2021-08-06,1491000,867078000,867268000
2021-08-09,1228000,707318000,708360000
2021-08-10,920000,525462000,526176000
2021-08-11,2212000,1284943000,1285420000
2021-08-12,1378000,810996000,811478000
2021-08-13,1630000,978513000,980807000
2021-08-16,1724000,988268000,989731000
2021-08-17,1430000,828012000,828911000
2021-08-18,3174000,1776163000,1781877000
2021-08-19,1552000,876246000,879065000
2021-08-20,1414000,800333000,802195000
2021-08-23,1949000,1229752000,1235714000
2021-08-24,3370000,2224311000,2228052000
2021-08-25,2388000,1609100000,1610632000
2021-08-26,1990000,1316105000,1318713000
2021-08-27,1301000,850618000,851873000
2021-08-30,1371000,925896000,927064000
2021-08-31,2529000,1748975000,1752710000
2021-09-01,3327000,2400012000,2408196000
2021-09-02,3511000,2628264000,2635047000
2021-09-03,2220000,1627314000,1630444000
2021-09-06,1560000,1173030000,1182139000
2021-09-07,2513000,1958843000,1951982000
2021-09-08,2112000,1682479000,1677901000
2021-09-09,1291000,993877000,983018000
2021-09-10,2475000,1978007000,1997333000
2021-09-13,3644000,2948523000,2946416000
2021-09-14,1915000,1549493000,1549537000
2021-09-15,1499000,1209143000,1208488000
2021-09-16,2761000,2305966000,2307925000
2021-09-17,1828000,1539965000,1540801000
2021-09-22,1999000,1693889000,1697468000
2021-09-23,3068000,2716418000,2716316000
2021-09-24,1837000,1638549000,1638813000
2021-09-27,1456000,1305253000,1305357000
2021-09-28,1570000,1407198000,1407712000
2021-09-29,1737000,1498919000,1499107000
2021-09-30,2855000,2542250000,2547754000
2021-10-01,3224000,2878607000,2881963000
2021-10-04,2955000,2508956000,2511004000
2021-10-05,5112000,4215464000,4251787000
2021-10-06,6368000,5701753000,5710361000
2021-10-07,5382000,4929372000,4940253000
2021-10-08,4071000,3813525000,3814272000
2021-10-12,2079000,1885735000,1886835000
2021-10-13,3026000,2715207000,2712191000
2021-10-14,4645000,4101143000,4107761000
2021-10-15,4091000,3715214000,3713799000
2021-10-18,2791000,2536645000,2535453000
2021-10-19,3468000,3216416000,3223059000
2021-10-20,1836000,1688593000,1688900000
2021-10-21,4852000,4677491000,4693008000
2021-10-22,2814000,2774722000,2777583000
2021-10-25,2180000,2169305000,2170376000
2021-10-26,1780000,1772066000,1773167000
2021-10-27,1652000,1684364000,1686543000
2021-10-28,1034000,1040253000,1039433000
2021-10-29,943000,950186000,953358000
2021-11-01,795000,886015000,886960000
2021-11-02,2131000,2459715000,2467335000
2021-11-03,1765000,2024280000,2031290000
2021-11-04,1280000,1511945000,1514080000
2021-11-05,1417000,1707410000,1711880000
2021-11-08,739000,890020000,889710000
2021-11-09,1127000,1373420000,1374410000
2021-11-10,976000,1162505000,1163545000
2021-11-11,922000,1120895000,1122295000
2021-11-12,1655000,2113140000,2116900000
2021-11-15,828000,1052000000,1051650000
2021-11-16,932000,1152510000,1153560000
2021-11-17,954000,1139000000,1139960000
2021-11-18,721000,860230000,860370000
2021-11-19,817000,976470000,975655000
2021-11-22,713000,826725000,830390000
2021-11-23,1015000,1141375000,1142130000
2021-11-24,903000,1000670000,1001605000
2021-11-25,18000,17748000,17748000
2021-11-26,3837000,3602104000,3661878000
2021-11-29,2191000,2141797000,2142263000
2021-11-30,1775000,1792968000,1811595000
2021-12-01,1093000,1085468000,1086492000
2021-12-02,1047000,1063982000,1066755000
2021-12-03,829000,850875000,851695000
2021-12-06,618000,624250000,626575000
2021-12-07,1021000,1042680000,1045865000
2021-12-08,652000,660925000,660917000
2021-12-09,853000,847649000,849119000
2021-12-10,423000,418549000,418285000
2021-12-13,703000,701226000,702998000
2021-12-14,1252000,1201632000,1201861000
2021-12-15,1545000,1490485000,1497309000
2021-12-16,1914000,1848795000,1853234000
2021-12-17,1089000,1055606000,1057374000
2021-12-20,742000,716749000,717046000
2021-12-21,849000,825067000,826441000
2021-12-22,838000,834276000,836945000
2021-12-23,667000,682980000,683665000
2021-12-24,879000,894368000,894280000
2021-12-27,488000,493781000,494863000
2021-12-28,403000,406604000,405594000
2021-12-29,409000,408309000,407657000
2021-12-30,386000,389060000,389937000
2022-01-03,332000,333239000,333459000
2022-01-04,640000,629969000,630719000
2022-01-05,1486000,1450819000,1456076000
2022-01-06,1015000,973655000,974658000
2022-01-07,1068000,1014323000,1013514000
2022-01-10,769000,725614000,725898000
2022-01-11,1156000,1064244000,1067532000
2022-01-12,1126000,1052522000,1053489000
2022-01-13,598000,553832000,554101000
2022-01-14,949000,867145000,868903000
2022-01-17,734000,683377000,683191000
2022-01-18,1612000,1569614000,1573122000
2022-01-19,1211000,1143086000,1143039000
2022-01-20,1195000,1130636000,1131014000
2022-01-21,1085000,1025072000,1025108000
2022-01-24,1235000,1126853000,1128405000
2022-01-25,1149000,1051674000,1051276000
2022-01-26,1297000,1198554000,1200446000
2022-02-07,1407000,1301472000,1304524000
2022-02-08,1322000,1288488000,1290048000
2022-02-09,1344000,1367473000,1377662000
2022-02-10,3052000,3327990000,3335745000
2022-02-11,1574000,1765225000,1764470000
2022-02-14,1143000,1246370000,1249300000
2022-02-15,1276000,1388150000,1385665000
2022-02-16,1793000,2050745000,2060175000
2022-02-17,1380000,1592060000,1590620000
2022-02-18,1056000,1209555000,1211670000
2022-02-21,812000,925995000,925225000
2022-02-22,1076000,1163550000,1164745000
2022-02-23,877000,951240000,950060000
2022-02-24,1128000,1187335000,1188760000
2022-02-25,1002000,1082460000,1083250000
2022-03-01,1399000,1594725000,1595430000
2022-03-02,1351000,1565395000,1567875000
2022-03-03,1856000,2227720000,2228280000
2022-03-04,1386000,1667590000,1670470000
2022-03-07,1042000,1169505000,1164855000
2022-03-08,2008000,2142685000,2140470000
2022-03-09,2218000,2279511000,2273317000
2022-03-10,1239000,1312510000,1316290000
2022-03-11,1742000,1863195000,1868065000
2022-03-14,1004000,1085735000,1086830000
2022-03-15,1033000,1036675000,1048391000
2022-03-16,5792000,5278003000,5284484000
2022-03-17,2675000,2634157000,2641809000
2022-03-18,2555000,2382297000,2387516000
2022-03-21,1868000,1744640000,1746047000
2022-03-22,3158000,3023013000,3024535000
2022-03-23,2138000,2140470000,2142301000
2022-03-24,1151000,1165393000,1166566000
2022-03-25,2277000,2417015000,2423180000
2022-03-28,1927000,2008730000,2010430000
2022-03-29,2090000,2295490000,2302305000
2022-03-30,1514000,1681320000,1682000000
2022-03-31,1145000,1253290000,1254275000
2022-04-01,517000,570050000,574495000
2022-04-06,319000,357660000,355415000
2022-04-07,774000,867330000,847425000
2022-04-08,714000,753190000,734485000
2022-04-11,837000,826748000,816602000
2022-04-12,2620000,2453811000,2455860000
2022-04-13,2812000,2698636000,2706997000
2022-04-14,2232000,2216959000,2218554000
2022-04-15,2161000,2034226000,2032177000
2022-04-18,1723000,1606695000,1609378000
