date,融資餘額,融券餘額
2017-01-12,5900,491
2017-01-13,5945,461
2017-01-16,5780,355
2017-01-17,5638,369
2017-01-18,5485,372
2017-01-19,5637,352
2017-01-20,5612,349
2017-01-23,5720,352
2017-01-24,5633,304
2017-02-02,5577,302
2017-02-03,5458,305
2017-02-06,5603,304
2017-02-07,5708,305
2017-02-08,5655,315
2017-02-09,5455,339
2017-02-10,5527,383
2017-02-13,5475,387
2017-02-14,6516,377
2017-02-15,6920,416
2017-02-16,6689,397
2017-02-17,6637,411
2017-02-18,6736,443
2017-02-20,6912,458
2017-02-21,6845,453
2017-02-22,6719,388
2017-02-23,6299,345
2017-02-24,6126,355
2017-03-01,6429,375
2017-03-02,6537,341
2017-03-03,6306,302
2017-03-06,6077,271
2017-03-07,6135,273
2017-03-08,6297,272
2017-03-09,6075,292
2017-03-10,5951,282
2017-03-13,6058,257
2017-03-14,6174,254
2017-03-15,6269,261
2017-03-16,6403,252
2017-03-17,6217,251
2017-03-20,6270,249
2017-03-21,6144,215
2017-03-22,6110,209
2017-03-23,6110,209
2017-03-24,5970,213
2017-03-27,5729,147
2017-03-28,5653,142
2017-03-29,5540,144
2017-03-30,5468,119
2017-03-31,5449,137
2017-04-05,5412,131
2017-04-06,5410,135
2017-04-07,5337,106
2017-04-10,5313,98
2017-04-11,5516,98
2017-04-12,5452,96
2017-04-13,5414,98
2017-04-14,5372,103
2017-04-17,4890,90
2017-04-18,4872,86
2017-04-19,4859,22
2017-04-20,4898,9
2017-04-21,4873,0
2017-04-24,4872,0
2017-04-25,4840,0
2017-04-26,4814,0
2017-04-27,4774,21
2017-04-28,4803,21
2017-05-02,4789,36
2017-05-03,4706,30
2017-05-04,4837,29
2017-05-05,4767,27
2017-05-08,4745,27
2017-05-09,4782,34
2017-05-10,4728,37
2017-05-11,4744,49
2017-05-12,4823,37
2017-05-15,5151,44
2017-05-16,5260,46
2017-05-17,5194,43
2017-05-18,5183,37
2017-05-19,5336,37
2017-05-22,5302,37
2017-05-23,5429,35
2017-05-24,5443,40
2017-05-25,5538,40
2017-05-26,5252,42
2017-05-31,5221,42
2017-06-01,5110,42
2017-06-02,5301,42
2017-06-03,5856,42
2017-06-05,5747,74
2017-06-06,5682,55
2017-06-07,5592,54
2017-06-08,6737,65
2017-06-09,6526,78
2017-06-12,6193,79
2017-06-13,5984,80
2017-06-14,5632,80
2017-06-15,5489,60
2017-06-16,5451,73
2017-06-19,5450,74
2017-06-20,5460,57
2017-06-21,5480,51
2017-06-22,5595,52
2017-06-23,5690,52
2017-06-26,6292,52
2017-06-27,6300,95
2017-06-28,6233,83
2017-06-29,5997,68
2017-06-30,5941,60
2017-07-03,6291,60
2017-07-04,6091,44
2017-07-05,6144,45
2017-07-06,6163,43
2017-07-07,6039,39
2017-07-10,5857,41
2017-07-11,5846,41
2017-07-12,5700,46
2017-07-13,5690,46
2017-07-14,5597,46
2017-07-17,5545,43
2017-07-18,5639,43
2017-07-19,6204,44
2017-07-20,6008,43
2017-07-21,6190,38
2017-07-24,6958,43
2017-07-25,6819,39
2017-07-26,6436,38
2017-07-27,6183,40
2017-07-28,6148,40
2017-07-31,5944,41
2017-08-01,5858,41
2017-08-02,5381,41
2017-08-03,5470,38
2017-08-04,5427,37
2017-08-07,5529,37
2017-08-08,6172,42
2017-08-09,5961,41
2017-08-10,5624,38
2017-08-11,5457,42
2017-08-14,5361,40
2017-08-15,5672,48
2017-08-16,5887,48
2017-08-17,6111,50
2017-08-18,6062,39
2017-08-21,5986,36
2017-08-22,6006,22
2017-08-23,5947,0
2017-08-24,5654,0
2017-08-25,5520,0
2017-08-28,6028,0
2017-08-29,6018,8
2017-08-30,5804,77
2017-08-31,6213,60
2017-09-01,6216,26
2017-09-04,6022,13
2017-09-05,6015,10
2017-09-06,5835,12
2017-09-07,5636,13
2017-09-08,5834,14
2017-09-11,5922,15
2017-09-12,5908,16
2017-09-13,6027,32
2017-09-14,6033,29
2017-09-15,6021,34
2017-09-18,6116,32
2017-09-19,6029,32
2017-09-20,5934,29
2017-09-21,5906,30
2017-09-22,5841,35
2017-09-25,6190,34
2017-09-26,6381,31
2017-09-27,6137,20
2017-09-28,6012,38
2017-09-29,6093,36
2017-09-30,6086,47
2017-10-02,5995,45
2017-10-03,5916,55
2017-10-05,5854,70
2017-10-06,5826,78
2017-10-11,5657,89
2017-10-12,5453,112
2017-10-13,5740,98
2017-10-16,5556,102
2017-10-17,5463,77
2017-10-18,5560,53
2017-10-19,5585,51
2017-10-20,5722,66
2017-10-23,6104,60
2017-10-24,5926,61
2017-10-25,5922,70
2017-10-26,5734,42
2017-10-27,5670,25
2017-10-30,5440,25
2017-10-31,5395,25
2017-11-01,6045,123
2017-11-02,7430,276
2017-11-03,7693,313
2017-11-06,7851,288
2017-11-07,7384,244
2017-11-08,9566,611
2017-11-09,9424,1608
2017-11-10,9879,1632
2017-11-13,9844,1761
2017-11-14,10479,2160
2017-11-15,10744,1798
2017-11-16,9965,1520
2017-11-17,10866,1919
2017-11-20,11792,1831
2017-11-21,11940,1214
2017-11-22,11333,1119
2017-11-23,10543,1103
2017-11-24,10296,979
2017-11-27,10084,1114
2017-11-28,10677,1338
2017-11-29,10474,918
2017-11-30,10185,762
2017-12-01,8854,757
2017-12-04,9623,719
2017-12-05,8811,630
2017-12-06,8140,690
2017-12-07,8099,662
2017-12-08,7783,745
2017-12-11,7717,646
2017-12-12,8005,594
2017-12-13,7920,684
2017-12-14,8117,615
2017-12-15,8252,550
2017-12-18,7824,679
2017-12-19,7656,671
2017-12-20,7843,713
2017-12-21,8510,698
2017-12-22,8387,666
2017-12-25,11517,1291
2017-12-26,11313,789
2017-12-27,10767,633
2017-12-28,10772,708
2017-12-29,10641,786
2018-01-02,10889,786
2018-01-03,10870,753
2018-01-04,10964,726
2018-01-05,10903,726
2018-01-08,11048,738
2018-01-09,10994,915
2018-01-10,11254,925
2018-01-11,11685,1135
2018-01-12,11878,894
2018-01-15,12425,897
2018-01-16,12764,908
2018-01-17,12897,831
2018-01-18,12593,856
2018-01-19,14652,1051
2018-01-22,14628,1076
2018-01-23,14987,1872
2018-01-24,14981,2041
2018-01-25,14932,1967
2018-01-26,15135,1902
2018-01-29,15545,1880
2018-01-30,15486,1648
2018-01-31,15268,1586
2018-02-01,15926,1463
2018-02-02,16093,1384
2018-02-05,15552,1031
2018-02-06,14670,473
2018-02-07,14401,460
2018-02-08,14421,386
2018-02-09,13353,181
2018-02-12,13245,208
2018-02-21,12750,520
2018-02-22,12959,489
2018-02-23,12742,767
2018-02-26,12968,807
2018-02-27,13018,712
2018-03-01,13021,654
2018-03-02,13399,633
2018-03-05,13297,520
2018-03-06,13259,518
2018-03-07,12868,535
2018-03-08,12862,551
2018-03-09,12376,772
2018-03-12,11379,810
2018-03-13,10199,843
2018-03-14,9822,935
2018-03-15,10092,801
2018-03-16,9944,777
2018-03-19,10448,742
2018-03-20,10716,684
2018-03-21,10823,344
2018-03-22,10889,271
2018-03-23,10511,0
2018-03-26,10724,0
2018-03-27,10782,0
2018-03-28,11150,0
2018-03-29,11318,38
2018-03-30,11646,108
2018-03-31,11988,134
2018-04-02,11838,220
2018-04-03,11877,531
2018-04-09,12404,535
2018-04-10,12438,536
2018-04-11,12688,554
2018-04-12,13251,328
2018-04-13,13479,218
2018-04-16,13473,250
2018-04-17,13257,310
2018-04-18,13190,323
2018-04-19,13177,337
2018-04-20,13405,312
2018-04-23,13142,310
2018-04-24,13085,188
2018-04-25,13041,176
2018-04-26,13098,223
2018-04-27,13261,217
2018-04-30,13271,192
2018-05-02,13492,207
2018-05-03,13402,247
2018-05-04,13633,212
2018-05-07,13805,214
2018-05-08,13674,209
2018-05-09,13743,203
2018-05-10,13612,203
2018-05-11,13674,214
2018-05-14,13529,221
2018-05-15,13630,223
2018-05-16,13319,230
2018-05-17,13177,207
2018-05-18,13151,208
2018-05-21,13239,215
2018-05-22,13233,187
2018-05-23,13181,191
2018-05-24,13307,176
2018-05-25,13177,226
2018-05-28,13122,207
2018-05-29,13271,219
2018-05-30,13526,185
2018-05-31,13864,175
2018-06-01,13956,219
2018-06-04,14528,216
2018-06-05,14434,302
2018-06-06,14183,291
2018-06-07,14293,280
2018-06-08,14331,277
2018-06-11,14780,150
2018-06-12,14876,146
2018-06-13,15034,145
2018-06-14,14740,154
2018-06-15,14684,151
2018-06-19,15060,149
2018-06-20,15651,130
2018-06-21,15935,161
2018-06-22,16354,323
2018-06-25,16023,332
2018-06-26,15959,188
2018-06-27,15915,222
2018-06-28,16000,233
2018-06-29,16057,190
2018-07-02,16021,175
2018-07-03,16019,185
2018-07-04,16195,139
2018-07-05,16403,132
2018-07-06,16623,120
2018-07-09,16702,104
2018-07-10,16979,100
2018-07-11,17033,100
2018-07-12,16945,102
2018-07-13,16997,94
2018-07-16,16621,211
2018-07-17,16654,255
2018-07-18,16602,284
2018-07-19,16334,266
2018-07-20,16128,259
2018-07-23,16174,215
2018-07-24,16077,219
2018-07-25,16256,209
2018-07-26,16135,242
2018-07-27,16064,256
2018-07-30,15645,257
2018-07-31,15607,291
2018-08-01,15834,405
2018-08-02,15798,361
2018-08-03,15756,398
2018-08-06,15509,423
2018-08-07,15520,432
2018-08-08,15767,431
2018-08-09,15722,619
2018-08-10,14990,825
2018-08-13,14209,1210
2018-08-14,13931,1021
2018-08-15,13967,503
2018-08-16,13746,4
2018-08-17,14075,0
2018-08-20,14018,0
2018-08-21,14158,0
2018-08-22,14519,42
2018-08-23,14461,76
2018-08-24,14319,83
2018-08-27,13975,77
2018-08-28,13891,105
2018-08-29,13617,114
2018-08-30,13529,138
2018-08-31,13599,152
2018-09-03,13134,165
2018-09-04,13063,188
2018-09-05,13117,197
2018-09-06,13208,191
2018-09-07,13145,157
2018-09-10,13135,142
2018-09-11,13278,172
2018-09-12,13302,182
2018-09-13,13391,173
2018-09-14,13405,150
2018-09-17,13612,137
2018-09-18,13535,155
2018-09-19,13602,152
2018-09-20,13497,153
2018-09-21,13584,154
2018-09-25,13556,141
2018-09-26,13534,151
2018-09-27,13560,148
2018-09-28,13521,163
2018-10-01,13447,192
2018-10-02,13569,188
2018-10-03,13589,194
2018-10-04,13435,371
2018-10-05,13074,387
2018-10-08,12823,350
2018-10-09,12976,309
2018-10-11,12735,253
2018-10-12,12498,157
2018-10-15,12767,185
2018-10-16,12791,204
2018-10-17,12948,229
2018-10-18,12489,313
2018-10-19,12614,294
2018-10-22,12525,262
2018-10-23,12653,290
2018-10-24,12260,352
2018-10-25,11814,523
2018-10-26,11633,313
2018-10-29,11543,331
2018-10-30,11327,539
2018-10-31,11451,521
2018-11-01,11481,523
2018-11-02,11368,493
2018-11-05,11264,621
2018-11-06,11255,622
2018-11-07,11179,568
2018-11-08,10949,537
2018-11-09,10819,539
2018-11-12,10694,579
2018-11-13,11010,561
2018-11-14,11014,587
2018-11-15,10818,622
2018-11-16,10697,676
2018-11-19,10617,655
2018-11-20,10953,671
2018-11-21,10804,681
2018-11-22,10595,688
2018-11-23,10388,557
2018-11-26,10508,526
2018-11-27,10551,611
2018-11-28,10469,446
2018-11-29,10459,388
2018-11-30,10700,394
2018-12-03,10698,351
2018-12-04,10657,343
2018-12-05,10953,413
2018-12-06,11286,331
2018-12-07,11345,405
2018-12-10,11252,422
2018-12-11,11220,402
2018-12-12,11882,336
2018-12-13,11966,343
2018-12-14,11842,318
2018-12-17,11805,319
2018-12-18,11750,316
2018-12-19,11875,339
2018-12-20,11848,353
2018-12-21,11786,274
2018-12-22,11783,276
2018-12-24,11749,253
2018-12-25,11695,268
2018-12-26,11756,261
2018-12-27,11310,259
2018-12-28,11273,233
2019-01-02,10967,242
2019-01-03,11473,210
2019-01-04,11568,258
2019-01-07,11643,217
2019-01-08,11608,203
2019-01-09,11874,196
2019-01-10,12404,222
2019-01-11,12801,219
2019-01-14,12822,219
2019-01-15,12612,222
2019-01-16,12570,226
2019-01-17,12637,200
2019-01-18,12631,204
2019-01-21,12525,181
2019-01-22,12377,184
2019-01-23,12332,181
2019-01-24,12124,183
2019-01-25,11485,194
2019-01-28,10851,192
2019-01-29,10833,212
2019-01-30,10114,219
2019-02-11,9720,225
2019-02-12,9648,244
2019-02-13,9524,254
2019-02-14,9419,254
2019-02-15,9315,257
2019-02-18,9349,268
2019-02-19,9511,294
2019-02-20,9302,338
2019-02-21,9357,321
2019-02-22,9485,320
2019-02-25,9456,313
2019-02-26,9406,442
2019-02-27,10757,282
2019-03-04,10474,274
2019-03-05,9757,280
2019-03-06,9440,267
2019-03-07,8897,364
2019-03-08,8824,374
2019-03-11,8822,351
2019-03-12,7907,343
2019-03-13,7957,323
2019-03-14,7836,263
2019-03-15,7856,132
2019-03-18,7879,115
2019-03-19,7999,106
2019-03-20,7909,80
2019-03-21,7913,29
2019-03-22,7778,10
2019-03-25,7995,0
2019-03-26,7972,0
2019-03-27,8073,0
2019-03-28,8076,220
2019-03-29,7966,227
2019-04-01,8018,132
2019-04-02,7977,133
2019-04-03,8186,114
2019-04-08,8557,113
2019-04-09,10193,158
2019-04-10,10416,195
2019-04-11,10488,149
2019-04-12,12204,171
2019-04-15,13959,190
2019-04-16,13891,214
2019-04-17,13889,185
2019-04-18,14985,119
2019-04-19,16504,143
2019-04-22,18313,195
2019-04-23,19856,186
2019-04-24,21487,180
2019-04-25,21609,211
2019-04-26,21839,199
2019-04-29,21666,197
2019-04-30,21709,177
2019-05-02,21605,261
2019-05-03,21638,210
2019-05-06,21659,157
2019-05-07,21591,133
2019-05-08,21587,126
2019-05-09,21263,110
2019-05-10,21162,125
2019-05-13,21019,118
2019-05-14,21073,99
2019-05-15,21177,88
2019-05-16,21305,101
2019-05-17,21336,100
2019-05-20,20962,121
2019-05-21,21007,105
2019-05-22,20955,108
2019-05-23,20737,123
2019-05-24,20676,127
2019-05-27,20600,133
2019-05-28,20644,131
2019-05-29,20635,138
2019-05-30,20685,129
2019-05-31,20539,110
2019-06-03,20532,92
2019-06-04,20478,79
2019-06-05,20441,79
2019-06-06,20478,74
2019-06-10,20461,84
2019-06-11,20893,87
2019-06-12,20957,83
2019-06-13,20952,84
2019-06-14,20917,89
2019-06-17,20973,83
2019-06-18,20873,86
2019-06-19,20806,88
2019-06-20,20371,89
2019-06-21,20230,82
2019-06-24,20235,68
2019-06-25,20173,67
2019-06-26,20144,77
2019-06-27,20420,255
2019-06-28,20229,125
2019-07-01,20363,111
2019-07-02,20068,112
2019-07-03,19944,110
2019-07-04,19959,100
2019-07-05,19948,98
2019-07-08,19894,92
2019-07-09,19732,90
2019-07-10,19716,91
2019-07-11,20166,92
2019-07-12,20128,92
2019-07-15,20041,77
2019-07-16,19907,83
2019-07-17,19944,71
2019-07-18,19909,61
2019-07-19,20052,69
2019-07-22,19968,64
2019-07-23,20226,85
2019-07-24,20402,99
2019-07-25,19936,81
2019-07-26,19933,81
2019-07-29,19972,18
2019-07-30,20067,8
2019-07-31,20236,12
2019-08-01,20345,12
2019-08-02,20342,11
2019-08-05,20372,32
2019-08-06,20331,23
2019-08-07,20331,23
2019-08-08,20366,22
2019-08-12,20161,25
2019-08-13,20151,23
2019-08-14,20097,4
2019-08-15,19744,0
2019-08-16,19452,0
2019-08-19,19497,0
2019-08-20,19458,15
2019-08-21,19497,19
2019-08-22,19493,21
2019-08-23,19492,25
2019-08-26,19507,30
2019-08-27,19553,201
2019-08-28,19643,219
2019-08-29,19661,303
2019-08-30,19648,375
2019-09-02,19623,372
2019-09-03,19615,272
2019-09-04,19696,282
2019-09-05,19696,100
2019-09-06,19581,34
2019-09-09,19545,34
2019-09-10,19470,53
2019-09-11,19503,51
2019-09-12,19521,49
2019-09-16,19550,49
2019-09-17,19584,49
2019-09-18,19495,42
2019-09-19,19914,198
2019-09-20,19935,125
2019-09-23,19947,119
2019-09-24,19960,121
2019-09-25,19907,115
2019-09-26,19906,92
2019-09-27,19834,57
2019-10-01,19758,30
2019-10-02,19759,38
2019-10-03,19642,37
2019-10-04,19582,44
2019-10-07,19578,43
2019-10-08,19498,43
2019-10-09,19406,41
2019-10-14,19450,40
2019-10-15,19179,40
2019-10-16,19181,51
2019-10-17,19196,51
2019-10-18,19191,54
2019-10-21,19201,59
2019-10-22,19084,59
2019-10-23,19150,92
2019-10-24,19075,85
2019-10-25,18866,86
2019-10-28,18928,59
2019-10-29,18932,131
2019-10-30,18864,126
2019-10-31,18942,124
2019-11-01,18896,91
2019-11-04,18894,93
2019-11-05,18904,88
2019-11-06,18829,90
2019-11-07,19013,84
2019-11-08,18842,61
2019-11-11,18837,55
2019-11-12,18883,21
2019-11-13,18830,23
2019-11-14,18834,22
2019-11-15,18704,31
2019-11-18,18652,31
2019-11-19,18637,32
2019-11-20,18645,31
2019-11-21,18673,30
2019-11-22,18555,30
2019-11-25,18490,31
2019-11-26,18497,32
2019-11-27,18488,32
2019-11-28,18448,33
2019-11-29,18399,30
2019-12-02,18487,61
2019-12-03,18470,66
2019-12-04,18506,66
2019-12-05,18458,67
2019-12-06,18422,56
2019-12-09,18415,55
2019-12-10,18416,61
2019-12-11,18422,50
2019-12-12,18823,39
2019-12-13,19464,61
2019-12-16,19510,77
2019-12-17,19838,124
2019-12-18,20101,138
2019-12-19,20134,83
2019-12-20,20126,102
2019-12-23,20244,113
2019-12-24,19836,105
2019-12-25,19874,103
2019-12-26,19791,97
2019-12-27,19581,98
2019-12-30,19684,98
2019-12-31,19601,100
2020-01-02,19678,330
2020-01-03,19636,72
2020-01-06,19341,45
2020-01-07,19253,48
2020-01-08,19279,44
2020-01-09,19527,47
2020-01-10,19469,45
2020-01-13,19538,45
2020-01-14,19499,51
2020-01-15,19482,51
2020-01-16,19527,51
2020-01-17,19570,53
2020-01-20,19508,51
2020-01-30,19193,73
2020-01-31,19113,81
2020-02-03,18014,62
2020-02-04,17615,33
2020-02-05,16451,35
2020-02-06,15734,26
2020-02-07,14164,26
2020-02-10,13045,27
2020-02-11,12689,25
2020-02-12,12595,21
2020-02-13,12115,21
2020-02-14,11498,23
2020-02-17,11252,41
2020-02-18,11173,46
2020-02-19,11083,37
2020-02-20,10732,37
2020-02-21,10661,37
2020-02-24,10625,35
2020-02-25,10713,40
2020-02-26,11236,36
2020-02-27,11158,79
2020-03-02,11116,74
2020-03-03,10733,57
2020-03-04,10826,66
2020-03-05,11587,70
2020-03-06,11731,74
2020-03-09,11204,46
2020-03-10,11284,30
2020-03-11,11538,11
2020-03-12,10982,61
2020-03-13,10273,59
2020-03-16,10470,44
2020-03-17,10332,17
2020-03-18,10429,11
2020-03-19,9220,11
2020-03-20,9050,1
2020-03-23,8954,0
2020-03-24,9461,0
2020-03-25,9677,0
2020-03-26,9768,19
2020-03-27,9538,28
2020-03-30,9680,57
2020-03-31,9890,157
2020-04-01,10097,141
2020-04-06,9967,137
2020-04-07,9584,115
2020-04-08,9541,163
2020-04-09,9452,451
2020-04-10,9024,488
2020-04-13,8821,531
2020-04-14,8926,488
2020-04-15,8886,553
2020-04-16,8789,538
2020-04-17,8756,770
2020-04-20,8454,702
2020-04-21,8589,779
2020-04-22,8589,754
2020-04-23,8736,715
2020-04-24,8788,696
2020-04-27,8913,679
2020-04-28,9078,646
2020-04-29,9079,665
2020-04-30,8823,651
2020-05-04,8470,607
2020-05-05,8827,613
2020-05-06,8818,614
2020-05-07,8481,607
2020-05-08,8621,602
2020-05-11,8526,601
2020-05-12,8405,576
2020-05-13,8318,568
2020-05-14,8265,577
2020-05-15,8241,570
2020-05-18,8264,573
2020-05-19,8705,574
2020-05-20,8597,345
2020-05-21,8619,324
2020-05-22,8288,327
2020-05-25,8745,341
2020-05-26,8789,315
2020-05-27,8601,177
2020-05-28,8439,178
2020-05-29,8361,174
2020-06-01,8449,181
2020-06-02,8268,184
2020-06-03,8490,194
2020-06-04,9144,194
2020-06-05,9340,200
2020-06-08,8993,188
2020-06-09,9006,188
2020-06-10,9149,180
2020-06-11,8538,157
2020-06-12,8726,194
2020-06-15,8934,207
2020-06-16,8851,198
2020-06-17,8695,198
2020-06-18,8485,181
2020-06-19,8608,179
2020-06-22,8510,177
2020-06-23,8351,148
2020-06-24,8197,148
2020-06-29,8030,149
2020-06-30,8483,119
2020-07-01,8314,90
2020-07-02,8034,0
2020-07-03,7883,0
2020-07-06,7673,0
2020-07-07,7624,0
2020-07-08,8380,9
2020-07-09,8755,26
2020-07-10,8636,77
2020-07-13,8715,176
2020-07-14,9091,263
2020-07-15,8671,232
2020-07-16,8742,181
2020-07-17,8405,183
2020-07-20,8251,193
2020-07-21,8110,199
2020-07-22,8190,198
2020-07-23,8213,195
2020-07-24,8469,246
2020-07-27,9172,283
2020-07-28,8636,154
2020-07-29,8559,218
2020-07-30,8711,269
2020-07-31,9754,342
2020-08-03,10206,396
2020-08-04,9895,416
2020-08-05,9944,429
2020-08-06,9543,383
2020-08-07,9208,355
2020-08-10,9766,362
2020-08-11,9648,309
2020-08-12,10208,301
2020-08-13,10512,311
2020-08-14,10649,307
2020-08-17,10532,298
2020-08-18,10091,280
2020-08-19,9803,310
2020-08-20,8361,280
2020-08-21,8368,277
2020-08-24,8367,293
2020-08-25,8396,313
2020-08-26,8503,311
2020-08-27,8187,298
2020-08-28,8262,455
2020-08-31,8503,305
2020-09-01,8545,266
2020-09-02,8461,286
2020-09-03,8543,284
2020-09-04,8411,274
2020-09-07,8376,272
2020-09-08,8479,317
2020-09-09,8523,296
2020-09-10,8483,295
2020-09-11,8359,286
2020-09-14,8357,291
2020-09-15,9346,368
2020-09-16,8956,343
2020-09-17,9055,343
2020-09-18,9103,276
2020-09-21,9076,271
2020-09-22,8900,277
2020-09-23,9026,268
2020-09-24,8698,185
2020-09-25,8588,170
