date,DayTradingVolume,DT_Buy,DT_Sell
2022-12-19,958000,390831500,393726000
2022-12-20,2767000,1148495000,1145869500
2022-12-21,1128000,469922500,470539000
2022-12-22,1353000,576380500,576973500
2022-12-23,1939000,833121000,834534500
2022-12-26,822000,351683500,350871500
2022-12-27,449000,191994000,192292000
2022-12-28,581000,249987500,250046500
2022-12-29,1955000,841399500,840286000
2022-12-30,626000,269964500,270307000
2023-01-03,843000,364820500,364973500
2023-01-04,933000,409902500,411601000
2023-01-05,708000,314858000,314861500
2023-01-06,2213000,1003103000,1004060000
2023-01-09,1556000,724938000,729049500
2023-01-10,1583000,765640500,765952500
2023-01-11,1287000,625599500,624907500
2023-01-12,1193000,565387000,566157500
2023-01-13,725000,341189500,340693500
2023-01-16,396000,186706500,186838500
2023-01-17,612000,292832000,293144500
2023-01-30,848000,413919000,415204500
2023-01-31,370000,181683000,182240500
2023-02-01,1152000,584882000,588520000
2023-02-02,725000,372837000,373749000
2023-02-03,690000,356198000,358464000
2023-02-06,812000,416715000,416200000
2023-02-07,749000,381773000,384232000
2023-02-08,632000,327976000,328644000
2023-02-09,314000,160570000,160479000
2023-02-10,286000,145782000,145804000
2023-02-13,192000,96724000,96828000
2023-02-14,299000,151718000,151696000
2023-02-15,194000,98036000,98112000
2023-02-16,116000,59067000,59065000
2023-02-17,163000,83357000,83573000
2023-02-20,189000,97198000,96801000
2023-02-21,88000,44467000,44584000
2023-02-22,420000,208000500,208755500
2023-02-23,255000,128114000,128399000
2023-02-24,233000,117778000,117969000
2023-03-01,292000,148701500,148672500
2023-03-02,286000,149022000,149154000
2023-03-03,598000,317306000,318711000
2023-03-06,1260000,701874000,705745000
2023-03-07,719000,404595000,406383000
2023-03-08,603000,337787000,340035000
2023-03-09,768000,448448000,448449000
2023-03-10,347000,198687000,199229000
2023-03-13,700000,392137000,395231000
2023-03-14,447000,257723000,258120000
2023-03-15,976000,555916000,556862000
2023-03-16,406000,225030000,224750000
2023-03-17,260000,144978000,145100000
2023-03-20,211000,117118000,117238000
2023-03-21,271000,149393000,149703000
2023-03-22,252000,141295000,141703000
2023-03-23,217000,121096000,121337000
2023-03-24,178000,100239000,100356000
2023-03-27,349000,198961000,200184000
2023-03-28,396000,223011000,222788000
2023-03-29,248000,140727000,141337000
2023-03-30,279000,158944000,158988000
2023-03-31,195000,110474000,110870000
2023-04-06,299000,165521000,165570000
2023-04-07,163000,89393000,89378000
2023-04-10,89000,49086000,49001000
2023-04-11,235000,128056000,128276000
2023-04-12,449000,240149000,240995000
2023-04-13,162000,87415000,87458000
2023-04-14,333000,181572000,182232000
2023-04-17,215000,118174000,118157000
2023-04-18,142000,77459000,77512000
2023-04-19,89000,48156000,48182000
2023-04-20,172000,91270000,91320000
2023-04-21,360000,184686000,184568000
2023-04-24,157000,80864000,81328000
2023-04-25,141000,73057000,72923000
2023-04-26,156000,80165000,80314000
2023-04-27,179000,93360000,93436000
2023-04-28,162000,85540000,86289000
2023-05-02,193000,103944000,103839000
2023-05-03,170000,91412000,91426000
2023-05-04,186000,100499000,100451000
2023-05-05,344000,187776000,187582000
2023-05-08,423000,234450000,234878000
2023-05-09,375000,210077000,210284000
2023-05-10,247000,138303000,138448000
2023-05-11,190000,106439000,106545000
2023-05-12,166000,93108000,93271000
2023-05-15,180000,99572000,99712000
2023-05-16,119000,65490000,65380000
2023-05-17,80000,43809000,43900000
2023-05-18,137000,76048000,76179000
2023-05-19,51000,28089000,28001000
2023-05-22,62000,33915000,33944000
2023-05-23,113000,62498000,62694000
2023-05-24,68000,37529000,37608000
2023-05-25,79000,43836000,43995000
2023-05-26,87000,48171000,48141000
2023-05-29,141000,78635000,78911000
2023-05-30,84000,46827000,46868000
2023-05-31,275000,155728000,155742000
2023-06-01,1170000,688831000,692208000
2023-06-02,2192000,1356882000,1366973000
2023-06-05,1132000,721803000,724055000
2023-06-06,821000,520853000,521030000
2023-06-07,529000,335258000,335863000
2023-06-08,561000,356898000,356591000
2023-06-09,501000,312992000,312468000
2023-06-12,316000,195993000,196384000
2023-06-13,172000,107018000,107109000
2023-06-14,67000,41584000,41571000
2023-06-15,235000,143145000,143537000
2023-06-16,132000,80322000,80439000
2023-06-19,71000,43346000,43308000
2023-06-20,602000,377018000,378131000
2023-06-21,353000,216801000,216596000
2023-06-26,553000,342924000,343579000
2023-06-27,1354000,860312000,860023000
2023-06-28,641000,400222000,399519000
2023-06-29,200000,123538000,123634000
2023-06-30,331000,205365000,205446000
2023-07-03,198000,121351000,121255000
2023-07-04,149000,91310000,91456000
2023-07-05,224000,138498000,138743000
2023-07-06,513000,319069000,317908000
2023-07-07,305000,186732000,186665000
2023-07-10,249000,154037000,154377000
2023-07-11,636000,400015000,401599000
2023-07-12,520000,336369000,334241000
2023-07-13,331000,213605000,213365000
2023-07-14,368000,238847000,239113000
2023-07-17,349000,218184000,216901000
2023-07-18,527000,334262000,336889000
2023-07-19,861000,558004000,560435000
2023-07-20,763000,500020000,499487000
2023-07-21,331000,211833000,212333000
2023-07-24,296000,187664000,188321000
2023-07-25,374000,233031000,233009000
2023-07-26,151000,93362000,93288000
2023-07-27,196000,120707000,120752000
2023-07-28,149000,91288000,91257000
2023-07-31,212000,130352000,130887000
2023-08-01,128000,78271000,78313000
2023-08-02,293000,179662000,179727000
2023-08-04,76000,46450000,46515000
2023-08-07,223000,134910000,134745000
2023-08-08,288000,171539000,171762000
2023-08-09,137000,80890000,80627000
2023-08-10,238000,137099000,136788000
2023-08-11,148000,85427000,85584000
2023-08-14,226000,127191000,127447000
2023-08-15,93000,52839000,53088000
2023-08-16,167000,92982000,93255000
2023-08-17,84000,47344000,47351000
2023-08-18,74000,41835000,41949000
2023-08-21,56000,31485000,31539000
2023-08-22,101000,56345000,56538000
2023-08-23,64000,35521000,35634000
2023-08-24,126000,71370000,71558000
2023-08-25,61000,34149000,34189000
2023-08-28,88000,49055000,49139000
2023-08-29,51000,28448000,28520000
2023-08-30,78000,44228000,44305000
2023-08-31,304000,175579000,175687000
2023-09-01,52000,29748000,29722000
2023-09-04,105000,59175000,59718000
2023-09-05,102000,59319000,59471000
2023-09-06,763000,463900000,464766000
2023-09-07,241000,146499000,146563000
2023-09-08,209000,127083000,127216000
2023-09-11,276000,165215000,166240000
2023-09-12,590000,362859000,363182000
2023-09-13,151000,91489000,91832000
2023-09-14,91000,55397000,55579000
2023-09-15,191000,117520000,117644000
2023-09-18,183000,113734000,113533000
2023-09-19,230000,142439000,142789000
2023-09-20,232000,143992000,143995000
2023-09-21,85000,51871000,51903000
2023-09-22,122000,75312000,75443000
2023-09-25,389000,246381000,247621000
2023-09-26,798000,517898000,518608000
2023-09-27,306000,197727000,198452000
2023-09-28,756000,496244000,497546000
2023-10-02,305000,200571000,200755000
2023-10-03,251000,160895000,161361000
2023-10-04,232000,147066000,147975000
2023-10-05,152000,97946000,97892000
2023-10-06,92000,58610000,58464000
2023-10-11,87000,54886000,54805000
2023-10-12,65000,40874000,40975000
2023-10-13,122000,75607000,75767000
2023-10-16,63000,39090000,39150000
2023-10-17,153000,96154000,96234000
2023-10-18,108000,66766000,66914000
2023-10-19,76000,46873000,46923000
2023-10-20,62000,38196000,38310000
2023-10-23,67000,41719000,41802000
2023-10-24,42000,26092000,26100000
2023-10-25,54000,33981000,33937000
2023-10-26,50000,31261000,31283000
2023-10-27,110000,67852000,67829000
2023-10-30,34000,20921000,20978000
2023-10-31,97000,60488000,60653000
2023-11-01,154000,97490000,97865000
2023-11-02,80000,51631000,51583000
2023-11-03,79000,50690000,50776000
2023-11-06,58000,37548000,37510000
2023-11-07,157000,101989000,102055000
2023-11-08,111000,72471000,72462000
2023-11-09,153000,100249000,100350000
2023-11-10,112000,73720000,73625000
2023-11-13,158000,102237000,102191000
2023-11-14,78000,49778000,49872000
2023-11-15,122000,77700000,77650000
2023-11-16,76000,48195000,48311000
2023-11-17,77000,49506000,49648000
2023-11-20,65000,41551000,41565000
2023-11-21,83000,53175000,53141000
2023-11-22,121000,77970000,78074000
2023-11-23,52000,33487000,33537000
2023-11-24,95000,61577000,61682000
2023-11-27,325000,213800000,213877000
2023-11-28,244000,160953000,161194000
2023-11-29,356000,235860000,236387000
2023-11-30,226000,151578000,151649000
2023-12-01,132000,87125000,87234000
2023-12-04,195000,130085000,130606000
2023-12-05,193000,129205000,129569000
2023-12-06,124000,84116000,84284000
2023-12-07,1422000,1012181000,1012092000
2023-12-08,320000,227495000,227820000
2023-12-11,254000,180778000,181126000
2023-12-12,319000,231344000,232145000
2023-12-13,1102000,825274000,828867000
2023-12-14,1288000,1009151000,1012034000
2023-12-15,658000,523379000,524704000
2023-12-18,451000,355165000,356318000
2023-12-19,423000,326772000,326700000
2023-12-20,297000,225923000,226810000
2023-12-21,344000,253881000,253594000
2023-12-22,197000,144772000,144642000
2023-12-25,381000,273337000,273157000
2023-12-26,236000,169607000,170667000
2023-12-27,242000,177595000,177377000
2023-12-28,119000,85869000,85606000
2023-12-29,183000,131437000,131782000
2024-01-02,292000,214007000,213548000
2024-01-03,333000,243868000,244879000
2024-01-04,502000,370093000,369192000
2024-01-05,124000,90754000,90579000
2024-01-08,1210000,916027000,923028000
2024-01-09,605000,457566000,457987000
2024-01-10,617000,472195000,473415000
2024-01-11,566000,439475000,439983000
2024-01-12,268000,207083000,207221000
2024-01-15,133000,102993000,103034000
2024-01-16,170000,130058000,130070000
2024-01-17,219000,165127000,165795000
2024-01-18,208000,159917000,160254000
2024-01-19,130000,100525000,100695000
2024-01-22,177000,138261000,138360000
2024-01-23,359000,286638000,287288000
2024-01-24,975000,805085000,807978000
2024-01-25,319000,261775000,261601000
2024-01-26,196000,157915000,157542000
2024-01-29,240000,195902000,196422000
2024-01-30,214000,177126000,177970000
2024-01-31,187000,155570000,155793000
2024-02-01,169000,141070000,141304000
2024-02-02,146000,122103000,122325000
2024-02-05,256000,216596000,216731000
2024-02-15,400000,330397000,331612000
2024-02-16,399000,335779000,338089000
2024-02-19,179000,147056000,147413000
2024-02-20,195000,159858000,160433000
2024-02-21,223000,181947000,182034000
2024-02-22,291000,243361000,244599000
2024-02-23,170000,142619000,142822000
2024-02-26,130000,109557000,109537000
2024-02-27,370000,317995000,318127000
2024-02-29,187000,160815000,161050000
2024-03-01,424000,372019000,373161000
2024-03-04,428000,382909000,384184000
2024-03-05,356000,323956000,324714000
2024-03-06,782000,741823000,744282000
2024-03-07,1264000,1252734000,1256454000
2024-03-08,1951000,2100590000,2107005000
2024-03-11,1091000,1153515000,1155480000
2024-03-12,832000,885000000,889325000
2024-03-13,1553000,1749030000,1758640000
2024-03-14,1369000,1509210000,1516065000
2024-03-15,1005000,1119550000,1121770000
2024-03-18,1288000,1389865000,1394260000
2024-03-19,784000,875335000,880360000
2024-03-20,1384000,1572915000,1570125000
2024-03-21,834000,916415000,908975000
2024-03-22,845000,869795000,871250000
2024-03-25,780000,796210000,797990000
2024-03-26,828000,842035000,845986000
2024-03-27,802000,847720000,851510000
2024-03-28,1435000,1583330000,1590275000
2024-03-29,1669000,1854030000,1877325000
2024-04-01,764000,863205000,865330000
2024-04-02,503000,578260000,580345000
2024-04-03,582000,671960000,672765000
2024-04-08,920000,1013655000,1016935000
2024-04-09,593000,659585000,658865000
2024-04-10,223000,244670000,245210000
2024-04-11,360000,393405000,392575000
2024-04-12,281000,303725000,304810000
2024-04-15,258000,273840000,274850000
2024-04-16,572000,589255000,591845000
2024-04-17,435000,448845000,450000000
2024-04-18,214000,219665000,220115000
2024-04-19,378000,380039000,379266000
2024-04-22,240000,239192000,237219000
2024-04-23,158000,157518000,157799000
2024-04-24,290000,301050000,304975000
2024-04-25,145000,149740000,149120000
2024-04-26,190000,194520000,194925000
2024-04-29,173000,176680000,176750000
2024-04-30,85000,85530000,85700000
2024-05-02,251000,250448000,250511000
2024-05-03,330000,329513000,329672000
2024-05-06,201000,202363000,202511000
2024-05-07,120000,120163000,120196000
2024-05-08,84000,84103000,84198000
2024-05-09,81000,81330000,81385000
2024-05-10,531000,539507000,539508000
2024-05-13,304000,303322000,303301000
2024-05-14,224000,223724000,224136000
2024-05-15,176000,175347000,175658000
2024-05-16,162000,161481000,161635000
2024-05-17,117000,116475000,116641000
2024-05-20,626000,642710000,646670000
2024-05-21,374000,384890000,385775000
2024-05-22,161000,166955000,167370000
2024-05-23,470000,490920000,493860000
2024-05-24,125000,128415000,128920000
2024-05-27,184000,187935000,187865000
2024-05-28,238000,237220000,237780000
2024-05-29,369000,369546000,371269000
2024-05-30,533000,531808000,533886000
2024-05-31,570000,572135000,574600000
2024-06-03,480000,483345000,487530000
2024-06-04,684000,710330000,714045000
2024-06-05,507000,529595000,532675000
2024-06-06,1061000,1150220000,1152595000
2024-06-07,699000,732725000,740380000
2024-06-11,439000,462825000,465220000
2024-06-12,393000,424685000,426265000
2024-06-13,214000,239625000,239645000
2024-06-14,541000,620110000,624535000
2024-06-17,611000,731805000,733950000
2024-06-18,399000,469210000,470325000
2024-06-19,363000,433965000,435795000
2024-06-20,248000,300360000,300310000
2024-06-21,348000,426040000,427420000
2024-06-24,741000,921270000,922855000
2024-06-25,522000,634045000,636755000
2024-06-26,727000,942475000,948775000
2024-06-27,459000,603755000,604540000
2024-06-28,763000,1026955000,1032880000
2024-07-01,525000,719800000,721645000
2024-07-02,630000,870240000,872370000
2024-07-03,1056000,1394970000,1406545000
2024-07-04,895000,1152950000,1157735000
2024-07-05,303000,390750000,391195000
2024-07-08,258000,336900000,337965000
2024-07-09,601000,828800000,833440000
2024-07-10,1393000,2008215000,2012970000
2024-07-11,650000,959180000,960605000
2024-07-12,724000,1079505000,1081440000
2024-07-15,715000,1059930000,1062160000
2024-07-16,536000,785510000,787940000
2024-07-17,562000,827355000,827200000
2024-07-18,386000,545325000,547575000
2024-07-19,446000,651780000,654890000
2024-07-22,388000,560225000,553340000
2024-07-23,375000,546525000,548500000
2024-07-26,832000,643349000,650248000
2024-07-29,3792000,3207913000,3217665000
2024-07-30,2138000,1652169000,1653591000
2024-07-31,1205000,902324000,904695000
2024-08-01,839000,630947000,629723000
2024-08-02,873000,634833000,634914000
2024-08-05,1568000,1041487000,1044722000
2024-08-06,2221000,1462650000,1472306000
2024-08-07,1699000,1198085000,1207385000
2024-08-08,1239000,907156000,909742000
2024-08-09,1613000,1248387000,1254664000
2024-08-12,1336000,1080764000,1081823000
2024-08-13,1762000,1391123000,1396551000
2024-08-14,1201000,961739000,960123000
2024-08-15,891000,704012000,706667000
2024-08-16,822000,664340000,664343000
2024-08-19,1026000,844787000,853648000
2024-08-20,789000,662692000,662659000
2024-08-21,1246000,1047473000,1051651000
2024-08-22,550000,455494000,455391000
2024-08-23,692000,570246000,572018000
2024-08-26,920000,778859000,778289000
2024-08-27,1146000,957372000,956170000
2024-08-28,811000,655613000,657434000
2024-08-29,1250000,983499000,985252000
2024-08-30,706000,552858000,553537000
2024-09-02,984000,755067000,756221000
2024-09-03,691000,529331000,530618000
2024-09-04,1248000,940073000,947683000
2024-09-05,1193000,925012000,927811000
2024-09-06,1268000,1000816000,1001540000
2024-09-09,585000,455854000,456283000
2024-09-10,746000,580153000,580397000
2024-09-11,367000,282933000,283297000
2024-09-12,303000,238262000,238873000
2024-09-13,750000,603873000,604620000
2024-09-16,688000,558610000,559885000
2024-09-18,821000,666868000,665065000
2024-09-19,443000,359785000,361187000
2024-09-20,937000,773279000,775681000
2024-09-23,1171000,983245000,983727000
2024-09-24,642000,540538000,541117000
2024-09-25,2215000,1954423000,1970551000
2024-09-26,4614000,4386928000,4421623000
2024-09-27,3778000,3757563000,3756703000
2024-09-30,2664000,2629514000,2633772000
2024-10-01,1625000,1638590000,1644560000
2024-10-04,2191000,2156522000,2154500000
2024-10-07,1190000,1151705000,1153113000
2024-10-08,770000,738015000,737253000
2024-10-09,1201000,1168056000,1170230000
2024-10-11,2271000,2311958000,2333592000
2024-10-14,1547000,1592635000,1609965000
2024-10-15,1698000,1806430000,1811940000
2024-10-16,1601000,1715560000,1725070000
2024-10-17,955000,1030815000,1031870000
2024-10-18,1400000,1513375000,1517215000
2024-10-21,1442000,1602585000,1606130000
2024-10-22,1108000,1226270000,1231105000
2024-10-23,829000,905320000,905010000
2024-10-24,841000,894985000,895455000
2024-10-25,823000,868635000,868095000
2024-10-28,907000,966320000,969390000
2024-10-29,718000,756310000,758835000
2024-10-30,710000,743895000,742895000
2024-11-01,1112000,1140510000,1146360000
2024-11-04,713000,734355000,734995000
2024-11-05,507000,519745000,519790000
2024-11-06,1269000,1340300000,1342785000
2024-11-07,1336000,1403500000,1404340000
2024-11-08,878000,919425000,920070000
2024-11-11,708000,742510000,743790000
2024-11-12,715000,736580000,738210000
2024-11-13,355000,364865000,365175000
2024-11-14,487000,500140000,501835000
2024-11-15,1544000,1534056000,1534775000
2024-11-18,2604000,2447740000,2460105000
2024-11-19,3407000,3321603000,3335262000
2024-11-20,1962000,1891569000,1897390000
2024-11-21,1811000,1737757000,1743240000
2024-11-22,1725000,1685362000,1688671000
2024-11-25,3271000,3221312000,3228058000
2024-11-26,1472000,1408391000,1409559000
2024-11-27,971000,925204000,925392000
2024-11-28,848000,793312000,794354000
2024-11-29,872000,827971000,828605000
2024-12-02,984000,959947000,961249000
2024-12-03,951000,937323000,938444000
2024-12-04,1273000,1260586000,1262047000
2024-12-05,877000,877440000,877426000
2024-12-06,859000,868420000,866575000
2024-12-09,818000,840635000,842555000
2024-12-10,766000,767242000,770336000
2024-12-11,301000,300861000,301292000
2024-12-12,408000,409126000,409399000
2024-12-13,283000,284771000,285210000
2024-12-16,562000,557652000,558953000
2024-12-17,500000,498901000,500334000
2024-12-18,172000,172553000,172600000
2024-12-19,367000,365987000,366396000
2024-12-20,350000,345499000,345354000
2024-12-23,371000,368838000,368720000
2024-12-24,207000,204188000,204411000
2024-12-25,238000,231785000,231857000
2024-12-26,254000,246184000,246296000
2024-12-27,117000,113304000,113432000
2024-12-30,336000,323981000,324292000
2024-12-31,601000,572909000,573479000
2025-01-02,251000,242406000,242360000
2025-01-03,270000,263336000,263776000
2025-01-06,424000,419221000,418646000
2025-01-07,433000,428022000,428623000
2025-01-08,278000,271348000,271152000
2025-01-09,212000,204399000,204627000
2025-01-10,230000,218848000,218739000
2025-01-13,418000,390437000,390699000
2025-01-14,466000,438146000,438405000
2025-01-15,419000,383460000,382719000
2025-01-16,1111000,1013320000,1022718000
2025-01-17,483000,451623000,452555000
2025-01-20,376000,356708000,356783000
2025-01-21,196000,184893000,185064000
2025-01-22,318000,299896000,300652000
2025-02-03,441000,406561000,407416000
2025-02-04,356000,323884000,324529000
2025-02-05,404000,368529000,369596000
2025-02-06,219000,199274000,199046000
2025-02-07,481000,439251000,439207000
2025-02-10,191000,172727000,172760000
2025-02-11,323000,292302000,292694000
2025-02-12,333000,301528000,301725000
2025-02-13,160000,144398000,144691000
2025-02-14,171000,154794000,155038000
2025-02-17,623000,572892000,575626000
2025-02-18,382000,354410000,355272000
2025-02-19,169000,156337000,156200000
2025-02-20,314000,290026000,290647000
2025-02-21,212000,195252000,195756000
2025-02-24,1336000,1264996000,1270137000
2025-02-25,1274000,1232917000,1239367000
2025-02-26,687000,668797000,669199000
2025-02-27,967000,938495000,944762000
2025-03-03,1170000,1124660000,1125117000
2025-03-04,704000,649224000,650248000
2025-03-05,649000,615134000,616815000
2025-03-06,1799000,1771137000,1776143000
2025-03-07,2895000,2678107000,2688055000
2025-03-10,953000,876175000,875665000
2025-03-11,1359000,1205546000,1206524000
2025-03-12,858000,747460000,747681000
2025-03-13,1162000,977067000,978387000
2025-03-14,1034000,839709000,839659000
2025-03-17,497000,408905000,408858000
2025-03-18,875000,740688000,744338000
2025-03-19,681000,583606000,584675000
2025-03-20,655000,568452000,568722000
2025-03-21,517000,445939000,446592000
2025-03-24,570000,480971000,480561000
2025-03-25,459000,388296000,388241000
2025-03-26,1423000,1153453000,1155251000
2025-03-27,740000,598867000,599917000
2025-03-28,319000,257422000,257540000
2025-03-31,650000,503840000,505644000
2025-04-01,463000,369198000,370181000
2025-04-02,360000,290431000,290698000
2025-04-07,0,0,0
2025-04-08,2186000,1544365000,1567152000
2025-04-09,3441000,2520604000,2529999000
2025-04-10,105000,82530000,82530000
2025-04-11,2170000,1737365000,1740693000
2025-04-14,1085000,890885000,871734000
2025-04-15,760000,605457000,608877000
2025-04-16,1116000,922236000,920917000
2025-04-17,782000,647279000,649254000
2025-04-18,401000,333208000,332075000
2025-04-21,819000,669737000,671480000
2025-04-22,896000,715178000,717312000
2025-04-23,871000,705033000,705415000
2025-04-24,711000,580123000,581186000
2025-04-25,473000,391326000,391196000
2025-04-28,432000,354708000,355487000
2025-04-29,462000,385374000,386736000
2025-04-30,447000,373189000,373559000
2025-05-02,293000,246760000,247577000
2025-05-05,888000,734480000,735407000
2025-05-06,718000,601231000,605358000
2025-05-07,1353000,1155353000,1155731000
2025-05-08,517000,441690000,442183000
2025-05-09,1565000,1350259000,1353695000
2025-05-12,896000,778041000,779448000
2025-05-13,1216000,1076298000,1079137000
2025-05-14,895000,791524000,792250000
2025-05-15,610000,528880000,530309000
2025-05-16,577000,502729000,504462000
2025-05-19,413000,355687000,354832000
2025-05-20,351000,302793000,303092000
2025-05-21,608000,522760000,523108000
2025-05-22,411000,350053000,350087000
2025-05-23,669000,570832000,570151000
2025-05-26,258000,216693000,217068000
2025-05-27,250000,211223000,211159000
2025-05-28,228000,193262000,193205000
2025-05-29,386000,328161000,328747000
2025-06-02,413000,344241000,345623000
2025-06-03,669000,559570000,560648000
2025-06-04,314000,262620000,262755000
2025-06-05,724000,620920000,623814000
2025-06-06,338000,287842000,288554000
2025-06-09,241000,204429000,204631000
2025-06-10,304000,260201000,260461000
2025-06-11,408000,355558000,356295000
2025-06-12,166000,144752000,145074000
2025-06-13,384000,335491000,336224000
2025-06-16,640000,568423000,570205000
2025-06-17,442000,396176000,396279000
2025-06-18,866000,776030000,775569000
2025-06-19,482000,423779000,424405000
2025-06-20,864000,755711000,759731000
2025-06-23,541000,467902000,468591000
2025-06-24,485000,421304000,421185000
2025-06-25,367000,319544000,319702000
2025-06-26,183000,159803000,159900000
2025-06-27,313000,274025000,273968000
2025-06-30,260000,223772000,223971000
2025-07-01,182000,156562000,156742000
2025-07-02,205000,177156000,177314000
2025-07-03,185000,160436000,160431000
2025-07-04,165000,141470000,141527000
2025-07-07,130000,109974000,110129000
2025-07-08,176000,147416000,147570000
2025-07-09,220000,185218000,185460000
2025-07-10,233000,194904000,194715000
2025-07-11,420000,347281000,347715000
2025-07-14,184000,152665000,151587000
2025-07-15,204000,166771000,166793000
2025-07-16,232000,189815000,189918000
2025-07-17,415000,335046000,336891000
2025-07-18,225000,182283000,181159000
2025-07-21,167000,132891000,132854000
2025-07-22,409000,322313000,322822000
2025-07-23,493000,392866000,394921000
2025-07-24,370000,296384000,296818000
2025-07-25,213000,170706000,170756000
2025-07-28,234000,186349000,186822000
2025-07-29,210000,165687000,165624000
2025-07-30,183000,143020000,143195000
2025-07-31,165000,128974000,129112000
2025-08-01,209000,163098000,163119000
2025-08-04,194000,152018000,152375000
2025-08-05,430000,345668000,346278000
2025-08-06,236000,188334000,188344000
2025-08-07,170000,134554000,134398000
2025-08-08,273000,215726000,216121000
2025-08-11,125000,97649000,97665000
2025-08-12,218000,168892000,168950000
2025-08-13,417000,319015000,318984000
2025-08-14,422000,323793000,325883000
2025-08-15,319000,247228000,246972000
2025-08-18,870000,692824000,696548000
2025-08-19,397000,316667000,316963000
2025-08-20,475000,371555000,371354000
2025-08-21,314000,247124000,247822000
2025-08-22,347000,270477000,270795000
2025-08-25,360000,278557000,279036000
2025-08-26,352000,272982000,273484000
2025-08-27,179000,139251000,139431000
2025-08-28,143000,110875000,110893000
2025-08-29,222000,170516000,170727000
2025-09-01,427000,329719000,330351000
2025-09-02,238000,184661000,184840000
2025-09-03,160000,124930000,124882000
2025-09-04,332000,262325000,262610000
2025-09-05,371000,291193000,291703000
2025-09-08,122000,95798000,95937000
2025-09-09,169000,132673000,132808000
2025-09-10,233000,183337000,183753000
2025-09-11,492000,391443000,392553000
2025-09-12,1694000,1392600000,1412465000
2025-09-15,742000,618492000,619381000
2025-09-16,743000,618856000,619056000
2025-09-17,798000,646872000,645570000
2025-09-18,344000,275535000,276289000
2025-09-19,677000,551503000,551703000
2025-09-22,262000,212291000,212664000
2025-09-23,318000,258981000,259290000
2025-09-24,242000,196710000,196858000
2025-09-25,281000,226906000,227006000
2025-09-26,521000,417948000,417676000
2025-09-30,720000,566119000,566597000
2025-10-01,546000,441061000,441994000
2025-10-02,243000,195278000,195543000
2025-10-03,262000,208811000,209116000
2025-10-07,514000,408982000,410401000
2025-10-08,261000,207896000,207831000
2025-10-09,341000,269570000,269317000
2025-10-13,395000,305111000,305351000
2025-10-14,390000,301425000,300989000
2025-10-15,302000,228720000,229001000
2025-10-16,339000,259878000,260351000
2025-10-17,332000,252573000,253175000
2025-10-20,214000,162956000,163303000
2025-10-21,86000,65483000,65570000
2025-10-22,176000,134968000,135095000
2025-10-23,166000,125829000,125884000
2025-10-27,302000,226610000,226117000
2025-10-28,371000,272736000,272645000
2025-10-29,212000,155333000,155006000
2025-10-30,588000,422273000,423238000
2025-10-31,179000,128956000,129159000
2025-11-03,398000,290202000,291398000
2025-11-04,495000,364423000,365014000
2025-11-05,238000,171689000,171858000
2025-11-06,552000,407716000,408680000
2025-11-07,318000,232404000,232359000
2025-11-10,156000,112445000,112506000
2025-11-11,269000,194278000,195649000
2025-11-12,582000,428621000,430935000
2025-11-13,2544000,1952876000,1958292000
2025-11-14,1857000,1405548000,1406653000
2025-11-17,1344000,1008607000,1013625000
2025-11-18,2466000,1878986000,1886341000
2025-11-19,2077000,1528346000,1540204000
2025-11-20,1877000,1400495000,1404886000
2025-11-21,2340000,1773004000,1778115000
2025-11-24,2294000,1773335000,1778154000
2025-11-25,1170000,908478000,910470000
2025-11-26,503000,383202000,381814000
2025-11-27,214000,160821000,160855000
2025-11-28,164000,122125000,122074000
2025-12-01,164000,121406000,121301000
2025-12-02,124000,92011000,91991000
2025-12-03,246000,182955000,183110000
2025-12-04,369000,269667000,269685000
2025-12-05,267000,192681000,193152000
2025-12-08,249000,179398000,179261000
2025-12-09,270000,193842000,193783000
2025-12-10,224000,161734000,162005000
2025-12-11,230000,166180000,166151000
2025-12-12,195000,140115000,139882000
2025-12-15,232000,166663000,167095000
2025-12-16,261000,184951000,185136000
2025-12-17,179000,126039000,126195000
2025-12-18,288000,202412000,202494000
2025-12-19,150000,106079000,106248000
2025-12-22,94000,66404000,66502000
2025-12-23,89000,63123000,63198000
2025-12-24,101000,72002000,72027000
2025-12-26,65000,46057000,46085000
