date,融資餘額,融券餘額
2024-05-29,5437,1700
2024-05-30,5540,1463
2024-05-31,5794,1401
2024-06-03,5722,1188
2024-06-04,5674,1147
2024-06-05,5647,981
2024-06-06,5555,845
2024-06-07,6002,637
2024-06-11,5965,908
2024-06-12,6433,810
2024-06-13,6318,828
2024-06-14,6492,610
2024-06-17,6672,726
2024-06-18,6805,701
2024-06-19,6768,674
2024-06-20,6925,722
2024-06-21,7379,566
2024-06-24,7283,730
2024-06-25,7408,614
2024-06-26,7412,698
2024-06-27,7651,632
2024-06-28,7745,672
2024-07-01,7517,704
2024-07-02,7524,808
2024-07-03,7443,821
2024-07-04,7257,768
2024-07-05,7059,760
2024-07-08,7271,598
2024-07-09,6803,523
2024-07-10,6456,550
2024-07-11,6705,483
2024-07-12,6237,399
2024-07-15,6212,400
2024-07-16,6593,346
2024-07-17,6471,326
2024-07-18,6677,275
2024-07-19,6856,226
2024-07-22,6777,162
2024-07-23,6635,230
2024-07-26,7220,41
2024-07-29,6479,0
2024-07-30,6606,87
2024-07-31,6656,174
2024-08-01,6850,251
2024-08-02,6875,281
2024-08-05,6758,231
2024-08-06,6409,231
2024-08-07,6260,303
2024-08-08,6476,350
2024-08-09,6292,321
2024-08-12,6275,578
2024-08-13,6681,508
2024-08-14,6520,593
2024-08-15,6608,581
2024-08-16,6641,559
2024-08-19,6681,591
2024-08-20,6723,614
2024-08-21,6732,613
2024-08-22,6794,544
2024-08-23,6747,545
2024-08-26,7218,548
2024-08-27,7208,553
2024-08-28,7320,564
2024-08-29,7116,523
2024-08-30,7136,462
2024-09-02,6908,377
2024-09-03,6953,385
2024-09-04,6996,354
2024-09-05,6871,495
2024-09-06,7057,478
2024-09-09,6970,508
2024-09-10,7094,556
2024-09-11,6979,550
2024-09-12,6914,571
2024-09-13,6883,562
2024-09-16,6926,533
2024-09-18,7059,516
2024-09-19,6977,510
2024-09-20,7244,519
2024-09-23,7214,525
2024-09-24,7217,538
2024-09-25,7254,566
2024-09-26,6897,755
2024-09-27,6889,713
2024-09-30,6920,772
2024-10-01,6876,796
2024-10-04,6758,795
2024-10-07,6747,842
2024-10-08,6556,925
2024-10-09,6668,938
2024-10-11,6320,959
2024-10-14,6294,1010
2024-10-15,5986,1004
2024-10-16,6203,1024
2024-10-17,6153,1069
2024-10-18,6081,1080
2024-10-21,6052,1111
2024-10-22,6338,1110
2024-10-23,6285,1127
2024-10-24,6455,1182
2024-10-25,6562,1183
2024-10-28,6151,1131
2024-10-29,6181,1105
2024-10-30,6216,1175
2024-11-01,6799,1012
2024-11-04,7163,1090
2024-11-05,7613,1124
2024-11-06,7516,1157
2024-11-07,7428,1219
2024-11-08,7862,1218
2024-11-11,8002,1157
2024-11-12,7637,1208
2024-11-13,7657,1251
2024-11-14,7022,1672
2024-11-15,7141,1623
2024-11-18,6994,1644
2024-11-19,6838,1690
2024-11-20,6798,1756
2024-11-21,6696,1808
2024-11-22,6779,1824
2024-11-25,6772,1834
2024-11-26,6528,1782
2024-11-27,6482,1915
2024-11-28,6478,1886
2024-11-29,6587,1882
2024-12-02,6543,1895
2024-12-03,6326,1948
2024-12-04,6275,1958
2024-12-05,6225,1916
2024-12-06,6253,1917
2024-12-09,6181,1868
2024-12-10,6260,1806
2024-12-11,6224,1834
2024-12-12,6123,1833
2024-12-13,6157,1846
2024-12-16,6234,1851
2024-12-17,6342,1887
2024-12-18,6373,1884
2024-12-19,6417,1699
2024-12-20,6507,1614
2024-12-23,6336,1606
2024-12-24,6418,1575
2024-12-25,6405,1587
2024-12-26,6269,1643
2024-12-27,6281,1617
2024-12-30,6260,1627
2024-12-31,6280,1633
2025-01-02,6303,1701
2025-01-03,6275,1723
2025-01-06,6131,1705
2025-01-07,5912,1801
2025-01-08,6084,1757
2025-01-09,6133,1746
2025-01-10,6171,1896
2025-01-13,6064,2011
2025-01-14,6073,2000
2025-01-15,6198,2062
2025-01-16,6177,2157
2025-01-17,6120,2179
2025-01-20,6026,2174
2025-01-21,6141,2197
2025-01-22,6001,2163
2025-02-03,6158,2147
2025-02-04,6230,2052
2025-02-05,6214,2045
2025-02-06,6204,2013
2025-02-07,6321,1888
2025-02-10,6072,1807
2025-02-11,6156,1795
2025-02-12,6163,1810
2025-02-13,6031,1750
2025-02-14,6219,1753
2025-02-17,6241,1720
2025-02-18,6022,1721
2025-02-19,5803,1538
2025-02-20,5754,1620
2025-02-21,5852,1573
2025-02-24,5849,1717
2025-02-25,5964,1556
2025-02-26,5994,1573
2025-02-27,6116,1527
2025-03-03,6189,1006
2025-03-04,6344,422
2025-03-05,6740,277
2025-03-06,6715,264
2025-03-07,6843,98
2025-03-10,6945,2
2025-03-11,7099,0
2025-03-12,7468,0
2025-03-13,7476,0
2025-03-14,7416,346
2025-03-17,7495,491
2025-03-18,7473,518
2025-03-19,7349,550
2025-03-20,7347,917
2025-03-21,7504,925
2025-03-24,7461,876
2025-03-25,7486,903
2025-03-26,7527,845
2025-03-27,7507,882
2025-03-28,7512,842
2025-03-31,7348,1079
2025-04-01,7381,965
2025-04-02,7419,981
2025-04-07,7263,924
2025-04-08,6925,718
2025-04-09,6463,646
2025-04-10,6307,642
2025-04-11,6020,750
2025-04-14,6203,1030
2025-04-15,6335,1109
2025-04-16,5878,1322
2025-04-17,6293,1431
2025-04-18,6147,1564
2025-04-21,6221,1743
2025-04-22,6252,1844
2025-04-23,5801,1860
2025-04-24,5767,2000
2025-04-25,5480,2062
2025-04-28,5386,2027
2025-04-29,5464,2016
2025-04-30,5716,2010
2025-05-02,5287,2036
2025-05-05,5427,2035
2025-05-06,5306,2016
2025-05-07,5560,1994
2025-05-08,5276,1986
2025-05-09,5495,1933
2025-05-12,5104,1943
2025-05-13,5021,1899
2025-05-14,4838,1859
2025-05-15,4889,1870
2025-05-16,4936,1853
2025-05-19,5002,1760
2025-05-20,5020,1703
2025-05-21,5004,1471
2025-05-22,5029,1474
2025-05-23,5040,1117
2025-05-26,5053,1106
2025-05-27,5038,1074
2025-05-28,4952,1051
2025-05-29,5006,1043
2025-06-02,5033,1018
2025-06-03,4994,836
2025-06-04,4601,748
2025-06-05,4562,557
2025-06-06,4524,318
2025-06-09,4448,220
2025-06-10,4373,1
2025-06-11,4296,0
2025-06-12,4599,0
2025-06-13,4588,0
2025-06-16,4799,164
2025-06-17,4448,290
2025-06-18,4264,300
2025-06-19,4202,323
2025-06-20,4212,349
2025-06-23,4263,366
2025-06-24,4385,189
2025-06-25,4294,203
2025-06-26,4427,200
2025-06-27,4438,230
2025-06-30,4537,203
2025-07-01,4586,222
2025-07-02,4607,250
2025-07-03,4585,278
2025-07-04,4596,270
2025-07-07,4412,286
2025-07-08,4357,254
2025-07-09,4375,193
2025-07-10,4451,243
2025-07-11,4452,222
2025-07-14,4420,258
2025-07-15,4838,308
2025-07-16,5051,378
2025-07-17,4924,374
2025-07-18,5045,382
2025-07-21,5269,365
2025-07-22,5030,273
2025-07-23,5068,243
2025-07-24,5134,232
2025-07-25,5068,223
2025-07-28,5037,228
2025-07-29,4998,254
2025-07-30,5046,251
2025-07-31,4872,282
2025-08-01,4829,276
2025-08-04,4899,255
2025-08-05,4982,239
2025-08-06,4903,265
2025-08-07,5387,329
2025-08-08,5544,365
2025-08-11,4863,316
2025-08-12,4891,300
2025-08-13,4938,296
2025-08-14,4904,277
2025-08-15,4911,297
2025-08-18,4835,243
2025-08-19,4764,260
2025-08-20,4665,258
2025-08-21,4807,247
2025-08-22,4795,249
2025-08-25,4703,231
2025-08-26,4761,228
2025-08-27,4800,216
2025-08-28,4815,216
2025-08-29,4870,208
2025-09-01,4822,176
2025-09-02,4811,189
2025-09-03,4829,187
2025-09-04,4901,193
2025-09-05,5746,220
2025-09-08,6184,283
2025-09-09,5932,290
2025-09-10,5761,316
2025-09-11,6248,337
2025-09-12,6449,370
2025-09-15,6771,518
2025-09-16,6358,513
2025-09-17,5967,473
2025-09-18,6208,631
2025-09-19,6204,551
2025-09-22,6172,524
2025-09-23,5546,521
2025-09-24,5143,439
2025-09-25,5099,432
2025-09-26,4816,324
2025-09-30,4902,342
2025-10-01,5034,343
2025-10-02,5429,367
2025-10-03,5510,380
2025-10-07,5537,400
2025-10-08,5168,398
2025-10-09,5121,390
2025-10-13,4989,411
2025-10-14,4644,437
2025-10-15,4695,647
2025-10-16,4456,582
2025-10-17,4364,532
2025-10-20,4292,545
2025-10-21,4420,549
2025-10-22,4233,544
2025-10-23,4196,565
2025-10-27,4471,580
2025-10-28,4124,653
2025-10-29,4051,553
2025-10-30,3951,563
2025-10-31,3988,575
2025-11-03,3933,573
2025-11-04,3715,559
2025-11-05,3572,539
2025-11-06,3575,551
2025-11-07,3579,547
2025-11-10,3488,549
2025-11-11,3386,549
2025-11-12,3380,540
2025-11-13,3363,522
2025-11-14,3293,492
2025-11-17,3469,521
2025-11-18,3435,452
2025-11-19,3524,454
2025-11-20,3584,456
2025-11-21,3527,415
2025-11-24,3526,449
2025-11-25,3912,409
2025-11-26,4020,410
2025-11-27,4170,434
2025-11-28,4212,422
2025-12-01,4314,409
2025-12-02,4588,408
2025-12-03,4338,419
2025-12-04,4427,408
2025-12-05,4412,407
2025-12-08,4441,404
2025-12-09,4455,441
2025-12-10,4527,446
2025-12-11,4549,451
2025-12-12,5248,450
2025-12-15,5294,432
2025-12-16,5205,456
2025-12-17,5148,482
2025-12-18,5118,500
2025-12-19,5228,571
2025-12-22,5136,581
2025-12-23,5063,587
2025-12-24,5089,587
2025-12-26,4874,585
